,Sysnet
72,osobina onaj što zasluživati poverenje . 
9835,pridružiti broj nešto 
251,upotrebiti moć ili uticaj 
214,obuhvatati riba i ona sličan kičmenjak . 
2940,biti koji građevina koji davati prostor za skladištenje 
2280,"spustiti noga , smestiti noga . "
13332,glavni deo organ ili drugi telesni struktura 
320,"koji misliti najgore o ljudski priroda i motiv ; koji imati podrugljiv neverica u , npr . u nesebičnost drugi "
2409,rečni delta između Argentina i Urugvaj 
1027,paramecijum ; često se koristiti u genetički istraživanje 
12600,moderan čovek i neposredan prethodnik čovek . 
6496,toranj crkva . 
9543,koagulisana krv iz rana . 
12238,"sistem mera za dužina , težina i trajanje . "
16226,zaplena od strana država 
13142,osnovni novčan jedinica Angola 
5345,mrzak zec 
154,stanje oštećenosti ili raspad . 
893,vozilo na točak koji vući jedan ili više konj . 
11853,rod porodica Hirundinidae . 
207,"koji imati ili ukazivati na dobro zdravlje telo ili duh , kod koji nem upala ili bolest . "
9590,mali ovalan seme biljka sezam . 
3594,"tipski rod porodica Nepidae : tipičan voden škorpion , telo ona jesam izdužiti ovalan . "
58,život životinja za razlika od život biljka 
278,"koji karakterisati ili koji pokazivati prihvatanje , slaganje ili uverenost . "
2620,neki ko davati savet o problem 
7457,dobijati se mlevenje zrno žitarica ; služiti za spravljanje hleb i mnogi kolač . 
2151,glavni i velik grad Laos 
15990,biljka sa olovnoplavim cvet . 
6243,GM 
13222,jevrejski praznik koji se slaviti šesti Sivan koji se slaviti Mozesovo primanje deset zapovest 
1247,lolojski jezik 
4026,poklapati se sa rod Tarsius : avet 
504,period od sedam uzastopan dan koji počinjati u nedelja 
2103,pročišćen puter bojiti lagano i začiniti sok od limun i peršun 
7714,neki ko praviti ukrasiti na tkanina pomoću igla i konac . 
7429,osnovni novčan jedinica Oman 
16943,sletište opremiti kontrolni toranj i hangar kao i pogodnost za putnik i tovar 
9692,jesetra kašikara 
14935,točak na koji jesam guma i pomoću koji se pokretati automobil 
17322,zeljast biljka Evropa i Iran ; pri zemlja brzo rasti i graditi senik . 
161,Oružani sukob protiv neprijatelj . 
1821,poljski cveće čiji jesam stabljika nerazgranata i imati u krug rasporediti latica cvet 
1178,listopadan uspravan žbun 
1124,biti koji od dva uže koji spajati konjski am sa kola ili drugi vozilo 
13303,neki ko prvi ili donositi zakon 
7649,koji se ticati ili jesam karakterističan za pravoslavan crkva 
16094,ispit koji se obavljati tako što kandidat usmeno odgovarati . 
218,"izazvati ljutnja , bes . "
1420,organizovati niz radnja i predstava 
2562,"velik sendvič napraviti od dugačak , hrskav kifla preseći uzdužan u koji se stavljati meso i sir ( i paradajz , luk , zelen salata i začin ) ; drugačiji ime se koristiti u raznim deo sjedinjen država "
14055,"grubo mleti , oljušten kukuruz koji se služiti skuvati za doručak u jug sad ( nešto kao naš kačamak ) "
6369,mali brz lako oklopljen ali teško naoružan ratni brod 
13636,"predjelo koji se sastojati od tanak kriška hleb ili tost premazan kavijar , sir ili neki drugi slan premaz "
88,( poetski ) muka 
8298,električni uredžaj koji transformisati naizmeničan u jednosmeran struka 
15510,anakonda 
2171,mineral koji se sastojati od aluminijum silikat ; glavni izvor kaolin 
3353,neki koji živiti u pećina 
13383,suv brendi destilovati u Armanjac okrug u Francuska 
986,aromatičan i kiseo voće od pomorandža ; koristiti se pravljenje pića i marmelada 
16779,kontraceptivan sredstvo 
14649,jedrenjak sa dva jarbol 
17304,zauzeti teritorija osvajanje . 
8848,stisnuti jedan uz drugi . 
9480,koji se ticati Peru i njegov ljudi i kultura 
14286,crn mineral koji jesam ruda nibijuma i tantal 
15919,strofa sastaviti od dva uzastopan stih ; obično rimovan 
13695,"prednji , providan i ispupčen okrugao deo beonjača "
5063,"koji imati telo koji jesam podeliti u uzastopan segment , kao kod člnakovitih glista . "
1644,sistem od jedan ili više računar sa pridružen softver i zajednički skladište . 
1696,"koji se ticati Eritreja , njen ljudi i kultura "
1193,računarski memorija čiji se sadržaj brisati kada se isključiti struja 
6299,izumro grana indoevropski jezik koji neki smatrati srodan sa jermenski 
2862,uzrokovati da se neki ili nešto kretati vožnja 
7128,kuhinjski pribor koji se seći testo da biti se dobiti željen oblik 
15337,transuranski element 
12155,jedan od sedam dan u nedelja 
4504,rod porodica Falconidae . 
17376,najmanja dužina staza disko na koji se moći zabeležiti informaicija ; dužina @card@ bajt i sl . 
12099,vrsta mali ružan sltakovodne riba ; imati bodalj nalik na rog . 
9212,smanjiti intenzitet nešto ; obuzdati ; zadržati u granica . 
6902,prirodan objekt koji postojati van zemlja i njen atmosfera . 
9336,srazmerno velik neuroglijalna ćelija 
10725,odrezak bez koska od goveđi pečenica 
15963,postati psihološki ili fizički naviknut ( na nešto ) . 
14554,"osobina onaj koji jesam žilav , jak i mišićav "
7342,sistem povezan mera 
118,povrediti nečiji osećanje 
14362,Događaj kada se istovremeno dešavati dva ili više stvar . 
4486,vrsta morski riba koji ispuštati karateristične zvuk 
16191,velik poluvodeni glodar sa mrežast stražnji stopalo i širok pljosnat repa ; konstruisati složiti bran i podvodne kula . 
14791,Svetložuta ptica pevačica sa crn krilo . 
17409,reč ili fraza koji se dopunjivati neki gramatički konstrukcija 
10963,poslovanje vezati za izdavanje 
10758,republika jugoistočni Evropa ; ranije republika sovjetski savez ; centar prvobitan ruski država nastati u deveti vek . 
1815,beo mineral koji se sastojati od silikat ; nalaziti se u vulkanski stena 
12942,obojiti pruga ili mrlja različit nijansa 
2936,atabaskanski jezik koji govoriti narod Navaho 
17128,alga zelen boja ; blizak jesam vaskularan biljka ; kompleksan grupa alga . 
9215,program koji se koristiti u biblioteka 
9074,protozoa zemljište i sladak voda ; rasprostraniti po ceo svet 
9159,"deo struktura osmisliti da pružati usluga kao što jesam grejanje , svetlo , odvod voda ili smeća "
16194,onaj koji imati boja između zelen i narandžast u spektar boja ; podsećati na boja žumance 
8020,"velik rod biljka koji rasti u vlažan šuma , jarak i uz voda : šaš . "
16691,biti deo šta 
13015,specijalista za gerontologija . 
4403,"Reći , tvrditi ili obaviti ponovo . "
6179,premestiti sa jedan mesto na drugi 
13924,rod višegodišnji zeljast biljka koji imati spiralno rasporediti nazubljen lsixće . 
3519,velik crn ptica neletač Australija i nov Gvineja koji imati rožnat kresta na glava . 
7580,"plodonosan deo žitan biljka , posebno kukuruz . "
13927,tanak i veoma izdužiti supstanca . 
11659,izmisliti slon koji se pojavljivati u mnogi francuski knjiga za deca 
109,kratak pasaž dodati na kraj književan delo 
4567,karipski biljka sa aromatičan kor 
8398,organ koji jesam smestiti na ili pri površina telo 
8844,mali majmun svilen dlaka iz JUžne i centralni Amerika koji imati kandža umesto nokat . 
6362,"formalno registrovati simbol koji identifuje proizvođač , distributer ili proizvod "
6784,podregija koji obuhvatati jugozapanu Azija sa Egipat 
10044,"sladak , zelen ili beo liker sa ukus menta "
7421,koji se odnositi na reč 
848,žena autor 
14696,"neki od varijetet vrežiti biljka čiji plod imati kor u režanj , jestiv mirisan meso . "
8286,"slatkovodni , mali riba iz porodica Centrarchidae , nemastan meso "
9439,tok postojanje jedan individua ; akcija i događaj koji se događati življenje . 
10982,cilindar kalcijum karbonat koji se izdignuti is pod krečnjački pećina 
4265,okeanijski jezik koji se govoriti na Havaji 
3793,"glavni grad sjedinjen Američkih Država u okrug Kolumbija , početi da s egradi @card@ "
12913,ostvlje na severozapad Okeanija 
492,Takmičenje sportista . 
14590,"mali , jestiv plod nalik paradajz od žut jesam do ljubičast boja sakriti u karakterističan ljuska "
5821,osnovni novčan jedinica Bolivija 
6173,"toplotni motor u koji se sagorevanje dešavati u motor , a ne u odvojen peć ; toplota širok gas koji pokretati klip ili okretati turbina , "
16801,memorijski uređaj na koji se beležiti informacija - zvuk ili slika 
2766,"velik grupa ostrvo u južnom Tiha okean koji uključivati Melaneziju , Mikronezija i Polineziju , a ponekad i Australaziju i Malajski arhipelag "
15157,prestonica Uzbekistan . 
11511,Jagoda . 
11606,Živa po sav toplim i umeren toplim kraj svet ( osim u Australija i na nov Gvineja ) . 
4731,muzičar koji sivra klarinet 
9976,"promeniti pozicija slika ili telo u prostor bez rotacija , u matematika . "
5155,osoba iz vaš zemlja 
16292,"u računarstvo , vreme koji jesam potrebno da biti se glava za čitanje i pisanje pomeriti do potreban staza na disko "
4423,neki severnoamerički drvo ili žbun sa upadljiv beo cvetovimai jestiv plavo-crnim ili ružičast voće . 
299,patiti od nešto ; bolovati od nešto . 
6700,prostor na disko koji jesam odvojiti za virtuelan memorija 
291,koji jesam u dobar zdravlje telo ili duh . 
10381,vojni jedinica koji se obično sastojati od dva ili više divizija . 
12549,"pomeriti pozicija , reći delo telo . "
1303,u rimski mitologija kraljica olimpijski bog i zaštitnica brak ; Jupiterov žena i sestra ; ; u grčki mitologija ona odgovarati Her 
2928,koji imati skup uzajamno norlanih osa ; seći se pod prav ugao 
2580,animalan ( životinjski ) virus koji pripadati porodica Filoviridae . 
496,zadnji deo telo kičmenjak ili gornji odnosno spoljašnji površina organ . 
15691,pisanje prvi verzija koji još trebati da se dopuniti i izglačati 
7306,rasprostranjen porodica trava i grmlje 
3665,platiti nešto . 
2110,crvenosmeđ mineral koji sadržati redak metal ; važan izvor torijuma i cerijuma 
13207,"ličan sloboda od ropstvo , zarobljeništvo i ugnjetavanje "
12799,sisar mesožder iz rod pas . 
4565,velik rod kaktus poreklo iz Amerika : bodljikav kruška . 
6720,Događaj koji se pribojavati . 
7795,Država koji se nalaziti na evropski kontinent . 
13262,indonezijski jezik koji se govoriti na java 
1339,Rusomača 
11318,učiniti tanak ili tanak 
7978,pantalone koji jesam kratak od normalan dužina 
16763,"tanak riba koji živiti u dubina tropski mora , dugačak @card@ metar , imati crven leđni peraja . "
2463,osnovni novčan jedinica u Australija i Nauru 
4911,mali kukac sa jedan para dlakav krilo ; razvijati se u mahovina i u vlažan povrće . 
5892,republika u severni Evropa ; steći nezavisnost od Rusija @ord@ godina . 
9601,struktura koji nalikovati kesiti kod životinja 
9181,trava ili grmlje . 
16577,tanak struktura ravnomeran debljina sastaviti od ćelija 
1388,deo NOAA koji arhivirati podatak o vreme ; velik baza podatak taj tip na svet 
5621,svet tekst islam koji jesam God otkriti Muhamed za vreme njegov život u Meka i Medina 
14548,Potrošiti bez kontrola . 
271,Čin ukrašavanje nešto ( u nada da hteti od taj privlačan izgledati ) . 
16896,imenica koji iznačava konkretan stvar i obično se zapisivati velik slovo 
126,dovesti do nov tehnološki stanje 
10288,"Drveće i žbunje koji imati plod u vida bobica , koštunica ili čaura ; ponekad se smeštati u red Oleales : maslina i ? ? "
15544,luk iznad svaki oka pokriti dlaka 
288,objaviti sudski presuda ( neki ) 
7069,evropski lojka 
7177,slankast tečnost koji lučiti suzne žlezda ; podmazivati površina očni jabučica . 
5228,Korovska viljka koji imati kratak lišće nalik na pleva . 
12642,Zvanični skup koji imati zakonodavne moć . 
11067,Vođa u verski i duhovan pitanje . 
13258,mali ostrvski država u Mikronezija 
6505,"nauka koji se baviti analiza i dešifriranje kod , šifra i kriptograma "
6175,kornjača . 
5994,satnovnik Bangladeš ili poreklo iz on 
3618,mali sisar mesožder sa kratak noga i izdužen telo i vrat . 
15901,evroazijski javor sa bledosiv kor koji se ljuštiti ; lišće imati ? i žut ujesen . 
17169,objekt koji se sastojati od sistema kanalizacija za odvod tekući i čvrst otpadni voda 
7959,"Četvrti mesec u godina , posle mart , a pre maj . "
4136,"kiseo crven bobica sličan Američkoj brusnica , samo manje "
12292,novčan jedinica Južne Koreja 
17103,antropolog i lingvist koji jesam proučavati jezik severnoamerički Indijanac ( @card@ ) 
3321,taman siv mineral sa metalan sjaj koji jesam izvor kalaj 
14912,"region koji obuhvatati donji stomak , kuk i prepona . "
16913,mali hleb okrugao oblik koji se praviti sa prašak za pecivo umesto kvasac . Preteča biskvit kao kolač . 
3918,mekan srebrnobeo tetravalentan radioaktivan metal ; izotop @card@ se koristiti kao izvor u nuklearni reaktor 
12390,"pripadnik semitski grupa narod poreklo sa arapski poluostrvai okolni teritorija , govoriti arapski , ali jesam se proširiti i na Bliski istok i sever Afrika "
13556,koji posedovati gramatički kategorija lice 
6813,električni uređaj koji se izmenjivati struja prevod iz jedan napon u drugi 
1578,koji se odnositi na vojni osoblje koji služiti na mora 
13716,Gušter iz Afrika i sa Madagaskar koji menjati boja koža prema okolina i izbačen jezik . 
15797,marina eellike mostly bottom-dwelling fishes of northern seas 
2510,drvo jabuka ; rasprostirati se u sav umeren područje sverne hemisfera . 
14849,jedinica za zapremina u metrički sistema 
7565,čin koji se neki sprečavati da učestvovati jer se utvrđivati da jesam kvalifikovan 
8806,"gramatički odnos između jezički jedinica ( reč , sintagma ili klauza ) koji jesam spojen veznik "
3513,koji se ticati Kongo i njegov okolina 
9565,spustiti se na neki mek mesto 
11186,koji imati jedan talasni dužina i ne moći se rastaviti na komponenta 
1323,"u računarstvo , deo RAM-a koji se privremeno koristiti za podatak koji čekati da ona uređaj preuzeti ; koristiti se da da biti se prevazići razlika u brzina protok podatak između različit komponenta računarski sistema "
3122,hrskavica koji povezivati grudni kost ( sternum ) i kraj rebro ; njen elastičnost omogućavati grudi da se pokretati prilikom disanje 
3785,jarko crven sladak jabuka za jela ; najčešće uzgajan jabuka širom svet 
4969,"koji se ticati Jamajka , njen ljudi i kultura "
5829,"velik pododeljak Eumycota koji uključivati Hemiascomycetes , Plectomycetes , Pyrenomycetes , Discomycetes ; ? sac gljiva ; u neki klasifikacija uključivati kraljevstvo Fungi . "
12125,"alga koji jesam zaista zeleniti boja ; često rasti na vlažan zemljište , vlažan drvo ili na površina stajach voda . "
7880,konjski strkalj . 
10028,voden površina između Grenland i severoistok Kanada 
16513,plod s velik broj semenka koji jesam odeliti u dva pretinac . 
11384,"u akušerstvo , žena koji se poroditi po prvi put . "
9172,glavni grad Sirija 
4220,stanovnik Kamerun ili poreklo iz Kamerun 
16417,nauka o zemlja koji proučavati fosilni organizam i srodan ostatak 
684,sprat zgrada koji se nalaziti na zemlja oko zgrada ili ona jesam bliz . 
10687,"rod porodica Papaveraceae ; uglavnom čekinjast trava , obično sa upadljiv cvet . "
12030,novčan jedinica Kazahstan 
6148,planinski lanac koji se prostirati od Crnog morati do kaspijski morati i obrazovati deo tradicionalan granica između Evropa i Azija 
16917,"izraziti broj , mera ili veličina . "
12500,doručak koji se obično sastojati od pecivo i kafa ili čaj 
12200,stanje biti obavezan da se učiniti ili platiti nešto . 
16441,uzica koji se vezivati cipela 
2465,naglo zaokrenuti ; iznenada promeniti smer 
9129,hrana ostati od prethodan obrok 
13823,stanovnik Singapur 
2216,"kod biljka ili životinja , ona koji pripadati pol koji proizvoditi ćelija koji se moj oploditi i iz koji se razvijati potomak . "
15777,vlaknast amfibol ; koristiti se za proizvodnja vatrootpornih proizvod ; udisanje vlakno moći izazvati azbestozu ili karcinom pluća 
5880,koji jesam specijalizovati ili ograničiti na jedan klasa stvar 
6270,uzak isturen traka zemlja . 
1785,u grčki mitologija bog nebo ; sin i muž Gej i otac Titan u drevan mitologija 
7143,međunarodan skala sila vetar od @card@ ( miran vazduh ) do @card@ ( uragan ) 
2018,koji se oslanjati na nadrilekarstvo 
1939,velik zimzelen tropski drvo koji se gajiti zbog velik ovalan plod sa gladak koža . 
2068,organski pojava koji razlikovati živ organizam od neživ . 
3779,mali republika u istočni Pirineji između Španija i Francuska . 
2812,Drbo istočni Indija i Australija koji se cena zbog mirisan drvo koji se koristiti za izrada nameštaj i iz koji se dobijati ulja i crven boja . 
13446,učiniti da neki nešto uraditi 
12880,meso sabljarka obično se služiti kao odrezak 
795,koji se odnositi na ćelija 
10397,mali list papir 
51,biti uključiti u trgovina 
40,gledati neki sa divljenje . 
115,osećanje prijateljstvo i uvažavanje 
61,osećaj spontano dobar rapoloženja 
13483,upadljiv deo na primer perje ili koža na glava ptica ili drugi životinja . 
1042,rod iz porodica Columbidae : tipičan golub . 
9625,"napraviti crtež nešto ; predstaviti crtanje , olovka , kreda itd . na površina . "
6618,LR 
13379,grupa zemlja pod jedinstven vlast 
25,osećanje dubok ljubav i divljenje 
320,koji koristiti naziv delo nešto za ceo ili nazivati ceo za deo ; ili specijalan za uopšten ili uopšten za specijalan ; ili materijal za stvar napraviti od taj 
1313,biti koji od vrsta reč tradicionalan gramatika 
12846,"džin s ukus trnjina , divalj šljiva "
7064,skladištiti koji tako rukovati podatak da jesam sledeći stavak koji se pronalaziti uvek ona koji jesam poslednji uskladišten ( LIFO ) 
17258,biljka koji se upotrebljavati u narodni medicina . 
16195,neki ples koji par izvoditi u balski dvorana 
12303,hrana za lak obrok ili koji se jesti između obrok . 
12475,"nemetal koji pripadati halogeni element ; poznat kao težak , žut toksičan gas ; koristiti se za prečišćavanje voda , za dezinfekcija i beljenje ; u priroda se javljati samo kao so u morski voditi . "
3154,odnositi se na glagol koji izražavati stanje ( ' biti ' ili ' posedovati ' ) 
9236,velik porodica biljka iz razred Malvales . 
6293,"babica , služnjače "
9579,reč opera ili muzički komad 
9330,referisati se na nešto . 
10394,koji se ticati Tajvan i njegov stanovnik 
1800,krut razgranat jednogodišnji biljka iz star svet sa bled žut cvet ; široko rasprostraniti i u severni Amerika ; nekad se koristiti u medicina . 
9136,podrška na koji se moći nasloniti dok sediti 
8122,tanak deo sa prednji četvrti životinja 
4400,komarac 
14332,koji obezbeđivati interpretacija 
68,koji se ticati Paragvaj njegov ljudi i kultura 
5701,Teška tkanina koji podsećati na somot i pliš . 
15703,jedan iz klasa neki tvorevina . 
8936,Kolač ili sladak zemička koji sadržati suv grožđe . 
5198,"plav mineral magnezijum , gvožđe , aluminijum , silikona i kiseonik ; često se koristiti kao drag kamen "
14526,glavni grad i luka Barbados 
10049,protokol koji omogućavati korisnik da razmenjivati datoteka između svoj lokalan sistema i sistema na mreža 
306,ljudski čin stvaranje . 
11377,grana geologija koji se baviti proučavanje fizički i hemijski svojstvo mineral . 
14325,deo prednji četvrt od vrata do rebro uključivati i plećka 
15651,small usually brightly-colored viviparous surface-feeding fishes of fresh Or brackish warm waters ; often used in mosquito control 
16342,deo ćelija koji sadržati DNA i RNA i odgovoran jesam za arst i reprodukcija . 
2208,Optički instrument koji se sastojati od para sočivo koji služiti za korekcija vida . 
8157,u grčki mitologija Orfejeva žena 
4036,gambuzija 
10206,jedinica za dužina koji iznositi jedan milioniti deo metar 
1077,kukuruzni brašno kuvati u voditi 
10059,pustinjski područje na jug centralni delo Australija 
10716,Čin promena mesto boravak ili posao . 
14521,hladan poslastica koji se dobijati miksiranjem voće sa mleko 
16535,specijalan odeljenje velik organizacija . 
309,novčan jedinica koji se koristiti u Kirgistan 
6809,rod bakterija 
7936,taman smeđ mineral amfibolne grupa ; magnezijum fero silikat 
4866,"neki riba mekoperka plitak vod severni morati , upotrebljavati se za ishrana . "
11797,računarski mreža koji se prostirati preko širok područje ( širok od lokalan mreža ) 
15189,sportski igra koji se igrati na 
10520,persijski prorok koji jesam učiti o borba bog dobra i bog zlo ( oko @card@ p.n.e. ) 
4002,Služiti u dva svrha ili imati dva funkcija . 
6094,"Živa u redak šuma , ivica šuma i vrt . "
119,Osećaj zadovoljstvo ili užitak . 
9173,započeti događaj koji jesam implicirati i ograničiti priroda ili inherentan funkcija direktan objekt 
12093,"Luk u Finska zaliv , prestonica i velik grad Estonija . "
11251,Ženka rađati živa mlad od 2-3cm koji odmah živahno plivati . 
14568,pisma koji se služiti piktogram 
106,instrukcija koji prekid program koji se trenutno izvršavati 
7188,"emitovati se na radio , televizija "
9635,Životinja kao mula ili magarac ili konj koji se koristiti za prenos tovar . 
6820,jestiv slatkovodni riba sa spljošten telo i sjajan krljušt . 
13721,hladan godišnji doba . 
3417,premestiti podatak namenjen periferijski uređaj ( obično jesam taj štampač ) u privremen spremište 
519,jedan od deo na koji se nešto prirodno deliti . 
5891,"Unutrašnji organ , između želudac i anus . "
7664,"organizam koji nastati od genetički različit roditelj ; posebno se odnositi na biljka i životinja nastati od različit varijetet , sorta ili vrsta "
2944,"sprečavanje određenih psihički sadžaja da doći u svest i njihov dalje suzbijanje u nesvestan ličnost ; za razlika od supresije , koji se takođe potiskivati neprihvatljiv sadržaj , ali pretežno voljan napor , represija se odvijati kao nesvestan proces "
7667,glavna kolni kartica računar 
9941,"skup koji jesam zatvoren , asocijativan , imati jedinični element i svaki element imati inverzan elementerse "
10347,"koji se ticati Tajland , njegov ljudi i kultura "
428,konsonant koji se izgovarati s vrh jezik koji dodirivati rub desni 
6905,kretati se brže . 
130,koji osećati ili pokazivati ljubav i naklonost 
2283,gajiti se za ispaša ovca u višim predeo . 
3187,Načiniti plan za nešto . 
13021,tipski rod porodica Scincidae . 
4651,preduzeti putovanje . 
1780,zeljast biljka i Indija koji imati aromatičan seme koji se koristiti kao začin . 
12982,osoba koji ne raditi . 
9662,samo jedan vrsta : brnistra . 
14143,"velik , obično metalan , posuda za gas i tečnost . "
7411,lolojski jezik 
6538,lekar koji jesam specijalizirati reumatologija . 
181,koji jesam osloboditi stresati ili pogodovati mentalan opuštenost ; koji imati ili pružati duševan mir 
6108,"dati vlast , prava da se nešto uraditi . "
227,koji nemati neki izrazit kvalitet ili karakteristika . 
565,kifla u koji se nalaziti viršla ili kobasica . 
15585,spojiti dlan uz pljesak . 
15532,transkribovati šta Brajevim pisma 
3570,koji se ticati novac ili uključivati novac 
11440,Čupava evroazijski biljka sa mali žut cvet i koren koji se ranije koristiti u medicina ( za stezanje stolica ) . 
4645,"pokrenuti kriv putanja , obično s namera da se nešto udariti . "
980,"koji se ticati Somalija , njen ljudi i kultura "
2303,biljka koji imati cveće koji nalikovati ? larkspur ali se od on razlikovati u raspored latica ; ponekad se uključivati u rod Delphinium . 
306,ples poreklo iz Južne Amerika 
14955,koji se odnositi na pubertet 
4884,u grčki mitologija ćerka Heli i majka Arijadnina 
3149,prirodan izvor voditi iz zemlja . 
12911,mešan pića koji sadržati šampanjac i sok od pomorandža 
14063,obučavanje vojnik u vojnički veština 
10932,podvodni bojni brod koji jesam obično snabdeven torpedo 
2989,"lekovit močvaran biljka , imati sabljast lišće i aromatičan korenje . "
15263,zeleno stoni kalifornijski grožđe bez seme 
10152,velik rod stenovit biljka koji imati debeo mesnat lišće . 
11050,švajcarski sir sa mali rupa 
13675,vrsta pasulj koji se jesti pre nego što sazreti . 
7154,a kazneni popravni zavod 
9216,znak navod koji se sastojati od jedan crtica 
6364,tipski rod porodica Anguillidae : jegulja . 
4901,plod morati u Njuburg sos poslužiti na tost ili pirinač 
17075,nakupljanje ćelija koža koji orožavaju u vida veće ili manje količina ljuspica . 
4597,red dikotiledona . 
3422,majmun drekavac . 
10147,manipulisati vozilo unutar prostor za parking . 
10977,tipski rod porodica Dasyproctidae : aguti . 
4183,odeća dizajnirati za nošenje u krevet 
3861,siv smeđ zec iz Evropa i Severne Afrika ; široko rasprostraniti . 
9403,profesionalan izvođač koji pričati šale i izvoditi komičan komad . 
12738,koji se ticati ili se odnositi na organizacija 
10252,parazitski protozoa iz rod Plasmodium koji izazivati malarija kod ljudi 
16497,neki od više uglavnom tropski udav sa ? vestigal zadnji ud . 
687,u računarstvo elektronski uređaj koji se pomoću kabao povezivati sa centralni procesorski jedinica računar 
7097,osoba koji prosuđivati 
7190,"merni štap koji se sastojati od metalan , drven ili plastičan štap s ravan ivica koji se koristiti za crtanje prav linija i odmeravanje dužina . "
15201,udariti noga 
11880,raketa koji voditi raketni motor a čiji putanja u tok leto kontrolisati radio signal ili unutrašnji uređaj 
7943,na-dene jezik narod Haida 
5622,koji jesam u veza sa glagol ili koji jesam formirati od glagol 
5624,"Obično se smatrati da obuhvatati orangutan , gorila , šimpanza i ponekad gibon . "
5284,algonkinski jezik koji govoriti narod Abnaki i Penobskot 
5389,fleksibilan cev koji se sprovoditi tečnost ili gas . 
2686,Nezvanična asocijacija ljudi ili grupa . 
3136,hormon koji izlučivati pinealna žlezda 
9412,neki od jednoćelijski organizam iz carstvo protista . 
535,brod koji pogoniti jedan ili više parni mašina 
3284,biti koji organizacija koji davati sredstvo i mogućnost za neki funkcija ili događaj 
7516,samostalno središni peraja na leđa riba i drugi voden kičmenjak koji pomagati da se održati ravnoteža . 
1397,slikar koji moći da postignuti specijalan efekt pomoću boja . 
58,"uzrokovati bol , unesrećiti "
15863,rod ekonomski važan tropski biljka : tapioka . 
13468,Udarački instrument sastaviti od drven pločica u koji se udarati drven čekić ; na on se izvoditi hromatski ton koji imati drven boja i u orkestar daju interesantan efekt . 
8859,vođ pleme američki domorodac 
9125,"rod više ili manje naredni dvosemenjača , drveće , grmlje ili trava . "
15071,gljiva koji postajati drvenast ili plutati starenje ; često prav izraslina na drveće . 
16688,velik ovalan stadion sa red mesto za sedenje ; nekada arena u koji jesam se odvijati predstava i takmičenje 
2244,rod iz porodica Cornaceae uključivati dren : višegodišne listopadan drveće i žbunje umeren područje severni hemisfera . 
7042,delikatan evropski zeljast biljka sa sivkast lišće i klasijem purpuran cvet ; nekad se koristiti kao lekovit trava . . 
4547,bivši osnovni novčan jedinica Burkine Faso 
15888,prirodan proces pri koji se menjati geološki karakteristika . 
12012,dovesti do zaključenje nešto . 
594,diferencijalna jednačina koji uključivati funkcija više promenljiv 
226,visoko zimzelen drvo koji rađati šišarka iz Južne Amerika i Australija sa širok kožast lišće 
14190,osoba koji kontaktirati sa drugi . 
7152,vrsta jastog pronaći u voda atlantski okean Severne Amerika 
13275,Kositernice ; u neki klasifikacija se uključivati u porodica Gnetaceae . 
5884,Antički atinski filozof ; učenik Sokratov ; učitelj Aristotelov ( @card@ BC ) . 
15478,zmija otrovnica sa koštan segment na repa koji zvečati kada se protresti . 
15002,islamski republika na Bliskom istok u zapadni Azija ; Iran jesam biti centar aničke imperija poznat kao Persija do @ord@ godina ; bogat nafta . 
10430,obožavanje mesto 
16394,koji se ticati kartuzijanski red 
15647,tipski rod porodica Otididae : evropski droplja . 
7374,staklo u oblik velik tanak list . 
3268,"Držati ; o teorija , misao ili osećanje . "
6842,Jednobožački sistem verovanje i obred koji se zasnivati na star zavet i na Isusov učenje koji jesam uključiti u Novi zavet i koji isticati uloga Isus kao spasilac . 
13278,koji se moći modelirati 
13878,( računarstvo ) kod za razmena informacija između računar prozvedenih od strana različit kompanija ; svaki karakter jesam predstaviti niz od @card@ binarni cifra ; koristiti se u većina mikroračunara 
54,posebno prostorno uređenje 
16503,"recirpočni odnos izmđu nezavisan entitet - predmet , osoba ili grupa "
12501,digitalan računar srednji veličina 
3011,povratiti znanje iz memorija . 
13073,"izgubiti jedrina , svežina , posebno zbog gubitak vlaga . "
5210,"fermentisano meksički pića koji se praviti od sok raznih vrsta agava , naročito magej "
9433,"mekan , nezreo sir koji se praviti od sladak mleko i pavlaka "
4675,obožavanje riba 
412,grupa motorni vozilo pod isti vlasništvo . 
14000,Godišnje i višegodišnji trava iz star svet : vrbovnik . 
52,reč koji označavati radnja ili stanje 
8874,hulmani 
14632,uglavnom višegodišnji trava iz umeren područje . 
12712,Slepić 
14941,ljuskar koji obično imati @card@ para lokomotorni dodatak od koji jesam svaki spojiti sa delo toraksa . 
13044,"Severnoamerička godišnji biljka , obično sa žut ili narandžast cvet ; rasti pretežno na vlažan , kiseo zemljište . "
17181,u grčki mitologija krilat boginja pobeda ; u rimski mitologija ona odgovarati Viktorija 
5625,"kuhinjski sprava koji se sastojati od valjak sa dva ručica sa strana , za oblikovanje i istanjivanje testo "
17190,Snabdeti potrepština i podrška . 
13147,rod dikotiledona iz porodica Cucurbitaceae ; uključivati lubenica 
16446,dozvoliti mogućnost 
13296,karakter koji služiti da označiti unakrstan referenca ili fusnota 
1677,Noćna životinja ; živiti na drveće ; telo i rep obrastao dugačak dlaka ; između prednji i zadnji noga imati letne kožica obrastao dlaka . 
