,Sysnet
1236,neki od više biljka iz rod Thlaspi . 
6073,neklasičan dijalekt latinski koji se govoriti u Rimskom carstvo ; izvor jesam romanski jezik 
1465,"grub godišnji trava , raširen korov ; ponekad se koristiti za sena i ispaša . "
644,oblast u Italija na ostrvo Sicilija 
2964,mali tanak kobasica 
16030,"u računarstvo , istres sadržaj glavnih registar CPU "
16801,memorijski uređaj na koji se beležiti informacija - zvuk ili slika 
13289,otvor u zid zgrada koji primati svetlo i vazduh ; obično ga zatvarati okvir koji sadržati proziran materijal i moći se otvoriti 
6296,Žena koji jesam zadužiti za nega i lečenje u medicinski ustanova . 
1339,Rusomača 
14489,uređaj koji pomoću dva mikrofon slati signal dva zvučnik da biti se dobiti trodimenzionalan zvučan efekt 
17219,"pretvoriti se u krečnjak , postati kalcifikovan "
5514,politički usmerenje koji se zalagati za imperijalne interes 
2569,socijalan politika ili reforma ( posebno socioekonomski reforma ) 
15447,osoba kvalifikovati da se baviti stomatologija 
2969,azijski reka koji praviti velik delta u južnom Vijetnam i ulivati se u Južno kineski mora 
16145,supstancija koji se moći koristiti kao hrana ili pripremiti da biti se koristiti kao hrana . 
10707,medicinski instrument za ispitivanje larinksa 
16602,zelenkast siv ili crn silikat od gvožđe i aluminijum 
160,stanje bol ili patnja zbog loš zdravlje 
361,republika na zapadni Balkan u južnoj Evropa na istočni obala Jadranskog morati ; ranije deo Habzburške monarhija i Jugoslavija ; postati nezavisan @ord@ 
3852,lagan šetnja ( obično na neki javan mesto ) 
8860,tekst koji slediti posle glavnog tekst knjiga 
14098,čovek iz vaš zemlja 
2785,"obuhvatati biljka semenjača koji proizvoditi klica sa dva kotiledon i mrežast nervatura lista ; deliti se u šest ne uvek dorbo razdvojen podklasa ( ili nadredova ) ; Magnoliidae i Hamamelidae ( smatrati se primitivan ) ; Caryophyllidae ( rana i odvojen grana ) ; i tri više ili manje napredan grupa : Dilleniidae , Rosidae i Asteridae . "
1857,grana sijuskih jezik 
12241,napredovati od jedan tačka do drugi 
908,dati izvedba nešto . 
763,Začin koji se dobijati od mali osušen pupoljka tropski zimzelen drvo biljka karanfilić . 
10658,"gust čorba od školjka , krompir i luka , slan svinjetina i mleko "
1281,vreme kada se obično jesti . 
1201,neki biljka iz rod Capparis . 
8248,stan koji se nalaziti na visok sprat zgrada 
13735,u grčki mitologija kralj Teba koji jesam u ljutina ubiti sin Edip 
16836,vres . 
7814,"biti vlasnik , posednik ( stanje ) . "
16531,Povećanje brojati neizmiren deonica korporacija bez menjanje osnova akcionar . 
9622,broj od koji se umanjilac oduzimati . 
2723,organizam koji imati karakteristika proizaći iz hromozomalne izmena 
15237,Morž iz severni Atlantik i Arktik . 
2715,verovanje pojedinac ili društven grupa u koji imati emocionalan udeo ( biti za ili protiv nečaga ) . 
2987,hodati polako i bez neki jasan cilj . 
9488,liker sa ukus seme kim ili kimina 
1638,"vrsta evropski trava , kiseljak . "
16003,šerpa sa knveksnim dno za pripremanje kineski hrana 
7872,"proizvod tri isti brojati , trostruk umnožak . "
8823,osobina onaj što jesam permeabilno ( npr . u proces osmoza ) 
5420,tkanina koji prekrivati gruda ili prsa 
14508,kost koji se protezati od rame do lakat 
7225,područje izvan varoš i grad 
2372,samo jedan vrsta ; usparvna azijski trava sa velik cvet . 
472,donji površina pećina ili jezero itd . 
5561,"običan vodarica , gore smeđ , dole beo ; široko rasprostraniti u centralni Evropa i Azija "
14695,hemikalija koji se dobijati veštački put ; na tržište najčešće u vida tableta ; dovoditi čovek u stanje euforija 
10980,film kod koji jesam slika sinhronizovan s govor i pevanje . 
13538,tibeto-burmanski jezik koji se govoriti na Tajland i granični oblast Burma 
565,kifla u koji se nalaziti viršla ili kobasica . 
2409,rečni delta između Argentina i Urugvaj 
6326,stanovnik Gabon ili poreklo iz Gabon 
3200,krvni grupa čiji crven krvni zrnce imati Rh faktor ( oko @card@ % sav ljudi ) . 
13614,novčan jedinica Paragvaj 
11540,Bukva . 
4853,smrznut dezert od zaslađen kiseo mleko sa dodatan aroma 
16844,biti dužan . 
5709,poslastica od jabuka uvijen u testo koji se peći 
17241,nastavljati da trajati . 
2469,dugačak riblji file uvaljati u prezla i pržiti 
188,koji jesam otrovati ili proizvoditi otrov . 
10376,odnositi se na tip rečenica ili glagolski oblik koji se izražavati pitanje 
10675,grana indoiranske jezički porodica 
5377,losos očuvan dimljenje ili u dimljen salamura 
9487,velik afrički antilopa koji na glava imati rog poput volovih i dugačak čupav rep. 
8975,morski školjka koji imati grub nepravilan školjka ; nalaziti se ugalvnom na morski dan u priobalan voda . 
2816,"niz od više od @card@ ostrvo istočno od azijski kopno , imzeđu Japanskog morati i zapadni Pacifik "
3103,spajanje ili vezivanje šav 
16570,prestonica Sao Toma i Principea 
13098,Godišnji suncokret koji se gajiti zbog silaža i seme koji jesam izvor ulja ; uobičajen u sad i velik delo Severne Amerika . 
14714,album za fotografija 
6818,koji se odnositi na centralni vlada federacija 
12733,biti koji činjeničan nalaz koji pomagati da se ustanoviti istinitost nešto 
6022,"prvi seksualan i i socijalan faza razvoj beba . usta jesam fokus libido i zadovoljstvo dolaziti iz sisanje , žvakanje i ugriz . dete usmeravati sav predmet iz okolina prema usta . osim zbog zadovoljstvo koji pružati dete , ovaj radnja bitan jesam i za upoznavanje svet oko sebe . "
5083,sir koji se praviti od kozji mleko 
2263,Pojedinačna naslaga neki obično homogen supstanca . 
9991,dati podsticaj za akcija . 
2040,svojstvo zvuk . 
12611,sladak krompir 
11115,postati prijatelj neki . 
6081,"punč od pića i mleko , šećer i začin "
8081,"koji se ticati Svazilend , njegov ljudi i kultura "
11970,osluškivanje zvuk koji stvarati organizam ( najčešće korišćenje stetoskop ) . 
204,"sloj sladoled , šlag i preliv ; obično smrznut masa napraviti od lešnik koji se služiti s šlag "
16303,Grafičar koji koristiti litografija . 
1498,"riba grabljivica , obično živa na dan toplih morati . "
7226,"ukupnost ili opseg onaj što se opažati , otkrivati ili učiti . "
16808,Mesec koji dolaziti posle oktobar a pre decembar u kalendar . 
14743,"plod iz loz muskatni dinja , vrsta sladak dinja u srodstvo sa krastavac "
8627,dodeliti oznaka nešto ; staviti oznaka na nešto . 
2439,mehanički uređaj koji se rotirati da biti potiskivati vazduh ili voda 
13000,"azijski biljka sličan spanać , gajiti se kao povrtati . "
6823,"u računarstvo , vreme potrebno da se blok podatak na staza obrnuti oko glava za čitanje i pisanje "
12977,"koji se ticati Kamerun , njegov ljudi i kultura "
8872,Nešto što se desiti u dat trenutak i na dat mesto . 
12230,voljan čin izvrtanje činjenica 
1524,"francuski škola u umetnost i arhitektura popularan u @ord@ godina XIX vek ; krakaterišu jesam stilizovan prirodan oblik , kao što jesam lišće , loz i cveće "
9454,"ponavljanje reč ili fraza na početak i drugi na kraj uzastopan rečenica , itd . , istovremeno korišćenje anafora i epistrofe "
8815,čin završavanje 
6541,Treća planeta od sunce ; planeta na koji ja živiti . 
2926,Čin nuđenje poboljšanje da se ispraviti greška . 
12603,rod porodica Pteroclididae 
5834,cvetnice golosemenjače ; pretpostavljati se veza između četinar i kritosemenjača ; u neki sistem se klasifikovati kao klasa ( Gnetopsida ) a u drugi kao pododeljak ( Gnetophytina Or Gnetophyta ) . 
6729,rod koji uključivati evropsu lunju 
3977,"biber koji se mleti od ceo , neoljuštenog zrno biber "
11076,rod bodljikav žbunje li drveće . 
5860,Učiniti dužiti . 
13264,Učiniti toplim ili topao . 
14673,pustinja na jug Izrael 
9054,grupa od @card@ jezero u centar Severne Amerika 
4858,sos jak ukus koji se spravljati od seme gorčica 
5968,sprava koji se koristiti da nešto naoštriti 
4453,sistem pisanje ili štampanje koji koristiti obrazac reljefan tačka koji se očitavati dodir 
3422,majmun drekavac . 
4296,položaj student 
10562,koktel od džin i sladak vermut 
5198,"plav mineral magnezijum , gvožđe , aluminijum , silikona i kiseonik ; često se koristiti kao drag kamen "
412,grupa motorni vozilo pod isti vlasništvo . 
6652,prav kit 
213,tropski voće cilindričan oblik koji podsećati na šišarka sa ukus ananas 
1977,obrada podatak dovoljno brz da ići u korak sa spoljni proces 
12296,indeks sav reč iz knjiga ili više knjiga dat u kontekst 
15652,dijalekt antički grčki koji se govoriti i pisati na Atika i u Atina 
3131,proučavanje zvučan sistema dat jezik i analiza i klasifikacija njegov fonema 
4812,virus koji proizvoditi kržljavost i požutelost lišće kod biljka luka 
7956,grupa fiziološki ili anatomski povezan organ ili delovati . 
15458,meso riba iz morati koji se koristiti kao hrana . 
8390,"koji rasti postepeno , u regularan veličina "
11578,Polučvrsta masa koagulisanaih crven i beo krvni zrnce . 
11579,tropski voće beo boja sa primesa ružičast u srodstvo sa krem jabuka ; uzgajati se u južnoj Amerika 
5074,biti koji riba iz klasa Osteichthyes . 
1090,šnicla pohovan prezla i jaje 
2590,veoma velik kornjača sa ostrvo Galapagos i Sejšelskih ostrvo . 
14722,odašiljač koji isterivati tečnost u vida fin sprej po pritisak dugme 
14605,bivši osnovni novčan jedinica Luksemburg 
5159,složiti po grupa 
7182,postaviti ili ustanoviti naredba ili nalog . 
241,praviti se važan 
2376,"Nešto što se saopštavati ljudi , što oni saopštavati . "
3061,velik rod uspravan žbunje ili penjačica koji uključivati ruž . 
852,"imati kraj u vremenski , prostornom ili kvantitativan smisao ; prostorno ili prenosni značenje . "
7435,neki ko služiti u oružan snaga ; član vojni snaga . 
16730,sirena 
15690,Mladunče koza 
3327,ući u formalan dogovor ili dati svečano obećanje 
6598,organ čuti vida . 
6699,nametnut porez na nešto . 
3731,praviti primedba ili žalba za sebe i ne na sav glas 
4659,gust kaša 
9861,trava iz rod Sporobolus . 
5062,biti koji penjačica iz porodica Cucurbitaceae koji rađati plod sa debeo kor . 
11961,mali pitati bez gornji kor koji sadržati voće . 
13029,muslimanski bogomolja . 
4330,koji se odnositi n a olovo ili se sastojati od olovo . 
8809,kretati se prema vani . 
8234,trska močvara i obala reka u tropski i umeren područje . 
1367,narval . 
6972,dijalekt čivere jezik koji govoriti narod Oto 
13031,veoma mali rod žbunje iz južne Evropa koji rađati unazad uviti mahuna . 
10930,Ušati perajar južne hemisfera ; loviti se zbog skupocen krzno koji jesam poznati pod ime silskin . 
5719,mesto za kupovina i prodaja ; otvoreno samo za član 
10269,muški pripadnik sveštenički red 
223,od velik značaj ili važnost . 
17021,finski jezik koji govoriti Vepsi 
12,Ladolež ; ? bindweed ; ? sweet potato ; biljka koji imati cvet u oblik truba i penjati se i uvijati . 
3908,sin nečiji sin ili ćerka . 
7786,evroazijski republika u mali Azija i na Balkan ; steći nezavisnost od otomanski imperija @ord@ godina . 
2225,jedanaesti mesec Francuski republikanski kalendar ( od @ord@ jul do @ord@ avgust ) 
2712,militantan organizacija irski nacionalist koji jesam koristiti teror i gerilski ratovanje 
12526,eksplozivan naprava koji eksplodirati pri kontakt ; napraviti da uništavati voyila ili brod 
4869,razviti se i dostignuti zrelost . 
13723,formacija ljudi ili stvar poređan jedan iza drugi . 
14615,Pražnjenje elektricitet . 
6068,mali rod zimzelen žbunje iz mediteranski područje . 
12934,podupirač koji se postavljati između pokretan delovati da biti ona omogućiti lakše kretanje 
9964,"ljubičast tropski voće koji rasti u Brazil , oblik grožđe sa debeo kor "
14860,metalan ili papirni medijum za razmena koji jesam u tekući upotreba . 
7737,cev kod koji se električni pražnjenje odvijati kroz gas 
10447,insekt koji u zreo doba inaju četiri krilo koji jesam manje ili više pokriti sa mali krljušt . 
1786,"Francuski liker , izvorno ga praviti Benidiktinski monah "
7492,koji se odnositi na Lihtenštajn i njegov stanovnik 
15579,vrhovni savetodavan skupština ujedinjen nacija 
15139,biti koji metamorfna stena koji se moći podeliti na tanak sloj 
6379,izgubiti toplota 
10107,koji se ticati ili jesam karakterističan za Haiti i njegov ljudi 
13271,"gramatički kategorija brojati koji se odnositi na dva entitet , nasuprot samo jednom ( singularan ) ili više ona ( pluralan ) "
77,stanovnik Brazil ili poreklo iz on 
8494,medved i izumro srodan vrsta . 
9203,porodica tropski zimzelen li listopadan drveće ili žbun ; rađati kožnat koštunjićav plod koji imati žut sočan plod . 
16445,Karakteristično oglašavanje životinja . 
11333,familija biljka iz red Polemoniales . 
2658,"osoba koji pregovarati , veće sa drugi da biti postignuti dogovor . "
14844,primerak štampan delo koji ići u distribucija . 
17074,alkeni jesam organski jedinjena iz grupa nezasićen ugljovodonika kod koji se javljati najmanje jedan dvostruk veza 
5090,glavni satir u služba Bahusovoj ; otac Dionisijev ; obicno se predstavljati kao veseliti pijanac koji jahati na magarac 
9172,glavni grad Sirija 
1516,prednji i zadnji korica knjiga 
11899,francuski autor inteligentan komedija ( @card@ ) 
15291,Dobra ili usluga prodati stran zemlja . 
5885,Prostorna osoba pozicija sa koji se nešto osmatrati . 
2420,jedan od četiri supstanca za koji se u star i srednjevekovni kosmologija verovati da činiti fizički univerzum . 
13928,rod porodica Perdicinae . 
14196,grana biologija koji se baviti struktura životinja i biljka 
9651,planina u centralni Himalijima na granica Nepal i Tibet 
9450,mali rod iz zapadni Afrika ; zimzelen drvo ili žbun koji rađati mesnat plod sa tri seme koji se jesti kada jesam ni nedozreo ni prezreo . 
10121,osnovni novčan jedinica Kambodža 
643,gvozden ruda u oblik fero karbonat 
11213,Količina koji moći da stati u šolja . 
8562,vaga za merenje ( zavisiti od gravitacija ) 
15702,izazvati da postati otkačiti ili odvojiti . 
10776,koji pripadati ili jesam blizu leđima ili gornji delo životinja . 
13840,pripadnik grupa Jevrejin koji jesam u vreme ran hrišćanstvo prihvatiti Hrista kao mesija 
11406,novčan jedinica Kenija 
9618,"sos koji se praviti od nezaslađen čokolada ili kakao prah , šećer i voda "
764,hotdog sa čili preko 
3293,sposoban da čitati i pisati 
11539,Gleđu pokriti deo zub iznad desni . 
6092,"malo nebeski telo koji se satoji od stena i metal koji se kretati oko sunce , uglavnom između Mars i Jupiter "
9781,u paleografija spajanje dva ili više slovo u jedan 
7162,"istočni deo Baltičkog morati , između Finska i Estonija "
8099,zvaničan jezik Filipini ; bazirati jesam na jezik tagalog ; leksika vući iz drugi filipinski jezik 
14620,kognitivan proces utvrđivanje valjan dokaz 
6935,onaj koji postignuti velik ili nagao brzina ili uspon 
12567,"obaviti na površan način , kao na prvi proba "
4353,Višegodišnja penjačica : bljuštac . 
3510,saviti limen duvački instrument iz nizak registar . 
10954,uređaj koji konvertovati analogan u ditalni signal 
5480,bivši osnovni novčan jedinica Austrija 
63,koji izražavati ili propovedati obožavanje božanstvo . 
11008,osnovni novčan jedinica Mađarska 
14845,"skakavac , zrikavac i ? "
7103,"posebno označiti , istaknuti "
14758,dardski jezik koji se govoriti u severoistočni Pakistan 
6876,blizina uopšte . 
16533,evropski reka koji se ulivati u Severno mora 
2283,gajiti se za ispaša ovca u višim predeo . 
16718,stanovnik Belgija ili poreklo iz Belgija 
1351,entitet koji imati fizički postojanje 
11703,"bodljikav sočan biljka iz porodica Cactaceae , poreklo uglavnom iz sušan područje nov svet . "
6264,"u računarstvo , arhitektura računar koji imati velik broj instrukcija ugrađen u šta CPU "
7105,skup zakon koji jesam ustanoviti država ili nacija radi sopstven uprava . 
15768,postupak vezati za seksualan opštenje . 
7121,utakmica sa palica i lopta između dva ekipa od @card@ igrač ; ekipa se smenjivati pokušavati da pomoću palica ostvariti pogodak 
7539,divalj magarac iz Azija i severni Afrika . 
11994,"koji se odnositi na Bangladeš , njegov ljudi ili jezik "
12332,stav koji prirodno slediti iz već dokazan postavka 
15942,Čin korišćenje . 
250,jedan od dvanaest delovati kalendarski godina . 
3377,daždevnjak Novog svet . 
1294,parazitski bičari u probavni ( gastrointestinalni ) ili urogenitalnom trakt kičmenjak i beskičmenjak kao i kod ljudi 
11452,"jestiv riba , školjka , rak , itd . "
3466,taman smeđ do crn Mika koji se javljati u magmatski i metamorfnim stena 
10317,"korišćenje bakterija , virus da biti se uništiti ljudi , životinja ili hrana "
17020,fizički odnos između muškarac i žena 
3022,star bog ; predstavljati beskonačnost prostor koji jesam prethoditi nastanak svet 
10782,jela koji se služiti ali jesam podrediti glavnom jela 
11367,"modifikacija princip zadovoljstvo nastati pod uticaj zahtev stvarnost koji primoravati ego da podnositi određen stepen nezadovoljstvo . da jesam frustracija , u duševan život odrastao neograničeno biti vladati princip zadovoljstvo . Poštovanje ovaj princip jesam mera uspešan prilagođavanje i dostignut stupanj razvoj ličnost . "
4114,velik životinja koji se loviti iz sport . 
2245,Važna riba toplih i tropski priobalan voda ; loviti se i jesti ; rasprostraniti po svet . 
1585,slon 
4985,u grčki mitologija ćerka Agamemnon i Klitamenestre ; ubediti jesam svoj brata Orseta da osveta Agamemnonovu smrt tako što ona jesam pomoći da ubiti Kiltamenestru i njen ljubavnik Egist 
17355,mleven junetina obično sa umak 
4614,preliminaran verzija pisan delo 
584,pravni dokument u koji se izlagati čovekov želja u pogled raspodela njegov svojina kada umreti 
5156,neki iz mali familija gušter koji jesam široko rasprostraniti u tomplim područje ; sav jesam bezopasan a korisni jer uništavati npr . insekt . 
7212,jela koji jesam unapred pripremiti i smrznuti ; pre upotreba dovoljno jesam samo zagrevanje 
1506,zaslađen masa koji se moći duže vreme da se žvakati 
672,biljka iz rod trap koji rađati plod nalik orah . 
7137,knjiga štampan u velik tiraž koji se brzo prodavati 
1803,ravan komad zemlja . 
13325,mleven meso oblikovati u lopta i pržiti ili kuvati u čorba 
9526,"stanje kada osoba stalno žmirkati , treptati . "
7199,mali jastog narandžast boja ; pronalaziti se evropski voda 
9087,u grčki mitologija grupa od @card@ ( do @card@ ) nimfa koji jesam čuvati jabuka koji jesam Gej dati Hera kao svadbeni dar 
3025,"Godišnja ili višegodišnji biljka sa više ili manje sočan stabljika ; široko rasprostraniti , nemati jesam samo u Južnoj Amerika , Australija i na Novom Zeland . "
11513,malo azijski drvo koji rađati jestiv žut ili crven plod . 
5459,Dudovac 
224,morski glavonožac sa osam krak . 
6947,"u botanika , obično podzeman organ koji nemati ni pupoljka , ni lišće ni čvor ; apsorbovati voda i mineralan so ; obično pričvršćivati biljka za zemlja . "
5483,osoba koji usvajati dete drugi roditelj kao svoj sopstven dete . 
10298,osloboditi led 
15618,jezik trgovina koji jesam u širok upotreba u Čad 
6237,smatrati se da jesam prastar životan forma koji jesam evoluirati odvojeno od bakterija i modrozelen alga 
12325,neki protozoa koji imati providan peharasto telo sa retraktilnom stabljika 
8793,učestvovanje u igra ili sport ili kakav drugi rekreacija 
13712,vlakno u vida niti koji činiti micelijum gljiva 
7375,"Penjačica poreklo iz Kina , raširen i u drugi predeo zbog jestiv zelen plod . "
12016,predškolski ustanova za deca od @card@ do @card@ godina da ona pripremiti za osnovni škola 
1111,"narativan kazivanje o avantura junak ili porodica ; originalno ( iz XII do XIV vek ) se radi priča o porodica koji jesam naseliti Island i njihov potomak , ali sada biti kakav priča koji ličiti na takav kazivanje "
232,osećanje uporan tuga 
3437,papir koji jesam osetljiv na svetlo na koji se moći praviti fotografija 
1143,"rod propske američki biljka , sa sabljast lišće i mesnat plod koji se dobijati od plod više cvet . "
9084,koji imati taj funkcija da izvršavati plan ili naređenje 
12075,mungos iz severni Afrika ; nekada se smatrati da se hrana krokodilski jaje . 
12034,nameran čin oduzimanje 
14062,vrsta serijski štampač na ručni pogon pomoću koji se štampati pisan poruka karakter po karakter . 
9682,donji deo leđa . 
3607,raža sa telo u oblik torpedo 
10217,testo u koji jesam uvijen punjenje sa jabuka . 
5033,mali tvrditi jastuk u koji se zabadati igla spreman za upotreba 
13609,ćilibarski zeleno muskadin grožđe sa jugoistok sjedinjen država 
6263,"tipski rod porodica Dugongidae , činiti jesam samo dugong ( morski krava ) . "
3251,torba koji se nositi na leđa 
5478,grana ratni veština koji se baviti priprema i vođenje rat u celina . 
62,mentalno uznemiriti zbog moguć nesreća ili opasnost ; zabrinuti 
1480,grana medicina koji se baviti mentalan poremećaj koji se moći pripisati bolest nervni sisetma 
17411,republika u centralni Evropa ; podeliti na Istočnu i Zapadnu Nemačka posle Drugog svetski rat i ponovo ujediniti @ord@ godina . 
17156,zeljast livadski biljka koji se upotrebljavati kao narodni lek . 
14218,tipski rod porodica Čnipidae : šišarac 
14977,težak crvenkast mineral koji se sastojati od sulfid živa ; glavni izvor živa 
16855,postupak klasifikovanje ili obezbeđivanje indeks da biti se neki stavak moći lakše pronaći 
10844,pustiti nešto u pokret 
8864,kratak komad 
7091,neki od uglavnom slatkovodni riba koji živa na dan korito i imati dug brk oko usta . 
8702,"mek , vlažan deo voćka . "
9109,u grčki mitologija sveštenica Apolon u hram u Delfiju 
1744,uzrokovati da nešto negde otići 
15604,zajednica ljudi manja od grad . 
12721,pisac pamflet ( obično zauzimati stav pristaša po javan pitanje ) 
7295,koji se odnositi na kombinacija i uređenje element u skup 
13251,sladoled koji ne sadržati mleko već se uglavnom praviti od kašast voćni sok 
17183,"biljka koji dobijati vlaga i hrana od vazduh i kiša ; obično rasti na drugi biljka , ali jesam parazit . "
226,visoko zimzelen drvo koji rađati šišarka iz Južne Amerika i Australija sa širok kožast lišće 
15428,"tipski rod porodica Spirochaetaceae , fleksibilan plutajući uglavnom voden bakterija "
12244,konj taman dlaka . 
13358,koji se odnositi na filozofija ili filozof 
137,apstraktan komponenta ili element 
9422,( law ) presuda koji se proglašavati nešto neupotrebljiv ( na primer zemlja konfiskovati za javan upotreba ) ili nepodesan za upotreba ( na primer prehrambeni proizvod ili objekt koji jesam bezbedan ) 
12671,"u računarstvo , vreme koji proteći od trenutak kada sistem zatraix podatak do trenutak kada uređaj isporučiti podatak "
13193,"biti koji iz velik grupa nitrogenski organski jedinjenje koji jesam suštinski deo živ ćelija ; sastojati se od polimer amino-kiselina ; značajan jesam u ishrana životinja za rast i za obnavljanje tkivo ; moći se dobiti iz meso , jaje , mleko i povrće . "
17318,krem koji sadržati voće 
12456,"Lini koji pratiti tačka koji se kretati u konstantan pravac , čiji jesam zakrivljenost nula . "
16857,delfin . 
1409,koji se odnositi ili se koristiti u poljoprivreda ili jesam promovisati . 
10465,Malvaceae ; Bombacaceae ; Elaeocarpaceae ; Sterculiaceae ; Tiliaceae 
7230,"vrsta ptica selica čiji mužjak imati žut perje , sem krilo i repa koji jesam crn . "
5814,rod familija Pelecanidae . 
1871,mali soko iz star svet koji jesam ranije trenirati za lov na manje ptica at small birds 
1365,velik mišični vrećast organ koji pripadati gastrintestinalno trakt ; važan organ za varenje . 
14178,postari labav ili labav ili manje čvrst 
5815,( obično dugačak ) dramski govor nameniti da stvoriti iluzija neizgovoren razmišljanje 
15537,osoba koji nadgledati ili jesam zadužiti za nešto . 
10756,ram koji služiti za odlaganje stvar 
14020,novčan jedinica Haiti 
14500,Žena u vreme rađanje dete i kratak vreme nakon taj . 
16769,romanski jezik koji se govoriti u Fancuskoj i u zemlja koji jesam biti Francuska kolonija 
4029,Putnički autobus sa električni motor koji dobijati napajanje iz žica postavljen iznad vozilo . 
1709,grana tai jezik 
13384,"negodovati , kao protiv politika ; takođe i metaforički . "
740,Cvrčci . 
4969,"koji se ticati Jamajka , njen ljudi i kultura "
14106,čin iznalaženje nov reč ili fraza 
6551,legura bakar i cink . 
15610,mali crven bobica koji se prvenstveno koristiti za džem i marmalade 
2806,ALGOrithmic Language ; programski jezik koji se koristiti za zapisivanje algoritam kao računarski program 
5492,trodimenzionalan oblik . 
7448,odelo kakav obično nositi poslovan ljudi . 
5529,Široki otvor cevast predmet . 
12221,izderati površina nešto 
12833,čiji domaćin biti 
13170,stanovnik Poljska ili poreklo iz Poljska 
16467,koji se ticati El Salvador 
14013,"Izdužene riba koji imati karlični peraja , a nemati skelet ili jesam on redukovati . "
7714,neki ko praviti ukrasiti na tkanina pomoću igla i konac . 
15644,neki od mnogi mali jestiv haringa koji se često konzervirati . 
1581,onaj koji raditi za neki ( osoba ili organizacija ) 
3334,visok godišnji i višegodišnji trava iz toplih područje . 
17061,biti prodavati za određenu cena ili na odrediti način . 
16722,predstava onaj što jesam percipiran ; osnovni komponenta u formiranje koncept 
96,"čadski jezik koji se govoriti u severni Nigerija , blizak jezik Haus "
8351,taktilan azbuka u koji obrazac reljefan tačka predstavljati slovo i broj 
3442,divalj magarac iz Afrika . 
18,osobina onaj što ne zasluživati poverenje . 
14821,pisan verzija pozorišni komad ili drugi dramski sastav ; koristiti se za priprema za izvođenje 
589,sitan muški spor koji učestvovati u razmnožavanje nizak biljka 
1322,kozji rog 
15351,lokvanj sa beo cvet . 
11450,"koji se odnositi na komunikacioni mreža u koji širina kanal moći da se deliti i koristiti istovremeno za simultan signal : glas , podatak , videti "
12930,lantanoide - srebrnobeli feromagnetni trivalentan metal 
169,kratko pržiti na mast ili ulja 
2528,kuplet sačiniti od dva ritmički stih u jampski pentametru pisati u uzvišen stilo 
14943,koji se ticati ili jesam karakterističan za Grčka 
10780,Štampač koji štampati karakter po karakter . 
8,biti zaljubiti ili u ljubav s neki 
17190,Snabdeti potrepština i podrška . 
6868,Višećelijski organizam ćije jesam ćelija manje specijalizovan nego kod Metazoa ; sastojati se od samo jedan kola : Porifera . 
13130,arhitektonski podloga ili baza ( kao za stub ili statua ) 
6811,čokolada visok kvalitet koji sadržati najmanje @card@ procent kakao-putera 
7512,Najveći instrument iz familje violina ; imati četiri žica ; pisati se u bas ključ i zvučati oktava nizak nego što se pisati . 
15415,slab kaša ( često ovsena ili kukuruzni ) 
16848,član nomadski pleme Arap 
1445,malo jezgra sa tvrd kor iz Severne Amerika . 
15051,proučavanje fonološki realizacija alomorfa jezički morfema 
10494,vrlo sladak poslastica u vida žele s ukus ružin vodica 
2452,supstanca koji sprečavati oksidacija ili reakcija koji izazivati kiseonik ili peroksid 
2196,grana teologija koji se baviti princip egzegeza 
14180,koji jesam na kratak rastojanje u prostor ili vreme ili čiji jesam element blizu jedan drugi . 
3229,jedan od dva para naborati mukozne membrana koji se nalaziti u grlo 
984,u grčki mitologija sin Agamemnon i Klitamenestre ; njegov sestra Elektra ga jesam ubediti da osvetiti Agamemnonovu smrt tako što hteti ubiti Klitamenestru i Egist 
15477,"drvo od leska , lešnik "
8515,neki od više zeljast biljka čiji seme se kačiti za odeća . 
10345,zatvoren figura u ravan ograničen prav linija 
9037,jezik Kečua koji jesam govoriti Inka 
7114,odnos između značenje 
4944,koji se odnositi na ili predstavljati deo skandinavski grupa jezik 
11533,čadski jezik koji se govoriti južno od jezero Čad 
2667,( prava ) propuštanje izvršavanje obaveza 
157,nešto što izazivati osećanje čuđenje 
8493,ispirati usta i grlo tečnost za ispiranje 
1092,kafa bez kofein 
9092,konj belac 
6915,glavni grad Nigerija u središte zemlja 
16257,Čina jesam dva rod biljka penjačica koji se zaprašivati vera : rod Cannabis i Humulus ; ne koristiti se u sav klasifikacija ; u neki se rod Cannabis smeštati u porodica Moraceae a rod Humulus u porodica Urticaceae . 
5286,meso divalj ili domaći ptica koji se koristiti kao hrana . 
3967,koji se ticati li pripadati ostrvo i država Nauru 
11344,digitalan kodiran zapis na optički disko 
8693,runolist 
5240,Kičmenjak koji živiti stalno ili uglavnom u voditi . 
4855,"država na sever Evropa , činiti jesam teritorija poluostrvo Jitland i mnogi ostrvo između Baltičkog morati i severni leden mora "
5740,ljudi Еngleske 
9663,učiniti da se gas ili para pretvoriti u tečnost 
15751,posuda iz koji se piti . 
14219,čin koji nešto postajati duhovno ; obogaćyje se duhovan sadržaj 
10549,irokeški jezik koji govoriti narod Seneka 
13655,"dodirnuti , dotaknuti , očešati . "
7682,Foli napraviti od zlato . 
13879,neki od brojni biljka iz porodica tikva sa tvrd kor i sladak sočan meso . 
16793,kompilator za program pisan u Fortranu 
13200,"Fermentisani sok , obično grožđe . "
5603,mleko aromatizovano čokoladni sirup 
17117,Italija jesam podeliti u @card@ oblast iz administrativan razlog 
13083,mali evroazijski jelen . 
29,glavni i jedini grad San Marina 
