,Sysnet
12295,Višegodišnja biljka sa kržljav list ( uzak i nazubljen ) ; korovska biljka koji se upotrebljavati u medicina . 
6893,severozapadni deo crven mora koji se povezivati sa sredozemni more preko suecki kanal 
9774,operativan sistem koji jesam na disko 
14986,Čin koji se postignuti neki cilj . 
3257,vojni jedinica u koji jesam stran dobrovoljac koji služiti država 
15161,tipski rod porodica Vitaceae ; drvenast penjačica sa jednostavan lišće i mali cvet ; uključivati mnogo varijetet vinov loz . 
14255,"država na Panamskom zemljouzu , nezavisan od @ord@ "
19321,dijakritički znak ( dva tačka ) koji se stavljati iznad vokal u nemački kako biti se označiti promena u zvuk 
15911,tipski rod porodica Tragulidae . 
12031,osnovni novčan jedinica Butan 
1673,kompaktan masa . 
15490,berzanski i brokerski biznis ; naplaćivanje naknada za posredovanje između kupac i prodavac 
1325,"pileći ili juneći bujon zgusnut puter i brašno , ponekad začinjen biljka ili vorčester sos "
12283,"tanak muva sa dug noga ; potsećati na komarac , ali ne ujedati . "
2655,"koji se odnositi na ciganin , na njihov jezik ili na njihov kultura "
194,stanje stvar koji jesam skoro izvan nečiji mogućnost da jesam rešiti i zahtevati velik napor da se rešiti ili prevazići . 
7612,poslastica od dinstan ili pečen voće . 
2046,plavo-crna bobica sličan borovnica i vrsta borovnica koji rasti na istok SAD-a 
131,krupan morski i rečni riba hrskavičav kostur . 
907,krater u koji jesam prikupiti kosmički materijal koji jesam pasti na zemlja 
118,lepota koji jesam privlačan čulo . 
5257,"glavni i velik grad Džibuti , luka u Adenskom zaliv "
5597,med razblažiti u voditi ; postajati medovina kada se fermentiše 
10424,bolest koji se prenositi sa čovek na čovek . 
12783,senzacija do koji dolaziti kada receptor ukus na jezik i u ždrelo preneti informacija o hemijski sastav rastvorljiv stimulusa . 
2754,biljojed sličan mali medved koji živiti u Australija 
8595,"pratiti , otkriti ili utvrditi tok razvoj šta "
9867,"suglasnik koji se izgovarati tako što se u neki trenutak zaustaviti protok vazduh , da biti se potom iznenada osloboditi "
2656,osnovni novčan jedinica u Kanada 
391,Nešto što ličiti na most po oblik ili funkcija . 
14,"koji pokazivati ili jesam motivisan saosećanje , razumevanje i velikodušnost "
111,energičan i oduševljen uživanje 
908,( parlamentaran procedura ) neki ko davati zvaničan zahtev 
4765,"Načiniti nešto u pisan oblik ; o tekst , muzički kompozicija , isl . "
2651,mineral koji se sastojati od skandijum itrijum silikat ; izvor skandijuma 
8390,skup rukopoložen činodejstvenika . 
15338,praviti nabor na gladak povtšini . 
2574,mešavina alkoholni pića i voda ili gaziran pića poslužiti u visok čaša 
9386,zamišljen linija koji spajati tačka u koji se nešto dogoditi u isti vreme 
6365,finski jezik koji govoriti narod Votjaka 
15185,prostor koji ograničavati kosti karlica i u koji jesam smešten materica 
12260,klavijatura sa žica koji se trzati trzalica 
8950,drvo neki drvo iz rod Cupressus . 
13128,klasa karbohidrata čiji molekul sadržati lanac monosaharidnih molekul . 
221,onaj koji jesam po moralan kvalitet ili izgled nalik na anđeo ili svetac 
620,"Živa objekt , ili onaj koji jesam nekada živeti . "
9368,koji se odnositi ili jesam karakterističan za kontinent 
14503,"pravni dokument koji sadržati sporazum , dogovor , saglasnost između stranka "
16557,jato prepelica 
7101,( o stranica knjiga ) koji imati razrezan list 
10551,stanje tehnološki razvoj ili inovacija 
6840,"izbočiti , ispupčiti deo telo . "
5505,kretati se prema vani . 
3538,"svaki životinja iz porodica Leporidae koji imati dug uši , dug zdnje noga i duboko rascepiti usna . "
14979,vratiti 
9149,"prsten koji jesam obiyno samo od zlato koji mlad , a nekd i maldoženja , dobijati na venčanje "
19086,"češki prirodnjak , osnivač teorija nasleđe ( @card@ ) "
15461,Plat ili nagrada za učinjen usluga . 
640,deo ud ili zub koji ostajati nakon što jesam velik deo ukloniti 
360,čin ili praksa koji se odstupati od zadovoljenje želja 
7646,ćelija ili jednoćelijski organizam koji posedovati flagelum ( bič ) . 
18285,majmun lav 
16946,glikozid izvesti iz glukoza 
15502,šećeran preliv s dodat ukus koji se ukrašavati torta 
17022,osnovni novčan jedinica Nikaragva 
17432,količnik koji se dobijati kada se veličina delo nešto podeliti s veličina celina 
7139,ptica žutocrvenog vrata i gruda . 
4054,kalkulator koji voditi evidencija koliko puta se nešto desiti 
14763,gust kremasta sup od školjka 
13611,atabaskanski jezik koji govoriti narod Navaho 
16578,Čin ispaljivanje projektil . 
5499,biljka iz rod Silene 
16449,glavni i velik grad Papue nov Gvineja 
13442,Važi za neljudski sisara ; stanje ili period povišen seksualan aktivnost i uzbuđenje . 
4367,koji se dešavati svaki godina ili jesam naplativ svaki godina . 
5423,jedan iz klasa neki tvorevina . 
2941,porodica sino-tibetskih jezik koji se govoriti u jugoistočni Azija 
18751,vrhovni savetodavan skupština ujedinjen nacija 
8727,raketa koji predvideti da iz vazduh ( avion ) gađati drugi avion 
10823,ples francuski poreklo koji izvoditi ženski trupa 
17822,onaj koji postignuti velik ili nagao brzina ili uspon 
6459,znak ( $ ) koji se stavljati ispred brojati i označavati vrednost u američki dolar 
12227,zvečarka 
10460,krov u oblik kupola 
9871,silabički pisma koji se zapisivati sanskrit i hindi 
16156,"zamagljen mesto na rožnjači , dovoditi do nejasan vida "
7528,oficir koji jesam u aktivan služba 
4797,"severni rukavac Baltičkog morati , između Švedska i Finska "
11885,Čin prodiranje ili otvaranje nešto pomoću oštrica . 
4573,zagovornik princip monarhija 
17007,prekinuti ili izbaciti 
13573,u opseg uključiti ; uključiti kao deo nešto širok ; imati svoj sfera ili teritorija 
1519,novčan jedinica Liban 
467,velik evropski bukva 
15074,nacistički koncentracioni logor za Jevrejin u druga svetski rat u Poljska 
10128,biti difuzan 
5022,"uzan trakast testenina sa jaje ; spremati se sa goveđi , teleći ili svinjski meso a ponekad i sa zečetina "
18425,glavni i velik grad Etiopija 
8615,imati odrediti osobina u vožnja 
4147,koji jesam vezati za pridev ili koji funkcionisati kao pridev 
10980,čemakuanski jezik koji govoriti narod Čemakum 
1957,secretary birds 
12971,stabljika celer koji se kuvati ili jesti sirov ( kao začin ) . 
6132,"pozorišni komad koji naglašavati iracionalan ili nelogičan aspekt život , obično da pokazati da jesam savremen život bez smisao "
13628,neki biljka iz rod Astrantia . 
13110,odustati ili pristati na odustajanje od vlast ili vlasništvo u korist drugi 
11855,stanje u koji jesam neki aktivan . 
7291,"pretvoriti u digitalan oblik , za korišćenje pomoću računar "
8379,geranijum sa okrugao mirisan list i mali beo cvet . 
2156,proces koji jesam obuhvatiti ljudski biće 
948,biljka iz rod Nigella 
17520,religijski grupa koji imati sopstven organizacija i specifičan uverenje 
10765,"zapadnoafrički republika u Gvinejskom zaliv , nezavisan od @card@ "
7091,"pregovori između sjedinjen Država i sovjetski savez , otpočeti @ord@ godina u Helsinki sa cilj da ograničiti nuklearni naoružanje u oba zemlja "
18360,mali četvrtast duvački instrument koji imati red metalan jezičak postavljen iza rupa kroz koji strujiti vazduh ; svirati se tako što svič duvati u određenu rupa . 
1775,odrediti ili tražiti određenu cena . 
10370,velik žut koren koji se koristiti u ishrana 
15828,neki događati . 
11301,Država na ostrvo Kipar ; @card@ % stanovništvo jesam grčki poreklo a @card@ % turski poreklo . 
4558,porodica jezik koji uključivati eskimski i aleutski 
12970,novčan jedinica Slovačka 
1234,računar koji predstavljati informacija pomoću binarni cifra 
3981,pribor za kuvanje koji se sastojati od širok metalan posuda . 
5341,neki od raznovrstan biljka iz rod Salvia ; rasprostranjen trava . 
4424,osloboditi bakterija 
17854,žena - stanovnik Engleska ili poreklo iz Engleska 
11067,širok prostranstvo u severni Atlantik u koji jesam jak okeanski struja 
11096,bodljikav drvo sa tamnocrven jestiv plod . 
703,proučavanje mit 
11152,objekt koji se sastojati od konkretan postrojenje i oprema za rastur informacija . 
191,Oblačiti se u crn kao znak žalost . 
1898,jedinica vatrogasac koji uključivati i njihov oprema . 
8717,hidra ; polip ; meduza ; ? sea anemones ; korali . 
9067,debeo i kratak prst na ruka 
19029,kit i delfin ; ? manatees i ? dugongs ; morž ; tuljan . 
1825,lirorepe i ? scrubbirds 
3929,višeglasan pevanje ili sviranje u koji svaki glas ili instrument imati pun melodijski samostalnost 
4260,meso odrastao ovca 
3048,Peršun 
17734,"Grčki filozof koji jesam misliti da se celokupan svet sastojati od čestica vatra , voda , vazduh i zemlja ( živeti u peta vek pre Hrista ) "
8509,neki od više ? deciduous azijski drveće iz rod Ailanthus . 
15622,Voće nalik limun sa debeo aromatičan kor koji se konzervirati . 
11676,Površinska iskopina iz koji se vaditi kamen ili ? 
3730,tipski rod porodica Bufonidae ; običan krastača iz nov i star svet . 
14068,biljka iz rod Asclepias koji imati mlečan sok i čaura koji pucati oslobađati seme . 
6011,koji se ticati ili jesam karakterističan za Maroko i njegov ljudi 
17517,biti koji od grana prirodan nauka koji se baviti struktura i ponašanje živ organizam . 
7222,pevati slopljenih usna . 
9551,ALGOrithmic Language ; programski jezik koji se koristiti za zapisivanje algoritam kao računarski program 
10923,Učiniti da opet biti svež . 
15556,"dugačak , tanak , morski riba koji se nalaziti duž istočni obala Severne Amerika "
3163,geografski region koji činiti grad . 
2893,"biljka Ko rasti na slan tlo , močvara i morski plaža ; imati bodljikav lišće . "
13664,"Pokušati otkriti nešto , ili utvrditi postojanje nešto . "
6584,nadmoćan osećanje strah i zebnja 
13169,koji se odnositi na simbol ili koji koristiti simbol 
18539,pročišćen puter bojiti lagano i začiniti sok od limun i peršun 
2433,matematički notacija koji ukazivati koliko puta se neki veličina množiti sam sa sebe 
4348,razlikovati se od porodica Geraniaceae po nepravilan cvet . 
5468,list duvan koji jesam uviti u cilindar . 
18540,Jasen . 
17391,oblikovati duvanje . 
17162,stanovnik Mozambik ili poreklo iz Mozambik 
8905,vojni jednica koji jesam deo ratni vazduhoplovstvo . 
11172,ravan komad zemlja . 
7552,tipski rod porodica Diomedeidae . 
6467,Višegodišnje ili godišnje voden ili močvaran biljka . 
15115,verovanje u jedan bog 
16634,Žaba koji se ukopavati ; živiti na severni polulopta ; na peta s unutrašnji strana imati čvrst rožnat prevlaka . 
5150,biljka jak miris od čiji se osušen lišće praviti mnogo halucinantan droga ; sirovina za tkanina i užad . 
11305,koji se odnositi ili poticati od nečiji majka . 
4623,deo nešto koji jesam bliz normalan posmatrač . 
5195,zatražiti od koji da doći 
10231,spoljni zaštitni tkivo 
13249,učiniti šareniti 
12959,Najveći kontinent sa @card@ % populacija na zemlja ; spojiti jesam sa Evropa na zapad tako da graditi Evroazija ; sedište jesam nekih od ran svetski civilizacija . 
12696,izražavanje ( govor ili pisma ) vaš uverenje ili mišljenje . 
18842,koktel koji se praviti od vodke i sok od pomorandža 
13840,Dvogodišnja evroazijka biljka ; upotrebljavati se za stočan i ljudski hrana . 
12461,Čin koji se nešto činiti čistiti . 
11112,mali punjen testenina u oblik prsten 
4652,bogat krem sa želatin 
9088,Količina novac . 
8877,priča o neki avantura 
5847,mali digitalan račnar zasnovati na mikroporcesorima konstrisan tako da moći da ga nositi samo jedan osoba 
9243,Vis ili manje zaobliti deo telo na stopala ili vrh palac . 
6540,teleći jezik koji se koristiti u ishrana 
6383,"Obraćati u drugi vera ili religija , obično u svoj vera "
12852,uglavnom američki trava : ? sanicle . 
16555,bezbojan otrovan tečnost koji se upotrebljavati za izrada različit boja i lek 
8363,guava 
12536,proizvoditi ritmičan zvuk . 
9133,sup od glava tele ili drugi meso po ugled na sup od zelen kornjača 
13726,"drevan persijski religija , popularan među Rimljanin tokom prvi tri vek nov era "
7659,uređaj koji se sastojati od ručak sa slobodan štapić na kraj i koji se koristiti u ručni trešenju 
19036,prenos informacija širok publika 
4976,Velka i rasprostranjen porodica biljka iz red Myrtales . 
6324,"aligator , kajman "
8964,morski jegulja 
12750,biti u stanje akcija . 
8582,voda koji se služiti sa led 
16820,osoba sa dosta znanje o jedan ili više nauka . 
9939,uzrokovati da šta puknuti 
14085,koji se odnositi na magmatski stena koji jesam očvrsnuti ispod zemljin površina ; granit ili diorit ili gabro 
13694,Istraživanje pitanje koji postavljati naučni teorija i hipoteza . 
39,napraviti kakav otkriće 
1859,dati injekcija . 
18431,neki od porodica vodozemac . 
15812,biti sa deset noga koji imati oči na kratak stalak i širok ravan oklop sa mali abdomen preklopljen ispod grudni koš i klešta 
11949,telo koji služiti u administrativan svojstvo . 
1782,most koji se sastojati od više luk koji nositi stub i služiti da provući železnički pruga ili put preko dolina 
17014,Veseli ili razdragan rekreacioni aktivnost za razonoda ili zabava . 
19045,Uobičajen ili karakterističan mentalan stav koji određivati kako hteti neki da interpretirati neki situacija i da odgovoriti na ona . 
10821,"reka u Nemačka , izviriti u Šavarcvaldu , teći na sever i ulivati se u Rajna "
13921,"taman , aromatičan duvan mali list istočni Evropa , koristiti se za cigareta "
4870,električni uređaj koji se sastojati od izoliran panel sa prekidač i brojčanicama i brojilo za kontrola drugi električni uređaj 
9727,jela ili hrana koji moći biti brzo i lako pripremljen zagrevanje ili otapanje 
12068,tajno uvoziti zabranjen roba ili roba na koji se imati platiti carina 
4753,zgrada u koji se nalaziti svlačionica za kupač 
13100,Kolač od vazdušast testo koji se peći u modli u oblik prsten . 
19048,"skrenuti sa prav kurs , utvrđen smer ili interes . "
19244,"u grčki mitologija , ženski Titan i boginja morati ; žena bog Okean "
16480,kontinentalan ustavan monarhija u južnoj Afrika 
717,biljka nalik trava koji rasti u vlažan predeo sa cilindričan šupalj stabljika 
3838,uzimati čvrst hrana . 
16892,čin izraditi film 
3527,dolina reka Loara gde se gajiti mnogi Francuska vino 
6619,"koji se ticati Tanzanija , njen ljudi i kultura "
2204,neki čiji jesam posati da snabdevati potrošač određenom usluga ili dobar . 
18535,Jasika iz star svet sa širok razgranat kruna . 
6355,neki biljka iz porodica Onagraceae . 
539,kratak mešan pića 
10192,"Vrba sa dug viseći grana i tanak lišće , poreklo iz Kina ; gajiti se kao ukrasni biljka . "
12063,glavni i velik grad Meksiko 
19059,"okrugao mesnat paprika , pogodan za punjenje . "
14097,biljka koji nemati stalno drveno stablo ; mnogi jesam baštenski cvetnjak ili saksijske biljka ; neki imati lekovit svojstvo ; neki jesam štetočina . 
14132,bakterija koji formirati kolonija u sluga ( mulj ) koji sam proizvoditi ; nastanjivati vlažan zemljište ili biljni materija koji se razlagati ili ostatak životinja 
5921,dati odrediti utisak ili imati odrediti spoljašnji izgled . 
11596,dobiti neki bolest . 
11262,"poruka koji jesam izjavljen ili iznešena ; oralan ili pisan komunikacija koji se iznositi neki pojedinost ili činjenica , itd . "
3691,stanovnik Portugal ili poreklo iz Portugal 
14866,vrsta trava 
16413,( Rimokatolička crkva ) osoba koji se pokajati zbog svoj greh ( rimokatolik činiti pokora prema uputstvo ispovednik ) 
8838,dokument koji se odnositi na neki poslovanje 
8580,zimzelen drvo toplih predeo koji imati žut plod veličina maslina nepravilan oblik sa velik slobodan semenka ; rasti u Kina i Japan . 
18031,rod porodica Hirundinidae . 
3523,a sizeable hol ( usually in the ground ) 
4631,Domaće buba-švabe . 
15007,podatak o podatak 
6336,računarski mreža koji se prostirati preko širok područje ( širok od lokalan mreža ) 
7915,fotografija ili drugi vizuenli materijal u štampan publikacija . 
12507,osnovni novčan jedinica Peru 
15304,bezrep majmun iz porodica Pongidae i Hylobatidae . 
12416,tačka na nebo 
11445,Mafin koji se praviti od kukuruzni brašno . 
2969,porodica lišaj koji uključivati rod Usnea ; Evernia ; Ramalina ; Alectoria 
18140,nilotski jezik 
2170,"koji se ticati Nepal , njegov ljudi i kultura "
18112,salata sa dug tamnozelen lišće u oblik kašika . 
11062,"prvi seksualan i i socijalan faza razvoj beba . usta jesam fokus libido i zadovoljstvo dolaziti iz sisanje , žvakanje i ugriz . dete usmeravati sav predmet iz okolina prema usta . osim zbog zadovoljstvo koji pružati dete , ovaj radnja bitan jesam i za upoznavanje svet oko sebe . "
17160,stanje politički konflikt u koji se koristiti neoružana sredstvo . 
9458,republika na filipinski ostrvo ; steći nezavisnost od sjedinjen Država @ord@ godina . 
5980,dva rat ( @card@ ) koji jesam voditi oko poslednji evropski teritorija u okvir otomanski imperija ; samo područje oko Konstantinololja ( sada Istambula ) jesam ostati kao evropski terotorija u okvir otomanski imperija . 
18882,plovan ovjekat namenjen transport po voditi . 
6176,Glavni grad star Mesopotamija i sedište star Vavilonskog carstvo 
19205,osnovni novčan jedinica Kuvajt 
16234,pokušavati da se sprečiti otkrivanje ( posebno od strana policija ) 
1032,deo oprema za golf koji igrač koristiti da biti udariti loptica . 
2178,"Oštar organ napad ili odbrana kao kod osa , raža , škorpion , često povezati sa otrovan žlezda . "
3974,spoljnji površina neki objekt . 
10828,izraz bez reč 
9169,Noćni sisar svaštojed Severne i centralni Amerika . 
1896,Ograđeni prostor za živ stoka . 
16332,voditi neki vrsta život ; živeti na određen način . 
8457,"sastojati se od zaslađen krem sir , jaje i tvrditi kor "
16823,tanak komad meso obmotati oko punjenje i kuvati 
18885,jednoćelijski sloj tkivo kod vaskularan biljka koji jesam zadužen za sekundaran rast 
5903,pravougaon komad tkanina koji se koristiti za slanje signal 
12842,alat za sečenje sa oštar zašiljen metalan sečivo i sa drška . 
14514,Kritice 
19349,putovanje organizovan sa specijalan cilj . 
4633,fudbalski utakmica u koji dva ekipa od @card@ igrač pokušavati da lopta ubaciti u ili usmeriti prema protivnički gol 
14341,sredstvo za čišćenje metenje ; snop slamka ili grančica prikačen na dugačak ručak 
11185,kompletan skup fleksivnih oblik jedan glagol 
9656,uzdužan gledan polovina životinjski trupa koji se koristiti u ishrana 
18411,grizti po malo 
11495,Čkalj iz rod Carlina . 
18389,rod biljka . 
16456,Ići na put iz zadovoljstvo . 
16073,ispuniti ili anulirati dug 
13434,osloboditi konfuzija ili dvosmislenost ; učiniti jasan . 
11541,Umešnost u rukovanje koji poticati od vežbanje i dobar poznavanje . 
14276,služiti za povezivanje novina ili časopis 
3373,poslati koji poruka 
4823,gorila 
17748,porodica amerindijanskih jezik koji govoriti majanski narod 
3400,prestonica i velik grad Norveška ; glavna luka u zemlja . 
1464,pokretan torbar nalik pacov ; živiti u Australija i suednim ostrvimal hraniti se insekt i biljka . 
4632,"sakupiti , na primer , dokaz . "
11303,"sagorevati đubar , na primer . "
7901,porodica golosemenjača . 
14245,osoba koji jesam približno isti godina kao i neki drugi . 
13678,stanje biti obavezan da se učiniti ili platiti nešto . 
5822,crven ili crveno-žuta američki jabuka za jela 
1667,Čin koji se nešto mleti u prah . 
16788,organizacija zaposlen osnovati za pregovaranje sa poslodavac . 
14688,"u logika , iskaz koji jesam uvek tačan "
8566,ovlašćenje ( dozvola ) za sklapanje brak ( venčanje ) između muškarac i žena 
13722,matematičar čiji jesam specijalnost geometrija 
10539,ruski matematičar ( @card@ ) 
7011,"visok komad nameštaj koji obezbeđivati prostor za smeštanje odeća ; imati vrata , šipak ili kuka za kačenje odeća . "
938,glista čiji jesam cilindričan telo izdeliti i spolja i iznutra . 
12196,biljojed ljiljak 
15709,koji se ticati ili jesam karakterističan za Gvatemala 
14326,"detlić , žuna , tukan . "
11936,rod porodica Pteroclididae 
3225,književan delo koji idealizovati seoski život ( posebno život pastir ) 
11486,poticati ( iz ) 
9586,rezime nečiji akademski i poslovan prošlost 
3188,funkcija koji se dobijati izražavanje zavisne promenljiv jedan funkcija kao nezavisan promenljiv drugi ; f i g jesam inverzan funkcija ako jesam f ( x ) = y i g ( y ) = x 
4916,grupa niger-kongoanskih jezik koji se govoriti pretežno u jugoistočni Mali i severni Gana 
15290,vrtni salata kod koji jesam lišće okupiti u čvrst glava . 
12877,simbol koji omogućavati identifikacija nešto što ga nositi 
6277,uspravan žbunast slezna biljka ili mali drvo koji donositi čaura sa semenka koji imati mnogo dugačak dlakav vlakno 
4972,from @card@ million taj @card@ million years aga ; first air-breathing animals 
4048,fagocit koji cirkulisati u krv 
450,koji se odnositi disanje 
4909,mehanizam koji nešto automatski stavljati u pogon 
13370,jestiv kvrgav koren loz sladak krompir koji rasti u toplim predeo sad 
12251,TZ 
9199,dovesti do kraj posle diskusija i odlučivanje 
17167,republika u severni delo centralni Evropa na Baltik ; formirati od strana Sovjetskog savez @card@ ; ponovo ujediniti sa Zapadnom Nemačka @ord@ godina . 
14841,voden ptica teska telo sa veoma dug vrat i obično beo perje kod odrastao . 
694,elektro-inženjer iz SAD-a osnivač teorija informacija ( @card@ ) 
8817,biti šta što se posedovati . 
10315,onaj ko prav čizma . 
10546,"pileći složenac koji se spremati sa krompir , pečurka i bilje na italijanski način "
10416,"velik voće loptast oblik , sadržati mnoštvo semenka sa sočan crven pulpa u žilav braon-crvenoj opna "
3606,Žohari i ? 
17428,biti koji građevina koji davati prostor za skladištenje 
6271,"ljudski tvorevina koji se dobijati tkanje , štrikanje ili kukičanje od prirodan ili veštački vlakno . "
377,"tipski rod porodica Araceae : višegodišnji trava Evropa i Azija , obično imati srcolik lišće . "
3145,niz delo koji težiti određenom cilj 
17841,uspravan biljka ili penjačica ( pasulj ili grašak ) iz porodica Leguminosae . 
1989,visok višegodišnji biljka sa lisnat stabljika i beo cvet ; široko rasporstranjena . 
8954,"mali , veoma tanak palačinka . "
17633,proces privremen kosti iza uvo u osnova lobanja 
11548,"radnja u koji se prodavati hrana i ličan stvar osoblje u neki institucija , škola ili kamp . "
997,duhovan tekst sav hrišćanski religija 
5176,"ukuvan crn vino sa crn luka , peršun , majčin dušica i puter "
13889,Društvena klasa između nizak i visok klasa . 
11917,medicinski instrument koji se koristiti u hirurgija . 
11240,biljka poreklo sa Mediteran sa dubok koren ; imati plav cvet i perast list ; gajiti se zbog dugačak sladak koren . 
12013,skica rezime koji sadržati glavne tačka neki teroije ili ideja 
18274,morski pacov i izumro vrsta . 
5432,koji se ticati ili jesam odrediti geodezija 
7059,čin krštavanje polivanje voditi po glava 
7703,punč sa penusavim vino 
4472,francuski socijalista koji jesam zastupati ideja da jesam vlasništvo krađa ( @card@ ) 
13507,"podesan za dugotrajan korišćenje , nošenje i trošenje "
15602,"sistem filozofija dominantan u srednjovekovan Еvropi , a zasnovati na Aristotel i crkven otac "
16261,zatvoren mora na sever Kanada 
2137,obavljati dužnost ili držati položaj ; služiti u poseban funkcija 
7512,rod familija Verbenaceae . 
15818,"država u severni Evropa , na zapadni strana Skandinavskog poluostrvo "
5867,"koji se ticati Uzbekistan , njegov ljudi i kultura "
10438,"listopadan žbun iz jugoistočni Azija , izvor indigo boja . "
9882,ugašen vulkan na ostrvo Honšu 
10817,bantu jezik koji govoriti narod Čaga u severni Tanzanija 
15863,niz povezan atom ( obično u organski molekul ) 
8512,Bezcvetnica koji jesam iz klasa Filicopsida . 
3290,"odluka ili komad sa zakonski važnost , koji jesam ući u susdski zapis ( kao da ona jesam izdati sud ili sudija ) . "
19179,koji pripadati ili jesam ograničiti na blizina . 
2595,filozofski teorija znanje 
11028,nizak alfanumerički karakter koji se koristiti za imenovanje računar i njihov adresa na internet 
302,vrlo jesam snažan ; hraniti se lišće i izdanak ; odrastao mužjak imati lopataste rog . 
2706,vrlo tanko prirodan ili sintetički vlakno 
11708,svaki jedinjenje koji ne sadržati ugljen 
4701,koji upućivati na sebe 
8523,"mesto , npr . na granica , na koji se putnik zaustavljati radi inspekcija "
7490,reformator koji se protiviti upotreba opojan pića 
15937,tkivo koji činiti spoljašnji omotač neki organ ili sistema kod biljka ili životinja 
5948,Načiniti napet . 
754,"biti koji hladnokrvan kičmenjak iz klasa Reptilia koji uključivati kornjača , zmija , gušter , aligator , krokodil i izumro vrsta . "
18267,stvaranje nov ( uređaj ili proces ) kao rezultat ispitivanje i eksperimentisanje 
4504,formacija koji se sastojati od skupa horizontalinih red koji se sastojati od piksel i koji se koristiti za formiranje slika na CRT ekran . 
17123,neki ko se izražavati jezik ( posebno neki ko govoriti javno ) . 
10518,slaganje u padež između reč koji pripadati isti gramatički konstrukcija 
6474,rod iz familija Phytolaccaceae : ? pokeweed . 
15899,mali evropski zmijolik gušter bez noga ; popularno se verovati da jesam slep . 
5163,"mali keks izdužen oblik , nalik prst . "
17437,severni grupa ostrvo u mali Antili 
16225,odeća koji se nositi u igra ili na kakav otmen bal 
6645,velik neprekinut parac kopno . 
18101,depresija u zemlja povezati sa podzeman prolaz ( posebno u krečnjačima ) koji se formirati rastvaranje ili rušenje kavernozan krov 
424,Ruski imperatorska loz koji jesam vladati od @card@ do @ord@ godina . 
3036,Ženka domaći goveda . 
16288,novčan jedinica Nigerija 
3303,"Očistiti sredstvo za čišćenje , kao što jesam sapun ili voda . "
6724,"biti prvi stvar ili tačka , predstavljati početak , dolaziti prvi u niz "
17895,koji se odnositi na supor ili sadržati sumpor ili jesam nastati od sumpor 
8748,supstanca koji zaustavljati ili usporavati neki aktivnost 
11236,"udariti o nešto , doći u iznenadan kontakt s nešto . "
4542,deo svinjski rebro sa dosta meso 
342,trud pun napor za postizanje ciljati . 
4812,Španski gitarista koji jesam klasičan gitara učiniti koncertni instrument ( @card@ ) . 
3710,specijalan deo ćelija koji jesam analogan organ . 
9124,koji se ticati ili se odnositi na etiologija 
13996,"čarapa , dokolenica , sokna , hulahopke i najlonke uzeti zajedno ( Britanac uključivati čarapa u donji rublja ) "
8731,prirodan žut ili purpuran crven pigment koji se javljati u biljni ili životinjski svet 
10514,Višegodišnje trava iz umeren i hladan područje : pirika . 
271,iznenadno stanje žestok emocionalan uznemirenost 
8201,prijateljski tražiti od neki da nešto učiniti . 
1277,Žbun ili mali drvo poreklo iz jugozapadni Azija ; imati velik plod sa mnogo semenka . 
16749,metal koji imati četiri alotropna oblik ; koristiti se u velik broj legura 
84,onaj koji nemati ili ne pokazivati sažaljenje ili saosećanje . 
6009,mali čamac . 
7483,republika na Srednjem istok u zapadni Azija ; antički civilizacija Mesopotamija roditi se u područje poznat danas kao Irak . 
13842,proces dizanje na dat stepen neki veličina 
12821,jednostavan objektni orijentisan programski jezik nezavisan od platforma koji se koristiti za pisanje aplet koji klijent preuzimati sa veb i koji se izvršavati na klijentovoj mašina 
14994,oštar strana koji obrazovati presek dva površina neki predmet 
5772,"fotosintetičke bakterija koji se nalaziti u svež i slan voditi , posedovati hlorofil i fikobilin ; nekada se misliti da jesam alga : modro-zelene alga "
5874,pravac u koji pokazivati igla kompas . 
1568,studentkinja na koledž ili fakultet 
8618,zeljast biljka iz rod Cardamine . 
10258,pisan verzija pozorišni komad ili drugi dramski sastav ; koristiti se za priprema za izvođenje 
5635,jumanski jezik narod Javapai 
13811,mali tanak hrskav kolač ili keks . 
2975,rod protozoa koji jesam povezati sa rod Amoeba 
4933,stanje u koji jesam osoba trudan ; period od zaćeća do porođaj kada žena nositi fetus u materica . 
10070,Fonološki ili ortografski zvuk ili izgled reč koji se moći koristiti za opisati ili identifikovati nešto . 
12317,skup vrednost nezavisan promenljiv za koji jesam funkcija definisati 
14805,biti koji od mali krvni sudovati . 
17988,"naziv cifra @card@ , znak koji obeležavati broj pet "
10799,Čin provera nešto . 
18372,koji predstavljati sažeto ili uopšteno viđenje celina 
18517,prirodan predmet koji ličiti na mašina po struktura i funkcija 
7467,operacija koji upravljati štampanje ili prikaza informacija 
6311,vid glagol koji se izražavati trajan radnja 
2803,taman siv mineral sa metalan sjaj koji jesam izvor kalaj 
1085,uzrokovati da se šta kretati napred i nazad 
13236,planirati da nešto biti . 
12395,emitovati fin čestica gar 
4789,tipski rod porodica Laminariaceae : smeđ alga 
10111,glavni i velik grad Zimbabve 
14260,grčki dijalekt koji se razvijati pod rimski carstvo 
5590,slatkovodni patak s pljosnat kljuna 
4243,država na tri Luvard ostrvo 
13140,gorivo koji se sastojati od ostatak organizam sačuvan u stena zemljin kor koji imati visok sadržaj ugljenik i vodonik . 
15011,izumro italski jezik drevan južne Italija 
3443,"osoba ili komitet , departman , i sl . koji činiti telo čiji jesam cilj upravljnja nešto . "
