,Sysnet
3511,Pčele . 
6167,kvadratni matrica kod koji jesam sav element koji jesam na glavnoj dijagonala jednak @card@ 
7771,"ugaoni daljina iznad horizont , posebno neki nebeski telo "
2814,koji dolaziti posle i slediti posle nešto . 
15574,mesto u koji se proizvoditi oružje . 
7842,francuski filozof i pisac rođen u Švajcarska ; verovati jesam da jesam prirodan dobrota ljudi uništavati društvo ; njegov ideja jesam uticati na Francuski revolucija ( @card@ ) 
2260,onaj koji delovati poput magnet ; posedovati sposobnost da namamiti i privući ; 
15558,zauzeti mesto . 
13851,Pokrivač za glava koji prijanje . 
8427,"lak večernji obrok , služiti se u ran večernji sat i kasno , pred spavanje "
9809,"sferni ili elipsoidne uglavnom aeroban eubakterije koji proizvoditi žut , narandžast ili crven pigment ; obuhvatati forma koji proizvoditi toksin a isto tako i neškodljiv komensale i saprofite "
766,"divalj ili pitom kesten rasprostraniti u južnoj Evropa , severozapadni Afrika i jugozapadni Azija . "
12878,kraj rebro između rebro i ravan delo 
45,koji proizvoditi ili jesam sposoban da proizvesti nameravan rezultat ili koji proizvoditi izuzetan efekt . 
14044,"oženjen muškarac , ženin partner u brak "
250,svaki politički usmerenje koji se zalagati za kompromis u cilkju izbegavanje konflikt 
2318,okućnica ograđen zid ili ograda 
18498,kretati se sigurno ili postepeno . 
3729,ubiti potapanje u voda . 
6222,liski kratak kljuna iz star svet 
1463,"grupa od više od @card@ ostrvo , od koji jesam samo @card@ nastanjen , u jugoistočni Pacifik "
9091,"alkohol bez ukus , sa @card@ procent alkohol koji služiti za mešanje sa čist viski ili pri pravljenje džin i liker "
6770,jumanski jezik koji govoriti narod Akva'ala 
15734,koji jesam u takav pozocji da jesam vrh i dno obrnut ( ili unutrašnjost i spoljasnjost ) 
12247,glavni ali ne i velik grad obala Slonovače 
231,lepota koji jesam privlačan čulo . 
7460,postaviti . 
17075,grupa koralni ostrvo u istočni Mikronezija 
16313,koji se razvijati ili imati unutrašnji poreklo 
9279,"koji se odnositi na posao ili struktura vlada , politika ili država "
13158,fakultet i student koji jesam u sklop koledž 
17850,grupa od @card@ jezero u centar Severne Amerika 
1015,jezik ( negermanskih ) Prus izumreti nakon @ord@ godina ; smatrati se da jesam pripadati baltskoj grana indoevropski jezik 
8649,odrediti raspored ( podatak ) za skladištenje i prikaz ( u računarstvo ) 
11445,Mafin koji se praviti od kukuruzni brašno . 
10097,antivirusni protein koji proizvoditi ćelija koji jesam napasti virus ; sprečavati razmnožavanje virus 
16404,Razni neodređen predmet . 
12049,nauka o zemlja koji proučavati fosilni organizam i srodan ostatak 
17221,gaziran pića sa ukus koren sarsaparile ili sa ulje breza ili lovor 
1318,"verski kult koji se praktikovati uglavnom na Karibi , pre sav Haiti ; uključivati veštičarenje i verovanje u primitivan božanstvo i fetiš "
13196,stanje u koji jesam se naći . 
12677,stanovnik Peru ili poreklo iz Peru 
1251,"Teseralan mineral olovnosive boja , metalan sjaj ; sulfid olovo , važan olovan ruda . "
9380,poseći šuma 
5066,osoba koji praktikovati odricanje kao duhovan disciplina 
15480,sport nastati u Japan iz džiu-džice 
4323,tipski rod porodica Siluridae : som . 
2632,optički aberacija kod koji slika imati obojen resa 
19040,tipski i jedini rod porodica Tytonidae . 
11753,zemlja oko kuća ili drugi zgrada . 
4762,snabdeti odeća ili odenuti 
9821,kratak govor ( često u stih ) uputiti direktno publika od glumac na kraj komad 
3307,"proizvod tri isti brojati , trostruk umnožak . "
5909,koji jesam određen geografija 
5313,stanje suštinski jednakost ili ekvivalencija i uravnotežen balans 
14089,materija koji proizvoditi biljka ili koji rasti na način biljka . 
15435,"neki ljudski tvorevina , ili sistem ljudski tvorevina , koji služiti za ostvarenje nešto . "
16621,telesni organ koji se kontrahovati . 
3080,mali evropski zeba koji lepo i veselo pevati dok prav gnezdo 
244,biti šta sa šta se šta moći objesiti 
14238,ređanje reč tekst tako da biti u sklad 
9205,koktel koji se praviti od viski i gorak lista i šećer sa komadić voće 
2273,nosorog . 
17622,"Neznna uvijuša iz Severne Afrika sa svetlozelen pljosnat stabljika i sjajan lišće , gajiti se kao ukrasni bilje . "
3621,uto-astečki jezik koji govoriti narod Nahuatl 
1455,mali svinjski kobasica 
10432,razlikovati se od Bovidea po taj što mužjak imati čvrst razgranat rog . 
11005,svaki član para homologih hromozom se nezavisno odvajati od član drugi par tako da se dobiti rezultat nasumičan 
17147,gubitak novac ili smanjenje finansijski vrednost . 
17677,sob u koji se stvar skladištiti 
4856,priobalan ptica sa žut noga ; sličan šljuka . 
227,novčan jedinica Rumunija 
12726,biti koji biljka iz rod Cannabis ; jednogodišnji čupav žbun sa palmolikim lišće i kitica mali zelen cvet ; davati čvrst vlakno i narkotički droga . 
3847,divljenje Engleska i engleski običaj 
8328,Odeća koji se nositi pre oblačenje ili za vreme odmor . 
11109,"samoglasnički zvuk čiji izgovor počinjati blizu artikulacionog položaj za jedan samoglasnik , pa se okrenuti prema položaj za drugi "
12790,organ čuti sluh i ravnoteža . 
7045,neki od mnogi godišnji puzačica sa hvataljka iz rod Cucurbita koji se gajiti zbog mesnat jestiv plod . 
19069,formirati komparativ ili superlativ pridev ili prilog 
18435,koristiti se za hrana za beba 
6544,neki od raznovrstan drveće iz familija lovorika . 
4530,mlad luk pre nego što lukovica porasti ; koristiti se za salata 
4364,kadoanski jezik koji govoriti narod Arikara 
248,kvalitet neki ili nešto što imati slab ili manje poželjan pozicija . 
12174,"u računarstvo , mreža povezan računar "
17959,grčki jezik od @ord@ do @ord@ godina nov era 
6237,neki od brojni biljka bezcvetnica koji imati prav koren ; reprodukovati se sporama . 
952,"evropski višegodišnji zeljast biljka jak miris , lišće ona jesam sivozelen i gorak ukus . "
12933,diskurs koji okruživati jezički izskaz i pomagati da se on interpretirati 
6900,hodati polako i bez neki jasan cilj . 
16174,grana elementaran matematika ; nauka o računanje pomoću broj izražen cifra 
6015,Spremti za jela podvrgavati toplota . 
16832,tanak prav hirurški nož koji se koristiti u disekcija i hirurgija 
2462,koza . 
18246,prebrisati magnetski zapisan informacija . 
1425,"sipati alkoholni pića ( preko jela , pred serviranje ) i zapaliti "
3437,"vres sa mnogi varijetet ; nizak zimzelen žbun , široko rasprostraniti na severni hemisfera . "
7373,verovanje ili raspoloženje zajednički većina ljudi : glas narod . 
12278,divalj magarac iz Afrika . 
5061,rod iz familija Corvidae : vrana i gavran . 
17911,čin umirivanje ; ponovan zadobijanje čiji poverenje 
9170,rod uglavnom tropski mesnat zeljast biljka ili povijuša . 
11673,"savremen metoda ispitivanje , koji se zasnivati na neki star metoda ( upotreba X zraka , tehnika tomografskog snimanje ) i neki savremen tehnički dostignuće ( upotreba računar ) , pri šta se dobijati snimak u jedan osa u sloj . "
8931,"visok planinski vrh na Alpi , na granica između Italija i Francusko , južno od Ženeva ; visok @card@ metar "
9928,biljka koji se gajiti zbog krupan stabljika sa mali zelen glavica koji podsećati na kupuščiće . 
15048,neki od više godišnji ili vixegodišnjih trava . 
2747,prostor koji jesam unutar nešto . 
10030,abnormalan malo crven krvni zrnce ( manje od @card@ mikron u prečnik ) 
1167,metod ili sistem poboljšanje memorisanje 
13319,prelazak sa ozbiljan tema na neki razočaravajući 
6018,aktivnost podržavanje ili održavanje pomoću snabdevanje novac ili potrepština . 
12243,deo Jadranskog morati 
8717,hidra ; polip ; meduza ; ? sea anemones ; korali . 
17729,autorski pseudonim 
7270,ukloniti . 
12365,"gust , slataka , lepljiv tečnost . "
3924,Završetak ili uništenje unija . 
10352,velik mišični vrećast organ koji pripadati gastrintestinalno trakt ; važan organ za varenje . 
993,Široko rasprostraniti tropski drvo poreklo iz Afrika . 
17003,Žbunoliko azijski drvo čiji koža nalikovati na tkanina ; gajiti se senik u Evropa i Zmerici . 
6293,krupan evropski zeljast biljka sa lišće nalik palmin i mali crvenom-purpurnim cvetan glavica . 
14603,mrav 
2451,"uglavnom bezopasan zmija , živa u umeren ili tropski predeo . "
8627,Ljiljan istočni Mediteran i Balkan sa širok beo cvet u oblik ? 
10312,"intenzivno učiti , kao pre ispit "
10935,pitati koji sadržati borovnica i šećer . 
12323,kretati se unazad i od šta se udaljavati 
1270,velik sladak pomorandža sa Florida sa debeo kor koji se lako ljuštiti 
13056,"mediteranski dvogodišnji zeljast biljka sa glavica zvezdast cvet na dug stabljika , mlečan sok i jestiv koren . "
5025,forma stih sačiniti od @card@ stih sa ustaljen šema rimovanje 
5896,"klasa imenica , zamenica i pridev isti fleksivnih oblik "
6538,softver koji jesam dostupan bez naknada 
13030,održati predavanje ili beseda 
17699,učiniti da nešto početi da postojati 
19011,sloj ruditi između sloj kameni 
4849,Čvrsta struktura koji predstavljati okvir za telo životinja . 
9973,knjigovodstveni dnevnik kao fizički objekt . 
8107,Opšte stanje u koji se stvar nalaziti . 
5731,sat koji se nositi na zglob ruka 
14232,zatvoren kriva koji se ne presecati . 
15137,projektil koji trebati ispaliti iz oružje . 
12063,glavni i velik grad Meksiko 
14918,neki od brojni bixaka iz porodica Geraniaceae . 
8501,teleći džigerica koji se koristiti u ishrana 
7018,hemikalija koji se dobijati veštački put ; na tržište najčešće u vida tableta ; dovoditi čovek u stanje euforija 
4618,rod paprat i srodan vrsta . 
9919,novčan jedinica Indija 
6126,dardski jezik koji govoriti kafir u severoistočni Avganistan 
11904,učenički škola između osnovni škola i fakultet - obično od @ord@ do @ord@ razred 
4146,"posmatrati , proveriti i pregledati pažljivo . "
17659,tropski morski riba sa uvećan peraje nalik na krilo koji koristiti za kratak klizajući let . 
1353,( hemija ) supstancija koji se dobijati hemijski spajanje dva ili više element ili sastojak u propisan odnos prema težina . 
17344,"okupljanje gledalac ili slušalac , obično na javan mesto . "
11894,liker sa ukus jagoda 
170,neki ko prav ugovor i nadgledati gradnja zgrada . 
5341,neki od raznovrstan biljka iz rod Salvia ; rasprostranjen trava . 
14541,uglavnom višegodišnji trava sa bodljikav koren koji hvatati insekt ; raširen u severni umeren predeo . 
16379,neki ko potpisivati dokument koji ga na nešto obavezivati . 
1035,Čupava višegodišnji evroazijski zeljast biljka sa žut scetovima u vida margareta ; verovati se da uništavati ili rasterivati kukac . 
3246,zanimanje za koji jesam neki platiti . 
2794,Oštra višegodišnji evroazijski zeljast biljka . 
10956,zamišljen linija koji povezivati tačka koji imati isti temperatura u dat trenutak 
18048,prestonica i najveć grad Ukrajina ; velik proizvodni i transportni centar . 
10304,baciti svetlo ( npr . lampa ) na nešto 
2683,"stanje u koji jesam neki bogat , imati obilno materijalan dobro i novac . "
7121,"kontinentalan država jugoistočni Afrika , steći nezavisnost @card@ "
18041,koji se odnositi na ekološki nauka 
7112,"boginja plodnost u drevan grčki mitologija ; žena Korna , Zevsova majka ; u rimski mitologija identifikovati se sa rimski Opom "
6268,metrički jedinica za zapremina koji odgovarati zapremina kocka čiji jesam stranica dužina jedan milimetar 
9790,Kamila sa dva grb iz hladiti pustinja centralni Azija . 
19271,"reka koji teći iz jezero Ira u jezero Ontario , predstavljati granixu između SAD-a i Kanada "
256,Uključuje kukavica i ? ? 
12004,"u računarstvo , memorija koji se stvarati korišćenje tvrd disko da biti se simulirati memorija s nasumičan pristup ; adresiv skladišni prostor koji jesam na raspolaganje korisnik računarski sistema u koji se virtualan adresa mapiraju u stvaran adresa "
143,iznenadan napad koji uključivati nameran upotreba nasilje prema civil da biti se postignuti politički ili religiozan cilj . 
6223,"Čest polivalentni nemetalni element bez ukus i miris , poznat po javljanje u žut kristal ; javljati se u mnogi sulfidni i sulfatni mineral , a čak i u izvoran oblik ( posebno u vulkanski područje ) . "
3298,jedan administrativan odeljenje neki velik ili složen organizacija . 
10636,sladak ? ; ponekat se smeštati u podfamiliju Acoraceae . 
11114,Frojdov termin za seksulanu potreba ili želja 
16481,zeleno kiseo voće vrsta limun 
3325,koji se sastojati od dva ime ili termin 
6870,o onaj što jesam bliže glava ili prednji delo telo . 
13622,povesti neki negde . 
18314,"koji se ticati Gabon , njegov stanovnik i kultura "
18602,"Živa stvar koji imati , ili koji moći da razviti , sposobnost da nastupati ili funkcionisati nezavisan . "
16914,uljast organski jedinjenje koji se ne rastvarati u voditi već u organski rastvarač ; suštinski komponenta živ čelija ( zajedno sa protein i ugljenohidratima ) . 
16489,potvrditi ceremonija Bat Micva devojčica u jevrejski vera 
17190,ispravljač koji ekstrahovati mudulaciju iz nosač radio signal 
12805,"u elektronika , transmisija signal u koji se on koristiti za menjanje talas nosač ; promena amplituda , frekvencija ili faza nosač "
7813,Mediterako drvo koji se gajiti zbog jestiv plod . 
9644,Raniji naziv za Čanophyta 
14577,visok jednogodišnji žitarica koji nositi klip na velik uši ; široko rasprostraniti u Amerika sa raznim varijetet ; osnovni žitarica u Meksiko i centralni i Južnoj Amerika pre Kolumbo . 
3356,novčan jedinica Zapadne Samoa 
14199,metrički jedinica za zapremina koji iznositi jedan desetina litar 
11669,hard-shell clams 
11066,familija Trematoda . 
10448,biti uključiti u trgovina 
5955,u rimski mitologija boginja izobilje i plodnost ; u grčki mitologija ona odgovarati Reja 
3242,farma vinov loz gde se proizvoditi grožđe 
8562,opšti ili opisni naslov za deo pisan rad 
8554,"forma japanski pesništvo ; prvi i treći stih imati pet slog a drugi , četvrti i peti imati sedam slog "
10223,altajski jezik koji govoriti Koreanci 
965,član rod Paramecium 
12747,vršiti emisija ( npr . zraka ) 
6903,koji jesam karakterističan za dete 
7806,Jednogodišnja biljka rod iz Južne Amerika koji imati podzeman jestiv stabljika ; rasprostranjen baštenski biljka ; loz jesam otrovan . 
13738,grupa afrički jezik iz niger-kongoanske porodica koji se govoriti od istok Senegal do obala Slonovače 
753,"ravnati , rastezati ili oblikovati metal ili staklo , valjati ili provlačiti kroz kalup ili razvlačiti ga. "
15299,poljski gulaš od kiseo kupus i meso 
4852,revnosno zagovaranje i propovedanje jevanđelje 
3291,kružan ili rotirajući mehanizam 
4902,beskičmenjak sa spojen stopalo : arachnids ; crustaceans ; insects ; millipedes ; centipedes 
10169,Nešto što povezivati . 
11999,distribuirati . 
11264,čvrsto zgrabiti 
11286,"brzina koji svetlost putovati kroz bezvazdušan prostor ; konstantnost i univerzalnost brzina svetlost jesam odrediti njen tačan veličina od @card@ , @card@ metar u sekunda . "
10271,rod gušter iz porodica Iguanidae . 
8075,drven ili metalan potporanj koji jesam čvrsto postaviti u uspravan položaj . 
14519,množilac koji jesam uzeti kao osnova skaliranja 
12836,"nemetal iz grupa halogeni element ; koristiti se u medicina , za fotografija ; u priprodi se nalaziti u mali kolicinama i samo u smesa ( u stena i u morski voditi ) . "
9246,so mlečan laktične kiselina 
5734,( rasistički uvreda na etnički osnova ) uvredljiv ime za osoba crn boja koža 
18208,tanak pamučan tkanina gladak istkati . 
6728,drvo iz rod Malus koji rađati čvrst okrugao i jestiv plod . 
10473,Morževi i izumro vrsta . 
9235,parlamentaran demokratija na istočni polovina ostrvo nov Gvineja . 
3096,plod morati u Njuburg sos poslužiti na tost ili pirinač 
6234,evropski višegodišnji biljka iz čiji lišće se dobijati žut boja . 
11481,"republika Male Azija na Crnom mora , odvojen od Rusija Kavkaz "
3835,rod porodica Monodontidae . 
13462,Najgvirc 
13301,glavni i velik grad i luka Libija 
9416,originalan ( audio ) snimak sa koji se moći napraviti kopija 
15369,"majonez sa estragon ili mirođija , seckan potočarka i spanać ili krastavac "
2689,"inertan gas bez boja i miris , imati ga u zemljin atmosfera . "
6660,Čin odvajanje ili razdruživanje . 
6197,suv grožđe sa seme 
15417,evroazijski javor sa bledosiv kor koji se ljuštiti ; lišće imati ? i žut ujesen . 
2370,"zimzelen ili listopadan grm koji rađati bobica : borovnica , američki kljukva . "
4013,snimati na fotografski film . 
6151,tvorevina koji predstavljati jedan od zaseban deo od koji se sastojati složen entitet ; posebno deo koji se moći odvojiti od sistema ili prikačiti na on . 
3865,mali pacifički kraba 
3881,običan evropski svraka 
616,jedan deo lirski pesma ili horski otići u klasičan grčki drama 
13419,"teorija psihoanaliza imati za cilj da dokazati da uzrok psihički oboljenje jesam nužan i jedino biološki činilac , već da oboljenje moći biti i posledica psihološki činilac ; upravo zbog činjenica da jesam psihoanaliza orijentisan na otkrivanje uzrok , ona se nazivati uzročni oblik lečenje ; cilj sam psihoterapija odnositi se ne toliko na smanjenje ili otklanjanje simptom odrediti bolest nego na otkrivanje i eliminisanje njihov uzrok ; na taj način vršiti se restrukturisanje psihički proces koji trebati da postati skladan i konstruktivan ; njen osnivač jesam Sigmund Frojd "
10311,neki od raznovrstan penjačica iz rod Piper . 
3920,ozloglašenost zbog neki poseban karakteristika 
3831,vozilo na točak koji vući jedan ili više konj . 
6080,pripremiti ( neki ) za budući uloga ili dužnost 
18410,mek oblik žitarica za odojčad 
14152,"Mašin u koji ploča koji se okretati proizvoditi vibracija gramofonski igla , a ovaj vibracija se uvećavati akustički ili elektronski . "
18018,zelen mineral amfibolne grupa ; kalcijum magnezijum fero silikat 
18982,skup jednačina dva ili više promenljiv za koji postojati vrednost koji zadovoljavati sav jednačina istovremeno 
5746,odnos među ljudi . 
3555,neformalan obrok koji se kuvati i jesti napolju 
5478,o ćelija ili organizam koji imati velik broj garnitura hromozom od diploidnog brojati hromozom 
5334,proces mešanje molekul kao rezultat slučajan toplotni uzbuđivanje 
12142,znak interpunkcija ( ` ; ' ) koji se koristiti da povezati dva nezavisan rečenica ; ukazivati na bliz veza nego tačka 
1024,biti koji organizacija koji davati sredstvo i mogućnost za neki funkcija ili događaj 
18388,"ukrašavanje materijal figura , boja ili drugi šara "
2755,penjač 
13439,koji se odnositi na ili koji naseljavati božanski nebo 
15003,"Jednogodišnja , dvogodišnji ili višegodišnji trava : ljutić , žbljaka . "
17165,tranzitivan glagol koji zahtevati i direktan i indirektan objekt 
8852,mikroskop koji se sastojati od optički instrument koji uvećavati slika objekt 
18534,"biljka koji imati velik , tanak , beo lukovica i ravno , tamnozelen lišće koji se preklapati ; jesti se kuvati ; verovati se da jesam nastati od divalj Allium ampeloprasum . "
5273,"skup koji jesam zatvoren , asocijativan , imati jedinični element i svaki element imati inverzan elementerse "
17006,neki ko praviti i opravljati sat . 
5403,Sveže voće i povrće koji se uzgajati za pijaca . 
18386,signal koji uključivati vizuelan komunikacija 
5914,"u računarstvo , registar koji se koristiti za određivanje adresa operanda "
1115,Izvođač koji plesti . 
1680,snimati ili glumiti na poseban način 
58,"akronim za "" light amplification by stimulated emission of radiation "" ; optički uređaj koji proizvoditi intenzivan monohromatski zrak koherentan svetlo "
4359,krvni sud koji sprovoditi krv iz kapilara ka srce ; sav vena osim plućni sprovoditi krv nezasićen ugljen-dioksidom . 
19021,pisanje koristiti neki skriti kod ili šifra 
8837,porodica loz iz red Rhamnales . 
4654,"mreža u koji se ukrštati krvni sud , nerv ili limfni sud "
12521,vrsta sintetički tkanina 
14564,zaslađen masa koji se moći duže vreme da se žvakati 
7984,katalog koji u alfabetski poredak sadržati popis pretplatnik i njihov telefonski broj 
3248,krov u oblik polusfere 
7716,težak automatski top koji izpaljuje iz avion 
5288,srednji vrednost n vrednost koji se izračunavati kao aritmetički sredina njihov recipročan vrednost 
18499,zbirka knjiga 
19305,Taksonomsko kraljevstvo koji uključivati sav živa i izumro biljka . 
3019,"tečnost u koji jesam krčkan meso i povrće , koji se npr . korista kao osnova za sup i sos "
22,odsustvo moralan ili duhovan vrednost 
15470,čin odvajanje ili povlačenje 
8155,izderati površina nešto 
3191,"lav , leopard , jaguar , tigar , ? ? "
16679,parčić krompir koji se pržiti u tiganj dok ne postati braon i hrskav 
16738,deo Tihog okean kod istočni obala Azija 
16779,premestiti podatak namenjen periferijski uređaj ( obično jesam taj štampač ) u privremen spremište 
16041,"jedan od brojni mali ravan , jestiv riba atlantski okean sa gladak koža "
7047,ravan ploča od metal ili staklo na koji se beležiti fotografski slika . 
19426,"grana matematika koji se baviti izučavanje fizički , biološki ili sociološki svet "
92,usrećiti ili zadovoljiti 
5551,sendvič u koji jesam sav sastojak uviti u mek tortilja 
9614,osnovni novčan jedinica Nigerija 
8614,( u digitalan komunikacija odnositi se na transmisioni tehnika koji ne zahtevati da komunikacioni uređaj imati isti časovnik ; vremenski signal se izvoditi iz specijalan karakter u sam podatkovnom tok 
12681,jednogodišnji žitarica koji se gajiti zbog zrno : raž . 
7357,travnat zeljast biljka uglavnom iz Severne Amerika . 
10261,čin koji nešto postajati duhovno ; obogaćyje se duhovan sadržaj 
6899,morski utva 
12527,penutski jezik koji govoriti narod Kostano 
8616,Proći kroz razvoj ili evolucija . 
8503,tržište vrijednosnih papir uzeti u celost 
1113,listopadan ili zimzelen drveće ili žbunje : bekovina . 
189,"koji stvarno postojati , gzistira . "
6809,pozitivan razlomljen deo u reprezentacija logaritma 
1210,knjiga koji sadržati kalendar i prazan prostor za beleženje termin sastanak 
11834,reč formirati od početan slovo dva ili više reč koji činiti sastavni deo taj reč 
16859,mali rod jazijskih jugoistočni predeo : tik 
17262,sportski rekvizit koji se obično sastojati od ručak i ovalan okvir sa čvrsto ispreden mreža niti a koristiti se za udaranje loptica u raznim igra . 
3889,Estri jesam organski jedinjenje koji nastajati proces esterifikacije 
8625,jedinica za zapremina u metrički sistema 
431,"pištolj za koji se puniti kroz cev i koji imati dugačak burence , ranije koristiti od pešadija "
17627,dravidski jezik koji se govoriti u južnoj Indija 
6576,osoba koji pozivati gostiti na društven događaj ( kao što jesam zabava u njen kuća ) i koji jesam odgovoran za ona dok jesam tamo 
15986,Način na koji jesam neki ili nešto sastaviti . 
11562,hranljiv materija u jaje uskladišten za ushranu embrion ( posebno žut materija u jaje ptica i reptil ) . 
6053,oblik upravljanje društven organizcijom . 
18306,utvrditi konačno ili merodavno . 
7166,"koji se odnositi se na asketa ili isposnik ili onaj koji se držati strog samodisciplina , ili jesam karakterističan za ona "
12828,prividan površina imaginaran sfera na koji izgledati kao da se nebeski telo projektovati . 
11351,"rasprostraniti rod višegodišnji zeljast biljka sa ružičast , beo ili plavkast cvet : razgon . "
7482,grana znanje . 
9925,"an amber , watery fluid , rich in proteins , that separates out when blood coagulates "
189,koji izazivati ili zasluživati mržnja 
12110,grana biologija koji izučavati struktura i funkcija ćelija 
12223,verski praznik koji padati u razneti dan u različit godina 
2546,grupa jezik koji se govoriti na relativno mali kordofanskom prostor u južnom Sudan 
15615,n-ti moment distribucija jesam očekivan vrednost n-tog stepen devijacija od fiksni vrednost 
12016,knjiga prirediti za školski ili potreba koledž 
161,koji činiti ili donositi dobro 
19350,tip porodica Cinclidae . 
4704,srednjovekovan dijalekt langedoka ( južna Francuska ) 
7104,koji jesam prema spoljašnji strana ili dalje od sredina . 
19353,računarski hardver koji uređivati posao koji računar trebati da obaviti u odgovarajući poredak 
9741,taman crvenkast ljubičast stoni grožđe iz Kalifornija 
8315,rod iz familija Felidae : prav mačka i većina divalj mačka . 
2417,dravidski jezik koji govoriti Kolami u centralni Indija 
1004,muški pripadnik sveštenički red 
10106,"u anatomija mali struktura nalik mali koren , fibrili nerv "
16153,koji imati neravnomeran boja . 
9314,Rožnate ploča koji jesam telo pokriti imati oblik krupan zrno i poređati jesam u poprečan red . 
2433,matematički notacija koji ukazivati koliko puta se neki veličina množiti sam sa sebe 
7025,način rad ili ponašanje 
13118,jedan od sedam dan u nedelja 
14476,sok od grožđe 
1141,"u računarstvo , izvršavanje isti skup instrukcija dati broj put ili dok neki uslov jesam zadovoljiti "
13083,vrlo nestabilan radioaktivan element - težak od sav halogeni element ; produkt raspadanje uranijum i torijuma 
4363,igrati koji na led pokriven teren igrati dva taj od po @card@ klizač koji pokušavati da ubaciti pljosnat okrgli pak u protivnikov gol pomoću hokejaški štap . 
18563,vreme kada se prikupljati plod . 
14036,proizvoditi ili emitovati prodoran zveketav zvuk . 
8829,rod žbunje i drveće iz porodica Rosaceae koji imati perast lišće . 
5694,ljudi koji živa jedan blizu drugi . 
112,"koji izazivati iznenađenje , čuđenje ili zadivljenost "
7329,zaraditi na neki komercijalan ili poslovan transakcija ; zaraditi kao plata ili dnevnica 
9747,rasprostranjen buba . 
8845,obožavanje vatra 
258,elipsoidne bakterija zemljište 
6216,grupa fiziološki ili anatomski povezan organ ili delovati . 
6810,zapaljiv bezbojan gasovit alken ; dobijati iz petrola i prirodan gas i koristiti se za paroizvođnju mnogi hemikalija ; nekad se koristiti i kao anestetik 
2434,"Ćelijska protoplazma , bez jedro . "
5078,kralj Mirmidonaca i Ahilov otac 
14010,kurzivni forma egipatski hijeroglif koji jesam koristiti pre sav sveštenstvo 
15485,struktura dodati spoljni stran kuća koji često obrazovati natkriven ulaz 
4600,grupa brod sličan tip . 
415,mera za zapremina ili kapacitet . 
8478,novčan jedinica bivši Jugoslavija 
11311,moreuz koji povezivati sredozemni mora sa crn more ; odvajati Evropski od azijski delo Turska ; važan pomorski put 
7145,"sočno tropski voće sa debeo kor , veličina narandža "
6,osećaj spontano dobar rapoloženja 
10075,stanovnik Koreja ili poreklo iz Koreja 
5433,pojedini zvučan jedinica jezik bez obzir na taj da li jesam fonema neki jezik ili jesam . 
6667,nešto što jesam zapamtiti 
3614,rupa ( na vrata ili na pećnica itd ) kroz koji moći da se viriti 
5504,glavni i drugi po veličina grad Tanzanija 
2527,čin probijanje ili bušenje . 
285,Učiniti lep . 
12132,lak konj koji se gajiti samo za jahanje . 
6405,Štampani dokument sa prazan prostor u koji trebati pisati . 
2415,pojava koji nastajati nagliti oslobađanje energija zbog lomljenje i kretanje litosfernih stenski blok i koji uzrokovati širenje seizmički talas kroz Zemljinu kor . 
15900,o kazna ili kažnjavanje . 
11129,blago ulegnuće na gladak površina 
10890,Državni službenik koji voditi optužnica u ime država . 
14611,biti suština ili suštinski element neki stvar 
11289,deo živ biće koji imati poseban funkcija ili ga napajati dat arterija ili nerv 
5100,mali kristal led 
13543,skakavac sa kratak rog ; prav ? 
7284,kafarski bivo 
252,sposoban za korektan i validan rezonovanje 
9582,biljka koji se upotrebljavati u narodni lekarstvo . 
18408,fizički pojava povezati sa ravnoteža ili kretanje predmet 
5487,promena pravac u koji se nešto kretati 
3995,zelenak 
2589,Količina koji se moći obraditi ili prevesti odjednom . 
10649,sirće koji se praviti od sidro . 
17816,mekano tanko lagano platni sa hrapav površina 
2837,uzvično retorični sredstvo 
4602,moć ili prava da se kakav nameravati ili predlagati čin zabraniti ili odbiti ( posebno moć izvršan poglavar da odbiti zakon koji doneti zakonodavna grana ) 
7209,metal relativno velik gustina - specifičan težina veće od 5g / cm3 - ili relativno velik atomski težina 
196,"uzrokovati bol , unesrećiti "
13573,u opseg uključiti ; uključiti kao deo nešto širok ; imati svoj sfera ili teritorija 
19067,Nešto što se davati u znak pobeda . 
5720,mišljenje koji držati u veza sa politički pitanje 
3645,zabava ili dokolica . 
7128,visok bor poreklo iz Severne Amerika ; kor jesam smeđ sa uzdužan fisurama kod star drvo ; cena se kao drvo za građa . 
16184,na gornji stran telo imati mnogobrojan ploča koji graditi oklop ; oklop jesam podeliti u više delovati spojen tanak kožoml na gornji strana imati redak čekinjast dlaka ; imati velik broj mali zub . 
4488,"meso ili riba pržen sa povrće ( npr . , celer , luk , paprika ili boranija ) začiniti sa đumbir , beo luka i soja sos ; servirati se sa pirinač ; napraviti u sjedinjen država i često se servirati u kineski restoran tamo "
9878,kapljica rosa 
89,"glodar koji skakati , ličiti na miš . "
8132,tanak traka ( od drvo ili metal ) 
10837,rasprostraniti evropski korov sa bodljikav lišće u oblik jezik i žut lišće . 
3037,biljka iz rod Corydalis sa lep lišće i ? ? cvet . 
8373,mešavina alkohol jačina @card@ stepen Farenhajt 
5721,staviti naglasak na nešto ; izgovoriti s akcent 
14035,Pokrivači za pod automobil . 
17778,of Australia and New Zealand 
3434,stanje organizovacije u društven sloj i klasa unutar jedan grupa 
4607,dobiti ili izvući 
11531,Zeba iz star svet : kanarinac i ? 
