,Sysnet
1963,Azijska zeljasta biljka koja se gaji zbog kratkih mahuna sa jednim ili dva jestiva semena.
1964,Mlin koga pokreće točak na vodu.
1965,deo Tirenskog mora kod Napulja
1966,"glavni grad Sudana, na ušću Belog i Plavog Nila"
1967,Veliki rod žbunja i? iz porodice usnatica koje se veoma razlikuju po navikama: ?sage.
1968,koji zavisi od kiseonika ili vazduha
1969,"džin s ukusom trnjine, divlje šljive"
1970,"belančevinasta materija, supstanca od koje se sastoje rožnati delovi tela"
1971,Tipski rod porodice Anguillidae: jegulje.
1972,Muzički instrument kod koga zvuk proizvodi zatvorena stub vazduh koji se pokreće disanjem.
1973,Tipski rod porodice Tenrecidae: tenreci
1974,Oštar alat sa teškom oštrom glavom koja je postavljena na ručku.
1975,glikozid izveden iz glukoze
1976,Proizvesti ili stvoriti proizvod stvoren ljudskom rukom.
1977,Poravnati ili raširiti valjkom.
1978,an abundance of material possessions and resources
1979,osnovna novčana jedinica Azerbejdžana
1980,novčana jedinica Letonije
1981,Biljke koje su podešene za lovljenje insekata: porodice Sarraceniaceae; Nepenthaceae; Droseraceae.
1982,Pustinjski gušter koji se hrani mravima.
1983,oblik zamenice ili glagola kojim se označava govornik u datom diskursu
1984,Obilovati.
1985,"u genetici, proces u kome DNK pravi svoju kopiju pre podele ćelije"
1986,Udaraljka koja se sastoji od trapeza sa mnogo žica po kojima se udara drvenim batićima umotanim u kožu.
1987,obrada podataka kod koje se neke funkcije obavljaju na različitim mestima koja su povezana transmisionim mogućnostima
1988,predmeti napravljeni od stakla
1989,Žbunasta biljka sa žutim cvetom koja se upotrebljava za bojenje u žućkastocrveno i za štavljenje kože.
1990,Događaj koga se pribojavamo.
1991,"Uobičajena evropska i azijska višegodišnja biljka, obično s ružičastim cvetovima."
1992,mali evropski gnjurac
1993,"(gramatika) strukturna jedinica koja sadrži subjekat i predikat, ali koja još uvek ne predstavlja celovitu rečenicu"
1994,ustinjena i želatinirana usitnjena svinjetina
1995,"Trava od koje se kao začin koriste listovi, ponekad i seme."
1996,koji jako nadražuje organe ukusa i mirisa
1997,Objekat koji se sastoji od puteva i opreme koja je potrebna za prevoz putnika i roba.
1998,u grčkoj mitologiji ćerka Helija i majka Arijadnina
1999,Sladak hleb; peče se u tepsiji ili modlama u obliku šolje.
2000,Okretanje u suprotnom pravcu.
2001,Vesela ili razdragana rekreaciona aktivnost za razonodu ili zabavu.
2002,Srebrnasti kovni metalni element otporan na koroziju; koristi se za mnoge legure i za prekrivanje drugih metala da spreči koroziju; dobija se uglavnom od kasiterita gde se javlja kao oksid kalaja.
2003,Biti u pokretu zbog neke struje vazduha ili vode.
2004,"zaslađeni napitak, mešavina soka limete i vode"
2005,uglenixani materijal dobijen zagrevanjem uglja ili druge organske materije bez prisustva vazduha
2006,štapičaste pokretne bakterije koje napadaju biljke
2007,Oprema za igru koja se sastoji od teškog stola na kome se igra bilijar.
2008,kuvano meso i jaja sa povrćem uglavnom naslagani po tanjiru sa prelivom za salatu
2009,vuge
2010,"Ispuštati zvuke poput zvonjave, zvižduka ili cviljenja."
2011,Obezbediti ili sačuvati za moguće buduće korišćenje ili primenu.
2012,izraz ili izgovor koji je karakterističan za određeni lokalitet
2013,Zečevi i kunići.
2014,deljeni on-line dnevnik na koji ljudi mnogu dnevno da kače svoje beleške o ličnim iskustvima i hobijima
2015,Osoba koja je približno istih godina kao i neka druga.
2016,Prepoznatljiv simbol.
2017,školski zadatak koji učenik ispunjava da bi zadovoljio zahteve nastavnika
2018,patuljasti moškavci
2019,predstavljanje reči druge osobe u govoru
2020,Vezati ili pričvrstiti u čvor.
2021,Evroazijska zeljasta biljka sa malim žutim cvetovima i crvenim korenom koji je ranije bio važna supstanca za boju alizarin.
2022,dodati kao novi element ili deo
2023,meso sitne živine koja se gaji za pečenje
2024,Izumrli rod: mamuti.
2025,optička aberacija kod koje slika ima obojene rese
2026,Teška tkanina koja podseća na somot i pliš.
2027,ponavljati (npr. melodiju)
2028,crni magnetni mineral koji se sastoji od magnezijum karbonata
2029,nemasno meso riba koje se nalaze u toplim vodama Južnog Atlantika SAD
2030,područje na severoistoku Južne Amerike koje uključuje Surinam i Gvajanu
2031,"Ribe, vodozemci, gmizavci, ptice i sisari."
2032,tropska američka pasiflora koja daje veliki plod granadilju
2033,predstavljanje apstraktne osobine ili ideje kao osobe ili bića
2034,Mala zova čiji mužjak ima crvene grudi i čelo.
2035,osoba koja zagovara političku filozofiju progresa i reformi i zaštitu građanskih sloboda
2036,bezbojno meksičko piće destilovano iz fermentisanih sokova nekih pustinjskih biljaka iz roda Agave (neročito iz ''vek'' biljke)
2037,novčana jedinica Češke
2038,Koji se odnosi na aktivnost ili posao za koji je neko obučen.
2039,beli galeb sa crnim leđima i krilima
2040,Područje znanja ili interesovanja.
2041,minimalna distinktivna jedinica u gramatici; minimalna jedinica koja ima značenje i koja ne može biti podeljena na manje značenjske jedinice
2042,Dokopati se nečega tako da se obustavi njegovo kretanje.
2043,Ostrvska država u južnom Atlantiku; stekla nezavisnost od Portugalije 1975. godine.
2044,deo osnovne novčane jedinice (obično stoti deo franka) u više zemalja
2045,"država na istoku Afrike s izlaozm na Atlantik, stekla nezavisnost 1958"
2046,Svako drvo koje ima seme i jaja u plodnicima.
2047,naučnik koji istražuje zemljotrese
2048,koji odlazi ili je bio u prošlosti
2049,Nasip izgrađen oko nekog mesta u odbrambene svrhe.
2050,mali pregradak u odeći za nošenje malih predmeta
2051,novčana jedinica u Velikoj Britaniji
2052,puter napravljen od mleka jaka
2053,površina koja je uspravna
2054,u grčkoj mitologiji bog ženidbe i zaštitnik braka
2055,Jedna od koordinata u koordinatnom sistemu u kome se tačka u ravni ili prostoru određuje rastojanjem tačke od dve prave ili tri ravni; dve prave ili presek tri ravni su koordinatne ose.
2056,Malo listopadno evroazijsko drvo koje se gaji zbog smeđih plodova.
2057,Kojise odnosi na mesto gde neko živi ili gde su mu koreni.
2058,određena količina eksploziva koja je spremljena tako da eksplodira u tačnom trenutku
2059,rod jastrebova koji uključuje eje
2060,Učinak jedne stvari (ili osobe) na drugu.
2061,mikroskopski organizam kao što je ameba ili paramecijum
2062,prozorska navlaka od horizontalnih traka koje se preklapaju kada se zatvore
2063,privremena vlada koja su u stranu zemlju prebacili ili u stranoj zemlji formirali izgnanici koji se nadaju da će doći na vlast kada njihova zemlja bude oslobođena
2064,zeleno kiselo voće vrste limun
2065,"ihvatiti i protresti nečiju ruku, kod upoznavanja ili kao potvrda nekog dogovora"
2066,vrlo rasprostranjena ruda gvožđa; Fe2O3H2O
2067,neko ko je član zakonodavne skupštine
2068,Čin kojim se prekida ustanovljeno stanje stvari; posebno veza sa Engleskom crkvom.
2069,Čin odbijanja nečega.
2070,Čin držanja nečega u tajnosti.
2071,kadoanski jezik kojim govori narod Poni
2072,mala marrow slična krastavcu; obično je tamno zelena
2073,"država u polinezijskom arhipelagu u južnom Pacifiku, stekla nezavisnost 1970"
2074,"sadrži jaja, puter i sok od limuna"
2075,hemofilija koja se javlja usled kongenitalne deficijencije (nedostatka) faktora XIII; ispoljava se gotovo isključivo kod muškaraca
2076,Uski komad zemlje koji prodire u vodenu masu.
2077,(računarstvo) kod za razmenu informacija između računara prozvedenih od strane različitih kompanija; svaki karakter je predstavljen nizom od 7 binarnih cifara; koristi se u većini mikroračunara
2078,"grčki bog ljubavi, sin Afrodite i Aresa; u rimskoj mitologiji mu odgovara Kupidon"
2079,Stanje bezvlašća i nereda (obično kao rezultat pada vlade).
2080,Gleđu pokriveni deo zuba iznad desni.
2081,Neka od različitih niskih godišnih ili višegodišnjih zimzelenih trava poreklom iz Evroazije; koristi se za pokrivanje tla.
2082,"Jedan od više hemijskih elemenata koji su obično sjajni i čvrsti, provode toplotu i elektricitet, mogu se razvaljati u ploče, itd."
2083,hiljaditi deo sekunde
2084,Posavetujte se sa svojim lokalnim brokerom
2085,Predati nekoga ili nešto drugome.
2086,"koji se tiče Somalije, njenih ljudi i kulture"
2087,Neko ko pravi i opravlja satove.
2088,kratak kritički prikaz
2089,Veliki jastreb Evroazije i severne Amerike; koristi se u?
2090,osnovna novčana jedinica u SAD-u
2091,koktel napravljen od alkoholnog pića (naročito viski ili džin) pomešanih sa sokom od limuna ili lajma i šećera
2092,smatrati delom nečega
2093,čvrsti sladoled koji se sastoji od 3 ili 4 sloja različite boje i ukusa
2094,Grupa ljudi koja je privremeno udružena u neku aktivnost.
2095,Republika na azijsom podkontinentu u južnoj Aziji; druga po naseljenosti zemlja u svetu; stekla nezavisnost od Ujedinjenog Kraljevstva 1947. godine.
2096,"Tropska morska riba koja povremeno putuje u reke; ima izduženu njušku, telo prekriveno nežnim ljuskama."
2097,Slova upisana na nečemu (posebno izrezbarena ili ugravirana).
2098,vozilo koje vozi ljude u bolnicu i iz nje
2099,istorija reči
2100,malo tamno ljubičasto voće koje se najčešće koristi za džemove i pite
2101,suvozemne kornjače
2102,"drvo od leske, lešnika"
2103,Veliko zimzeleno tropsko drvo koje se gaji zbog velikog ovalnog ploda sa glatkom kožom.
2104,metla napravljena od grančica povezanih na dugačkoj ručki
2105,any of various trees of the genera Eucalyptus or Liquidambar or Nyssa that are sources of gum
2106,Tropski i suptropski zimzeleni žbun ili malo drvo.
2107,"Razgrnuti, omekšati ili ukloniti zemlju."
2108,Bunar koji se dobija dubinskim bušenjem zemlje.
2109,muzičar koji svira obou
2110,osnovna novčana jedinica Kirgistana
2111,Motor koji pretvar električnu energiju u mehaničku.
2112,Paprat iz roda Polypodium.
2113,Jedini poznati otrovni gušter.
2114,mišić između rebara; oni se kontrahuju u toku izdisaja
2115,"cvet, glava biljke, koji liči na čičak; sočni listovi i srce koje se nalazi u unutrašnjosti cveta su jestivi"
2116,forma apatita u kojoj fluor dominira nad hlorom
2117,"najvažnija bitka u torku Rata za špansko nasleđe, snage Velike alijanse su odnele pobedu nad Francuskom 1704."
2118,Osnovna grupa prirodnih predmeta.
2119,rešavanje problema koje uključuje brojeve i veličine
2120,francuski pisac koji je zastupao jansenizam; pisao je uglavnom tragedije koje je zasnivao na grčkim i rimskim temama (1639-1699)
2121,čin pristajanja (kao što je pristupanje čijim zahtevima)
2122,Uglavnom kratkonožne ptica koje žive na drveću i gnezde se u rupama.
2123,grana indoevropske jezičke porodice koja sadrži indijske i iranske jezičke grupe
2124,srednjovekovni provincijski dijalekat francuskog kojim se govorilo na jugu Francuske
2125,(gramatika) kategorija reči koje imaju iste gramatičke osobine
2126,"Sluzavo telo je oblo osim repa koji je spljošten; u nepravilnim ustima su sitni zubi, a i jezik je prekriven zubima; hrani se drugim ribama tako što im izbuši rupe u telu."
2127,šta kao vokal izgovoriti
2128,"u računarstvu, jedno izvršavanje skupa instrukcija koje se ponavljaju"
2129,Aromatično seme kima koje se koristi kao začin.
2130,Insekti koji imaju opnasta prednja krila i stražnja krila.
2131,manometar za merenje krvnog pritiska
2132,Celer
2133,Parazitski valjkasti crv iz Indije i Afrike koji živi u abdomenu ili ispod kože ljudi i drugih kičmenjaka.
2134,"sivi metal retke zemlje, koristi se u specijalnim legurama; javlja se u monacitu i bastnazitu"
2135,Napraviti nečiji portret.
2136,pokušavati saznati čije mišljenje i namere
2137,Naprava koja stvara strujanje vazduha pokretanjem jedne ili više površina.
2138,Velika okrugla ili ovalna dinja sa tvrdom zelenom korom i slatkim vodenastim crvenim (retko žutiom) mesom.
2139,tanoanski jezik kojim govori narod Kajova
2140,"povezan vezom, kao npr. vagoni s lokomotivom i međusobno"
2141,"koji se odnosi na funkciju, proiyvodnju i iybacivanje urina."
2142,irokeški jezik kojim govori narod Seneka
2143,nefinitni oblik glagola koji se u nekim jezicima ponaša kao njegov osnovni oblik
2144,Veliko i nepreknuto rastojanje ili prostranstvo.
2145,Organ za promenu mesta i ravnotežu kod riba i nekih drugih vodenih životinja.
2146,"glavni grad Sjedinjenih Američkih Država u okrugu Kolumbija, počeo da s egradi 1791"
2147,glavni grad Zapadne Samoe
2148,u grčkoj mitologiji mitski Trojanac koga je ubio Ahil za vreme Trojanskog rata
2149,mala kutija koja sadrži magnetnu traku koja se koristi za slušanje i snimanje zvuka i slike
2150,pogoditi iznenada
2151,čadski jezik kojim se govori južno od jezera Čad
2152,Zapaljiva tečnost organskog porekla koja se nalazi u dubini zemlje u sedimentnim slojevima.
2153,Evroazijska usnatica sa aromatičnim lišćem koje se koristi za praoizvodnju mirisa i za kuvanje; često se gaji i kao lek protiv povreda.
2154,skladištiti na računaru
2155,teleći mozak koji se priprema kao hrana
2156,"stanje u kome se suspenduju određena prava i slobode građana, a proglašava ga država u vanrednim okolnostima"
2157,Zvuk bubnja u koji se udara brzo i neprekidno.
2158,"tekstil koji se koristi u domaćinstvu, obično bele boje"
2159,posmatrati kao okom
2160,(rasistička uvreda na etničkoj osnovi) uvredljivo ime za osobu crne boje kože
2161,neklasični dijalekti latinskog kojima se govorilo u Rimskom Carstvu; izvor je romanskih jezika
2162,"Visoki žbun-penjalica sa mirisnim belim, žutim ili crvenim cvetovima, koristi se za parfeme i u čajevima."
2163,"kuvanje direktnim izlaganjem visokoj teperaturi (na primer, roštilj ili ražanj)"
2164,bilo koji period u toku koga je površina Zemlje bila prekrivena ledom
2165,rad kojim se nešto nanosi
2166,uglačati turpijom
2167,Merni instrument za merenje temperature.
2168,Kineski plod koji ima tanku koru unuitar koje je slatko meso u formi želea i jedna koštica; često se suši.
2169,"Vrlo rasprostranjen rod godišnjih i dvogodišnjih biljaka, često penjačica."
2170,novčana jedinica Nepala
2171,Tropsko drvo iz roda Diospyros.
2172,osnovna novčana jedinica Dominikanske republike
2173,bilo koja od raznih igara kartama u kojima se igrači klade da drže najjaču kartu
2174,Rod višegodišnjih zeljastih biljaka koje imaju spiralno raspoređeno nazubljeno lsixće.
2175,Uzimati čvrstu hranu.
2176,vijoglavke
2177,Čin ubeđivanja (ili pokušaj ubeđivanja).
2178,supstanca pomoću koje se nešto postiže
2179,Dikotiledoni rod biljaka koje pripadaju prodici Bignoniaceae; imaju velike cvetove u dugačke? plodove.
2180,pravougaoni komad tkanine koji se koristi za slanje signala
2181,Žbun ili nisko drvo; cveta u proleće; iz roda Crataegus.
2182,bilo koji skup čestica (npr. dima ili prašine) ili gasova koji je vidljiv u vazduhu
2183,preći na drugu stranu čega
2184,Postati deo nečega; postati član grupe ili organizacije.
2185,"koji se se odnose na strukturu ili je izazvano strukturom, posebno političkom ili ekonomskom strukturom"
2186,Računarski hardver koji čita i zapisuje informacije uskladištene na magnetskom ili optičkom disku
2187,kontraceptivno sredstvo koje se smešta u matericu žene
2188,Tipski rod porodice Regalecidae.
2189,Abnormalno stanje krvi
2190,Boe i pitoni.
2191,Visoke zemaljske ptice: nojevi.
2192,Institucija oformljena da bi se bavila poslovima.
2193,Mesto u planinskom lancu geološke formacije koje je niže nego okolna brda.
2194,"probijati i prevrtati zemlju, naročito plugom"
2195,"programski jezik višeg nivoa koji se koristio za matematičke i naučne primene; naziv potiče od"" formula translation"""
2196,Jedna od četiri karte iz špila na čijem je licu slika kralja.
2197,južnomaeričko piće nalik čaju od južnoameričke biljke
2198,programski jezik kojm se zapisuju algoritmi
2199,heklana ili pletena odeća koja pokriva gornji deo tela
2200,Rod porodice Accipitridae.
2201,'š' šum koji proizvodi simulans koji sadrži sve čujne frekvencije vibracije
2202,Mahunarka iz roda Pisum sa malim belim cvetovima i dugačkim zelenim mahunama koje sadrže jestiva zrna.
2203,rat između saveznika i sila osovine od 1939 do 1945
2204,Korovska viljka koja ima kratko lišće nalik na plevu.
2205,alkoholno piće koje se pravi od aromatičnog korenja kava grma
2206,koji ima tu funkciju da izvršava planove ili naređenja
2207,jestivi ptičji organ
2208,Tvorevina koju je stvorila neka osoba ili neki proces.
2209,profesionalna nega ruku i noktija an ruci
2210,Mera za dužinu.
2211,"so sirćetne, ocetne kiseline"
2212,"Mali noći sisari koji se hrane kukcima, žive na zemlji ili ispod zemlje."
2213,velika crvena jabuka koja se koristi za pečenje
2214,snabdeti indeksom
2215,"Veliki mravojed sa dugačkom dlakom, ima dugačak i lepljiv jezik koji zavlači u mravinjake i termitnjake; živi u istočnim delovima Južne Amerike."
2216,Slatkovodni polip iz kola dupljara.
2217,Neko kome je profesija sviranje na muzičkom instrumentu.
2218,Korišćenje ili vežba.
2219,fizički radnik koji je unajmljen da u polju obavi neki posao
2220,koji sadrži azot
2221,novčana jedinica Kuvajta
2222,Imati korene u nečemu.
2223,naprava za dizanje tereta namotavanjem užeta na točak
2224,haringa čuvana u kiseloj i slanoj tečnosti (obično je to raso ili sirće)
2225,"u matematici, greška u računa do koje dolazi zbog skraćivanja numeričkog izračunavanja pre nego što je račun završen"
2226,Linija koju obrazuje rub odeće oko vrata.
2227,smrznuti se( kao voda)
2228,Tražiti nešto što vam pripada ili je vaše vlasništvo; tvrditi da je to vaše pravo.
2229,"Neki od raznih vrsta listopadnog drveta, sivkasto-zelenkaste kore, belog drveta, s lišćem nalik peru; upotrebljava se u obrtu, zanatstvu, industriji."
2230,dijalekat čivere jezika kojim govori narod Ajova
2231,"crvenkasti olovni oksdi (Pb3O4) koji se koristi kao pigment za boje, u proizvodnji stakla i keramike"
2232,skupiti zajedno od postojećih stvari
2233,glavni grad i najveća luka Katara
2234,Čin vođenja.
2235,glavni i najveći grad Meksika
2236,"Kolač koji sadrži suvo i koštunjavo voće, koru citrusa itd."
2237,spisak rezervnih delova za uređaje (u komercijalne svrhe) sa cenama
2238,"država na zapadu centralne Afrike, stekla nezavisnost 1960"
2239,komunicirati bez reči
2240,"Obraćanje koje označava status ili funkciju, npr. Gospođa ili General."
2241,uzrokovati da se nešto kreće pomoću vuče
2242,zaštitni znak jednog moćnog operativnog sistema
2243,Tipski rod porodice Myristicaceae; Tropsko azijsko zimzeleno drvo sa malim belim ili žutim cvetovima iz kojih nastaje mesnati plod.
2244,filter za zadržavanje većih komada dok prolaze manji delovi i tečnosti
2245,Spoljnja površina nekog objekta.
2246,reptil koji ima par otvora u lobanji iza svakog oka
2247,liturgijski jezik koptske crkve koji se koristi u Egiptu i Etiopiji; piše se grčkim alfabetom
2248,Uzdržavanje zatvorenika od hrane kao vid protesta.
2249,Staviti u granice domet ili pristup.
2250,Bilo koje drvo ili žbun iz oda Ilex koje ima crvene bobice i sjajno zimzeleno lišće sa bockavim ivicama.
2251,"Male, veoma tanke palačinke."
2252,"Jestivo reproduktivno telo biljke semenjače, posebno ono koje ima slatko meso."
2253,telefonska centrala na kojoj se kola zatvaraju pomoću prekidača
2254,Aromatično seme jednogodišnje biljke italijanski kim.
2255,Mala republika u istočnim Pirinejima između Španije i Francuske.
2256,Neka od porodica vodozemaca.
2257,Imati potpuno razumevanje nečega; biti na vrhu u nekom domenu znanja.
2258,crno bordo vino iz oblasti Medoc na jugozapadu Francuske
2259,mač koji se koristi u mačevalačkom sportu
2260,legura bakra i kalaja i ponekad još nekih elemenata
2261,ženski skraćeni dvodelni kupaći kostim
2262,Osoba koja vlada ili koamnduje.
2263,"Hrskav, tanak, neposoljen hleb koji se mesi samo od braxna i vode."
2264,staviti nešto natrag na mesto kojem pripada
2265,Uređaj koji čuva informacije radi vraćanja podataka.
2266,reprodukovati uz pomoć fotokopir mašine
2267,Biti deo.
2268,"Male ptice koje se penju i pužu uz drvo i stene, poreklom sa sverne hemisfere."
2269,Organ koji sadrži erektilna tkiva.
2270,božur; zeljasta biljka ili žbun sa upadljivim cvetovima.
2271,Opipljiva materija koja ulazi u sastav fizičkih objekata.
2272,Osoba koje ne radi.
2273,U rimskoj mitologiji boginja zore; u grčkoj mitologiji joj odgovara boginja Eos
2274,Visoka američka trava koja ima male bele cvetove iz kojih nastaju crno-crvene bobice na dugačkim padajučim drškama; sveža stabljika je jestiva; bobice i koren su otrovni.
2275,grana austroazijskih jezika
2276,anatolski jezik
2277,Čvrsti deo Zemljine površine.
2278,"vodopadi na reci Zambezi, između Zimbabvea i Zambije"
2279,pripremiti (nekoga) za buduću ulogu ili dužnost
2280,program koji ispituje druge računarske programe da li su sintaksički ispravni
2281,"u računarstvu, računar koji klijentskim stanicama omogućava pristup datotekama ili štampačima kao deljenim resursima računarske mreže"
2282,Podatak o nekom fizičkom stanju koji se korisniku prezentira na metru ili nekom sličnom instrumentu.
2283,tibetsko-burmanski jezici kojima se govori na krajnjem severu Burme i u susednim oblastima Kine i Indije
2284,putovati unazad
2285,uređivanje koje podrazumeva da se nešto ponovo napiše
2286,"Izlaziti, o nebeskim telima."
2287,bela supstanca od koje je uglavnom sastavljen živčani omotač
2288,Stanje biti zaposlen ili imati posao.
2289,metalni provodnik koji se postavlja na najvišu tačku npr. zgrade i vodi u zemlju i tako je štiti od udara groma
2290,Osoba koja krši morlne ili zakonske norme.
2291,poletuše
2292,koji se odnosi ili je izazvan fotosintetičkim bakterijama iz klase Čanobacteria
2293,tunguski jezik kojim govori narod Manču
2294,Ptica is strog sveta; poznate kao pevačice.
2295,Muški rođak.
2296,smatra se da su prastara životna forma koja je evoluirala odvojeno od bakterija i modrozelenih algi
2297,mala pacifička kraba
2298,struktura podataka koja ima više slojeva koji su uređeni u strukturu nalik drvetu
2299,Živina koja se gaji zbog mesa i jaja.
2300,"Vulkanske stene koje imaju vidljivu cristalnu teksturu; sastoje se od kvarca, ..."
2301,žuta Pipin jabuka sa karakterističnim ukusom
2302,"Mali kolač pečen u posudi za mafin, preliven glazurom od šećera."
2303,anđela uzeti svi zajedno
2304,Nešto što sprečava ili je opterećujuće.
2305,grupa jezika iz hokanske porodice
2306,Zatvoreno oklopno vojno vozilo; ima top i kreće se na gusenicama.
2307,(odnosi se na odeću) onaj koji je obrađen vrućom peglom
2308,ritualno samoubistvo probadanjem pomoću mača koje su upražnjavali ratnici u tradicionalnom japanskom društvu
2309,"Sulfid bakra i gvožđa, CuFeS2, tetragonalan mineral, najčešće se javlja u jedrim masama; boje mesingane i zlatnožute, tvrdoće 3.5-4; najrasrostranjenija bakarna ruda."
2310,Mali rod južnoameričkog drveta koji daje mlečni sok - kaučuk.
2311,Slikar apstraktnih slika.
2312,koji poseduje gramatičku kategoriju lica
2313,Jaki zeleni liker aromatizovan pelinom i anisom.
2314,Crno-bela ptica dugog i šarenog repa.
2315,"kontrola toka saobraćaja u zgradi, gradu ili komunikacionom sistemu"
2316,Zrela polna reproduktivna ćelija koja ima jedan sku[ neuparenih hromozoma.
2317,kopehanski jezik kojim govori narod Patvin
2318,"popuniti, natopiti ili u potpunosti utopiti"
2319,čin koji zanemaruje kakav raniji dogovor ili čije pravo
2320,Velika šumska mačka iz Azije; ima smeđežuto krzno sa crnim prugama; ugožena vrsta.
2321,Mali sisar mesožder sa kratkim nogama i izduženim telom i vratom.
2322,grejač koji se sastoji od niza cevi za cirkulaciju pare ili tople vode za zagrevanje soba ili zgrada
2323,Rod paprati koji pripada porodici Polypodiaceae (u nekim klasifikacionim sistemima uključuje i rod Asplenium)
2324,Uobičejeni ronac Evrope i Severne Amerike.
2325,Tipski rod porodice Phasianidae: fazani
2326,Močvarna biljka koja ima kitice belih ili ružičastih cvetova i široke šiljaste ili okrugle cvetove.
2327,jaka žica sa bodljama koje su postavljene u jednakim razmacima; služi da spreči nedozvoljeni prolazak
2328,"marinirano povrće, meso ili riba; služi se sa pirinčem"
2329,koji je karakterističan za pirateriju
2330,"Muško goveče, obično uškopljeno, upotrebljava se kao tegleća životinja."
2331,linija na glavi koja se napravi kad se kosa češlja u različitom smeru
2332,Period u toku koga je nešto funkcionalno (kao između rođenja i smrti).
2333,Voda koja pada u kapljicama iz pare koja se kondenzovala u atmosferi.
2334,razdvojiti od drugih
2335,"piće napravravljeno od mešavine sastojaka (kao što su šljive, grožđice, mleko i šećer) koji mogu biti fermentisani tako da proizvedu alkohol; pravili su ga zatvorenici"
2336,povezivanje simbola u niz jedan za drugim
2337,oklopnice
2338,slatkovodna riba iz familije grgeča; jedna od brojnih vrsta ribe koje se pronalaze u vodama Amerike i Evrope
2339,deo svinjskih rebara sa dosta mesa
2340,"izvršenje religijske, ceremonijalne ili javne obaveze"
2341,"pohađati akademske kurseve, ne prihodujući bodove"
2342,grupa nacija koja ima zajedničke interese
2343,Gostionica koja se sastoji od bara i trpezarije gde se služe laka jela.
2344,Skandinavski liker obično začinjen semenom kima
2345,u grčkoj mitologiji nimfa koja se pretvorila u lovorovo drvo da bi pobegla od zaljubljenog Apolona
2346,vozač motornog voza
2347,dati prednost jednom kreditoru u odnosu na drugog
2348,osoba kvalifikovana da se bavi stomatologijom
2349,neka od brojnih malih jestivih riba; obično se hvataju štapom i udicom i ne mogu se kupiti
2350,Rod raznovrsnih trava ili drvenastog žbunja umerneih krajeva severne polulopte.
2351,čiopa; u ranijim klasifikacijama uključena u red Coraciiformes
2352,Voditi ili doprinositi uspehu.
2353,Biti posledica nečega.
2354,"ponovljenim snimanjem tkiva dobija se  razlika u signalu koja je posledica promene u tkivu koja nastaje njegovim korištenjem. Kako je obično reč o snimanju mozga, ovim snimanjem je moguće pokazati aktivnost delova mozga pri izvršavanju nekih zadataka."
2355,Kognitivni proces pri kome se razlikuje dva ili više stimulusa.
2356,elementarna operacija z akoju je računar dizajniran
2357,Komunistička država koja zauzima veliki deo teritorije Azije; najmnogoljudnija država na svetu
2358,Japanska pobeda u ovom ratu protiv Rusije (1904-1905) dala je Japanu prevlast nad Korejom i Mandžurijom
2359,"pokrenuti gurkanjem, mešanjem"
2360,glavni i najveći grad Dominike
2361,Izazvati da postane otkačen ili odvojen.
2362,"Služiti svrsi, ulozi ili funkciji."
2363,Sputati pomoću brave
2364,mešavina alkoholnog pića i vode ili gaziranog pića poslužena u visokoj čaši
2365,zaliv u Sredozemnom moru na jugozapadu Turske
2366,Mali azijski jelen; mužjaci imaju velike očnjake; od pasa se brani rogovima i očnjacima.
2367,"tekstualna datoteka koja sadrži samo ASCII karaktere (ili karaktere drugog kodnog skupa), bez naznaka formatiranja"
2368,riba masnog crvenog mesa koja se nalazi u priobalnom Pacifiku i rekama
2369,stanovnik Islanda ili poreklom sa Islanda
2370,stanovnik Švajcarske ili poreklom iz Švajcarske
2371,Odrasla ženska osoba (nasuprot odrasloj muškoj osobi).
2372,švajcerski matematičar (1707-1783)
2373,Tipski rod porodice Gavialidae.
2374,učestvovati u pravnim procesima
2375,šljuka starog sveta; ptica selica kratkih nogu i dugog kljuna
2376,Neka od paprati iz roda Blechnum.
2377,"Sresti se s nečim, na primer slučajno."
2378,"ostrvska grupa u Francuskoj Polineziji u Južnom delu Tihog okeana, istočno od Samoe"
2379,čin kojim se neka osoba proteruje iz domovine
2380,Novi podaci o posebnim i trenutnim događajima.
2381,Velika klasa artropoda koja uključuje paukove i škorpije; ima četiri para negu za hodanje i nema krila.
2382,"Postati židak ili tečan; o čvrstoj tvari, kada se zagreje."
2383,Zakon koji određuje ustrojstvo vlade.
2384,Arktički kit sa velikim ustima.
2385,blagi italijanski beli sir
2386,Neko društvo u određenom vremenskom trenutku i na određenom mesto.
2387,jedinica igre u tenisu ili skvošu
2388,O tečnostima; teći u svim pravcima.
2389,bantu jezik kojim govori narod Kamba u Keniji
2390,Okrenuti lice u određenom smeru
2391,"udruženje država, organizacija ili pojedinaca za zajedničko djelovanje"
2392,Ženka konja.
2393,proces svesnih bića u kojem nervni sistem trajno ili privremeno čuva određene podatke; može biti takvo da biće te podatke može kasnije ponovo proizvesti (reprodukcija) ili takvo da se podaci ne mogu reprodukovati nego samo prepoznati pri ponovnom susretu s njima (rekognicija)
2394,rat u kome su Atinjani i njihovi saveznici poraženi od Sparte; 431-404 pre nove ere
2395,osmo slovo grčkog alfabeta
2396,Duvački instrument koji se sastoji od limene tube promenljive dužine u koju se duva pomoću čaše ili levka.
2397,Čin promene lokacije s jednog mesta na drugo.
