,Sysnet
1763,dekorativan značka koji nositi žena 
1764,film na koji se fotografisati materijal u veoma smanjen veličina ; koristan za skladištenje ; sistema za uvećavanje se koristiti da biti se materijal pročitati 
1765,ljudi koji imati isti socijalan ili ekonomski status . 
1766,u grčki mitologija Muza istorija 
1767,odeća dizajnirati za nošenje u krevet 
1768,stanovnik Holandija ili poreklo iz Holandija 
1769,Skrivenosemenjača koji na klica imati samo jedan supku . 
1770,Godišnja ili višegodišnji biljka iz tropski Azija koji imati klas mali beo cvet i aromatičan lišće ; jedan od najčešće korišćen trava u kulinarstvo . 
1771,Određena vrsta izgledati . 
1772,standardan protokol za komunikacija između elektronski muzički instrument i računar 
1773,"mali crv koji inficirati čovekov crevo i rektum , posebno kod deca . "
1774,zanimljiv ili šaren ukras koji se dodavati da umanjiti jednoličnost . 
1775,jednodelna odeća za žena ; imati suknja i bluza 
1776,zatvoren figura u ravan ograničen prav linija 
1777,glista 
1778,uglavnom zeljast biljka sa upadljiv cvet ; neki se uzgajati zbog ukras . 
1779,listopadan evropski mali drvo ili žbun sa svetlocrven plod . 
1780,bodljikav jastog . 
1781,"deo Atlantik koji ležati između Island , Škotska , Norveška i Grenlandskog morati "
1782,evroazijski biljka čiji lišće miriti na jabuka ; imati beo zrakast cvet i perast lišće ; koristiti se u lekovit svrha ; u neki klasifikacija smeštati se u rod Anthemis . 
1783,jedan od mnogi porodica u koji se Polypodiaceae deliti u neki klasifikacija . 
1784,uslužan program koji prikazivati instrukcija i rezultat izvršavanje neki drugi program 
1785,u grčki mitologija velik rat koji se voditi između Grčka i Troja 
1786,ptica iz star svet koji se okretati u leto 
1787,rasprostranjen širenje infektivan bolest ; mnogo ljudi jesam zaraziti istovremeno 
1788,proces kombinovanje ( posebno u rastvor ) koji zavisiti od relativno slab hemijski veza 
1789,velik rasprostraniti rod višegodišnji biljka i žbunje ; od Mediteran do zapadni Azija . 
1790,uzeti sila 
1791,"riba grabljivica , obično živa na dan toplih morati . "
1792,velik prostorija za okupljanje i zabava . 
1793,shematski prikaz zemljin površina . 
1794,izjava koji neki ili nešto odavati priznanje 
1795,tibetsko-burmanski jezik koji se govoriti u junanskoj oblast Dali 
1796,dug depresija strm ivica na dan okean 
1797,porodica lišaj koji uključivati rod Usnea ; Evernia ; Ramalina ; Alectoria 
1798,ustavan monarhija u mali enklava na francuski rivijera . 
1799,jedan konkretan slučaj putovanje avion 
1800,teorija o struktura atom 
1801,vodopad na reka Nijagara 
1802,čovek koji istovremeno imati više žena 
1803,jezik čiji iskaz odgovarati problem korisnik 
1804,Sprečiti završavanje nešto . 
1805,postajati svetlo . 
1806,alfabetski lista ime i tema sa broj stranica gde jesam o ona biti reč 
1807,Široki otvor cevast predmet . 
1808,dugačak naoštren štap koji se koristiti kao oružje 
1809,koji se odnositi na isposnik ili jesam prikladan isposnik ili njihov izolovan život 
1810,koji se odnositi ili se koristiti u poljoprivreda ili jesam promovisati . 
1811,pleten jakna koji se zakopčavati napred pomoću dugmad ili rajsferšlus 
1812,velik porodica biljka iz razred Malvales . 
1813,koji se odnositi ili jesam karakterističan za Gan i njen ljudi 
1814,Glavni grad star Mesopotamija i sedište star Vavilonskog carstvo 
1815,ptica koji se loviti iz star i nov svet iz familija ? ; nastanjivati močvaran zemljistxa ; nalikovati detlić ? 
1816,otvor na vozilo koji dozvoljavati da se viditi sa strana ili otpozadi ; obično sadržati prozirati materijal i moći se otvoriti 
1817,pustinjski kokoš 
1818,zujare 
1819,Višegodišnja biljka priobalan peskovit predeo koji imati grozdast beo cvet i velik mesnat plavo-zeleno lišće koji se često gajiti u saksija . 
1820,familija Typhaceae ; Sparganiaceae ; Pandanaceae . 
1821,"trexi po veličina okean ; graničiti se na zapad s Afrika , na sever s Azija , Australija na istok , a mešati se s Antarktik na jug "
1822,neki od mali ptica s kratak repa i oštar kljuna koji puziti uz drveće i hraniti se mali orah i insekt . 
1823,javan objekt za rekreacija 
1824,Dvoredac 
1825,"rod jestiv gljica koji imati beo spor , ? annulus i plav sok ; neki izazivati truljenje koren . "
1826,muzičar koji sivra klarinet 
1827,učenje nemački teolog Martina Luter protestantski reformator iz XVI vek 
1828,"u računarstvo , poruka ili fragment poruka "
1829,mali evroazijski jelen . 
1830,kineski drvo koji rađati semenka iz koji se dobijati ulja . 
1831,količnik dva ceo brojati 
1832,mali razdaljina ( za dlaka ) 
1833,proučavanje drevan natpis 
1834,"titan jesam čest sastojak Zemljine kor ( @card@ ppm ) , a pojavljivati se dvojak : u silikat i u vida oksid ( ilmenit FeTiO3 i rutil TiO2 ) ; pošto jesam oksidni mineral Ti nerastvorni u voditi , taj jesam njegov koncentracija u rečni i morski voditi prilično nizak ( @card@ ppb ) . "
1835,fosilni gorivo koji se sastojati od ugljenisan biljni materija . 
1836,Čvrsti spoljašnji ugao zgrada ; posebno onaj koji nastajati od ugaoni kamen . 
1837,nokat koji se nalaziti na kraj prst noga 
1838,protok elektricitet kroz provodnik 
1839,pušak sa dva cev iz koji se pucati na blizak meta 
1840,primerak štampan delo koji ići u distribucija . 
1841,zgrada u koji jesam kancelarija u koji se obavljati posati . 
1842,Afrička hijena ; poznati zbog tipičan urlanje koji nalikovati na satanski smeh . 
1843,čin izdavanje formalan ( obično pisan ) ovlašćenje 
1844,velik crven jabuka koji se koristiti za pečenje 
1845,svež italijanski sir na baza surutka ; praviti se od ostatak sirovina prilikom pravljenje sir ; sličan jesam švapski sir 
1846,rod koji uključivati evropsu lunju 
1847,lekar specijalizovati za porođaj . 
1848,pravougaon blok od glina pečen na sunce ili u peć ; koristiti se za gradnja ili popločavanje . 
1849,dokument u koji se navesti mogućnost za koji glasač moći da glasati . 
1850,osoba koji nadgledati ili jesam zadužiti za nešto . 
1851,imunitet od proizvoljan demonstracija vlast : politički nezavisnost 
1852,program zapisati u jezik koji morati da se prevesti da biti program moći da se izvršiti na računar 
1853,visok palma čiji plod jesam kokos ; široko se gajiti u tropski pojas . 
1854,Noćna divalj mačka iz centralni i južne Amerika koji imati svetložut i smeđ krzno sa taman pega . 
1855,Započeti ili voditi rat . 
1856,kretati se tamo-amo na nestabilan način . 
1857,misija koji imati diplomatski cilj . 
1858,pirinač sa sirov riba umotati u morski trava 
1859,beo kristalan organski baza 
1860,velik i svečan vila 
1861,"u računarstvo , program koji određivati kako računar komunicirati s perfernim uređaj "
1862,u grčki mitolgiji mitski div koji jesam biti lopov i ubica ; on biti hvatati ljudi i vezivati za gvozden krevet tako što i jesam isteyao ili ona odsecati noga da biti u on stati ; ubiti ga jesam Tezej 
1863,termin za jabukovač ( cider ) koji se koristiti u sad i neki deo Kanada 
1864,"deo Srbija i crn Gor , uz obala Jadranskog morati . "
1865,"slediti pliocensku epoha i prethoditi holocenskoj epoha ; treći epoha neogenskog perioda ili @ord@ epoha kenozojske era ; trajati jesam od pre @card@ , @card@ milion do pre @card@ godina "
1866,"klizanje velik masa sneg , led i blato niz planina "
1867,pomeranje kroz prostor koji menjati lokacija nešto . 
1868,čin koji zanemarivati kakav raniji dogovor ili čiji prava 
1869,praviti se tako što se punjenje uviti u deo testo . 
1870,mleven meso oblikovati u lopta i pržiti ili kuvati u čorba 
1871,"dugačak , beo turovet "
1872,metrički jedinica za zapremina koji odgovarati zapremina kocka čiji jesam stranica dužina jedan kilometar 
1873,sedmi planeta od sunce ; ogroman planeta sa prsten od leden čestica 
1874,dati odrediti utisak ili imati odrediti spoljašnji izgled . 
1875,raspravljati o uslov kakav dogovor 
1876,"Ruski pisac , uvesti realizam u ruski literatura ( @card@ ) . "
1877,komad tkanina koji se koristiti za ukras ili da zakrpiti ili pokriti rupa 
1878,grupa mačka . 
1879,Jedini rod porodica Sparganiaceae ; barski i voden trava umeren područje . 
1880,Bodljivci star veto 
1881,ubijanje životinja ( za hrana ) 
1882,prema legenda ostrvo u Atlantskom okean koji jesam prema Platon nestati u zemljotres 
1883,zaposliti koji obavljati fizički posati ili raditi u fabrika 
1884,propisati uputstvo za ponašanje ili delovanje . 
1885,izumro drevan jezik nepoznat karakteristika ; on jesam govoriti Elamiti 
1886,teritorija koji zauzimati narod . 
1887,osnovni novčan jedinica Uzbekistan 
1888,"krupan insekt iz grupa prakrilaca , uzan telo , snažan i prozračan krilo i odličan leto ; velik grabljivica koji sav plen hvatajuu leto . "
1889,Predložiti za prihvatanje ili odbijanje . 
1890,Čin ispaljivanje projektil . 
1891,grupa penutskih jezik koji se govoriti zapadno od reka Sakramento 
1892,u grčki mitologija personifikacija smrt ; Njuktin sin 
1893,čin stabilizacija šta ili poboljšanje stabilnost 
1894,stanovnik Japan ili poreklo iz Japan 
1895,velik rod stenovit biljka koji imati debeo mesnat lišće . 
1896,uzrokovati da nešto biti uroniti 
1897,razdvojiti od drugi 
1898,staviti u uspravan položaj . 
1899,štampač koji predstavljati svaki karakter pomoću šara tačka izabran iz matrica tačka 
1900,neki zeljast biljka iz rod Atriplex ; dodavati se kolač i salata . 
1901,praviti velik buk . 
1902,"koji se odnositi na komunikacioni mreža u koji širina kanal moći da se deliti i koristiti istovremeno za simultan signal : glas , podatak , videti "
1903,Er od 251do @card@ m.g. 
1904,politički usmerenje koji podržavati napredak i reforma 
1905,neki riblji porodica . 
1906,"vizuelan predstavljanje , reći fotografija ili slika . "
1907,služiti za serviranje i pripremanje palačinka 
1908,postaviti iznova 
1909,počistiti metla ili kao metla 
1910,stanovnik Ruanda ili poreklo iz Ruanda 
1911,"Glumac smestiti među publika , čiji nastup jesam uvežbati ali publika izgledati spontan . "
1912,biti koji lek koji uništavati bakterija ili sprečavati njihov rast . 
1913,voditi ili doprinositi uspeh . 
1914,o bakterija Staphylococcus ili koji se odnositi na bakterija Staphylococcus 
1915,BT 
1916,hiljaditi deo amper 
1917,velik biftek od debeo kraj pečenica sa koska u oblik slovo Ti velik parče file 
1918,jestiv beo meso kokos ; često se koristiti izmrviti za kolač i pecivo 
1919,žuto-crvena velik jabuka koji kasno zreti 
1920,"mreža u koji se ukrštati krvni sud , nerv ili limfni sud "
1921,AF 
1922,riba sa spljošten telo : raža . 
1923,način predstavljanje glas u jedan jezik pomoću pisan ili štampan simbol 
1924,porodica kopitnjak ( uključivati i divalj đumbir ) . 
1925,zgrada vlada u koji jesam smestiti administrativan kancelarija gradski vlada 
1926,sastanak posvetiti određenoj aktivnost . 
1927,eksplozivan sredstvo sa osigurač koji opaljivati pod poseban uslov . 
1928,osnovni novčan jedinica Argentina 
1929,starati se da rasti i da se razvijati u sklad sa svoj priroda . 
1930,"korišćenje reč koji se odnositi na dva ili više reč , iako odgovarati samo jedan "
1931,mali strukturiran prostor između tkivo ili delovati organ . 
1932,Galete koji se često služiti uz sladoled ili voćni krem . 
1933,računarski kola koji se sastojati od skupa elektronski komponenta 
1934,"imati , dati ili primiti deo nešto . "
1935,mali pokretan sulfatni bakterija 
1936,uzrokovati ili dozvoliti da ( kakav čvrst supstanca ) teći ili isteći ili preteći 
1937,"onaj koji više jesam živ ; "" zakopati jesam mrtav "" "
1938,Čin postavljanje i držanje kurs . 
1939,korišćenje računar za prevođenje s jedan jezik na drugi 
1940,Čin primena sila da nešto pogoniti . 
1941,kvadratni matrica koji se koristiti za rešavanje sistema jednačina 
1942,"arhipelag na jug Južne Amerika , odvojiti od kopno Magelanovim prolaz "
1943,biljka iz rod Epilobium sa ružičast ili žut cvet i seme sa svilenkast dlačica . 
1944,staviti u međusoban odnos 
1945,biolog koji se specijalizovati u izučavanje biljka 
1946,Komad nameštaj sa otvoren polica za izlaganje mali ukrasni predmet . 
1947,biljka iz južne Evropa i Severne Afrika koji imati purpuran cvet ; imati koren koji nalikovati čovek ; ranije ona se pripisivati čudotvoran moć . 
1948,postati velik po količina . 
1949,dug traka od tkanina koji se koristiti kao ukras ili za oglašavanje 
1950,specijalista za onkologija . 
1951,"država na zapad Afrika , izlaziti na Gvinejski zaliv "
1952,okrugao sladak paprika 
1953,tanak kraj teleći vrata 
1954,prava paprat ( leptosporangiate ) . 
1955,izlaziti redovno ; imati stalan odnos sa neki 
1956,lingvistički element koji se pridodavati reč kako biti se stvoriti biti njen flektivni ili izveden oblik 
1957,penutski jezik koji govoriti narod Takelma 
1958,sličan krompir generalan 
1959,dovesti do kraj posle diskusija i odlučivanje 
1960,kognitivan proces razmišljanje o onaj što hteti raditi kada se nešto dogoditi . 
1961,arterija koji se granati iz aorta i snabdevati srce krv 
1962,sav balkanski država zajedno 
1963,onaj koji se moći prepoznati 
1964,voden lokvanj rasprostraniti od Egipat do jugoistočni Azija ; smatrati se svetinja među Egipćanin . 
1965,glavni i velik grad Ruanda 
1966,hemijski element iz grupa zemnoalkalnih metal 
1967,rat između Francuska i pruski koji jesam okončati druga carstvo u Francuska i uspostaviti Nemačka država ; @card@ 
1968,Višegodišnja zeljast biljka mediteranski područje . 
1969,"muslimanski molitva koji se obavljati pet put na dan u odrediti vreme , a vršiti se klanjanje i izgovaranje rečenica iz kurana i molitva na arapski jezik . "
1970,taman crven ili crnkast sladak trešnja 
1971,"uzan trakast testenina sa jaje ; spremati se sa goveđi , teleći ili svinjski meso a ponekad i sa zečetina "
1972,"period između dva uzastopan mlad mesec , @card@ dan . "
1973,"stanje neaktivnost ( u poslovanje , umetnost , itd . ) "
1974,riba sličan bas čiji se meso koristiti za riblji paprikaš ; poznati jesam po svoj otrovan bodlja 
1975,tabinje 
1976,"sličan Mekintoš jabuka , sočan i kasno sazrevati "
1977,relativno mali tuna beo meso ; glavni izvor konzerviran tuna 
1978,ostrvo u Karibi 
1979,romanski jezik koji se govoriti u velik delo Španija i u zemlja koji jesam biti Španske kolonija 
1980,"noćni ptica širok kljuna , loviti insekt "
1981,"Sveštenici posmatran kao celina , nasuprot laik . "
1982,"država u centralni Afrika , setkla nezavisnost @card@ "
1983,grana tai jezik 
1984,svaki promena u normalan struktura ili broj homozoma ; rezultat jesam često fizički ili mentalan nenormalnost . 
1985,"podesan za dugotrajan korišćenje , nošenje i trošenje "
1986,"pretvoriti u ugalj , spaljivanje "
1987,"slab figura u šah , kretati se samo unapred , a izbacivati protivnik samo sa strana "
1988,vladin činovnik 
1989,Jela koji se peći u posuda koji jesam obložiti testo i koji jesam i samo često prekriti testo . 
1990,velik i impozantan kuća . 
1991,francuski forma stih od @card@ ili @card@ uzastopan stih sa dva rima ; početan fraza se ponavljati kao refren u drugi i trečoj stanka 
1992,KZ 
1993,"velik maloprodajni objekt organizovan po odeljenje koji nuditi raznu roba , obično deo maloprodajni lanac "
1994,komad slanina sa bok 
1995,primeniti sila tako da se izazvati kretanje prema izvor kretanje 
1996,dijalekt toharskog 
1997,kod kičmenjak dugačak šupalj kost koji sadržati koštan srž i koji nositi udov 
1998,pomešan škotski viski i soda 
1999,delo proizvesti predstavljanje oblik ili predmet na površina pomoću linija 
2000,"Neotrovne zmija , činiti oko dva trećina sav živ vrsta . "
2001,prst na ruka između kažiprst i prst na koji se noci prsten 
2002,javan isprava koji država izdavati sav državljanin za putovanje u inostranstvo i povratak u domovina 
2003,praktičan primena nauka u trgovina ili industrija 
2004,glavni grad Maldivi 
2005,osoba koji prav bakrorez . 
2006,tipski rod poroice Tachyglossidae . 
2007,politika uspostavljanje i razvijanje nacionalan domovina za Jevrejin u Palestina 
2008,majmun koji živiti na drveće tropski Amerika ; imati tanak noga i dugačak rep 
2009,država na zapadni obala Afrika u Gvinejskom zaliv 
2010,doktor koji praktikovati veterina . 
2011,porodica jezik koji govoriti narod raštrkati po centralni Indija 
2012,rastati se od posed ili prava . 
2013,izazvati proces fermentacija 
2014,a native Or inhabitant of the West Indies 
2015,umetnik koji nameran prekid sa prethodan stil . 
2016,"tipski rod porodica Viscaceae : zimzelen grm , parazit na drvo , posebno hrast , jabuka , topola . "
2017,"rod grub , otrovan , višegodišnji biljka koji se ponekad smeštati u podporodicu Melanthiaceae . "
2018,"maslina koji se kiseliti zeleniti , a često se čistiti od koštica i pun paprika ili badem "
2019,engleski od @ord@ do @ord@ godina 
2020,stanje u koji nešto ona povezati . 
2021,opaliti ili se isprazniti 
2022,Mladunče vuk . 
2023,"razgranati , često ukrasiti rasvetni telo koji visiti sa plafon . "
2024,prolaz ( tunel ili cev ) kroz koji prolaziti voda ili električni žica . 
2025,"glavni i velik grad Italija , na reka Tibar ; sedište Rimokatoličke crkva ; ranije sedište rimski carstvo "
2026,struktura u oblik zvezda formirati u citoplazmi ćelija koji imati vlakno poput zraka koji okruživati centrozom u tok mitoze 
2027,biljni rod koji se obično sreća u pribalnim stanište ; od Mediteran do Avganistan . 
2028,rastvor koji provoditi elektricitet 
2029,proizvesti deflacija . 
2030,praviti slika . 
2031,Lemuridae ; Lorisidae ; Daubentoniidae ; Indriidae ; u neki klasifikacija koristiti se umesto Prosimii ; u drugi se smatrati pododeljak Prosimii . 
2032,Čin nastavljanje neki aktivnost bez prekid . 
2033,funkcija šef država sjedinjen Američkih Država 
2034,osoba koji imati sposobnost da predviđati budućnost 
2035,prugast kornjača 
2036,period između rođenje i sadašnjost . 
2037,vidljiv suspenzija u vazduh čestica neki supstanca . 
2038,jedan od četiri perioda u koji jesam podeliti školski godina . 
2039,gornji deo stub koji podržavati gornji deo zid . 
2040,tipski rod porodica Apterygidae : kivi . 
2041,"materijal koji se sastojati od agregat mineral , nalik onaj što činiti Zemljinu kor . "
2042,čin prikupljanje informacija 
2043,vrsta grozdast cvast - cvet na nerazgranatoj osa . 
2044,novčan jedinica Ekvador 
2045,softver koji se koristiti u arhitektura i inženjerstvo kao sredstvo za precizno crtanje 
2046,zgrada koji zaposedati klub . 
2047,tipski rod pordice Testudinidae . 
2048,poznat gotski crkva u London na mesto nekadašnji benediktinski manastir . 
2049,osnovni novčan jedinica Sejšeli 
2050,divalj rotkva 
2051,voditi ljubav . 
2052,kamen koji se koristiti za označavanje grob 
2053,dijalekt engleski koji se govoriti na Oksfordskom univerzitet i koji mnogi smatrati izveštačen i visokoparan 
2054,transduktor koji konvertovati električni energija u akustičan i obrnut 
2055,vremenski granica do koji nešto morati da se završiti . 
2056,dodeliti nešto prioritet 
2057,Obuća oblikovati da pristajati stopala ( ispod članak ) sa fleksibilan gornji delo od koža ili plastika i đon i štikla od tvrd materijal . 
2058,matematički notacija koji ukazivati koliko puta se neki veličina množiti sam sa sebe 
2059,"( jidiš ) hrskav zemička sa glazura , okrugao oblik sa rupa u sredina u čiji pripremiti se koristiti kvasac . "
2060,zaštitni obloga za mehanički deo 
2061,"spajanje susednih zvuk , slog ili reč "
2062,integrisan kola koji jesam ugraditi u čip ili pol provodnik ; u stvar više sistem nego pojedinačan komponenta 
2063,osoba koji pripadati onaj pol koji ne moći da rađati deca . 
2064,biti koji hidroksilno jedinjenje koji lako isparavati dobijen destilacija hidrokarbonata . 
2065,proučavanje poreklo i razvoj reč 
2066,sresti se 
2067,medium-sized live-bearing shark with eyes at either end of a flattened hammer-shaped head ; worldwide in warm waters ; Can be dangerous 
2068,predstavljanje neki ideja u oblik njen primerak 
2069,koji seksualno privlačiti pripadnik suprotan pol . 
2070,memorijski urđaj koji se sastojati od dugačak iuske plastičan traka koji jesam presvući oksid gvožđe ; koristiti se za zapis videti i audio signal kao i smeštanje računarski podatak 
2071,Kućni sluga . 
2072,okrugao karipski voće veličina jedan inč sa grub zelen koža i slatko sočan providan pulpa ; jesti se kao grožđe 
2073,država na ostrvo u Indijskom okean u Mozambičkom kanal 
2074,"tvrditi , rožnat pločica koji pokrivati telo mnogi životinja . "
2075,osobina stečen tokom čiji formativan godina 
2076,any of several trees having seedpods as fruits 
2077,Mišič pomoću koji se odmicati kost . 
2078,posuda koji jesam okrugao i otvoriti za serviranje hrana 
2079,bodljikav grm sa plod koji nalikovati šljiviti . 
2080,dugačak crkven odežda bez rukav koji sveštenik nositi preko misne košulja 
2081,neki od raznovrstan drveće iz rod Celtis koji imati neupadljiv cveće i mali bobičast plod . 
2082,uređaj koji jesam povezati na računar i na koji se CD-ROM moći očitati 
2083,oblast veštački inteligencija koji se baviti projektovanje robot 
2084,Gol masa protoplazma koji imati karakteristika i biljka i životinja . 
2085,mali soko iz star svet koji kružiti u vazduh nasuprot vetar . 
2086,farma na koji se proizvoditi mlečan proizvod 
2087,igra na otvoren koji se igrati na polje određenih dimenzija 
2088,podneti prijava ( dobro za carinjenje ) carinski službenik 
2089,Proći pored neki vozilo velik brzina u isti smer . 
2090,čin pretresanje pojedinac radi pronalaženje sakriven oružje ili droga 
2091,porodica severnoamerički indijanski jezik jako raširen na srednji zapad među kada narod 
2092,suv područje na jugoistok Kalifornija 
2093,"u grčki mitologija jedan od Plejada , ćerka Atlas i Plijone "
2094,rod evroazijski trava kod koji se smenjivati lišće i cvasti upadljiv zvončić . 
2095,prestonica i velik grad smešten u centralni Španija ; Sedište izuzetan muzej umetnost . 
2096,lek koji jesam u tečan stanje i koji se ubrizgavati u telo pomoću specijalan igla i kasule 
2097,brod koji pogoniti jedan ili više parni mašina 
2098,Sedište za jahač na konj . 
2099,koji se odnositi na list . 
2100,mehanički uređaj koji se rotirati da biti potiskivati vazduh ili voda 
2101,primitivan suvozemni sisara sa malo ili potpuno bez zub ; poreklo iz centralni i Južne Amerika . 
2102,odnos nalegnuti stranica i hipotenuza u pravougli trougao 
2103,dolina reka Loara gde se gajiti mnogi Francuska vino 
2104,uputiti na nešto kao ilustracija ili dokaz 
2105,dijalekt španski koji se govoriti u Meksiko 
2106,prolaz između planinski vrh 
2107,parazitski bičari u probavni ( gastrointestinalni ) ili urogenitalnom trakt kičmenjak i beskičmenjak kao i kod ljudi 
2108,razmena mišljenje na neki tema . 
2109,a fish that feeds on the bottom of a bodž of water 
2110,stanovnik Letonija ili proeklom iz Letonija 
2111,promena ka nešto manjem ili nizak 
2112,firma koji služiti drugi firma . 
2113,čadski jezik koji se govoriti u mandara planina u Kamerun ; imati samo dva vokal 
2114,u grčki mitologija krilat boginja pobeda ; u rimski mitologija ona odgovarati Viktorija 
2115,katren sačiniti od dva deseterac pisati uzvišen stilo ; šema rima jesam abab 
2116,smestiti u neki kategorija ili dodeliti kategorija . 
2117,ponuditi tumačenje ili objašnjenje šta 
2118,šta ponovo pogledati ; šta ponovo ispitati 
2119,Rođen u sad ili stanovnik sad . 
2120,Učiniti nešto velik ili da nešto biti više . 
2121,oblik veoma tanak zlatan folija . 
2122,"osoba koji pomagati identifikovanje , prevencija ili lečenje bolest ili nemoća . "
2123,rasti po cena ili nivo . 
2124,davati neki droga u medicinski svrha 
2125,"sup od povrće i škembića , začinjen biber , često sa knedla "
2126,neformalan termin za uloga neki osoba . 
2127,Lisičarka sa sivobeo telo i režanj čiji se boja menjati od ružičast taj crven . 
2128,"Gimnastička sprava na četiri noga , presvučen koža . "
2129,osoba koji imati opšti vlast nad drugi 
2130,mali motocikl sa nizak ram i mali točak i podignut ručka 
2131,administrativan jedinica u vlada ili privreda . 
2132,"jedan od dva paralela na oko @card@ , @card@ stepen južno i severno od ekvator koji predtsvljaju dalek tačka na koji sunce moći da sijati direktno iznad glava . "
2133,"naziv cifra @card@ , znak koji obeležavati broj šest "
2134,koji jesam karakterističan za piraterija 
2135,imati volja i namera da se izvesti neki akcija . 
2136,crv i krpelj . 
2137,list koji jesam predvideti za otcepljivanje iz publikacija 
2138,"Polučvrsta smeša koji obično sadržati lek , za spoljašnji upotreba , kao lek ili za ublažavanje nadržaja . "
2139,ljubičast crn divalj grožđe sa istok SAD-a sa žilav koža koji se lako skidati sa meso ; gajiti se više vrsta 
2140,fokus pažnja javnost 
2141,mali list papir 
2142,slika osoba ili prizor u štampan ili providan oblik ; snimljen kamera na fotoosetljivom materijal 
2143,trava iz star svet : kokotac . 
2144,malo bobičast voće 
2145,gornji dom kongres sjedinjen Država 
2146,sistem pisanje ili štampanje koji koristiti obrazac reljefan tačka koji se očitavati dodir 
2147,biti koji gimnospermno drvo koji rađati šišarka . 
2148,koji se odnositi na magmatski stena koji jesam očvrsnuti ispod zemljin površina ; granit ili diorit ili gabro 
2149,Komunistička država u Karibi na ostrvo Kuba . 
2150,Sekvancija od @card@ bit ( dovoljan da se predstaviti jedan alfanumerički karakter ) koji se obrađivati kao jedan jedinica informacija . 
2151,koji pripadati ili jesam ograničiti na blizina . 
2152,"deo teren u koji jesam akutan proces klizanje , ili u koji jesam sačuvati strukturni i reljefan odlika stvoriti proces klizanje "
2153,italijanski liker napraviti od apte sa ukus sladić 
2154,"država na severoistočni obala centralni Amerika , na karipski mora , bivši britanski kolonija "
2155,mali rod evropski zeljast biljka ; srebrenka 
2156,onaj koji imati materijalan ili fizički oblik ili supstanca . 
2157,osoba koji imati radikalan ideja ili mišljenje 
2158,"neki od brojni drveće , žbunje ili povijuša iz porodica Rubiaceae "
2159,ćelija sličan limfocit koji se razvijati iz B limfocit u reakcija sa specifičan antigen ; nalaziti se u koštan srž a ponekad i u krv 
2160,dramski rad namenjen glumac za izvedba na scena 
2161,kontinuum iskustvo u koji događaj prelaziti iz budućnost kroz sadašnjost u prošlost . 
2162,tranzitivan glagol koji zahtevati i direktan i indirektan objekt 
2163,Žena koji jesam obučiti da pomagati kod porođaj . 
2164,knjigovodstveni dnevnik kao fizički objekt . 
2165,podatak o podatak 
2166,istaknut obrok ili jela npr . u restoran 
2167,mera za površina koji iznositi @card@ metar kvadratni - površina kvadrat čiji jesam stranica dužina @card@ metar 
2168,novinski pisac i fotograf 
2169,"visok tropski palma poreklo iz Sirija ; rađati sladak , jestiv plod . "
2170,tipski rod porodica Scincidae . 
2171,Područje definisati za administrativan namena . 
2172,podatak koji se moći izraziti brojčan 
2173,koji se odnositi na asocijacija ( pridruživanje ) 
2174,"koji se ticati Singapur , njegov ljudi i kultura "
2175,posada brod koji uključivati oficir . 
2176,neki ko davati savet o problem 
2177,jedan od fiksiran referentan prav u koordinatni sistema 
2178,grupa od @card@ do tri sloga koji činiti osnovni jedinica poetski ritam 
2179,padavine koji dolaziti iz oblak u oblik leden kristal . 
2180,Široko rasprostraniti tropski drvo poreklo iz Afrika . 
2181,"u grčki mitologija bog morati i zemljotres ; brat Zevs , Had i Her ; u rimski mitologija on odgovarati Neptun "
2182,"decimalan jedinica mera zasnovati na metar , kilogram i sekunda . "
2183,Snabdeti nešto ili dobaviti nešto . 
2184,u grčki mitologija boginja mesec ; u rimski mitologija odgovarati ona Luna 
2185,Čin ili proces razdvajanje . 
2186,familija Lauraceae . 
2187,u rimski mitologija bog morati ; u grčki mitologija on odgovarati Posejdon 
2188,Najjužnija tačka Zemljine osa . 
2189,"velik vrba iz Evropa , Azija ili severni Afrika , imati sivkast lišće i sivkast kor . "
2190,Određena grana naučni znanje . 
2191,tipski rod porodica Ciconiidae : evropski rod ili štrkovi 
2192,"deo Arktičkog okean , severno od Norveška i Rusija "
2193,Veličina koji moći da primiti kontejner ( posuda ) . 
2194,trodimenzionalan oblik . 
2195,govoriti isprekidano . 
2196,zakon koji donositi zakonodavno telo . 
2197,Tisa koji preovlađivati u Evropa ; izuzetno dugo živiti i sporo rasti ; jedan od star vrsta na zemlja . 
2198,"jela od sir koji se praviti sa mrvica hleb i jaje , peći se i servirati u poseban vatrostalan posuda "
2199,poligao za koji postojati prava linija koji ga seći u @card@ ili više tačka 
2200,označiti zvezdica 
2201,kiselkast australijski voće nalik na tikva sa drvenkastom kor i velik semenka 
2202,naklonjenost prema nešto 
2203,gljivice koji stvarati površinski sloj na raznim vrsta vlažan ili raspadajuće organski materija . 
2204,rod porodica Psittacidae . 
2205,izbaciti sadržaj stomak na usta 
2206,Nešto odrediti prema nešto drugi što ga sadržati . 
2207,"zadati niz korak , deo velik računarski program "
2208,lekar koji jesam stručan za bolest digestivan trakt . 
2209,Reč koji imenovati deo velik celina . 
2210,"tapir koji živiti po barovit , močvaran i voda bogat šuma Sumatra i Indokina . "
2211,reka koji proticati kroz Njujork 
