,Sysnet
3285,inćuni
3286,Slikar ili crtač portreta.
3287,merač koji meri strujanje struje u amperima
3288,film na koji se fotografiše materijal u veoma smanjenoj veličini; koristan za skladištenje; sistema za uvećavanje se koristi da bi se materijal pročitao
3289,Kreativno pisanje koje ima umetničku vrednost.
3290,Dodirnuti povez knjige.
3291,Štuka severne hemisfere.
3292,Praksa ili način pripremanja hrane ili hrana tako pripremljena.
3293,"u grčkoj mitologiji, muški Titan, sin Geje i Urana, Otac Helija, Selene i Eosa"
3294,zbirka mapa (geografskih karata) u formi knjige
3295,država kojom upravlja sultan
3296,Merni instrument koji se sastoji od staklene tube sa podeocima koja služi za merenje ili prenos precizne kolčine tećnosti tako što se tečnost usisava u cev.
3297,mašina koja se koristi za štampanje
3298,Glavonožac ovalnog tela sa deset pipaka i uskim perajima dugim kao i telo i velikom unutrašnjom školjkom.
3299,Medijum koji širi pokretne slike.
3300,put ostavljen za hodanje
3301,Velika luksuzna kola; često ih vozi šofer.
3302,koji se odnosi na ili koristi dijalektiku
3303,mali komad mikrofilma na koji se smešta mnogo stranica fotografsianog materijala; sistema za uvećavanje se koristi da bi se materijal pročitao
3304,živac  čija aktivnost teži da smanji aktivnost ili tonus dela tela.
3305,(modifikator) koji se nalazi iza reči koju modifikuje
3306,proces kada se čovek čega priseća (posebno proces povraćaja informacija mentalnim naporom)
3307,za kineska jela: pravi se od zrelih šljiva i čatnija
3308,čin nastanjivanja na nekom mestu (iznajmljivanjem ili drugačije0
3309,Apsolutistička monarhija koja zauzima najveći deo Arabijskog poluostrva u jugozapadnoj Aziji; velike rezerve nafte dominiraju ekonomijom.
3310,stanovnik drevnog Vavilona
3311,Forsirati u određenom smeru
3312,Pevati treperavim glasom.
3313,"redak koji glumac govori publici, ali nije namenjen drugima na sceni"
3314,noćna životinja; ima čupav rep.
3315,stoni pribor koji služi da se seče i jede hrana
3316,"deo rebara sa prednje četvrti teleta, svinje ili naročito jagnjeta ili ovce"
3317,šppagete sa ćuftama u sosu od paradajza
3318,klavijatura sa žicama koje se trzaju trzalicom
3319,Germanski karakter koji vodi poreklo od runa
3320,Utvrđena linija za putovanje ili pristup.
3321,"Soba u privatnoj kući ili zgradi u kojoj ljudi mogu da sede, pričaju i relaksiraju se."
3322,grana zoologije koja proučava ponašanje životinja u njihovim prirodnim staništima
3323,Beloruki gibon
3324,Telesni dodatak ili deo koji liči na dodatak.
3325,Jedna od najvećih kopnenih masa na Zemlji.
3326,Razvijeni sistem korenova.
3327,Mala ovalna semena biljke sezam.
3328,kotinge; kolibri lofornis
3329,memorijski uređaj računara koji se sastoji od ravnog diska koji je presvučen magnetnim slojem na koji se yapisuju informacije
3330,"u računarstvu, organizacija podataka i njenih memorijskih alokacija u računaru"
3331,Dati nekome hranu.
3332,zglob koji se slobodno pokreće
3333,novčana jedinica Makaoa
3334,Neko ko podučava engleski jezik.
3335,Biti na pravom mestu ili situaciji.
3336,Radnja u kojoj se prodaje ženska odeća i nakit.
3337,teritorijalna podela za lokalnu vlast
3338,grupa kadai jezika
3339,"uglavnom morske aneldie, imaju oba pola..."
3340,mineral ili vrsta minerala koja pripada amfibolnoj grupi
3341,redak pomivalentan metal iz grupe platinskih elemenata; nastaje kao fisioni produkt raspadanja urana u nuklearnim reaktorima i pri nuklearnim eksplozijama
3342,zajednički naziv za novine i časopise
3343,Mužjak iz vrste Equus caballus.
3344,postići dupli poen; osvojiti dve baze jednim udarcem (u bejzbolu)
3345,Vreme kompletne rotacije Zemlje u odnosu na neku zvezdu koji je 4 minuta kraći od srednjeg solarnog dana.
3346,porodica jezika kojom govori zapadnoafrički narod Fulani; funkcioniše se kao lingva franka subsaharskog regiona - od Senegala do Čada; najpoznatiji je zapadnoafrički jezik
3347,"Mali rod zeljastih biljaka iz starog sveta, obično uključuje i rod Brassica."
3348,zavijeni deo
3349,Svaka promena u normalnoj strukturi ili broju homozoma; rezultat je često fizička ili mentalna nenormalnost.
3350,Kinesko drvo koje rađa semenke iz kojih se dobija ulje.
3351,"obična vodarica, gore smeđa, dole bela; široko rasprostranjena u centralnoj Evropi i Aziji"
3352,Malo se odmoriti u toku dana.
3353,Veza između jezičkih oblika ili elelmenata.
3354,Znak koji nešto čini očiglednim.
3355,deo pribora za jelo koji ima nekoliko zubaca (obično 4) i služi za serviranje hrane ili za jelo
3356,apstraktna komponenta ili element
3357,Odlaziti kao otpad.
3358,u grčkoj mitolgiji mitski div koji je bio lopov i ubica; on bi hvatao ljude i vezivao za gvozdeni krevet tako što i je isteyao ili im odsecao noge da bi u njega stali; ubio ga je Tezej
3359,"mineral obično zelene ili crne boje; javlja se u sastavu mnogih stena, oblično u obliku pljosnatih kristala"
3360,"plod istočno-indijskog drveta, sličan rambutanu, ali slađi"
3361,soda-voda ili voćni sok koji se koristi za mešanje sa alkoholom
3362,koji se odnosi na lingvistički afiks
3363,o onomekoji ima političke i liberalne ideje koje zagovaju progres i reforme
3364,jedan lolojski jezik
3365,vojnik koji se bori na nogama s malim oružjem
3366,osnovna novčana jedinica Makaoa
3367,koji se odnosi na jezik drevnih Gota
3368,Bizamko goveče
3369,stan Boga i anđela
3370,bilo koji podsticajan podatak ili događaj; dela koja pobuđuju akciju
3371,voće poput kisele crvene ili žute višnje tropskog Američkog grma vrlo bogato vitaminom C
3372,Štampač koji štampa karakter po karakter.
3373,maziti ili nežno milovati
3374,Kretati se na ljubak i ritmičan nayin.
3375,Sud kroz koji cirkuliše krv.
3376,"Sivozelena evroazijska biljka sa žutim cvetovima, na peskovitim obalama."
3377,federacija plemena (posebno američkih urođeničkih plemena)
3378,uska i tanka drvena traka koja se koristi kao podloga za gips ili izradu rešetki
3379,farma vinove loze gde se proizvodi grožđe
3380,stav da društvom treba da upravlja elitna grupa pojedinaca
3381,Velika boa iz starog sveta.
3382,sirovi grašak malog zrna
3383,proučavanje drevnih natpisa
3384,grupa sektora na magnetnom disku koja se može rezervisati za upotrebu od strane određene datoteke
3385,severnoafrički geranijum sa mirisni lišćem i ružičastim cvetovima
3386,"Jestivo žuto voće, vrsta ""Jamajčanskih orlovih noktiju"""
3387,filovirus koji izaziva Ebola hemoragičnu groznicu; prenose je životinje; može da se koristi kao biološko oružje
3388,Napad koji prodire u neprijateljsku tertoriju.
3389,bantu jezik kojim se govori u Angoli
3390,gorionik koji meša vazduh i gas kako bi proizveo vrlo vrući plamen
3391,Rasprostranjena evroazijsa jednogodišnja biljka koja je gaji zbog reskog semena; glavna sirovina za proizvodnju senfa.
3392,Veliki rod trava koje se goje zbog zveta u obliku margarete.
3393,Bodljikav grm sa plodom koji nalikuje šljivi.
3394,"Homogena mešavina dva ili više sastojaka; često, ali ne obavezno, tečni rastvor."
3395,oblikovati štampani materijal u traženi format
3396,Obavljati funkciju.
3397,Čin izgradnje akumulacije.
3398,sočno ljubičasto ili zeleno voće iz roda Vitis; raste u grozdovima
3399,koji se odnosi na ili je karakterističan za semitske narode
3400,Crno-bela morska ptica koja se hrani ostrigama.
3401,Učestvovati u nečemu.
3402,veliki rod atraktivnog trposkog žbunja i malog drveća iz Starog sveta
3403,Rod široko rasprostranjenih gljiva koja imaju bele spore i skoro sve su otrovne.
3404,O svadbi ili koji se odnosi na svadbu.
3405,Dužinska jedinica koja iznosi 12 inča ili trećinu jarde.
3406,"nalog nekada izdat od strane kralja Francuske koji je mogao da naloži zatvaranje( hapšenje) ili pogubljenje lica, pismom overenim njegovim pečatom (žigom)"
3407,jedinjenje koje sadrži nitratnu grupu
3408,"Psoglavi majmun iz zapadne Afrike, izgled mu je ružan i odvratam; brada mu je žuta, a obrazni nabori plavi; bxuška i zdnjični žuljevi cu crveni.baboon of west Africa with red and blue muzzle and hindquarters"
3409,vid glagola kojim se označava svršena rađa
3410,Organizacija muzičara koji nastupaju zajedno.
3411,Životinje koje imaju koštani ili hrskavičav skelet sa segmentranim kičmenim stubom i velikim mozgom zatvorenim u lobanji.
3412,"Neka od više vrsta obično velikih pasa koje se uzgajaju za rad, nošenje tovara, čuvari i vodiči."
3413,reći nešto unapred; praviti pretpostavke o nećemu
3414,Tkivo u telu životinja.
3415,zaliv u Indijskom okeanu na ulazu u Crveno more
3416,Neka od mnogih vrsta lasti sa pomalo razrezanim repom i dugim šiljastim krilima; obično se sele u vreme Martinja.
3417,koji se odnosi ili ima veze sa aoristom
3418,"bilo koja ptica, kao fazani, koje se love iz sporta."
3419,Osoba koja ima konzervativne ideje ili stavove.
3420,Usprana evropska borovnica koja ima usamljene cvetove i plavo-crne bobice.
3421,poliedar sa poligonom u osnovi i trougaonim stranama sa zajedniÄkim vrhom
3422,"Preneti nekome znanje o nekoj činjenici, stanju stvari ili događaju."
3423,bilo koja od nekoliko označenih zona na terenu gde su smešteni udarač ili hvatač ili treneri
3424,Rod guštera iz porodice Iguanidae.
3425,svaki čulni organ koji je hemijski stimulisan
3426,novčana jedinica Mongolije
3427,Obratiti posebnu pažnju.
3428,jumanski jezik kojim govori narod Juma
3429,brza i užurbana gungula
3430,"Veliki i rasprostranjen rod, od niskog žbunja do visokog drveća: vrbe."
3431,kadoanski jezik kojim govori narod Arikara
3432,"u računarstvu, datoteka koja sadrži tekst, i uz njega možda i instrukcije za fromatiranje, korišćenjem ASCII karaktera, ili nekog drugog priznatog kodnog skupa"
3433,tonski jezik koji se ne koristi kliznim tonovima
3434,"mesto opremljeno instrumentima za testiranje u radnim uslovima, npr. motori ili mašine ili računarski programi i sl."
3435,Vrežasta biljka iz roda Cucumis; gaji se od davnina zbog valjkastog zelenog ploda.
3436,Površinska iskopina iz koje se vadi kamen ili?
3437,Društvena pripitomljena pčela koja proizvodi med.
3438,grašaj velikog zrna koji se potapa preko noći i onda kuva; služi se sa ribom i krompirima
3439,bilo koja životinja koja živi loveći druge životinje
3440,mesto gde stvari mogu da se ostave na čuvanje
3441,Slaganje sa izjavom ili predlogom da se nešto radi.
3442,jabuka koja rano sazreva popularna u severoistočnoj Americi; najčešće se jede sirova ali je pogodna i za sos od jabuka
3443,Nauka o materiji; grana prirodnih nauka koje se bave sastavom supstanci i njihovim svojstvima i reakcijama.
3444,Neko govedo posebno iz roda Bos ili blisko povezano sa Bibos
3445,novinar angažovan da pribavlja nove priče za novine ili za objavljivanje putem medija
3446,Drzava na severnoameričkom kontinentu.
3447,dravidski jezik kojim govore Kui u jugoistočnoj Indiji
3448,Gornji deo nečega.
3449,koreferencijalni odnos između povratne zamenice i njenog antecedenta
3450,"testo od jaja, mleka i brašna koje se tanko nalije u podmazan tiganj i ispeče s obe strane"
3451,operativno ukloniti deo strukture ili organa.
3452,vrsta razgranate smokve iz Afrike i jugozapadne Azije
3453,Jedna od četiri karte iz špila na čijem je licu slika mladog princa.
3454,a fungus of the family Hydnaceae
3455,beli sos sa rendanim sirom
3456,bilo koji od brojnih dlakavih insekata uključujući i društvene i osamljene vrste
3457,klasa hemijskih jedinjenja koja su plastična (duktilna) na sobnoj temperaturi.
3458,Fiksirani dan kada je otvorena javna pijaca.
3459,Saxš iz roda Eriophorum;
3460,posuđe napravljeno od visoko kvalitetnog porcelana
3461,ravan u kojoj se sve tačke mogu opisati Dekartovim koordinatama
3462,dravidski jezik kojim se govori u južnom delu centralne Indije
3463,fudbalska utakmica u kojoj dve ekipe od 11 igrača pokušavaju da loptu ubace u ili usmere prema protivničkom golu
3464,pegla koja može da ispušta paru
3465,U  psihologiji ima više tumačenja a jedno od njih je da predstavlja nesvesnu internalizaciju aspekata sveta (naročito aspekata ličnosti) u okviru sebe na takav način da internalizovana predstava preuzima psihološke funkcije spoljašnjih objekata.
3466,"planinski masiv koji razdvaja Indjski podkontinent od Tibeta, na njemu najviši planinski vrh na svetu"
3467,stanovnik Etiopije ili poreklom iz Etiopije
3468,Praviti ureze na nečemu.
3469,"sitnozrna, afanatična glinovita stena, koja se cepa u tanke pločice, najčešće sive do skoro crne boje"
3470,Čamac koji pokreće motor sa unutrašnjim sagorevanjem.
3471,koji uključuje ili je karakterističan za kritiku ili kritičare
3472,Mišič pomoću koga se odmiče kost.
3473,komad zemlje gde se uzgajaju biljke
3474,sistemi koji se koriste za transmitovanje poruka na razdaljinu elektronskim putem
3475,"kontinentalna zemlja u centralnoj Africi, na severoistočnoj oblai jezera Tanjganjika"
3476,Insekt dvokrilac čija ženka ima dugačku žaoku kojom probija kožu i siše krv ljudima i životinjama.
3477,Autoritativna uputa ili naređenje da se nešto uradi.
3478,Čvrsta supstanca u obliku malih slobodnih čestica; čvrsta materija koja je pretvorena u prah.
3479,Vodena biljka iz familije Nymphaeaceae.
3480,most koji je namenjen pešacima
3481,serijsko izvršavanje računarskih programa
3482,postati manji
3483,krst kao znamenje hrišćanstva
3484,redovi stepeništa postavljeni u takvu strukturu (često napravljenu od drveta) gde ljudi mogu da sede da kakav događaj (igru ili paradu) posmatraju
3485,meso piletine (ili druge živine) prepolovljeno po dužini i pečeno na roštilju (često odmah posle klanja)
3486,opšti naziv za piva dobijenim sa dna pri fermentaciji kvasca (često pasiranjem esencije); prvobitno je pravljeno u martu ili aprilu i sazrevalo do septembra
3487,liker sa ukusom semena kima ili kimina
3488,Razdvojiti što je sastavljeno.
3489,jezički proces usled kojeg zvuk postaje sličan susednom zvuku
3490,presa za štampanje koja koristi rotacioni valjak za štampanje
3491,novčana jedinica Španije
3492,koji se odnosi na Svetog Dominika ili Dominikanski red
3493,Ravan komad zemlje.
3494,prostor oko tela koje zrači u kome njegove elektromagnetne oscilacije mogu da deluju na slično telo koje s njim nije u kontaktu
3495,Koka koja je izlegla jaja i pušta oštar zvuk - kvoca.
3496,čin obrađivanja korišćenih ili odbačenih materijala za upotrebu u stvaranju novih proizvoda
3497,Šezdeseti deo minuta: osnovna jedinica vremena koju je usvojio Međunarodni sitem mernih jedinica.
3498,Rod iz porodice Cercopithecidae.
3499,bilo koji činjenični nalaz koji pomaže da se ustanovi istinitost nečega
3500,trepljaste protozoe koje imaju peharasto telo sa retraktilnom stabljikom (stabljikom koja se uvlači)
3501,"sipati alkoholno piće (preko jela, pred serviranje) i zapaliti"
3502,"gusta čorba od školjki, krompira i luka, slane svinjetine i mleka"
3503,nauka o zemlji koja proučava fosilne organizme i srodne ostatke
3504,kašika koja je veća od kafene kašike a manja od supene
3505,"vino kome je dodat alkohol, obično lozovača"
3506,Broj od koga se umanjilac oduzima.
3507,Bilo koja biljka iz roda Inula.
3508,Primog.
3509,bilo koji sir originalno oblikovan rukama
3510,Biljni rod koji se obično sreće u pribalnim staništima; od Mediterana do Avganistana.
3511,pauci; škorpioni
3512,podzemna površina ispod koje je tlo potpuno zasićeno vodom
3513,Događaj koji se dešava u kritičnom trenutku.
3514,Češki autor romana i kratkih priča (1883-1923)
3515,Vilinski konjici i?
3516,televizijski sistem koji se prenosi preko kablova
3517,uska traka zemlje koja izlazi u more
3518,računar koji koristi dve ili više procesorskih jedinica
3519,Najveći instrument iz familje violina; ima četiri žice; piše se u bas ključu i zvuči oktavu niže nego što se piše.
3520,dijalekt španskog kojim se govori u Meksiku
3521,majonez sa belim lukom
3522,jak destilovan liker ili brendi
3523,Italijanski kompozitor opera (1813-1901).
3524,"Mali ili minijaturni arahnidi koji često zagađuju životinje, biljke ili hranu."
3525,Broj predstavljen u notaciji sa pokretnim zarezom.
3526,između ranog ili kasnog vremenskog perioda
3527,"uske drvene, metalne ili plastične klizaljke koje se koriste za klizanje na snegu"
3528,Kratak mantil.
3529,nesigurno stanje uma
3530,glavni i najveći grad Madagaskara
3531,tipski rod porodice Arcidae: mušule
3532,Deo centralnog nervnog sistema koji uključuje sve više nervne centre; zatvoren je u lobanji i spojen sa kičmenom moždivom.
3533,kineski revolucionar i komunistički vođa (1898-1976)
3534,osnovna novčana jedinica Sijera Leonea
3535,vršiti poslove
3536,"rat u kome se koristi hemijsko oružje da bi se neprijatelj ubio, ranio ili onesposobio"
3537,"ometati ili sprečiti (napore, planove ili želje)"
3538,"Grmlje, zeljaste biljke i povijuše toplih predela: vranemil."
3539,novčana jedinica Severne Koreje
3540,"Mešavina mlevenih začina: kim, korijander, kurkuma i drugo."
3541,Onaj koji javno objavljuje neku poruku.
3542,Bodljikavo drvo sa tamnocrvenim jestivim plodom.
3543,Tipski rod orodice Rhamnaceae: krkavine.
3544,"Radioaktivni gasoviti element koji nastaje dezintegracijom radijuma, najteži od inertnih gasova, ima ga u prirodi, smatra se štetnim za zdravlje."
3545,neko ko upravlja vladinom agencijom ili odeljenjem
3546,"Dugačka, obično zaobljena palica, od drveta, metala ili plastike."
3547,Dobiti privremeno.
3548,"u računarstvu, prenosivi magnetni disk koji se koristi kao uređaj za skladištenje"
3549,Saprofitna gljiva iz razreda Agaricales koja ima klobuk u obliku kišobrana sa listićima s donje strane.
3550,"Zglob koji spaja stopalo i potkoleničnu kost, tarsus."
3551,Oruđe koje čini izduženo drvo.
3552,uniformno kretanje bez rotacije
3553,"novi obraćenik, posebno u jevrejsku veru"
3554,svaka supstanca (kao toksin i enzim) koja podstiče proizvodnju antitela.
3555,Spolja vidljiv deo oralne duplje na licu i sistem organa koji okružuju otvor.
3556,Boksersko nadmetanje.
3557,lek koji uništava viruse
3558,"hrskava, začinjena pileća krilca"
3559,"Veliko azijsko tropsko drvo, gaji se u patuljastom obliku kao kućna biljka."
3560,"češki prirodnjak, osnivač teorije nasleđa (1822-1884)"
3561,Tropskigušter iz Novog sveta sa dugim repom i velikim pravougaonim krljuštima na stomaku i dugačkom repu.
3562,gusta kaša koja se pravi od kukuruznog brašna u proključaloj vodi
3563,"deo Azije koji uključuje Indokinu, Indoneziju, Filipine i Singapur"
3564,nejasno određen društveni događaj
3565,osnovna jedinica za dužinu koja je prihvaćena u međunarodnom sistemu mera
3566,"Laki srebrno beli bivalentni metal; u čistom obliku gori sjajnim belim plamenom; u prirodi se ne javlja čist već u kombinacijama, kao magnezit, dolomit, karnalit, itd."
3567,bantu jezik blisko povezan sa jezikom zulu
3568,jedan besplatni pregledač
3569,kratko mešano piće
3570,Skloniti sa položaja ili iz službe.
3571,velika (luminiscentna) svetleća morska protozoa
3572,"(računarstvo) mali privremeni prozor u grafičkom korisničkom interfejsu koji se pojavljuje da bi se zatražile informacije od korisnika - nakon što je informacija data, korisnik uklanja okvir sa 'prihvati' ili  'otkaži'"
3573,"Neka od različitih uređaja za regulisanje dotoka tečnosti ili gasa, pritiska, temeperature, itd."
3574,matrica koja ima isti broj vrsta i kolona
3575,rezonovati i zaključivati dedukcijom
3576,"koji se tiče Turkmenistana, njegovih ljudi i kulture"
3577,"Vrsta ptice selice čiji mužjak ima žuto perje, sem krila i repa koji su crni."
3578,Jedna od dvanaest karata iz špila na čijem je licu slika.
3579,"Prestonica i najveći grad Engleske; smešten na Temzi u jugoistočnoj Engleskoj; finansijski, industrijski i kulturni centar."
3580,"Trajnica iz porodice đumbira, ima kopljaste listove i grupe bledožute cvetove, koren joj je krtolast rizom aromatičnog mirisa i ukusa."
3581,Roba u vidu tekstila ili odevnih predmeta i srodnih artikala.
3582,sličan krompiru generalno
3583,fini pamuk pomalo braonkaste boje na dugačkoj satbljici
3584,Bukva.
3585,"Evroazijski drozd srednje veličine, viđa se uglavnom zimi."
3586,bela čaplja koja ima dugačko perje u vreme parenja
3587,Komunikacija putem pisanih simbola.
3588,Uvesti nekoga kao imigranta ili ga poslati da bude imigrant.
3589,Veliki rod drveća i žbunja sa jagodastim plodom.
3590,glavni i najveći grad Indonezije
3591,"Mesnati slatki plod oblika krške, žućkaste ili ljubičaste boje, jede se svež ili se suši."
3592,Dvogodišnja evroazijka biljka; upotrebljava se za stočnu i ljudsku hranu.
3593,jedinicu težine koja je ekvivalentna 1000 kilograma
3594,"intenzivno učiti, kao pre ispita"
3595,vezano za prideve; koji se stavlja ispred imenica koje modifikuje
3596,"staviti šta na početak, najčešće kao vid objašnjenja"
3597,burnica
3598,beetle having antennae with hard platelike terminal segments
3599,neko ko piše novi zakon ili plan
3600,učiniti da okrivljeni u sudskom postupku bude oslobođen
3601,Tropska penjačica sa crvenim ili narandžastim bradavičastim plodom.
3602,Vino čija je boja tamno crvenakoje se dobija od kožice crnog grožđa.
3603,Jedina plodna ženka u koloniji društvenih insekata kao što su pčele i mravi i termiti; njena funkcija je da leže jaja.
3604,proces umanjivanja
3605,Poslovni objekat u kome se prodaje roba na malo.
3606,(pravo) prenos vlasništva činom predaje predmeta
3607,"tvar koja dobro provodi, na primer, elektricitet i toplotu"
3608,"Karakteristično stanje osećanja, uobičajeno ili relativno privremeno."
3609,štapičaste zemljišne bakterije
3610,"Vrba sa dugim visećim granama i tankim lišćem, poreklom iz Kine; gaji se kao ukrasna biljka."
3611,Nešto predloženo (kao plan).
3612,izgubiti brzinu; kretati se sporije
3613,Učestvovati u igri ili sportu.
3614,grupa jezika iz hokan jezičke porodice
3615,Vratiti novac.
3616,Stepenište od jednog sprata do odmorišta ili do drugog sprata.
3617,veoma jako nemačko pšenično pivo
3618,jedan od sedam dana u nedelji
3619,lojka
3620,Čin opstruiranja.
3621,"Medalja od srebra, ili koja izgleda kao da je od srebra, koja se obično daje nekome ko je drugi na nekom takmičenju."
3622,"koji se odnosi na glasove (naročito samoglasnike) relativno dugog trajanja (na primer, samoglasnici u engleskim rečima `bate`,` beat`, `bite`,` boat`, `boot`)"
3623,ugalj srednjekalorične vrednosti pogodan za primenu kao energetsko gorivo
3624,Čeličnu grdosiju tešku ukupno 2160 tona postavili su na stubove i namontirali neimari Mostogradnje.
3625,služba u kojoj ljudi pevaju himne i zajedno se mole
3626,Pravljenje serije ritmičkih koraka i kretnji u pratnji muzike.
3627,jedna od 16 belih i 16 crnih figura kojima se igra šah
3628,Red trava monokotiledona.
3629,Unutrašnji pasaž ili hodnik ka kome se sobe otvaraju.
3630,Uglavnom zeljasta biljka sa upadljivim cvetom; neke se uzgajaju zbog ukrasa.
3631,Provoditi vreme u zatvoru ili radnom logoru.
3632,majmuni hvatači
3633,hodanje osobe koja spava
3634,šuplji mišićavi organ kod žena u kome se razvija fetus
3635,Rod niske šibljaste grmolike vrbe crvenkaste kore.
3636,Simbol koji se koristi za predstavljanje brojeva.
3637,Tropsko američko drvo koje rađa kakaova zrna.
3638,Osoba obučena za brigu o bolesnicima (obično pod nadzorom lekara).
3639,računar sa softverom koji omogućava korisnicima da ostave poruke i pristupaju informacijama od opšteg interesa
3640,koktel od tekile i tripl seka sa sokom od limuna i lajma
3641,podeliti u komponente ili sastojke
3642,Relacija po kojoj se određuje bilo koji položaj u odnosu na bilo koji drugi.
3643,Ići za nečim.
3644,Opšti progresivan rast cena.
3645,prava linija koja spaja dve tačke na krivoj
3646,danas izumrli tračko-frigijski jezik kojim su govorili nekadašnji stanovnici Frigije; sačuvan je na samo nekoliko zapisa
3647,Konfiguracija zvezda kako se vide sa Zemlje.
3648,primiti u grupu ili zajednicu
3649,profesija obrazovanja (posebno u školama i na univerzitetima)
3650,Odnos dužine fokusa prema prečniku sistema sočiva u kameri.
3651,Dovesti na položaj.
3652,bivša osnovna novčana jedinica Grčke
3653,Stvoriti mišljenje o nečemu ili preneti stav.
3654,"gramofonska ploča sa koje se čuje zvuk kada se ona okreće brzinom od 33,3 okretaja u minuti"
3655,"dinstani teleći kotleti uvaljani u prezle i sir, posluženi sa sosom od paradajza"
3656,Staviti ili ubaciti u nešto.
3657,biljna ili životinjska grupa koja ima prirodne veze
3658,Mala sova sa ušnim resama koja se oglašava zviždukom.
3659,teju
3660,any of several Old World shrubby broad-leaved willows having large catkins; some are important sources for tanbark and charcoal
3661,poboljšati čiji položaj
3662,Uneti tečnost sisanjem.
3663,glavni grad Indije de deo starog grada Delhi
3664,"Javna ili privatna konstrukcija (poslovna, državna ili obrazovna) koja uključuje zgrade i opremu za poslovanje ili stanovanje."
3665,Izgovoriti ili reći nešto.
3666,Mravojedi novog sveta.
3667,Močvarna biljka umerenih područja
3668,Gomoljasta biljka koja se gaji širom sveta zbog jestivog gomolja.
3669,Pljosnati insekt bez krila koji siše krv koji je parazit toplokrvnih životinja.
3670,"spajanje susednih zvukova, slogova ili reči"
3671,osnovna novčana jedinica Angole
3672,oslonac na koji mogu da se stave stvari
3673,"Rod trava, uglavnom iz severnih umerenih područja, imaju bodljikavo lišće i žute cvetove iz kojih nastaje čekinjast plod."
3674,Divlja koza iz Irana i susednih predela.
3675,Zatvorena posuda u kojoj se voda pretvara u paru.
3676,Rod crva.
3677,"deo Severnog ledenog okeana, severno od Sibira i istočno od Barencovog mora; pokriveno ledom najveći deo godine"
3678,spolja vidljiva hrskavičava struktura spoljašnjeg uva
3679,deoposteljine koji služi za prekrivanje kreveta
3680,(koristi se za zemljište) kompaktan i finog zrna
3681,"Mali glodar nalik mišu iz porodice Cricetidae (posebno iz roda Microtus) koji ima čvrso telo sa kratkim repom, neupadljivim ušima; nastanjuje polja i livade."
3682,osobina atraktivno tanke osobe
3683,Kanal jetre se spaja sa cističnim kanalom (ductus Cysticus) koji polazi iz žučne kesice; ovim spajanjem nastaje glavni žučni kanal – ductus choledochus – koji odvodi žuč u doudenum.
3684,jezik koji treba prevesti u neki drugi jezik
3685,Reč koja ima tri sloga.
3686,karakter koji služi da označi unakrsnu referencu ili fusnotu
3687,koktel od džina i slatkog vermuta
3688,Zatvoren krug ljudi sa istim interesom.
3689,u grčkoj mitologiji ogroman koja je Herkul zadavio; to je bio prvi od njegovih 12 zadataka
3690,Jedan od delova na koje se nešto prirodno deli.
3691,Udarački instrument koji je sličan ksilofonu samo ima metalne pločice i pločice koje rotiraju i rezonatre koji proizvode vibrirajući zvuk.
3692,bilo koji dan kada škola radi
3693,jezik australijskih starosedelaca
3694,"pozorišni komadi koji naglašavaju iracionalni ili nelogični aspekta života, obično da pokažu da je savremen život bez smisla"
3695,očšćena riba u vekni sa mrvicama hleba i raznim začinima
3696,dijalekat degihe kojim govori narod Kvapau
3697,bivša osnovna novčana jedinica Obale Slonovače
3698,poluostrvo u Aziji koje razdvaja Žuto more od Japanskog mora
3699,Čin putovanja iz jednog mesta u drugo.
3700,meso kastriranog petla
3701,tanko zašiljeno cilindrično sredstvo za pisanje; obično je u pitanju grafit obložen drvetom
3702,Mali kukci sa jednim parom dlakavih krila; razvijaju se u mahovini i u vlažnom povrću.
3703,mera za kapacitet komponente strujnog kola u kome je naelektrisanje
3704,krevetski pokrivač koji održava toplotu spavača
3705,novčana jedinica Zambije
3706,osoba koja je na čelu nekog administrativnog odeljenja ili vlade
3707,konačni detaljan rukopis za pravljenje filma ili TV programa
3708,stanovnik Perua ili poreklom iz Perua
3709,Napraviti rupu u nečemu.
3710,Dati prvenstvo kandidatu ili meri ili odluci.
3711,"država na istočnom delu ostrva Timor, postala nezavisna 2002"
3712,"država u centralnoj Africi, setkla nezavisnost 1960"
3713,genus of dicotyledonous flowering plants regarded as among the most primitive of extant angiosperms
3714,"majonez sa sitno seckanim kiselim krastavčićima, ponekad uz dodatak kapra, vlašca, peršuna i tvrdo kuvanih jaja; sos koji se koristi uz plodove mora, naročito uz prženu ribu"
3715,ledeno alkoholno piće koje se pravi od belog vina i voćnog soka
3716,farma na kojoj se proizvode mlečni proizvodi
3717,finski jezik kojim govore Vepsi
3718,emisija na radiju ili televiziji
3719,"Četvrti mesec u godini, posle marta, a pre maja."
3720,stići gde na vreme
3721,Rod paprati koji pripada porodici Dennstaedtiaceae.
3722,"kutija sa poklopcem, korišćena za skladištenje, obično velika i čvrsta"
3723,koji ima dve dimenzije
3724,grupa ljudi koji se bave zajedničkom delatnošću
3725,Vitak morski pas rasprostranjen po svetu; plavo telo prelazi u belu boju na stomaku; opasna naročito za vreme katastrofa na moru.
3726,grupa jezika kojom se govori na relativno malom kordofanskom prostoru u južnom Sudanu
3727,nečiji brat ili sestra
3728,tanak oštri instrument koji se koristi za uzimanje
3729,sloj rude između slojeva kamena
