,Sysnet
4333,Tipski rod porodice Balaenidae: grenlandski kitovi.
12990,osluškivati sa namerom
12406,"u novijim klafikacijama, koegzistiraju sa cilijatama: sitni organizmi koji se nalaze u otpadnim organskim rastvorima"
11345,Blok koji se sastoji od debelog sloja nečega.
12450,ukras koji se sastoji od trake ili štrafte u drugačijoj boji ili od drugačijeg materijala
10946,deo Severnog ledenog okeana između Labradora i južnog Grenlanda
92,"""slaviti vrline svoje dece"""
12884,izmišljeni detektiv iy romana A. K. Dojla
18986,Lekar specijalista za rad nervnog sistema i za poremećaje koji na njega utoču.
8127,"Razvijati misli, tvrđenja, ideje."
12288,proces privremene kosti iza uva u osnovi lobanje
6767,Tropskigušter iz Novog sveta sa dugim repom i velikim pravougaonim krljuštima na stomaku i dugačkom repu.
11854,sistem koji proverava da li ima grešaka u funkcionisanje računara
7798,Malo drvo rasprostranjeno u Evropi koje rađa jestive lešnike.
8269,ostvlje na severozapadu Okeanije
15694,"malo nebesko telo koje se satoji od stena i metala koji se kreću oko Sunca, uglavnom između Marsa i Jupitera"
10037,Vrlo rasprostranjena trava za pašu i seno.
5605,dva ugla čiji je zbir prav ugao
12665,Rasa malih nežnih konja koji obično niži od pet stopa.
18092,tkivo koje provodi vodu i hranljive materije kroz telo biljke kod viših biljaka
16964,knjiga sa praznima stranama za pravljenje zabeleški
13403,koji se tiče Paragvaja njegovih ljudi i kulture
13716,Krvni sud koji odvodi krv iz srca u telo.
7061,smatrati delom nečega
644,sok od jabuka
3753,pivo točeno iz bureta
7164,vremenski period u kome nešto (kao mašina ili fabrika) ne radi (posebno kao rezultat nefunkcionisanja)
9097,bela arktička strnadica
5549,"Velika i ekonomski važna familija trava, žunja i drveća koji su često jako mirisni, a nekda su i narkotici i otrovni; uključuje rodove Solanum; Atropa; Brugmansia; Capsicum; Datura; Hyosčamus; Lycopersicon; Nicotiana; Petunia; Physalis; Solandra."
1860,(računarstvo) blok (obično jedan sektor) koji ne može pouzdano da čuva podatke
1041,ljudi iste rase i nacionalnosti koji dele iste kuturne tradicije
3028,Provoditi vreme u zatvoru ili radnom logoru.
685,korišćenje izgovorenih zvukova u slušnoj komunikaciji
45,"Onaj koji uživa ili pokazuje radost, zadovoljstvo ili srešu."
13874,Koji se odnosi na bavljenje naukom.
9690,"meso koje je mleveno, začinjeno i spremljeno kao pljeskavice ili iskorišćeno za fil za kobasice"
605,jedan zahtev
11705,Forsirati u određenom smeru
4123,Prostor za jedan štampani red širok kao i stubac a dubok 1/14 inča; koristi se kod reklamiranja.
1589,"Komad kolača koji sadrži puno čokolade, obično sa koštunjavim voćem."
16093,Učestvovati u igri ili sportu.
4357,beli galeb sa crnim leđima i krilima
8553,vrsta trave
3684,fondi napravljen od sira topljenog u vinu za umakanje hlaba i ponekad voća
13029,O komadiću koji se odvaja od celine.
18490,dravidski jezik kojim govori narod Tulu
17884,Čin opisivanja nečeg.
17013,Nakupljanje ćelija kože koje orožavaju u vidu veće ili manje količine ljuspica.
16295,Konj sa zapada SAD-a.
5956,Formalna ili služba provera.
2388,pisac koji sarađuje sa drugima u pisanju nečega
14921,Čin postavljanja dve stvari zajedno tako da između njih nema prostora.
13498,Imati ili vršiti uticaj ili delovanje.
13099,Trošiti resurse ili sredstva.
6794,biljka koja se gaji zbog krupnih stabljika sa malim zelenim glavicama koje podsećaju na kupuščiće.
7752,Vrlo rasprostranjena riba mesožder koja ima velika vazdušne kese pomoću kojih proizvodi zvuk.
1891,profesionalna nega ruku i noktija an ruci
16580,mreža u koju se hvata riba i koja se potpom izvlači iz vode
13646,nečiji bračni drug
6522,Bilo koja supstancija koju organizm prerađuje da bi dobio energiju i gradio telesno tkivo.
5496,Organski proces koji se odigrava u telu.
6662,puter napravljen od mleka jaka
15627,Nizak zimzeleni žbun iz visokih umerenih područja koji rađa crvene jestive plodove.
8487,"Polučvrsta smeša koja obično sadrži lek, za spoljašnju upotrebu, kao lek ili za ublažavanje nadržaja."
5832,pesma sastavljena od 3 strofe i anvoa
2065,polica za držanje knjiga
18403,"Medalja od srebra, ili koja izgleda kao da je od srebra, koja se obično daje nekome ko je drugi na nekom takmičenju."
14450,Precizno mesto negde; prostorno ograničeno mesto.
86,Postati ljut.
16996,Veliko dugokoso divlje govedo Tibeta; često se pripitomljava.
1514,muskogijski jezik kojim govori narod Hičiti
11921,napraviti naročiti popis nečega u određenoj formi
11612,osnovna novčana jedinica na Jamajki
9926,oblo žuto tropsko voće
5466,koji ima oblik parabole
1007,"Rod porodice Papaveraceae; uglavnom čekinjaste trave, obično sa upadljivim cvetovima."
5171,novčana jedinica Gvineje Bisao
16203,mašina za umnožavanje koja pravi kopije pozitiva ili negativa na površinu unapred pripremljenog papira
19269,Crvenotrbi mukač
4705,Rod iz porodice Cruciferae.
7744,vaga za merenje (zavisi od gravitacije)
15860,"Grčki filozof koje je mislio da se celokupan svet sastoji od čestica vatre, vode, vazduha i zemlje (živeo u petom veku pre Hrista)"
12846,Pevati slopljenih usana.
340,tropsko voće bele boje sa primesama ružičaste u srodstvu sa krem jabukama; uzgaja se u južnoj Americi
8411,elektroda sa negativnim punjenjem koja je izvor elektrona u elektronskom uređaju
15606,Skup kontrolnih iskaza koji su smešteni u biblioteku i mogu se pronaći po imenu.
1219,"Bilo koji od brojnih insekata iz reda Dermaptera koji imaju izdužena tela, tanka pipala i par dugih nastavaka na zadnjem kraju tela u obliku klešta."
7995,Oblik energije koja se prenosi razlikom u temperaturi.
13676,"Poslednji, dvanaesti mesec u godini."
3641,okeanijski jezik kojim se govori na Fidžiju
1916,pripadnik drevnog vojničkog naroda koji je živeo u Еlamu istočno od Vabilonije već 3000. godine pre nove ere
10718,agranularni leukocit koji normalno čini četvrtinu broja belih krvnih zrnaca ali se njihovo prisustvo povećava u infekcijama.
16099,Prestonica i najveći grad Belgije; sedište NATO.
13438,Soba u kojoj se ručava.
16589,Organ koji je neophodan za život.
10749,Putovati ili transportovati se prevoznim sredstvom.
2750,prirediti interlinearni prevod reči ili izraza
19288,matematički iskaz da su dva izraza jednaka
8003,Vodene zeljaste biljke.
19425,Imati egzistanciju.
15568,"Metal crvene boje; specifična težina 8,5, topi se na 1083C; kovan, tegljiv, žilav i dobar provodnik elektriciteta i toplote; na suvom vazduhu oksiduje samo po površini; ima ga i čstog u prirodi a dobija se iz sulfidnih i oksidnih ruda."
6475,izgovoriti sa trilerom (foneme `r`)
14348,Bela sova koja živi po ambarima; važna za kontrolu glodara.
8389,CL
11716,"mala siromašna država, posebno u Centralnoj Americi, politički nestabilna, čija se ekonomija oslanja na inostrane kompanije i na izvoz jednog proizvoda, npr. banana"
19036,grana zoologije koja proučava ribe
8578,Verovanje koje se suprotstavlja dogmama zvanične crkve.
9677,Posao koji komercijalnoj firmi obezbeđuju njeni kupci.
3146,žuti mineral koji se sastoji od nikl sulfida; slabiji izvor nikla
9849,o bakteriji Staphylococcus ili koji se odnosi na bakteriju Staphylococcus
6517,preći duž ili preko
9114,Objekat koji se sastoji od konkretnih postrojenja i opreme za rastur informacija.
7966,"Unapred pripremljeno sklonište za odlaganje i distribuciju nelegalne robe, kao što su droga i ukradena roba."
6956,mandast tokom kojeg se drži određena pozicija
9019,veliki snažan traktor; velika lopata na prednjem delu ravna zemlju
7626,Razbacana kolekcija.
16246,Plodna ženka pčele koja polaže jaja.
10944,Rod žbunja i drveća iz porodice Rosaceae koji imaju perasto lišće.
7968,"Mleti luk u avanu, na primer."
14798,raketa koja ima sistem navođenja koji je usmerava prema cilju koji emituje infracrveno zračenje (kao mlazni motor)
11654,"Organizmi bez vaskularnog tkiva: npr. alge, lišajevi, gljive i mahovina."
18200,"omlet sa lukom, celerom i seckanim mesom ili ribom"
5593,kompleks prteina koji kombinuje amino-kiseline s drugim supstancama
7613,"Amblemski crtež, posebno na grbovima."
639,Mesec koji dolazi posle juna a pre avgusta u kalendaru.
1373,"Bivša komunistička država u istočnoj Evropi i severnoj Aziji; osnovana 1922. godine; uključivala Rusiju i 14 drugih socijalističkih republika (Ukrajina, Belorusija i druge); zvanično rasformirana 31 decembra 1991. godine."
14018,čorba od junetine
11350,potvrda da se neka činjenica ili iskaz tačni
10763,uzrokuje usvajanje nove ili druge religije
14163,O biljkama ili koji se odnosi na biljke.
108,moralno iskvariti
3228,grana fizike koja izučava nebeska tela i vasionu
18296,"Veliki rod tropskih i subtropskih zeljasth biljaka, žbunja i drveća koji se često gaje kao ukrasno bilje zbog bogatstva velikih cvetova raznih boja."
10546,prenos toplote ili elektriciteta ili zvuka
13890,"Narediti, zahtevati ili naložiti nekome da dođe."
17940,bakterijska porodica (porodica bakterija)
9763,"Uzimati hranu, koristi se samo za životinje."
2376,Obezbediti dokaze za nešto.
159,"proizveden erupcijom i očvršćavanjem na zemljinoj površini ili blizu nje; odnosi se na riolit, andesit ili bazalt"
13471,Grupa većinom ?sympetalous trava i nekog drveća i žbunja uglavnom sa dva spojena ?carpels; sadrži 43 familije uključujući Campanulales; Solanaceae; Scrophulariaceae; Labiatae; Verbenaceae; Rubiaceae; Compositae; ponekad se klasifikuje kao super red.
16817,"Neka od brojnih biljaka iz roda Gladiolus, poreklom iz tropske i južne Afrike; ima lišće u obliku mača i sa jedne strane raspoređene cvetove jake boje u obliku ?; puno se gaji."
7772,Balkanska republika u jugoistočnoj Evropi.
18881,Smiriti se na jednom mestu.
5446,Veliki rod žbinja umerenih područja.
928,divokoza
11371,tanka šunka dimljena na orahovini; tamno crveno meso
1652,Merni instrument koji određuje količinu toplote.
13885,meso odraslog domaćeg govečeta
10129,indijski jezik kojim govore Romi (Cigani)
8399,Niske zeljaste biljke sa sitnim svetlozelenim lišćem.
305,"koji ne traži, ne iziskuje specijalne nutricione potrebe"
8349,Okeanski bucanj.
492,u grčkoj mitologiji krilato stvorenje sa glavom žene i telom lava; Tifonova ćerka
1808,"Linija koju prati tačka koja se kreće u konstantnom pravcu, čija je zakrivljenost nula."
13680,obala jezera
5773,CA
12446,iskaz koji se odnosi na ono što će se (možda) desiti u budućnosti
180,Ne pridržavanje moralnim principima.
8750,Slatkovodni polip iz kola dupljara.
307,meso živine vrste biserka (najčešće kokoške)
5805,Biti u životu.
14623,"reka u centralnoj Evropi, izvire na severu Češke i teče na sever kroz Nemačku i uliva se u Severno more"
17850,mon-kmerski jezik kojim se govori u Kambodži
4693,držati nešto u rukama i pomerati ga
2881,ponavljati (npr. melodiju)
14912,jaje koje se sprema posebno u pavlaci ili puteru u maloj posudi za pečenje
11691,Imovina koju poseduje jedna strana (poverenik) zarad druge (opunomoćenika).
13240,kod kičmenjaka dugačka šuplja kost koja sadrži koštanu srž i koja nosi udove
17556,Umetnost pisanja i produkcije komada.
9096,Draguxar koji proizvodi nakit od zlata.
9698,Meksička biljka iz roda Cosmos ima zrakaste glavice raznobojnih cvetova i perasto lišće.
10654,Nisko nanosno zemljište blizu reke.
832,crveni ili crni jestivi skup bobica uglavnom manji od srodne kupine
5949,komad nameštaja koji služi za spavanje
13678,u grčkoj mitologiji kralj koji je napravio statuu žene i zaljubio se u nju; Afrodita ju je oživela kao Galateju
18740,"koji je u više boja, bogat bojama"
15946,"mlad, žuti holandski sir okruglog oblika upakovan u crvenu foliju"
7422,Visoki lonac u kome se kuva kafa.
8511,Zakrivljenost linije ili površine.
9985,"Veliki majmun koji živi na zemlji i ide četvoronoške, ima njušku kao pas."
8480,Zauzeti teritoriju osvajanjem.
16234,vidljiv znak napravljen an površini
10469,Dezen koji se sastoji od oblika i boja koje se ponavljaju.
11588,velebilje
2591,"poluslatko stono ili desertno vino zlatne boje, poreklom iz okoline Bordoa u Francuskoj"
162,osećanje intezivne nesreće
9871,Apstrakcija koja pripada ili karakteriše dva entiteta.
7585,tačka preseka pravih ili tačka nasuprot osnovi figure
8897,ajkule s glavom u obliku čekića
6894,osoba koja je često u društvu druge
1278,"Tipski rod porodice Viscaceae: zimzeleni grm, parazit na drvetu, posebno hrastu, jabuci, topoli."
14069,Oruđe koje se koristi za žigosanje žive stoke.
89,bolest koju karakteriše neki zapaljenski proces
15477,"Dimenzija koja ide kroz presek objekta, nasuprot dužini i širini."
7420,"Najmanja formalna litostratigrafska jedinica, koja se može izdvojiti na osnovu litoloških kriterijuma (ekvivalent u vulkanskim izlivnim stenama; tečenje - ""flow"")."
12768,koji se odnosi ili je karakteristično za Angolu i njene stanovnike
10005,široko rasprostranjeni lišajevi
13795,Godišnja ili višegodišnja zeljasta biljka iz Mediteranskog područja.
6392,žlezda u kuži koja izlučuje znoj
18818,"Zdepast glodar koji ima grubo krzno i kratak čupav rep, kopa jazbine i rasporstranjen je po celoj severnoj hemisferi; hibernira se u toku zime."
16217,način rada ili ponašanja
17759,linjak
9270,Rod velikog zimzelenog drveća sa mlečnom teksturom.
1403,"Jedan mišić može da vrši samo jednu vrstu pokreta pa su zbog toga mišići udruženi u funkcionalne grupe koje deluju antagonistički (pr. dvoglavi mišić na prednjoj strani nadlakta kod čoveka savija ruku, a troglavi na zadnjoj strani je opruža)."
3371,Otporna evropska godišnja biljka koja ima cvasti žutih cvetova.
7684,Rod listopadnog žunja i drveća istočnog Mediterana i tropske Azije.
15486,Sloboda od sumnje; vera u sebe i svoje sposobnosti.
8764,koji se odnosi na zonu između slojeva kože
5447,glavoči.
9768,učiniti nešto mogućim preko neke specifične akcije
18471,Uobičajeni kućni pacov; velika napast širom sveta.
15847,pređeni put u jedinici vremena
7494,hrbat i veći deo korica su od jedne vrste materijala a ostatak korica od drugog
1058,Platiti protivzakonito u zamenu za naklonost ili uticaj.
5917,Irski pesnik i dramski pisac (1865-1939)
11704,Regulator koji kontroliše isticanje tečnosti iz rezervoara.
14384,Predviđeni ishod koji se namerava postići i koji vodi nečije planirano ponašanje.
1404,meso ribe nalik lososu ili pastrmki koja se nalazi u hladnim jezerima severne hemisfere
10812,visoki uspravni megalit; pronađeni uglavnom u Engleskoj i severnoj Francuskoj
8861,Insekt koji skače; mužjak prozvodi zvuk trljanjem prednjih krila.
13702,grana indoevropske jezičke porodice koja sadrži indijske i iranske jezičke grupe
434,pismeni dokument koji opisuje otkrića nekog pojedinca ili grupe
5032,Višegodišnja zeljasta biljka mediteranskog područja.
3622,Ukloniti.
8581,kupasti akustični uređaj držan do usta kako bi se intenzivirao i usmerio ljudski glas
12099,glagolski oblik kojim se izražava radnja koja je trajala u prošlosti i koja još uvek traje ili koja se završava u sadašnjosti
7525,"Uobičajeno ime za osobu, obično skraćena verzija njegovog ličnog imena."
2606,Polovina Zemljine lopte.
1630,UY
3513,Začin koji se dobija od malog osušenog pupoljka tropskog zimzelenog drveta biljke karanfilić.
11750,učiniti da bude oplođen i da može da raste
15955,"bivš država u jugoistočnoj Aziji, postojala od 1954. do 1975. kada je priključena Severnom Vijetnamu"
14553,Tipski rod porodice Ulmaceae; listopadno drveće koje ima jednostavno nazubljeno lišće; široko rasprostranjen u uemrenim područjima.
1753,Boja bledo ili umereno sivo ljubičasta.
17634,of Australia and New Zealand
12943,Neki događaj koji prekida.
9945,riblja vekna napravljena od očišćenog lososa
2105,"korisnička sumeđa koja se zasniva na grafičkim elemntima (ikonice, slike, meniji) a ne načistom tekstu; koristi miša kao i tastaturu kao ulazni uređaj"
8489,ukloniti primenom vode ili druge tečnosti i sapuna ili nekog drugog sredstva za čišćenje
7563,vreme po časovniku
2068,"Veliko listopadno drvo centralne i južne Evrope i Male Azije, ima zaobljeno lišće sa šiljastim resicama."
8175,davati dokaze o čemu (kao prema kakvoj evidenciji)
4349,Biljke iz roda Asclepias koja imaju mlečni sok i čaure koje pucaju oslobađajući seme.
1492,malajsko drvo koje rađa bodljikavu crvenu voćku
11011,mehanička naprava koja se koristi za igru na igralištima na kojoj neko može da se ljulja napred i nazad
12359,gorionik koji meša vazduh i gas kako bi proizveo vrlo vrući plamen
7247,Prestonica i glavna luka Islanda na jugozapadnoj obali Islanda.
11817,javna srednja škola koja obično uključuje razrede od 9. do 12.
9529,amfiteatar u Rimu izgrađen od 75 do 80 posle n.e.
11593,protokol koji se zasniva na TCP-u a služi za prenos hiperteksta izmđu servera i prelistača
308,Staviti na kocku u nadi za povoljnim ishodom.
18267,sito za odvajanje grudvica od praškastog materijala ili usitnjenih čestica
16746,mesto bogosluženja koje ima svoj oltar
2594,zaštitni oblog za povređeno oko
5381,Stvoriti društvene ili emocionalne veze.
18945,napraviti kakvo otkriće
15947,cilindar kalcijum karbonata koji se izdiže is poda krečnjačke pećine
17541,zaliv Crnog mora između Rusije i Ukrajine
6360,slepaši
14762,"Ruski pesnik, umro u zatvoru (1891-1938)."
14587,Spojen ili vezan.
15820,"supa sa seckanim paradajzom, lukom, krastavicma, paprikom i biljem, služi se hladna"
9475,ostaviti nedovršenim ili izostaviti
15690,velika crna ptica neletač Australije i Nove Gvineje koja ima rožnatu krestu na glavi.
12924,koji prekomerno želi da stekne npr. bogatstvo
4940,"pretvoriti (prepisati,prenositi, konvertovati) genetičku informaciju sa jednog lanca DNK na lanac RNK, naročito informacionu RNK (iRNK)"
15505,Organ specijalizovan za usisavanje hrane ili za prijanjanje objekta usisavanjem.
3152,"Plod nalik kupini, raste na nekom žbunu puzavici kupine."
6063,u grčkoj mitologiji Zevsov sin koji se ubio Meduzu (uz pomoć Atine i Hermesa) i spasao Andromedu od morskog čudovišta
5878,any of numerous shrubs or herbs or vines of the genus Solanum; most are poisonous though many bear edible fruit
16587,brza i kontinuirana jezička komunikacija (govorena ili pisana)
435,"Pregradak u automobilu u koji se smešta prtljag, kupljena roba ili alat."
1295,izjava koja izražava lićno mišljenje ili uverenje
15678,"tanka kratka hrenovka, najčešće sa odsečenim krajevima"
14289,naslov podsekcije koji je ispisan u telu teksta
19314,koji se odnosi na padež ablativ
16428,"Živi u velikim zajednicama, u podzemnim rupama koje sam iskopa, kratkog repa, ima dlake na tabanima."
6997,Strnadice i neke laste iz novog sveta.
4078,Postati manje.
1910,Motorno vozilo sa 4 točka koje obično pokreće motor sa unutrašnjim sagorevanjem.
11297,osnovna novčana jedinica Čilea
6735,Poljski miševi iz starog sveta.
13600,Sivi delfin sa spljoštenim nosom; čest u severnim morima.
9551,mlevena junetina (ne pašteta) kuvna u ljutom sosu i poslužena na zemički
18180,Južnoevropska orhideja s grozdastim belim cvatom; ponekad se smešta u rod Habenaria.
8145,fondi napravljen od čokolade topljene u mleku ili pavlaci za umakanje voća
13346,deo štampanog rada
14299,"Veoma važna žlezda u sistemu organa za varenje a kao egzokrina žlezda izlučuje sokove potrebne za preradu hrane u crevima, koji se mešaju sa žuči iz jetre."
5912,Godišnje doba kada lišće opada sa drveća.
16155,korekcija napravljena brisanjem
999,stanovnik Gabona ili poreklom iz Gabona
4673,Engleski autor čiji rad koristi tehnike kao što je unutrašnji monolog (1882-1941).
18623,"an amber, watery fluid, rich in proteins, that separates out when blood coagulates"
7500,koji je u fleksivnom obliku kojim se tipično označava objekat glagola
7688,Tipski rod porodice Anabantidae; male ribe koje liče na grgeča.
16842,carići
14037,Geranijumi poreklom iz Južne Afrike; sada široko rasporostranjeni.
12315,obojiti (kao zidove)
5424,gram-pozitivne bakterije koje se obično pojavljuju u paru
294,"dijakritički znak (,) koji se stavlja ispod slova c kako bi se označilo da se izgovara kao s"
2055,Osoba koja nastanjuje neko mesto.
6545,"koji se tiče Sirije, njenih ljudi i kulture"
4270,Manifestovati nešto ili izneti na videlo.
11503,Dan kada se slavi neki svetac.
6817,"Evroazijski drozd srednje veličine, viđa se uglavnom zimi."
5413,"kontinentalna država na zapadu Afrike, stekla nezavisnost 1960; najveći deo teritorije je u Sahari"
14894,"Vizuelni pregled želuca pomoću gastroskopa koji se ubacuje kroz jednjak,ezofagus."
1164,Ostrvo u Egejskom moru.
7647,odbijanje pohađanja službi u Crkvi Engleske od strane katolika (u prošlosti)
18813,Prirodan proces pri kome se menjaju geološke karakteristike.
5263,pričvrstiti šivanjem; syiti
16997,Mogućnost i želja da se kupuju dobra i usluge.
10896,trotonalni čadski jezik
12792,Grupa životinja koje love.
10104,Neki žbun ili drvo iz roda Tamarix koji ima malo igličasto lišće i perasto? malih belih i ryžičastih cvetova; raste u priobalnim krajevima na slanom zemljištu.
4111,Leteći zmajevi (gušteri)
4007,ići određenim korakom
7572,morska riba iz istoimene familije; ova riba je tradicionalno jelo na celom Mediteranu i potiče iz hladnih mora severnog Atlantika
2496,cevasti akustički uređaj ubačen u izduvni sistem koji je dizajniran da smanji buku
6150,Piće koje se dobija pasiranjem i ceđenjem voća.
13537,"Evropski osjak, naturalizovan u Severnoj Americi gde je vrlo štetan korov."
1426,"glavni grad Svetog Vinsenta i Grenadinija, na ostrvu Sveti Vinsent"
4214,sport nastao u Japanu iz džiu-džice
8600,jedan od dva tanka štapića koji se koriste kao deo orijentalnog pribora za jelo
2846,Čvrsti greben koji obrazuje gornji deo nosa.
1929,Leteći lemur.
7518,jedan od dva korena spinalnog nerva koji prolazi ventralno  u kičmenoj moždini i sastoji se od motornih vlakana
11499,vrsta zebe iz Evrope ili Amerike sa velikim i snažnim kljunom
14509,Atletsko takmičenje koje se odvija napolju.
18269,drveni ili metalni štap na koji se stavlja uzica i mamac i koji služi za pecanje
14804,Tipski rod porodice Viverridae.
253,ruda koja je glavni izvor cinka; sastoji se od cink sulfida u kristalnom obliku
6754,posuđe sastavljeno od kompletnog seta (srebro ili posuđe) za upotrebu za stolom
261,kratka prodorna buka
7186,"savetodavna, zakonodavna, upravna ili sudska skupština"
12762,"U pravu, neko ko je zakonski poseduje posao."
14619,postupak kojim se neko stanje od faktičkog pretvara u pravno (zakonito)
16902,pomiloovati obično grupu ljudi
13154,hipotetički računar sa beskonačno dugom memorijskom trakom
5954,"sistem mišića, tetiva, ligamenata, kostiju, zglobova i pratećih tkiva koji pomeraju telo i održavaju njegov oblik"
10917,vinova loza belog slatkog grožđa
3347,zaokružena podela telesnog organa
267,Onemogućen i nije slobodan; ne mpože da deluje po sopstvenoj volji.
4284,čin prisustva
5519,Velika evropska kopnena ptica.
8784,Od nekoga nešto tražiti ili zahtevati.
5804,Ptica is strog sveta; poznate kao pevačice.
721,proučavanje mitova
9367,okeanijski jezik kojim se govori na Tahitiju
6835,"jastozi, potočni rak, rak, kozice, skampi."
2015,"Čin prisiljavanja postavljanja u mali prostor, nabijanje u mali prostor."
14430,čin glatkog pomeranja preko površine sa kojom se ostaje u kontaktu
782,Jedna stavka informacije koja predstavlja tip.
9396,"uobičajena računarska memorija koju programi koriste da obave neophodne operacije; memroisjki čip koga čini integrisano kolo dozovljava da se memoriji pristupa u bilo kom redu, a svakoj ćeliji se pristupa za privližno isto vreme"
15624,hormon steroid koji proizvodi adrenal korteks ili je sintetizovan; ako se koristi kao lek smanjuje otoke
11033,insekt sa dva para krilaca u kojima se razabira mrežast splet žilica
6221,božanstvo klasične mitologije
6854,Red veliki ptica koje ne lete: emu i kazuar
3397,grane medicinske nauke koje se bave nehirurškim tehnikama
6401,Dovesti u drugačije stanje.
10433,Organ čula vida.
18994,Ženka konja.
12783,traka prevučena lepkom
16725,paramecijum; često se koristi u genetičkim istraživanjima
10871,jezički proces usled kojeg zvuk postaje sličan susednom zvuku
8732,postepeno kretanje i formiranje kontinenata (kako što je opisano tektonikom ploča)
7102,putovanje preko (kopnene ili morske površi) avionom
9001,"dvosmislena gramatička konstrukcija (poput ""ići ćeš u ratu poginuti nećeš vratiti se kući"")"
8717,"Lekar koji obavlja praksu na selu, a ne u gradu, i bično dalje od udaljenih modernih bolnica."
12104,Prestonica i najveći grad Francuske; međunarodni centar kulture i trgovine.
14115,tipski rod porodice Čnipidae: šišarac
3305,dug vremenski period
1460,politička teorija koja zagovara državno vlasništvo nad industrijom
6970,žensko prezime pre braka
4283,forma apatita u kojoj fluor dominira nad hlorom
18372,mreža horizontalnih i vertikalnih linija koje daju koordinate za lociranje tačaka na slici
751,"Pljosnat širok ud vodenih životinja, prilagođen za plivanje."
695,Italijanski pesnik (rođen u Francuskoj) (1313-1375).
13092,Mala mašina koja se koristi za matematička izračunavanja.
10959,"sistem filozofije dominantan u srednjovekovnoj Еvropi, a zasnovan na Aristotelu i crkvenim ocima"
96,proces povećavanja
9165,Kruta razgranata jednogodišnja biljka iz starog sveta sa bledim žutim cvetovima; široko rasprostranjena i u Severnoj Americi; nekad se koristila u medicini.
4,Neka od brojnih biljaka koje imaju bockave dlačice koje iritiraju kožu (posebno rod Urtica ili porodica Urticaceae).
4559,Moć ili pravo da se izdaju naređenja ili da se odlučuje.
4398,vreme dodeljeno na rasporedu ili redu događanja
13244,uzrokovanje da se nešto stalno pomera sa jedne na drugu stranu
12551,Mala šupljina ispunjena tećnošću u citoplazmi ćelije.
4447,dijalekat jezika degiha kojim govori narod Omaha
5591,"država na zapadnoj obali centralne Afrike, stekla nezavisnost 1960"
12938,izgovarati sa šuškanjem
17679,Belo vino kome su dodate aromatične trave; pije se kao aperitiv ili se koristi za mešana pića.
16466,o biološkom proučavanju nervnog sistema ili koji se odnosi na biološko proučavanje nervnog sistema
8378,koji se odnosi ili je smešten u atmosferi
5817,Remećenje mira ili javnog red.
17664,šafranika
6541,"Ukrasna mirisava biljka iz Evroazije sa žutim cvetićima u obliku dugmeta; koristi se salate, čaj, začin; ponekad se smešta u rod Crysanthemum."
3928,osnovna novčana jedinica Libana
9772,Imitacija ili reprodukcija originala.
6788,bilo koja od vrsta reči tradicionalne gramatike
11721,koji se odnosi na brojni sistem s osnovom 8
6180,Predmet kojim se istresa prašina iz tepiha.
6532,"koji se tiče Jordana, njegovih ljudi i kulture"
18993,pečeno jelo koje se sastoji od slojeva kora za lazanje sa sosom od sira i mesa ili povrća
9243,Izvršiti operaciju množenja.
1083,Podporodica porodice vrana: kreje.
16488,skeletni mišić čija kontrakcija pomera zglobove
7090,uklopljenost različitih elemenata u jedinstvenu i harmoničnu operaciju
12207,tteorija i praksa navigacije kroz vazduh ili prostor
8799,priručnik sa kratkim uputstvima
2609,ravan koja sadrži sve prave koje su tangenet u nekoj tački površi
7619,Predak po direktnoj liniji.
219,Biti nekome prihvatljiv ili odgovarajući.
16545,žuti kvarc
15865,Uobičejeni ronac Evrope i Severne Amerike.
16121,stanovnik Katara ili poreklom iz Katara
13197,Sovjetski pesnik; lider ruskog futurizma (1893-1930).
1692,Zeljasta biljka čije se lišće upotrebljava kao salata.
12530,Sport koji obavezno uključuje kontakt između suprotstavljenih igrača.
12481,Igra koju na ledom pokrivenom terenu igraju dva tima od po 6 klizača koji pokušavaju da ubaci pljosnati okrgli pak u protivnikov gol pomoću hokejaškog štapa.
5820,Čin biranja nekoga.
7656,porodica severnoameričkih indijanskih jezika Britanske Kolumbije i Vašingtona
792,Tipski rod porodice Sarcoptidae: crvići koji izazivaju svrab.
3287,koji se odnosi ili se izražava alfabetskim sistemom pisanja
7861,Pribor za sečenje.
18920,uralski jezik kojim govore Jenisejci
1987,Cilindar koji se okreće.
11172,biti upućen ili upoznat sa osobom ili predmetom
16638,Osoba koja se bavi radiografjom.
1938,Tipski rod porodice Gruidae: tipični ždralovi.
281,Onaj kome nedostaje moć.
8086,"najbrži stil plivanja, ruke se naizmenično dižu preko glave, dok noge idu gore dole."
3711,Ubiti ispaljivanjem projektila.
18763,"Suvo seme koje se dobija iz žitnih trava: pšenica, raž, itd."
8147,"privremeni magnet napravljen od žice obmotane oko gvozdenog jezgra; kada struka prolazi kroz žicu, gvožđe postaje magnet"
8313,Dan računat od ponoći do ponoći.
15346,(računarstvo) jedinica za merenje brzine izvršavanja centralnog procesora računara (ali ne i čitavog sistema)
15464,nevaljali dečak iz romana Mark Tvena
18621,metod pokretanja ruku i nogu da bi se postiglo kretance kroz vodu
10968,dopuštena razlika - dozvoljavanje određene slobode kretanja unutar granica
1986,voće u obliku šljive od bele do skoro crne boje koje se koristi za zimnicu; tropsko američko
