,Sysnet
9465,okrugao crven koren koji se koristiti u ishrana 
11664,neki ko prav deo odeća pomoću pletenje ( sa dva igla i klupko vuna ) . 
223,kvalitet neki ili nectega što jesam važan ili vredan pažnja . 
14466,Reč koji jesam opšti od dat reč . 
10149,evroazijski samur sa smeđ krzno i beo grudi i guša . 
10237,"Voće koji liči na mali breskva ; žutonarandžaste ili ružičast boja , imati jedan koščica . "
17578,"slatkovodni , morski ili suvozemni gastropod koji obično imati spiralan kućica . "
16177,"deo Srbija i crn Gor , uz obala Jadranskog morati . "
14191,novčan jedinica Italija 
1579,kretati se po obrazac ; obično uz muzički pratnja ; izvoditi ples . 
19079,Nešto što štrčati iz oblik 
5560,neki ? biljka iz rod Phlox ; uglavnom iz Severne Amerke ; gajiti se zbog cvetan grozd . 
1740,familija dikotiledona iz familija Primulales sa pravilan cvet ; široko rasprostranena na severni hemisfera . 
9226,meso biti koji od raznih žečeva ili kunić . 
12769,marina eellike mostly bottom-dwelling fishes of northern seas 
11944,iskakanje kost zglob iz čašie 
17209,"glavni i velik grad moderan država Izrael ; svet grad Jevrejin , Hrišćana i musliman ; biti jesam prestonica star carstvo "
8861,biti koji region zemljin površina slobodno podeliti u sklad sa širina ili dužina 
7096,o šta propis ukinuti 
15675,fermentisano i često penušav pića koji se praviti od sok kruška ; po ukus sličan jak cideru 
18266,velik crn ptica neletač Australija i nov Gvineja koji imati rožnat kresta na glava . 
413,stvarati nešto pomoću govor ili pisanje 
1285,"visok planinski vrh zapadni hemisferem nalaziti se u Andima u zapadni Argentina , visina 6960m "
11756,osoba koji kupovati ili koristiti dobra ili usluga 
4684,meso sa vrata životinja 
1241,rod iz porodica Homaridae : uobičajen jestiv jastog . 
5940,fotografija događaj koji zavređivati pažnja medij 
2356,"Nešto , kao uzak ili konopac , što jesam dugačak , tanak i fleksibilan . "
208,velik žut plod blago kiseliti sočan pulpa ; obično se posluživati polovina 
3263,Komad nameštaj sa otvoren polica za izlaganje mali ukrasni predmet . 
6391,reproduktivan organ kod žena 
13812,Živa stalno u mora ; rep ona jesam bočni spljošten i služiti ona za plivanje ; imati malen cevast otrovan zub . 
3018,Palačinke koji se praviti sa kiseo mleko . 
17735,novčan jedinica Malta 
4191,distilled from fermented molasses 
11056,donji deo leđa . 
7935,Peščana zona koji se spuštati do voda morati ili jezero . 
4182,pisati nov podatak preko postojeći podatak što hteti ona izbrisati 
7050,situacija koji se tretirati kao osmotriv predmet 
16148,"obuhvatati biljka semenjača koji proizvoditi klica sa dva kotiledon i mrežast nervatura lista ; deliti se u šest ne uvek dorbo razdvojen podklasa ( ili nadredova ) ; Magnoliidae i Hamamelidae ( smatrati se primitivan ) ; Caryophyllidae ( rana i odvojen grana ) ; i tri više ili manje napredan grupa : Dilleniidae , Rosidae i Asteridae . "
5332,embrion lista kod biljka koji rađati seme . 
9668,Zakonodavno telo u neki zemlja ( npr . velik Britanija ) . 
585,Čin promena lokacija s jedan mesto na drugi . 
16975,bodljikav divalj ruž sa nežan ružičast ili beo cvet koji ne mirisati ; poreklo iz Evropa . 
16010,sito za odvajanje grudvica od praškast materijal ili usitnjen čestica 
13826,zajednica ljudi ujedinjen u odupiranje nešto . 
13135,program koji ispitivati drugi računarski program da li jesam sintaksički ispravan 
3543,geometrijski element koji imati položaj ali ne i dimenzija . 
6302,koristiti FT protokol za prenos podatak sa jedan računar na drugi 
862,"veština ili sport borba sa mač ( naročito upotreba floret , mač ili sablja za postizanje bod u sklad sa niz pravilo ) "
6338,lagano kremasto jela napraviti od riba ili meso i učvršćen želatin 
114,bivši osnovni novčan jedinica Austrija 
16006,koji jesam proizvesti u određenoj zemlja 
11219,o biološki nauka entomologiji ili koji se odnositi na biološki nauka entomologiju 
9101,neki ko pisati svoj biografija 
658,krpelj . 
15253,pokušavati saznati čiji mišljenje i namera 
3922,merni instrument koji određivati količina toplota . 
12122,koji trpiti atrofija 
12081,guščiji džigerica koji se koristiti u ishrana 
17567,bitak tokom Američkog rat za nezavisnots ( @card@ ) ; Britanac pod rukovodstvo Burgojna jesam biti poražen 
5074,pržiti i mlevan koren biljka cikorija koji se koristiti da zameniti kafa 
8420,beo trivalentan element 
12604,promena forma reč ( često putem dodavanje sufiks ) koji se označavati promena u njen gramatički funkcija 
15343,deo vanjski polje sa desni strana hvatač . 
5345,"heliozoe , radiolarije "
11933,srebrn beo ili siv ruda arsen ( FeAsS ) 
9303,Izgrađuju zid cevast organ i organ sa šupljina . sastojati se od velik brojati vretenast ćelija koji imati obično jedan jedro u centar ćelija . Aktin i miozin jesam u ona grupisati u snop tako da nemati poprečne-prugavosti . 
9576,Široko poznat ličnost . 
13704,reč ili izraz pozajmljen iz francuski 
867,Težnja da se jednako odvagnuti oba pogled ili stave . 
6258,broj element u matematički skup ; određivati veličina ali ne i redosled . 
2023,od pre @card@ milion do @card@ milion godina 
4962,"srebrnosiv metal , sastojak redak mineral ; koristiti se u legura magenezijuma i aluminijum "
19190,koji se odnositi ili koristiti opšti informacija koji služiti da voditi istraga 
18046,"stanovnik Tadžikistan i okolni područje u Uzbekistan , Avganistan i Kina "
2561,knjiga koji sadržati klasifikovati popis sinonim 
12609,vrlo razgranat i uglavnom zimzelen drveće i poneki žbunje koji imati usko igličast lošće . 
18544,"deo južnog Pacifik , jugozapadni od Bizmarkovog arhipelag "
16850,prostor u koji nešto nastajati ili se razvijati ( od latinski za materica ) 
16967,velik afrički antilopa sa gugačkim skoro uspravan rog 
18724,rod bodljikav žbunje li drveće . 
2946,mineral koji se sastojati od sulfid bakar i gvožđe u naslaga bakar ; šaren ruda metalan sjaj . 
18640,meso kalifornijski pastrmka koji migrirati iz slana u sladak voda 
8401,Najveća evroazijski ptica grabljivica ; imati crn perje koji ona visiti oko kljuna . 
879,vruć rum sa mućen jaje 
14424,stopala životinja sa kandža ( posebno četvoronožac ) 
4241,"u grčki mitologija pripadnik ljudi za koji jesam star gradac verovati da jesam živeti u toploj i sunčan zemlja , severno od izvor severni vetar "
10179,goveđi ili teleći odrezak od mesnat delo stražnjica životinja 
6166,proces koji imati veza sa ljudski jezik 
14261,tikva koji imati žut kor i žućkast sredina i obično izdužiti vrat 
2558,koktel Menhetn sa Škotskim viski 
9733,Drbo istočni Indija i Australija koji se cena zbog mirisan drvo koji se koristiti za izrada nameštaj i iz koji se dobijati ulja i crven boja . 
2653,jak vitak pas španski poreklo sa gladak dlaka ; beo boja sa smeđ ili crn tufna . 
10823,ples francuski poreklo koji izvoditi ženski trupa 
7043,jezik čiji iskaz odgovarati problem korisnik 
5837,dodatak koji se prelivati preko neki jela 
7270,ukloniti . 
10437,porodica arbovirusa koji prenositi artropode ( zglavkar ) . 
15155,majmun iz savana sa zelenkastosiv leđa i žut repa . 
8957,sok od grožđe koji se dobijati za vreme fermentacija ili pre ona 
5824,obožavanje đavo 
5000,čorba od riba 
15342,pileći krilce spremati sa roštiljskim sosem 
16113,zimzelen hrast iz južne Evropa čiji lišće podsećati na božikovina ; davati tvrd drvo . 
8259,obuhvatati sabljarka . 
4963,vrsta vrlo visok bor taman kor 
18818,francuski pisac koji jesam oličenje prosvetiteljstvo XVIII vek ( @card@ ) 
8780,luk blag ukus koji imati crvenkast ljuska ; koristiti se kao garnirug u hamburger i salata 
8889,pasmina seter sa kestenjast ili mahagonij-crvenom dlaka 
165,koji trpiti atrofija 
18674,osnovni novčan jedinica Kina 
16493,specifičan sekvenca tri uzastopan nukleotida na lanac DNK ili RNK koji određivati genetički kodiran informacija za određenu aminokiselina 
11399,neprekidan deo kružnica 
6780,vrsta knjiga u srednji vek ( obično ilustrovati ) sa alegoričan i zabavan opis stvaran i izmišljen životinja 
10891,put ka ulaz ili izlaz 
4616,biti koji serija trikliničkih feldspara koji formirati stena 
7169,"velik slatkovodni riba koji se hraniti po dan korito ; u Evropa stignuti iz Azija ; živiti u bara , u spor potok a često se uzgajati zz ishrana . "
116,"biti prevodljiv , ili biti prevodljiv na odrediti način "
15124,čin završavanje 
12915,velik odeljak gljiva heterogen oblik za koji jesam poznat stadijum polni oplođavanje . 
845,"Prekrivač , obično od tkanina , koji služiti kao krov za zaštita od vremenski prilika . "
8074,arhitektonski pregrada čiji visina i dužina jesam velik od širina ; koristiti se da podeliti ili zatvoriti neki prostor ili da podržati drugi struktura . 
7133,bizamski pacov 
15203,"modifikacija princip zadovoljstvo nastati pod uticaj zahtev stvarnost koji primoravati ego da podnositi određen stepen nezadovoljstvo . da jesam frustracija , u duševan život odrastao neograničeno biti vladati princip zadovoljstvo . Poštovanje ovaj princip jesam mera uspešan prilagođavanje i dostignut stupanj razvoj ličnost . "
7855,zapis o kompletan legislacija u dat jurisdikcija . 
13832,VE 
12171,transmisija koji hteti pokrenuti kao odgovor transmisija od transpondera 
15493,jedan karta iz špil karta koji se koristiti za kartaški igra . 
9153,istočni romanski jezik koji se govoriti u Rumunija 
3552,istočni lanac Alpi na severoistok Italija poznat po dolomitski stena 
15654,mušmula 
12459,sijuski jezik koji govoriti narod Katauba 
16697,grupa ljudi koji imati zejdničku ideologija i koji zajedno pokušavati da ostvariti odrediti opšti cilj . 
4444,vrlo raširiti rod višegodišnji trava : kozlačica . 
7740,"zaokružen odeljak muzički komad , simfonija ili sonata "
12088,osoba koji nastanjivati neki mesto . 
4051,rod zeljast biljka koji ličiti na detelina . 
12221,tačka ili skup tačka zajednički za dva ili više geometrijski konfiguracija 
11426,kretati se preko nešto ili kroz nešto . 
12316,jedan od dva kraj nešto što imati dužina . 
2856,procep u gladak mišićni tkivo kroz koji izvirivati telesni sklop 
2544,paramecijum ; često se koristiti u genetički istraživanje 
4964,obala u morski grad . 
18269,"u ekologija , grupa međusoban zavisnih organizam koji nastanjivati isti oblast i uticati jedan na drugi . "
12129,zajednički naziv za novina i časopis 
10913,sav balkanski država zajedno 
14037,"period nastava u škola , vremenski period u koji škola raditi "
136,Naočari koji jesam zatamniti ili polarizovati da biti sebe oči zaštititi d sunčev svetlost . 
1421,Fizičar koji izučavati astronomij . 
10920,Zatvarač prikačiti na vrata ili ladica koji ona držati čvrsto zatvoriti . 
6083,ptica iz porodica Icteridae čiji mužjak jesam u velik mera crn 
4955,drvni građa od drvo mahagoni ; upotrebljavati se za izrada nameštaj . 
11177,multipleksor koji dozvoljavati da dva ili više podatkovnih izvor deliti isti transmisioni medijum 
6394,uređivanje koji podrazumevati da se nešto ponovo napisati 
8412,složen protein koji imati lipidni komponenta ; glavno sredstvo za prenos lipid u krv 
1560,dijalekt kineski koji se govoriti u jugoistočni Kina ; ovaj oblik kineski jesam dobro poznati van Kina zato što se malo pripadnik narod Haka seliti 
3803,u grčki mitologija sin tartar i Gej ; imati jesam zastrašujući glas i @card@ zmajski glava koji jesam bljuvati vatra ; otac mnogi slavan čudovište 
12482,ženski donji rublja bez rukav 
13961,"živin punjen , kuvan i prekriven aspik ; servirati se hladno "
13339,"glavni grad Saudijske Arabija , uz Mek "
4839,( lingvistika ) gramatički odnos ( aktivan ili pasivan ) gramatički subjekt prema radnja izražen glagol 
8061,uvod u pozorišni komad 
16879,doneti na svet novorođenče . 
12234,osobina stečen tokom čiji formativan godina 
8,Nestašno ponašanje sa namera da pobuditi seksualan zanimanje . 
7171,"meso koji jesam mleti , začiniti i spremiti kao pljeskavica ili iskoristiti za fil za kobasica "
9111,gust sup od grašak ( uglavnom kao piriti ) 
6430,Čin predaja ( pod dogovoren uslov ) . 
14108,italijanski otvoriti pitati od tanak testo prekriven npr . paradajz sos i sir 
17559,drvo iz tropski Amerika koji rađati plod sa mek meso . 
241,poljski miš iz star svet . 
18216,izumro ssar nalik slon koji jesam biti rasprostraniti ; imati jesam kljova i u gornji i u donji vilica . 
16413,( Rimokatolička crkva ) osoba koji se pokajati zbog svoj greh ( rimokatolik činiti pokora prema uputstvo ispovednik ) 
14149,glavni grad Zapadne Samoa 
10873,Tropskigušter iz Novog svet sa dug repa i velik pravougaon krljušt na stomak i dugačak repa . 
10916,algonkinski jezik narod Ilinois i Majami 
10519,učiniti prljav obično posle izlaganje vazduh 
17654,"mali , masniti riba ; obično jesam konzervirati "
12036,uklopljenost različit element u jedinstven i harmoničan operacija 
16135,rod porodica žabljak . 
11471,Teška tkanina koji podsećati na somot i pliš . 
2183,odseći neki glava 
11457,osnovni novčan jedinica Švedska 
7729,Doći u grub kontakt sa neki prilikom kretanje . 
8947,testiranje ideja 
16394,struktura koji lučiti i odvoditi suza iz oka 
14707,Taksonomska grupa koji se sastojati od jedan ili više red . 
19126,"rano prolećni cveće ; mirišljav , žut ili ružičast boja "
14703,iskaz koji jesam tačan 
14374,"prav gušter , koji uključivati kameleon i gekoni . "
18056,Lišće duvanski biljka osušiti i pripremiti za pušenje ili žvakanje . 
5406,postaviti blokada 
6227,"koji na kakav radnja ili kakav stanje prisiliti ili ga da kakav radnja vršiti ili u kakav stanje da biti sprečiti , biti fizički biti metaforički "
10944,"Francuski pesik , pripovedač i dramaturg ; lider romantičarski pokret u Francuska ( @card@ ) . "
4452,Čin pribavljanje nešto . 
13963,sijuski jezik koji govoriti narod Hidaca 
16012,neki od više tuljan koji nemati spoljašnji ušni školjka ; imati čvrst prekrivač i ud sveden na peraja . 
1568,studentkinja na koledž ili fakultet 
14418,kretati se žurno . 
13952,mon-kmerski jezik koji se govoriti u Kambodža 
5532,"u grčki mitologija bog morati i zemljotres ; brat Zevs , Had i Her ; u rimski mitologija on odgovarati Neptun "
11090,"u medicina , biti kakav osećaj ili promena u telesni funkcija koji pacijent doživljavati a povezivati se s određenom bolest . "
14536,inteligentan pas sa dug kovrdžav dlaka ; star vrsta koji se ponead trenirati da biti sportski pas ili izvođač . 
15477,nevaljao dečak iz roman Mark Tvena 
13447,"trava sa dugačak cilindričan klasje , gajiti se na sever sad i u Evropa zbog sena . "
1487,koji se odnositi ili se sastojati od polimer 
7605,sud koji jesam obično plesti i imati ručak . 
18618,jezik koji govoriti Aleuti 
8285,formoški jezik 
18821,irski verzija burgua 
18366,"neki od više vrsta obično velik pas koji se uzgajati za rad , nošenje tovar , čuvar i vodič . "
12320,Reč ili fraza koji se dobijati preuređivanje slovo neki drugi reč ili fraza . 
4668,prekursor plazma ćelija 
16653,"rasa zdepast pas kratak dlaka sa četvrtast njuška , razvijen u Nemačka . "
6444,postaviti granica . 
400,nezakonito destilovati irski viski 
10904,grupa virus koji imati jednolančanu DNK sa proteinski omotač 
11227,drvo iz porodica Cupressaceae 
15396,piroplazme i patogen stoka 
8421,"hartija koji upijati višak tečnost , na primer mastilo "
5921,dati odrediti utisak ili imati odrediti spoljašnji izgled . 
18705,Električna lapma koji se sastojati od staklen cev koji sadržati žičan spiralan vlakno koji emitovati svetlo kada se ugrejati . 
9876,biljka jednosupnica jak i prijatan miris iz porodica sunovrat koji se gajiti kao ukrasni a služiti i za proizvodnja lek 
1240,izraziti sav izbor ili preferenciju glasanje 
10470,veštački jezik koji se temeljiti što jesam više moguće na reč zajednički za sav evropski jezik 
16573,"nauka o reljef zemlja , koji se baviti oblik reljef sa različit aspekt . "
4778,miroljubiv otpor prema vlada štrajk glad ili odbijanje saradnja 
7721,glavni i velik grad Jamajka 
1508,mali ostrvski država u Mikronezija 
96,nesmanjen i nenarušen celovitost ili ukupnost . 
262,"prav veverica , mrmoti , leteći veverica "
18161,glavni rod redati Sarcosporidia 
8595,"pratiti , otkriti ili utvrditi tok razvoj šta "
9740,američki pisac roman koji jesam dobo Nobelov nagrada za književnost @card@ ( @card@ ) 
13029,napustiti svoj uverenje ili veza 
8526,šahovski figura u oblik konjski glava ; moći da se pomerati dva kvadrat horizontalno i jedan vertikalno ili obrnuto 
13094,"Čin prepravljanje nešto ( na primer , veličina odeća ) . "
18433,zec i kunić 
4994,zaposliti koji obavljati fizički posati ili raditi u fabrika 
5261,apstraktan zbir broj i simbol 
9953,"nizak ostrvo između Severne i Južne Amerika , popularan letovalište "
17549,onaj što imati masa i zauzimati prostor 
2407,Prihvaćen kao pretpostavka . 
1272,grupa srodan jezik koji se govoriti u dolina južne Etiopija ; blizak jesam povezati sa kušitskim jezik 
15784,nefinitna forma glagol od koji se moći graditi složen vreme ( kao u engleski ) ili koji se moći upotrebljavati pridevski 
15507,glavni grad Tuvalu 
9344,velik broj ljudi skupiti s neki specifičan cilj . 
6525,"posuda približno cilinričnog oblik , otvoriti na vrh . "
13937,tropski drvo iz južne Azija čiji jesam drvo tvrd i jako taman . 
2113,ko 
12961,"imati obeležje glodar , kopitar i surlaš ; telo ime jesam dugulaxasto , gornji usna raseći , rep kratak ; prdnji ud imati četiri , a zadnji po dva prst . "
7357,travnat zeljast biljka uglavnom iz Severne Amerika . 
13425,velik drvo čiji medonosan cvet imati intenzivan miris 
8809,evropski biljka sa mek čupav lišće ; ponekad se smeštati u rod Hieracium . 
7957,novčan jedinica Japan 
7294,"bombona koji u sredina imati fondan , voće ili koštunjav voće i preliti jesam čokolada "
7578,"neki ko nalaziti sredstvo za priprema neki predstava ( drama , film , i sl ) i nadgledati priprema . "
17179,u faza u razvoj jezik ili književnost koji se nalaziti između ranijih i kasan faza 
10571,Naći pribežište u 
7135,južnoafrički voće koji miris i ukus sličan kajsija ; koristiti se za zimnica i kiseljenje 
7385,otac ili majka ; neki ko začeti ili roditi ili hraniti i podignuti dete ; rođak koji igrati uloga staratelj . 
11828,službenik koji upravljati neki aparat ili mašina 
5392,odnos naspraman stranica i hipotenuza u pravougli trougao 
13277,"Aromatični mediteranski žbun , gajiti se zbog mirisnoh svetloljubičast cvetća koji se sući i čuvati u kesica . "
13473,grupa RNK virus koji obuhvatati onaj koji izazivati grip ( influenca ) i zauške 
17397,nedovoljno poznat parazit mišić kičmenjak 
2133,uređaj nalik na praćka koji se koristiti u raznim primitivan društvo za izbacivanje strelica ili koplje 
10607,"mineral , važan izvor litijum "
2052,mleko dobiti od krava 
16882,koji se odnositi na metorite ili jesam izazvno ona 
3270,rasprostraniti rod obično višegodišnji zeljast biljka koji ličiti na zvezdan ; lišiti se nekada koristiti u lekovit svrha . 
15267,otvoren izražavanje u javnost 
11668,grašaj velik zrno koji se potapati preko noć i onda kuvati ; služiti se sa riba i krompir 
10992,paprat koji rasti u voditi . 
19389,republika u unutrašnjost centralni Evropa ; odvojen od Slovačka @ord@ godina . 
3652,Nešto što jesam stvoren slaganje nekoliko stvar koji tvoriti jedinstven celina . 
12168,vrsta crven jabuka 
13149,Višegodišnja evropski biljka sa crvekastim cvet u oblik zvončić i sjajan crn bobica ; iz korenje i lišće se dobijati atropin . 
4332,glavni grad ekvatorijalan Gvineja 
2566,"krupan insekt iz grupa prakrilaca , uzan telo , snažan i prozračan krilo i odličan leto ; velik grabljivica koji sav plen hvatajuu leto . "
4421,neki ko kreirati nov ples . 
9871,silabički pisma koji se zapisivati sanskrit i hindi 
8929,materija iz gornji sloj Zelmljine površina na koji moći da rasti biljka ( posebno kada se raditi o njen kvalitet ili korišćenje ) . 
10578,"reprodukcija nanošenje mastilo na papir , kod priprema tekst za izdavanje "
12893,obratiti poseban pažnja . 
16593,koji se odnositi na dom i porodica koji živiti u on 
8825,"sos koji sadržati majonez začinjen bilje , senf i kapar ; služiti se npr . uz salata i hladan meso "
1089,biti koji od raznih dugorep glodar sličan ali velik od miš 
15965,"posebno geografski područje nedefinisanih granica , obično imati posebno namena ili se razlikovati po ljudi , kultura ili zemljište . "
1899,vreme između početak i kraj vremenski perioda 
1941,velik tropski plod koji se jesti svež ili se kuvati sa prinčem ili riba . 
13607,serijski izvršavanje računarski program 
18511,pokrenuti ili povući iznenadan pokret . 
10846,Zaračunati i prikupiti zaračunat novac . 
13632,Složiti u ambalaža . 
14310,itorijski period koji prethoditi srednji vek u Evropa 
17048,sovjetski pisac i politički disident čiji jesam pripovetka prikazati brutalnost sovjetski radnih kamp ( rođen @card@ ) . 
279,Čin koji se nešto posvećivati tako što se kroz neki crkven obred izdvajati kao posvetiti bog . 
13291,velik vojni flota 
16022,Tačka koji trupa zauzimati iz taktički razlog . 
3591,stanje kada deo muskulatura treper umesto da izvoditi kontrakcija . 
9309,srednji škola koji naglašavati latinski i grčki u priprema za fakultet 
16057,tanak cevčica koji spajati duplja nos i ždrelo 
10352,velik mišični vrećast organ koji pripadati gastrintestinalno trakt ; važan organ za varenje . 
12014,jedan od tri rat koji jesam voditi između Kartagina i Rimske republika što jesam dovesti da uništenje Kartagina i njen pripajanje Rim 
11079,koji imati oblik parabola 
5178,buba iz južne Evropa 
16100,javan službenik ovlastiti da odlučivati o pitanje koji se iznositi pred sud 
16385,"formalan ugovorni odnos uspostaviti radi obezbeđivanje stalan bankarski , poslovan ili berzanski usluga . "
160,"žalovati , tugovati , ili osećati gubitak zbog nešto što jesam učiniti ili jesam učiniti "
13823,u grčki mitologija morski nimfa koji jesam držati Odiseja sedam godina 
13506,osnovni SI jedinica za merenje električni struja 
3181,kozica 
17407,posoliti i glazirati kreker uglavnom u oblik olabavljen čvor . 
10311,neki od raznovrstan penjačica iz rod Piper . 
12992,pustinjski kokoš 
7570,grana fizika koji proučavati struktura atom . 
6489,majmun iz nov svet : kapucin ; douroucouli ; howler monkey ; saki ; spider monkey ; squirrel monkey ; titi ; uakari ; woolly monkey ; marmoset ; tamarin 
18569,"vrsta ječam , divalj jeyam . "
18100,veoma mali rod aromatičan evropski trava sa ? složen lišće i žut cvet . 
14943,velik ord dekorativan biljka sa ? glava cvet ; raširiti po ceo svet . 
14991,skup prostorija obično na jedan sprat stambeni kuća 
6510,aparat za kafa koji prav voden para koji prolaziti kroz pržen i krpuno mleven kafa pod pritisak 
2916,metalan provodnik koji se postavljati na visok tačka npr . zgrada i voditi u zemlja i tako jesam štititi od udar grom 
11594,neki od različit mekan slatkiš učvrstiti obično brašno koji se kuvati ili peći . 
6801,koji se dešavati ili jesam smestiti izvan neki granica ili izvan neki površ 
13926,"kretati se brzo sopstven noga , tako da jesam jedan stopala uvek uvek podignuti sa zemlja . "
82,činjenje dobra ; osećaj dobrotvornosti 
7684,kanal za komunikacija između grupa . 
1553,ptica koji jesam još mlad . 
1798,amblem koji ukazivati na prava neki osoba da nositi oružje 
9848,evropski višegodišnji zeljast biljka sa svet naliti na margareta sa žut zraka i taman sredina . 
14189,grana austronezijskih jezik koji se govoriti od Madagaskar do centralni delo Pacifik 
795,ćelija koji jesam deo tumor 
15379,red desetonožnih kratkorepih rak . 
5699,"nešto što jesam sigurno , što jesam pod sumnja "
10381,zagovornik secesija ili odvajanje od velik grupa ( kao što jesam utvrđen crkva ili nacionalan zajednica ) 
11708,svaki jedinjenje koji ne sadržati ugljen 
17428,biti koji građevina koji davati prostor za skladištenje 
6431,"toplotni motor u koji se sagorevanje dešavati u motor , a ne u odvojen peć ; toplota širok gas koji pokretati klip ili okretati turbina , "
3532,ime proizaći iz ime majka ili majčin predak 
13326,proučavanje geografski rasprostranjenost životinja ili biljka 
8992,( genetika ) organizam ili ćelija koji posedovati diploidni set hromozom od svaki roditelj 
11005,svaki član para homologih hromozom se nezavisno odvajati od član drugi par tako da se dobiti rezultat nasumičan 
6904,tipski rod porodica Serranidae : uglavnom mali pacifički brancin . 
5123,potpunost nešto koji uključivati sav njegov sastavni element ili deo 
18615,"katolički crkva čiji jesam sedište u Vatikan , koji voditi papa i hijerarhija episkop "
6744,biti koji od vrsta reč tradicionalan gramatika 
1953,novčan jedinica dominikanski republika 
4103,fileti haringa iz salamura koji jesam urolati ili umotati oko turšija 
17119,Živa po sav toplim i umeren toplim kraj svet ( osim u Australija i na nov Gvineja ) . 
8132,tanak traka ( od drvo ili metal ) 
13815,obožavanje mesec 
991,Gušter iz porodica Agamidae . 
5218,morski riba vrlo ukusan meso sa dva zlatan pruga iznad jedan oka . 
4436,tropski američki zimzelen drvo koji rađati orati bubrežstog oblik koji se peći za jela . 
15250,poklapati se sa red Pholidota . 
244,biti šta sa šta se šta moći objesiti 
14947,malajski jezik koji se govoriti u Malezija 
16116,rod mediteranski i evroaziskih zeljast biljka : sikavica . 
3171,Obrad fotoosetljivog materijal da se dobiti vidljiv slika . 
19329,komunikacija putem računar 
5247,koji se odnositi na jezik koji nastajati iz kontakt drugi dva jezik i nositi obeležje oba taj jezik 
14832,preneti ili izraziti značenje 
15109,prestonica i velik grad Severne Irska ; centar protestantizam u severni Irska . 
10233,deo govedina koji uključivati kost u oblik slovo H kod kuk 
7764,Obično zimzelen evroazijski žbun . 
9595,jezik koji govoriti narod Atakapa koji živiti u priobalan područje Luizijana i Teksas 
19340,sir istopiti sa piva i poslužiti na tost 
11862,društven klasa koji obuhvatati onaj koji se baviti fizički posao ili raditi za plata 
17644,"u astronomija , relativno malo nebeski telo koji se sastojati od leden masa koji se kretati oko sunce po veoma eliptički putanja "
19129,"primaran suženje na hromozom koji spajati sestrinski hromatide . na centromeri se nalaziti proteinski struktura , kinetohor , koji se formirati na početak mitoze i imati uloga da vezati hromozom za deobni vreteno . ona usmeravati kretanje hromozom za vreme deoba pošto se za ona vezivati konac deobni vreteno . "
4691,jestiv plod drvo iz rod Castanea 
7585,električni uređaj takav da struja koji proticati kroz on u jendom kola moći da uključiti ili isključiti struja u drugi kola 
326,decimalan jedinica težina zasnovati na gram . 
16736,drven duvački instrument ( iako jesam od lim ) s jedan jezičak ; u oblik lula ; s mehanizam za pokrivanje rupica . 
4807,kubanski socijalistički vođ koji jesam zbaciti diktator s vlast @ord@ godina u ustanoviti marskističku socijalistički država na Kuba ( roditi In @card@ ) 
16212,"u grčki mitologija ženski Titan , boginja pamćenje i sećanje , majka Muza "
14358,"vereme kada nešto raditi i na raspolaganje jesam , npr . mašina ili fabrika "
9415,slon 
3508,voziti koji primati mnogo putnik i koristiti se za javan prevoz . 
18769,grana biologija koj izučavati ćelijski aspekt nasleđivanje ( posebno hromozom ) 
18723,bar u koji jesam služiti suša 
15716,Detlići . 
18319,rod žbunje i nizak drveće iz star svet ; imati mirisan cveće u lep grozd : ? 
13202,knjiga ili brošura koji sadržati popis stvar 
841,vreme koji pokazivati časovnik . 
2675,mali čokoladni slatkiš 
18926,u rimski mitologija boginja mesec ; u grčki mitologija ona odgovarati Selena 
16234,pokušavati da se sprečiti otkrivanje ( posebno od strana policija ) 
2794,Oštra višegodišnji evroazijski zeljast biljka . 
15761,morski protozoa koji imati zaobljen omotač sa bodljikav izraštaj 
793,malo drvo istočni Mediteran ; purpurno-crveni cvet se pojavljivati pre lišće ; drvo se cena za furnir . 
12426,uglavnom lišaj koji rasti na morski stena . 
10917,dobiti akademski zvanje po svršetak studija 
8766,ticati se kola ili uređaj kod koji jesam izlaz proporcionalan ulaz 
6688,skidati težina . 
18373,čin deljenje ili širenje ili parcelisanje 
17282,Specijano konstruisan kontejner tako da se njegov sadržaj moći koristiti u propisan količina . 
556,( gramatika ) reč u gramatički jedinica koji igrati isti gramatički uloga kao i ceo jedinica 
15055,mitski grčki junak koji se boriti protiv Troja u Ilijada 
7174,"u računarstvo , poruka ili fragment poruka "
17937,Viđliva spoljašnjost neki ili nešto . 
17233,rod biljka iz starg svet koji se gajiti za ukras . 
16053,o apostrofa ili koji jesam karakteristika apostrofa 
7251,režuha 
1274,sistem merenje vreme 
7893,mali evropski gnjurac 
711,otporan evropski godišnji biljka koji imati cvasti žut cvet . 
17306,severnoatlantski kljunata ulješura sa okrugao čela . 
2945,uzeti i zadržati 
17475,poklapati se sa rod Sparganium . 
5504,glavni i drugi po veličina grad Tanzanija 
7689,skup dirka na muzički instrument 
2709,Bilja nanati . 
2813,neprekinut veza ili spoj . 
17459,rod koji uključivati evropsu lunju 
5474,materijal u nuklearni reaktor koji apsorbovati radijacija 
7147,"koji se ticati Singapur , njegov ljudi i kultura "
1938,mekan srebrnkast metal iz grupa redak zemlja bey stabilan iyotopa ; pronaći u radioaktivan oblik kao fisioni proizvod uranijum 
