,Sysnet
6346,lekar koji se specijalizovati za dijagnostikovanje i lečenje poremećaj rad endokrin sistema . 
12688,"geranijum iz Svrope , Južne Amerika i Australija , posebno planinski područje . "
2509,koji imati oblik parabola 
8352,tropski drvo poreklo iz Azija koji rađati mesnat plod . 
7177,prostor u velik zgrada koji jesam podeliti u zaseban jedinica 
17944,fizički konstanta koji se povezivati temperatura i energija 
13046,velik močvarica sa poviejnom perjanica na glava 
11622,koji sintaktički povezivati rečenica ili rečenični element 
15183,lokalan računarski mreža za komunikacija među računar ; posebno moreža koji povezivati računar i program za obrada tekst i drugi kancelarijski oprema u kancelarijski komunikacioni sistem 
13332,glavni satir u služba Bahusovoj ; otac Dionisijev ; obicno se predstavljati kao veseliti pijanac koji jahati na magarac 
11117,novčan jedinica koji se koristiti u kraljevina Tonga 
15607,raditi za neki ili biti neki sluga . 
4275,jagnjeći odrezak koji uključivati grudni kost i povezan mišić ( meso ) 
4312,potpun grupa sličan stvar . 
8639,sprečiti donošenje odluka porota 
2605,pripadnik kartuzijanski red 
519,"kretati se ili uzrokovati kretanje u krivudav , spiralan ili kružan tok . "
7267,"teorija psihoanaliza imati za cilj da dokazati da uzrok psihički oboljenje jesam nužan i jedino biološki činilac , već da oboljenje moći biti i posledica psihološki činilac ; upravo zbog činjenica da jesam psihoanaliza orijentisan na otkrivanje uzrok , ona se nazivati uzročni oblik lečenje ; cilj sam psihoterapija odnositi se ne toliko na smanjenje ili otklanjanje simptom odrediti bolest nego na otkrivanje i eliminisanje njihov uzrok ; na taj način vršiti se restrukturisanje psihički proces koji trebati da postati skladan i konstruktivan ; njen osnivač jesam Sigmund Frojd "
10463,imati potpuno razumevanje nešto ; biti na vrh u neki domena znanje . 
5435,pričvršćivač koji pričvršćivati dva krak kaiš ili traka ; često imati igla 
10166,Rođen u sad ili stanovnik sad . 
11459,nezreo sisar . 
3808,obojiti ( kao zid ) 
7172,jestiv kvrgav koren loz sladak krompir koji rasti u toplim predeo sad 
17002,stanovnik Indonezija ili poreklo iz Indonezija 
5126,redak sup od meso ili riba ili bujon od povrće 
19346,osetiti zvuk putem čla sluh . 
4617,tačka jednako udaljiti od kraj linija ili završetak lik 
16298,Presvučeno sedati za više osoba . 
10238,"sladak jestiv tamno-plave bobica , nisko rastući ili visoko rastući biljka borovnica "
12243,karipski drvo koji rađati yxutosmeđe voće s dubok usek 
15516,radnja koji stajati kao ekvivalent nešto ili imati ishod u ekvivalent 
15267,glavanska abterija koji skladištiti električni energija 
13855,rod porodica Dracunculidae . 
5314,nacrtati ili napisati skica ili nacrt 
1073,dati izjava pod zakletva ; izjaviti pod zakletva . 
14377,tajmer koji moći da se pokrenuti i zaustaviti u tačno označiti vreme 
7698,grana geologijae koji koristiti fizički princip za izučavanje osobina zemlja 
17773,komarča 
14787,prepoznati ili uočiti razlika . 
8908,služiti za povezivanje novina ili časopis 
453,zaslon koji koristiti tečan kristal koji menjati refleksivnost u električni polje ; koristiti se za digitalan časovnik i prenosiv računar 
16529,žirafa 
16052,"gravura koji se sastojati od drven ploča u koji jesam urezan slog , nacrt ili šara ; koristiti se za izrada otisak "
18745,moreuz u Njujork koji odvajati Menheten i Bronks od Kvinsa i Bruklin 
9027,koji se odnositi na paleontologija 
19304,društven grupa ( obično pre pojava pisma ) 
16842,"plav mineral magnezijum , gvožđe , aluminijum , silikona i kiseonik ; često se koristiti kao drag kamen "
8960,Pomazanje kao deo religijski obred isceljivanje 
1338,rod monokotiledona koji uglavnom činiti trava koji imati ? 
7417,rukavac severni Atlantik između Velika Britanija i Irska 
17080,zgrada ili mesto na koji se pružati odrediti usluga ili se koristiti za određenu industrija . 
988,neki od grub korovskih trava sa dugačak koren koji u lišće imati kiselina . 
18556,velik broj ljudi skupiti s neki specifičan cilj . 
19210,dati oblik ili forma nešto . 
13549,čin dozvoljavanje 
10067,tipski rod porodica Sciaenidae : grb . 
11438,"iz grčki mitologija , zavesti Klitamenestru i ubiti Agamemnon i uzurpirati presto Mikena sav dok se Agamemnononv sin Orest jesam vratiti kući i ubiti ga "
12429,neki od brojni biljka bezcvetnica koji imati prav koren ; reprodukovati se sporama . 
608,"istopiti se , polomiti ili na drugi način postati neupotrebljiv ; o sijalica i osigurač "
13096,stanje do koji dolaziti zbog uticaj majčin alkoholizam na plod tokom njegov embrionalan ( prvi @card@ mesec ) i fetalnog razvoj ( od @card@ mesec do kraj trudnoća ) ; pretpostavljati se da jesam nedostatak enzim alkoholni dehidrogeneze razlog nepravilan i poremećen metabolizam alkohol u embrionalan i fetalnoj jetra plod 
2722,treći odeljak stomak preživar 
28,nešto što izazivati osećanje čuđenje 
17314,karakter koji imati oblik velik slovo ali čiji jesam visina isti kao kod mali slovo 
7214,prijateljski država . 
2970,neki ko jesam član nastavni osoblje na fakultet ili univerzitet . 
15505,osoba koji imati konzervativan ideja ili stav . 
18361,složen ester koji se koristiti za izrada tkanina ili plastika 
2137,uzrokovati da šta struja biti poneseno 
13557,reka koji izire u Pirineji i ulivati se u Biskajski zaliv 
6512,"u računarstvo , organizacija podatak i njen memorijski alokacija u računar "
6630,mineral nalik glina ; glavni izvor aluminijum 
788,pića destilovati od vino ili fermentiranog voćni sok 
10839,otvoren izražavanje u javnost 
7076,"tkanina od niti , konopac ili žica koji se tkuju zajedno u pravilan interval . "
9666,velik rod atraktivan trposkog žbunje i mali drveće iz star svet 
9330,"čadski jezik koji se govoriti u severni Nigerija , blizak jezik Haus "
14299,osnovni novčan jedinica Papue nov Gvineja 
4571,cipal 
9619,velik zemljišnji prostor očuvati u prirodan stanje kao javno dobro . 
17247,vreća u koji se stavljati štap za golf i loptica 
6829,koji jesam u veza sa sinhaleskim jezik 
17676,podeliti ili organizovati u govorni segment ili govorni zvuk koji se moći izolovati 
7242,planinski lanac na severozapad SAD-a 
4232,šnicla sa gornji delo kratak slabina 
2807,finski jezik koji govoriti Mordvini 
6802,grana biologija koji se baviti razvoj malformacija ili ozbiljan devijacija ( odstupanje ) od normalan tip organizam 
18549,LR 
10925,Nešto zakrivljen oblik . 
18028,"Sveže lišće , ili lišće konzervisati u sirće , koji se koristiti kao začin . "
10911,tipski rod porodica Myrmecophagidae ; mravojed Južne Amerika . 
9926,Velka i rasprostranjen porodica biljka iz red Myrtales . 
3965,deo Tihog okean između Kina i Japan 
2209,Načiniti prekrivač na nešto . 
11566,broj ili nizak broj koji se koristiti za identifikacija . 
1258,mali rod višegodišnji cvornatih biljka iz tropski Azija : tara 
2982,"sagorevati đubar , na primer . "
4281,grana biologija koji proučavati struktura i aktivnost makromolekula koji jesam ključni za život ( i naročito njihov genetski uloga ) 
8763,Čin priprema nešto ( kao hrana ) uz primena toplota . 
55,voziti koji ići po šina i kretati se na električni pogon . 
15447,uređaj koji zagrevati voda ili prostorija 
160,koji na sebe imati prljavština ili nečistoća . 
11410,izlaziti teći postepeno . 
19079,koji se ticati Rim i njegov ljudi 
15297,"finansijski obaveza , kao porez . "
18742,odnos brojati umrli prema ukupan polulaciji na neki područjy ; izražavati se na @card@ u tok godina . 
6042,vezati za pridev ; koji se stavljati ispred imenica koji modifikovati 
17158,"žut trivalentan metal , redak lantanoid "
17438,"vreme koji jesam potrebno da nešto pasti na polovina prvobitan vrednost ( posebno , vreme potrebno da se polovina atom radioaktive supstanca dezintegrisati ) "
17181,Smeštaj u koji živiti jedan ili više porodica . 
1633,ženski skraćen dvodelan kupaći kostim 
15293,ugao koji graditi dva objekt i posmtrač ( koji jesam u teme ) koji ona posmatrati 
10402,Živa po sav toplim more između povratnik ; stnovnik jesam pučina i hraniti se riba ; na obala izlaziti da položiti jaje ; vrsta u izumiranje . 
3975,punč napraviti od vino klaret i brendi sa sok od limun i šećer i ponekad višnja ili Kurasaom i svež voće 
12992,a native Or inhabitant of the West Indies 
8152,malo zimzelen drvo poreklo iz Azija i Severne Afrika ; imati lep ružičast cvet i vrlo ceniti koštunjav plod . 
15938,srednji deo ili odeljak 
4250,"mali zver sa crnm griva ; živiti u srednji Afrika ; danju spavati , a noću loviti . "
11730,čin uklanjanje nešto 
10971,"deo biljka ili životinja koji nalikovati na rebro ( kao glavna žila kod lista , ili očvrsnuti vena u krilo insekt ) "
1132,Brašno koji se dobijati od pšenica . 
4895,TZ 
833,mali biftek seći od kratak delo slabina sa koska u oblik slovo T i mali parče pečenica 
12266,vrednost koordinata na vertikalan osa . 
12263,"koji jesam u više boja , bogat boja "
15103,tehnički škola koji sprovoditi nastava u mnogi industrijski veština i primenjen nauka 
16259,"reka u jugozapadni Azija , ulivati se u Persijski zaliv "
7277,slediti izvestan tok . 
1407,biti preneti preko određenog rastojanje 
8550,mali i tanak vodozemac bez ud koji kop kao crv iz rod Gymnophiona ; nastanjivati vlažan tlo tropski predeo . 
9498,privrednik koji se baviti prodaja na velik . 
14649,Lini koji označavati granica . 
1223,neki od raznovrstan drveće iz rod Celtis koji imati neupadljiv cveće i mali bobičast plod . 
8444,"koji se ticati Svazilend , njegov ljudi i kultura "
6878,nešto pre fermentisano nego destilovati 
13755,migracija osoba iz jedan zemlja ili lokalitet u drugi . 
12539,Nešto što se koristiti za ulepšavanje . 
8473,Čin borba ; biti kakav nadmetanje ili sukob . 
17754,a native Or inhabitant of Austronesia 
11355,ugao između zraka koji se odbijati i praviti koji jesam upravni na površ odbijanje u tačka odbijanje 
5350,baciti ili odbaciti . 
17805,rod mali orhideja severni hemisfera . 
4876,Zaštitini pokrivač za glava napravljen od tvrd materijal da moći da zadržati udarac . 
9129,Čin razmenjivanje jedan stvar za drugi . 
16890,tipski rod porodica Agonidae . 
2412,proučavanje fonološki realizacija alomorfa jezički morfema 
16894,neki od više ? deciduous azijski drveće iz rod Ailanthus . 
8645,Konstrikcija delo telo šta jesam onemogućiti protok krv ili drugi telesni tečnost . 
14131,kolač sa ukus đumbir 
18358,zaštitni obloga za mehanički deo 
18991,postepen i sređen proces promena u ekosistem koji jesam izazvati progresivno zamenjivanje jedan zajednica drugi dok se ne uspostaviti stabilan vrhunac ( ekologija ) . 
7125,"koristiti se u ranijim klasifikacija : sastojati se od raznovrstan skup organizam koji ne cvetati i nemati seme : alga , bakterija , glixve , lišaj . "
2405,"Američki majmun dlakav lice , širok nozdrva , dugačak repa za prihvatanje ; živa na drveće . "
16388,"ravnati , asfaltirati staza sa koji avion poletati sa zemlja i na koji sletati "
424,jedan iz skupa mali komad krut papir od koji jesam svaki označen na različit način i koji se koristiti za igranje igra ili za proricanje budućnost . 
12156,koji se odnositi na filozofski doktrina racionalizam 
12460,prozor koji imati dva krilo koji kliziti gore i dole 
19412,dominacija jedan država nad njen saveznik 
79,koji dovoditi ( pričinjavati ) fizički neudobnost . 
8559,"neki od raznovrstan godišnji žitarica i trava za ispaša sa sitan zrnoml uključivati rod : Panicum , Echinochloa , Setaria , Sorghum , and Eleusine "
12315,Glavni grad star Mesopotamija i sedište star Vavilonskog carstvo 
11799,"postati rastavljen , nepovezan . "
8046,koristiti se prilikom obraćanje muški osoba koji jesam uključiti u isti pokret . 
17936,stanovnik Burma ( Mijanmar ) ili poreklo iz Burma 
1215,ceremonija koji se održavati u sinagoga ( obično za vreme Pedesetnice ) koji se priznati za odrastao član jevrejski zajednica mladić i devojka koji jesam uspešno završiti kurs judaizam 
14460,Komad zemlja pripremlje za neki sportski igra . 
19286,učiniti da okriviti u sudski postupak biti osloboditi 
5793,imitacija ili reprodukcija original . 
5516,Tačka u koji se tri površ sreća ili presecati . 
27,bantu jezik blizak jezik zulu 
14231,južnoafrički voće koji miris i ukus sličan kajsija ; koristiti se za zimnica i kiseljenje 
6176,beo medved polaran predeo . 
15377,Žestoka bitak koji se voditi prsa u prsa između trupa koji jesam na određenoj pozicija u zadat vreme i na zadat mesto . 
16437,jedan u para vezan gameta koji jesam isti veličina i struktura 
9181,nešto sto jesam napisati ponovo 
7336,Čvrsto stisnuti među prst . 
7556,koji karakterisati životinja za razlika od biljka . 
5324,Bilja nanati . 
3291,koji se ticati domorodac Amerika 
6182,glavni i velik grad Antigva i Barbuda ; na ostrvo Antigva 
12240,mali kompaktan prenosiv računar 
8115,organ čuti miris i ulazak u respiratoran trakt ; istaknut deo lice kod ljudi i drugi sisara 
12160,koktel napraviti od vodke i goveđi sup 
12528,Suptropska penjačica koji se gajiti u više varijetet zbog velik i sladak gomoljast koren koji imati narandžast meso . 
18148,telekomunikacioni sistem koji prenositi slika objekt ( mirujućih ili pokretan ) između udaljen tačka 
2276,stanje sramotiti zbog prekor javnost 
1460,koristiti računarski miš za pomeranje ikonica na ekran i biranje komanda iz meni 
918,pribor koji imati dlaka ili čekinja čvrsto usaditi u ručak . 
12355,rod porodica Strigidae . 
13428,rod iz porodica Umbelliferae ; uključivati paškanat . 
8593,italijanski otvoriti pitati od tanak testo prekriven npr . paradajz sos i sir 
14506,izvijen bakterija ( naročito neki koji jesam štapičastog ili razgranat oblik u nodulima koren kod biljka koji jesam azotofiksatori ) 
16474,ljut zelen ili crven paprika iz jugozadapdnog delo sad i Meksiko 
18143,mehanizam koji prenositi snaga od motor taj točak motorni vozilo . 
5473,pčelarica 
18953,habulica 
2901,"jedan od četiri podklasa ili superreda Monocotyledones ; obuhvatati oko @card@ , @card@ vrsta u @card@ uglavnom suvozemni trava , posebno vlažan predeo , uključivati : Čperaceae ; Gramineae ; Bromeliaceae ; i Zingiberaceae . "
3959,dvokrilan morski školjka koji živiti u pesak ili blato . 
6382,kompilator za program pisan u Fortranu 
6850,Fizički objekt koji se sastojati od određenog brojati povezan stranica . 
15288,"učiniti disjunktnim , odvojen ili nepovezan "
3183,"u grčki mitologija jedan od @card@ Nereida , majka Ahil ( sa Pelej ) "
9538,"Veličina ili frekvencija , relativno u odnos na jedinica vreme . "
16759,računarski jezik u koji se prevod nešto napisati drugi računarski jezik 
14535,primitivan sisar koji obuhvatati samo izumro vrsta iz podklasa Prototheria 
1009,"tanak , ravan kolač bez kvasac koji sadržati ovseno brašno . "
284,osoba koji jesam roditi na neki određenom mesto ; osoba koji jesam taj mesto zavičaj . 
4044,aspekt izgovor koji podrazumijeva združivanje artikulornih organ kako biti oblikovati zvuk govor 
6639,prebaciti datoteka ili program s jedan računar na neki drugi 
12002,"koji se ticati Iran , njegov ljudi i kultura "
17871,mali republika u istočni Pirineji između Španija i Francuska . 
17640,kuvati ( kao sos ) 
5493,obično plastičan kartica koji omogućavati vlasnik da povući novac s račun ili da platiti roba koj hteti direknto biti platiti s njegov račun 
18538,prestonica i velik grad Slovačka . 
3259,dodati kao nov element ili deo 
822,kulanapanski jezik koji govoriti narod Pomo 
10804,azijski zimzelen drvo koji se sada gajiti u tropsim područje : hlebni drvo . 
9768,Bixlka koji trajati tri sezona ili više . 
13312,"decimalan sistem mera zasnovati na metar , kilogram i sekunda . "
16201,muški gametocit od koji se razvijati četiri spermatide 
6948,morski papagaj 
17496,odevni predmet koji padati od struka ; nositi ga uglavnom žena . 
2267,ukrasni tropski drvenast biljka penjačica 
1173,"raširiti , razbacati ili podeliti "
1293,mehanizam koji prenositi magnetan traka preko glava za čitanje i pisanje uređaj za slušanje s magnetan traka ili za pisanje na ona 
7774,skupština koji imati visok zakonodavna ovlašenja 
4537,guščiji džigerica koji se koristiti u ishrana 
16041,sistem jedinica koji se koristiti za merenje površina 
9708,toranj na čiji jesam vrći radni prostor sa staklen zid za posmatranje avion na aerodrom 
2336,jestiv i vredan gljiva ; imati ispupčen klobuk koji jesam pomalo lepljiv kad jesam svež i vlažan ala ubrzo se sušiti i debeo ispupčen drška . 
15522,dravidski jezik koji govoriti narod Telugu u jugoistočni Indija 
6490,isturen prednji deo glava neki životinja ; uključivati vilica i nos. 
18759,limen muzički instrument sa dug cev čiji dužina se moći menjati klizanje delo cev u oblik slovo U . 
534,uneti znak interpunkcija u tekst 
8253,tibetsko-burmanski jezik koji se govoriti u junanskoj oblast Dali 
7342,sfinkter na pilorusu koji razdvajati želudac od dvanaestopalačni crevo . 
13725,dopustiti da moneta fluktuirati . 
13804,drevan sistem pisanje koriščen u Mesopotamija i Persija koji se sastojati od karakter u oblik klin 
13631,imati ili sadržati odrediti tekst ili oblik 
3021,prirodan predmet koji pokrivati ili obmotavati . 
2573,predmet pričvrstiti za jedan mesto ( posebno u domaćinstvo ) 
18471,prodavati nešto ilegalno . 
12433,klasa koji zauzimati visok pozicija u društven hijerarhija 
18904,mleko dobiti od koza 
14262,vreme između zalazak sunce i ponoć . 
15715,knjiga koji jesam napisati Karl Marx ( @card@ ) koji objašnjavati neki ekonomski teorija . 
13990,"kontinentalan zemlja u centralni Afrika , steći nezavisnost @card@ @card@ "
6421,zanimanje za koji jesam neki platiti . 
9792,velik grupa ostrvo ( preko @card@ ) u istočni delo Okeanija 
203,čitanje površno ili nasumično 
4613,deo zub koji jesam ugraditi u vilica i služiti kao potpora . 
13714,kost u ruka 
14824,biti koji jezik koji govoriti američki Indijanac 
6463,osoba koji koristiti naučni znanje da rešiti praktičan problem 
9470,Daždevnjak Novog svet ( Meksiko ) ; mali do umereno velik . 
13756,Sem mirođija koji se koristiti za kiseljenje krastavac i turšija . 
10803,meso od slabina goveče 
17546,čvrst sladoled koji se sastojati od @card@ ili @card@ sloj različit boja i ukus 
16667,pisac sjedinjen Država ( @card@ ) . 
6326,tonski jezik koji se ne koristiti klizni ton 
15486,jedan od država SAD-a ; 49-ta država koji jesam pristupiti savez 
9872,stanovnik Tajland ili poreklo sa Tajland 
16326,grčki jezik od @ord@ do @ord@ godina nov era 
16408,neki od brojni biljka iz porodica Cruciferae koji imati jestiv lišće . 
13137,Čvrsti uglavnom krečan oklop mekušac . 
18149,"plod iz loz zimski dinja , zelen dinja sa bledo-zelenim do narandžast meso koji dugo ostajati svež "
9997,"nagovestiti , naslutiti , predosećati . "
15988,deo dodati knjiga ili pozorišni komad koji ga nastavljati ili produžavati 
15409,neki ko predavati francuski jezik . 
15224,služiti za serviranje i pripremanje palačinka 
18054,Količina novac . 
7025,nauka koji proučavati živ organizam . 
4420,"u računarstvo , čip sa memorija iz koji moći samo da se čitati koji moći da se obrisati ultravioletni svetlo i da se programirati nov podatak "
3375,poklapati se sa red Psittaciformes . 
2711,iskrivljen parac drvo koji kada se baciti kako trebati vratiti bacač 
1198,Ići za nešto . 
4743,hemijski jedinjenje koji činiti samo dva element 
8244,kao lukovica 
15105,kratko pržiti na mast ili ulja 
15681,kanal kroz koji cirkulisati telesni tečnost . 
72,silabički pisma koji se zapisivati sanskrit i hindi 
69,Čin uspostavljanje internacionalan nadzor nad nešto . 
13374,u rimski mitologija boginja ognjište i vatra koji jesam čvale vestalske devica ; u grčki mitologija odgovarati ona Hestija 
4580,okućnica ograđen zid ili ograda 
15077,osloboditi od instrukcija ili podatak 
14852,"velik rasprostraniti rod biljka i žbunje , posebno severni Amerika i Arktičkih područje . "
4514,neki ko učestvovati u javan izražavanje grupni osećanje 
9573,čvrsto i prilično suv meso ( obično govedina ili teletina ) 
2745,neki od mnogobrojan ptica pevačica sa kratak i jak kljuna koji jesam prilagoditi za razbijanje seme . 
278,Četvrti period ( od oko @card@ godina ili @card@ do pubertet ) tokom koji jesam seksualan interes trebati da biti sublimirati u drugi neseksualnim aktivnost . javljati se potreba za identifikacija sa roditelj isti pol što se oglda i u potreba dete da prihvatiti vršnjak istogspola i sa ona se poistovetiti . 
126,osobina onaj što ne zasluživati poverenje . 
19218,nagnuti jedan prema drugi kako biti formirati korito 
11984,osnovni ili suštinski atribut koji deliti sav član klasa . 
18527,dovesti do zaključak ili dovesti do uspešan razrešenje 
6794,jaje koji jesam kratko kuvati u ljuska u voditi koji lagano ključati . 
16478,ekran koji se sastojati od uređaj koji preuzimati signal sa računar i prikazivati ona na CRT ekran 
6810,"materijal koji omekšavati pri zagrevanje , a ponovo stvrdnjavati pri hlađenje "
6169,malo azijski listopadan drvo koji rađati velik crven ili naranjdžasti jestiv plod . 
8831,mali brzai elegantan antilopa iz Afrika i Azija sa sjajan oči . 
13769,koji se odnositi na apozicija ili koji se nalaziti u apozicija 
16096,nezreo gamet koji nastajati od spermatocita ; razvijati se u spermatozoid 
17612,priča o neki avantura 
13206,mehanizam koji kontrolisati rad mašina . 
17035,rod vrlo rasprostranjen višegodišnji zeljast biljka i neki žubnja . 
19271,smanjiti promer kanal ili prolaz . 
14001,biti koji od velik krilni ili repni pero ptica 
15255,"francuski buđav sir ; kvalitetan sir iz grupa "" plav sir "" od ovčiji mleko "
1295,nezreo leukocit koji se obično nalaziti u koštan srž 
7340,"o pridev ; jedinica imenski ili priloški tip , deo predikat , koji se odrediti sadržaj , mesna , vremenski ili situacioni kvalifikacija pripisivati subjekt "
17719,mekan vreća napuniti vazduh ili ispunom kao što jesam perje ili sunđer 
16195,izlistati u indeks 
444,Opšti progresivan rast cena . 
1888,lista ime . 
17807,brak unutar sopstven pleme ili grupa kako taj zahtevati običaj ili zakon 
11005,olovka čiji jesam vrh za pisanje napravljen od filc 
19229,tip porodica Cinclidae . 
15826,"u grčki mitologija morski nimfa , kćer Okean i Tetida "
18186,osoba koji imati religiozan vera 
271,Naočari koji jesam zatamniti ili polarizovati da biti sebe oči zaštititi d sunčev svetlost . 
258,u anatomija brazda ili kanal na telesni struktura ili delo telo . 
13093,tranzistor kod koji struja mahom teći kroz kanal čiji se efektivan otpor moći kontrolisati obrnut električni poxlem 
14195,"razred dikotiledona koji uključivati porodica Moraceae , Urticaceae i Ulmaceae . "
14523,graditeljstvo koji služiti kao sklonište za pas 
5187,"ukrasni mirisav biljka iz Evroazija sa žut cvetić u oblik dugme ; koristiti se salata , čaj , začin ; ponekad se smeštati u rod Crysanthemum . "
16892,uniforman kretanje bez rotacija 
5502,drama koji pratiti muzika ; pevač pevati i gluma uz pratnja orkestar ; počinjati uvertira a radnja nekad prekidati muzički intermeco 
11760,"mlečan žlezda kod goveče ( krava , ovca i koza ) "
8241,"softver koji moći koristiti grupa ljudi koji raditi na isti podatak , ali koji moći biti distribuirati u prostor "
4489,mineral koji se sastojati od aluminijum silikat ; glavni izvor kaolin 
803,rod mali uspravan biljka ili penjačica sa perast lišće i mali neprimetan cvet ; rađati mali pljosnat mahuna : sočivo . 
14819,onaj što uključivati računanje ili računar . 
7606,"zeljast ili grmolik , zimzelen ili listopadan biljka , godišnji ili višegodišnji biljka ; ? "
632,deo sveopšti javan mnenje koji se zanimati za izvor informacija ili zabava . 
14643,zgrada namenjen sveštenstvo . 
1174,"crn kafa sa konjak , šećer i limunov kor "
11275,"proces ili niz aktivnost , posebno praktičan ili mehanički priroda , koji jesam uključiti u odrediti oblik rad . "
8570,vrsta reč koji se identifikovati atribut imenica 
17682,"medalja od bronza , ili koji izgledati kao da jesam od bronza , koji se obično davati neki ko jesam treći na neki takmičenje . "
7403,nalog za odvođenje u pritvor 
3891,mikser sa električni pogon koji vitlati sečivo koji mešati ili sipati ili rastvarati hrana 
10988,deo vanjski polje sa desni strana hvatač . 
13542,Učiniti da se nešto podeliti ili odvojiti . 
4642,lingvistički odnos koji jesam uspostaviti gramatički sredstvo 
10846,crn zrikavac ; napad usev u ulaz i u stanište . 
6520,"otrovan štitovratka iz Afrika ili Azija ; kada raširiti koš na vrat , na leđni strana se viditi šarati nalik na naočari . "
10431,Čin koji se nešto povećavati . 
16755,Kolač koji se sastojati od dva lagan kor između koji jesam žele smesa . 
4932,odnos subordinacija koji nastajati kada veznik učiniti jedan jezički jedinica konstituent drugi 
10225,čin sastavljanje lista ili popis 
1703,onaj koji imati boja između zelen i narandžast u spektar boja ; podsećati na boja žumance 
13973,vrteti se ili uzrokovati da se nešto vrtiti . 
12727,dobiti podatak sa magnetski traka . 
16498,Događaj koji se pribojavati . 
6875,biti koji od različit antibiotik dobijen od penicilijumskih kalup ( ili proizveden sintetički ) koji se koristiti u lečenje različit infekcija i bolest 
16582,"Napoleon jesam poraziti Ruse u rovovski bitka kod Borodin @card@ , ali jesam nepopravljiv oslabiti svoj armija "
16387,Čin penjanje na nešto . 
11645,pozicija na koji neki ili nešto ( kao stražar ili čuvar ) stajati ili on jesam odrediti da stati . 
8782,neki od raznovrstan leptir iz porodica Lycaenidae koji imati krilo bakrene boja . 
11603,"velik red insekt koji imati jedan par krilo i usta za sisanje i ubadanje ; uključivati muva , komarac i dugonog komar . "
7554,koegzistirati sa podklasa Metatheria . 
13,alpski kokoš 
10490,"smanjiti se po veličina , opseg ili rastojanje . "
3146,platforma koji jesam isturiti iz zid zgrada i okružen balustrada ili ograda ili zid 
6201,prestonica Egipat i velik grad u Afrika ; glavna luka južno od delta Nil ; nekada sedište faraon . 
5471,proizvoditi ritmičan zvuk . 
19372,u pozicioni brojni sistema pozitivan ceo broj koji jesam ekvivalentan jedinica na sledeći višem redni mesto ( matematika ) . 
8629,zadatak dodeliti za pojedinačan studija 
1638,struktura podignuti da podsećati na ličnost i događaj 
10191,mašina za umnožavanje koji kopirati grafički materijal delovanje svetlost na izolovan površina koji propuštati svetlost i koji služiti za stvaranje slika pomoću toner 
12004,Spremti za jela podvrgavati toplota . 
9273,evropski šaš sa mali jestiv gomolj nalik orah . 
968,sredstvo za pisanje sa mali nazubljen točak koji isecati rupica na šablon 
2414,"onaj koji se prostorno širiti ili prodirati nadole ili unutar , ili unazad , bočni ili ka površina u odnos na centar "
17867,praksa obraditi zemlja ili gajenje stoka . 
5071,napetost između Arap i Izrael jesam eskaliarala i dovesti do kratak rat u jun @card@ ; odtle jesam Izrael izašao kao vodeći sila na Bliskom istok 
9340,o litijum ili koji sadržati litijum 
16057,Uobičajeni evropski stint . 
17912,kočnica koji se koristiti za usporavanje ili zaustavljanje vozilo 
8254,koji se odnositi na prava ; koji imati jedan dimenzija 
2583,gomoljast biljka koji se gajiti širom svet zbog jestiv gomolj . 
11011,komad meso sa plećka pogodan za pečenje 
11597,jedan od četiri delo igra u koji jesam neki sport izdeliti . 
6095,Francuski ili italijanski hleb iseći na deo i posuti puter sa aroma beo luka a potom osušiti u rerna . 
26,novčan jedinica Alžir 
15762,žut Pipin jabuka sa karakterističan ukus 
17294,hidra ; polip ; meduza ; ? sea anemones ; korali . 
2045,medicinski radnik sa dozvola . 
11701,fermentisano i često penušav pića koji se praviti od sok kruška ; po ukus sličan jak cideru 
14761,pauk ; škorpion 
12247,ptica pevačica sa crvenkast grudi i repa 
6372,alatka koji se koristiti ruka . 
19093,kratak skup komanda za korekcija baga u računarski program 
1518,osoba koji prav model . 
3355,ponašanje koji jesam u sklad sa prihvaćen standard 
12666,( gramatika ) rečenični konstituent koji se označavati onaj na šta delovati radnja 
7771,hemikalija koji uništavati napasti kao što jesam insekt i glodar 
10579,Crvić ili krpelj . 
4856,zelen salata sa mekan list koji jesam gusto rasporediti ; lako se kidati 
5243,Kupina puzavica severnik umeren područje sa žut ili narandžast bobica . 
46,Osećati snažan antipatija i odbojnost prema neki . 
17464,velik masa led koji plutati po mora ; obično masa koji se odvojiti od polaran lednik 
10231,glavni grad Pakistan 
9422,parazitski ameba koji izazivati amebnu dizenterija kod ljudi 
14694,tranzitivan glagol koji zahtevati i direktan i indirektan objekt 
13682,familija Typhaceae ; Sparganiaceae ; Pandanaceae . 
1665,koji jesam u veza sa sintaksa ili koji se povinovati pravilo sintaksa 
3225,slika nag telo . 
2645,učiniti nesrećan 
3438,"žut voće mek i sladak meso , oblik izdužen polumesec "
11274,grana geologija koji izučavati oblik zemlja i određivati tačan pozicija geografski tačka 
10985,životinja koji se loviti za hrana 
324,jedan od dvanaest karta iz špil na čiji jesam lice slika . 
18301,štalski oprema koji se sastojati od biti koji delo oprema koji se stavljati oko glava konj 
17143,oprema koji se koristiti za igranje golf 
4406,položaj sudija 
17146,bring forth Or yield 
16928,kolekcija i izučavanje poštanski marka 
8753,merodavno pisan delo . 
12781,Čin promena mesto boravak ili posao . 
