,Sysnet
3600,Komunikacioni sistem koji se koristi na javnim mestima sa jakim ozvučenjem
15139,bilo koja metamorfna stena koja se može podeliti na tanke slojeve
3040,osoba koja piše reči pesama za pevanje
15516,"Period između dva uzastopna mlada meseca, 29.531 dan."
2894,bivša osnovna novčana jedinica Italije
14250,Rod porodice Suidae.
13807,žuti ovalni plod sočne i kislele unutrašnjosti
6754,"u ekonomiji, teorija takmičenja izražena kroz dobitke i gubitke među suprotstavljenim igračima"
6858,pripadnik naroda koji žive na jugu Benina i Togoa i na jugoistoku Gane
4567,karipska biljka sa aromatičnom korom
17078,žirafe
6048,Porodica guštera iz Starog sveta Sauria.
8493,ispirati usta i grlo tečnošću za ispiranje
9497,jezik obrazovanog sveta u starom Rimu
13359,fileti haringe iz salamure koji su urolani ili umotani oko turšije
13732,preneti datoteku ili program na centralni računar sa manjeg računara ili računara na udaljenoj lokaciji
2948,Mala biljka sa belim cvetovima rasprostranjena od zapadne Evrope do Japana.
16376,Dobra ili usluge kupljene iz strane zemlje.
9786,učestvovanje članova više od jedne crkve u Svetoj Zajednici (Katolička i Pravoslavna)
15469,"nešto napisano na pisaćoj mašini, posebno otkucana kopija rukopisa"
13368,Neko od raznovrsnih drveća iz roda Celtis koje ima neupadljivo cveće i mali bobičast plod.
7044,posmatrati ili razmotriti na poseban način
5748,a grain of barley
9801,mali biftek sečen od kraćeg dela slabine sa koskom u obliku slova T i malog parčeta pečenice
14298,potvrditi konsultujući se sa izvorom ili autoritetom
76,"onaj kojeg vredi imati, tražiti ili dostići"
5427,svojstvo prijanja jedne stvari za drugu (ako lepak i drvo) ili spajanje površina različitog sastava
16782,Evropska zeljasta biljka sa mekih lišćem nalik na paprat i belim cvetovima.
14401,(stih)koji ima slog ili slogove viška na kraju metrički kompletnog stiha ili u metričkoj stopi
14734,stanica koja služi kao štab za policiju u određenom okrugu (služi kao mesto odakle se policija šalje i na koje se dovode uhapšenici)
12265,obožavanje meseca
7849,morska riba iz porodice Bakalara
7659,"koji se odnosi na Belgiju, njene ljude i kulturu"
9337,"Vodena korovska višegodišnja biljka iz porodice Potamogetonaceae; nekad raste pod vodom, a nekad pluta."
13253,Deo nečega koji je najbliži normalnom posmatraču.
530,"Kretati se brzo sopstvenim nogama, tako da je jedno stopalo uvek uvek podignuto sa zemlje."
2703,reka Južne Amerike dugačka 2410 kilometara
17404,Neki od više ukrasnih žbunova sa sjajnim uglavnom zimzelenim lišćem i kiticama sitnih cvetova u obliku zvonca.
8995,Ženski predak.
367,Izraz na licu osobe.
84,"peti i najviši element nakon vazduha, zemlje, vatre i vode; veruje se da je tvar od koje se sastoje nebeske tela"
15149,jedini čvorak roza poje; u nekim klasifikacijama smatra se posebnim rodom
7501,pripadnik nomadskog plemena iz Mongolije
5970,Neki pas obično duge dlake koji je oučen za čuvanje pasa.
9614,Voće koje je konzervisano sušenjem.
11,ogromne krupne spiralne bakterije; pokretne su i žive u slatkoj i slanoj vodi ili kao komensali u telima ostriga
12283,algonkinski jezik naroda Pemliko
12709,Insekti koji imaju dva para opnastih krila i legalicu specijalizovanu za ubadanje ili probadanje.
10983,"beli tvrdi metal iz grupe platinskih elemenata i veoma je redak u prirodi; dobija se kao nusprodukt pri proizvodnji nikla, a koristi se kao katalizator"
5928,"Ono što se može videti, ili se može znati ili zaključiti da ima svoje fizičko postojanje (živo ili neživo)."
11603,stanovnik Nigerije ili poreklom iz Nigerije
7744,"koji se odnosi na Gambiju, njene ljude i kulturu"
14723,reka i sve njene pritoke
1096,uređaj za menjanje spojeva u strujnom kolu
732,"koji se odnosi na Gruziju, njene ljude i kulturu"
14157,Patuljasti aromatični žbun mediteranskog područja.
4613,Tipski rod porodice Polemoniaceae.
6278,električni kućni aparat koji radi tako što usisava čestice prašine.
16585,mešavina mesa prekrivena kukuruznim hlebom koja liči na meksičko jelo
7058,(modifikator) koji se nalazi iza reči koju modifikuje
13003,veznik ('i' ili 'a') koji služi da spoji dva gramatička konstituenta istog tipa
16999,glavni i najveći grad Nepala
4497,Rod uglavnom tropskih mesnatih zeljastih biljaka ili povijuša.
7221,Neka od brojnih biljaka bezcvetnica koje imaju pravi koren; reprodukuju se sporama.
7,okoristiti se kakvim mogućnostima bez obzira na posledice za druge
2583,Najveća ptica letačica iz zapadne hemisfere.
1934,Reski listovi upotrebljavaju se za salatu.
12515,koji meša vazduh sa benzinskim isparenjima pre eksplozije
316,insekt košenil
9570,"Drvo koje raste na severnoj polulopti i koje ima svetlo i meko drvo, a cvate u obliku resa."
10720,"dugačka, masna haringa malo usoljena i kratko dimljena"
9998,o ćeliji ili organizmu koji sadrže pojedinačan set (jednostruku garnituru) hromozoma
16613,novčana jedinica Mađarske
14482,Biljke toplih krajeva; ovaj rod uključuje skoro sve pasulje.
9531,unutrašnja noseća struktura koja objektu daje oblik
7409,jarebica koja živi u planinskim predelima juzne Evrope
5546,kozodoji
2722,Izlaziti tekući postepeno.
2317,irokeški jezik kojim govori narod Oneida
13267,ugovor potpisan između dve ili više strana (država) koje su se sporazumele da nešto učine (da preduzmu neku radnju)
8179,štampač koji stvara slovne znake tako što prenosi toplotu na posebnu vrstu papira koji je osetljiv na toplotu
9434,"u računarstvu, mreža povezanih računara"
9314,"salata koja se sastoji od paradajza i inćuna, garnirana maslinama i kaparom"
9474,promeniti redosled nečega
9129,hrana ostala od prethodnog obroka
1985,dokaz identiteta; nešto što utvrđuje osobu ili stvar
11223,klasa umetnosti (ili umetnički poduhvat) koji ima karakterističan oblik ili tehniku
6275,dužinska jedinica koja je jednaka jednoj dvanaestini stope
3571,Godišnja baštenska biljka sa crvenim ili žutim cvetovima ukupljenim u svasti koje nalikuju perima.
9356,Buve
3044,alkoholno piće koje se pravi od fermentisanog kobiljeg mleka; prvobitno su ga pravili nomadi u centralnoj Aziji
6065,Rasa čija se pigmentacija kože razlikuje od bele rase (posebno Crnci).
8124,"testenina od zdrobljenog i kuvanog griza; tradicionalno jelo poreklom iz Severne Afrike i nacionalno jelo u Alžiru, Maroku i Tunisu"
10255,Porodica koju čine sisari.
603,zagovornik neke ideologije
15956,služi za serviranje i pripremanje palačinki
12891,Obično javni put za putovanje ili transport.
7399,skup nastavnika i administratora u školi
10934,dugačka riba masnog mesa koja se pronalazi u slatkim vodama Evrope i Amerike; dugačke jegulje se obično dime ili stavljaju u salamuru
5099,Rod porodice Mustelidae.
7778,jednostavan stohastički proces u kome distribucija budućih stanja zavisi samo od trenutnog stanja a ne i od toga kako se stiglo u trenutno stanje
9541,"korpus pravila, regulative, naloga i odluka koje donose administrativne agencije vlade"
16366,Koji sadrži fosfor ili ima karakteristike fosfora.
13759,osloboditi od instrukcija ili podataka
10040,manometar za merenje krvnog pritiska
15796,Čin kojim se nešto stavlja u pokret.
8190,Obalska ptica selica iz porodice vivaka koje okreću kamenje u potrazi za hranom.
9553,deo debelog creva
1996,"Biti na velikoj udaljenosti u vremenu, prostoru."
10822,paleontologija mikrofosila
10921,pripradnik stare grupe naroda srodnih po jeziku poreklom sa Srednjeg istoka i severa Afrike
15246,prva odlučujuća bitka u Stogodišnjem ratu; 1346 Engleska je pod vođstvo Edvarda III porazila Francusku pod vođstvom Filipa VI Valoa
16178,kratko objašnjenje uz ilustraciju
12084,učtivo šta naručiti; izrazite želju za čime
9064,glavni grad i luka Sejšela
5319,broj ili odnos (vrednost na skali) izveden iz niza posmatranih činjenica; može otkriti relativne promene kao funkciju vremena
12409,sistem koji održava vazduh hladnim i suvim
15066,prostire se celom dužinom tela; idući ka zadnjem kraju tela ona se sužava; cilindričnog je oblika i ima centralni kanal u sredini; sa obe stane kičmene moždine polaze nervi koji su segmentalno raspoređeni â ima ih onoliko koliko i kičmenih pršljenova
11717,Čin napada na neprijatelja.
6184,"meso školjki velikih, dubokih voda"
8550,Guste vlasi koje pokrivaju telo ili njegov deo (kao na glavi čoveka); pomažu očuvanju toplote.
854,biljka nalik paprati poreklom iz Južne Afrike
9164,Evropski varijetet dabrova.
1363,zakone donositi ili šta zakonodavnim putem sprovoditi
8810,zgusnuto mleko dobijeno isparavanjem
324,Jedna od četiri glavne strane sveta.
2669,Krpelji.
13848,"Mašina u kojoj ploča koja se okreće proizvodi vibracije gramofonske igle, a ove vibracije se uvećavaju akustički ili elektronski."
1620,bilo koja od raznih igara koja se igra loptom (okruglom ili ovalnom) u kojoj dve ekipe pokušavaju da upute ili pronesu ili uteraju loptu u tuđi gol
10462,zaokružena podela telesnog organa
15400,Ljudi koji dele neke društvene odnose.
13923,Zvanični dokument koji nekome daje dozvolu za neku delatnost
8114,krtola suncokreta koja se jede sirova ili kuvana ili se seče tanko i prži kao Saratoga čips
1911,Široko rasprostranjeno tropsko drvo poreklom iz Afrike.
1293,Privremeni smeštaj u prirodi za putnike ili turiste.
3045,Porodica gljiva iz reda Lycoperdales; obuhvata gljivu puharu.
10171,komad pribora za jelo koji ima dršku i zaokrugljen deo kojim se uzima tečna hrana
10359,sintagma koja može da funkcioniše kao subjekat ili objekat glagola
2590,Veoma velika kornjača sa ostrva Galapagos i Sejšelskih ostrva.
12528,Naučnik koji izučava žive organizme.
13633,"država na zapadu Afrike, izlazi na Gvinejski zaliv"
7816,kvadratna matrica kod koje su sve elementi koji nisu na glavnoj dijagonali jednaki 0
6869,avion koga pokreće jedan ili više mlaznih motora
15657,akti koji se nešto čini optimalnim
596,Evropska češljugovina sa cvetovima od bele do ružičaste boje.
17323,Neko ko uzgaja vinovu lozu.
10355,Putanja po kome se nešto kreće ili na kojoj je prostrto.
9273,"u klasičnoj mitologiji bog vina, pandan mu je Dionis"
11739,"Telo im je obraslo dlakom i bodljama; kljun im je cevast, a crvoliki jezik lepljiv; na prstima imaju dugačke i jake kandže."
5046,novčana jedinica Makaoa
13594,Koji se odnosi ili podseća na gomolj.
772,Testo u čijoj se pripremi koristi kvasac; priprema se u tiganju.
7955,stanovnik Bahreina ili poreklom iz Bahreina
12152,koji se tiče Mongolije i njenih ljudi
4668,drevni jezik kojim su govorili Kasiti
3632,grupa virusa koji imaju jednolančanu DNK sa proteinskim omotačem
8441,rod porodice Perdicidae
8553,veličina izražena brojem
9075,"Turčin, pripadnik plemena Osmana I"
13502,osoba koja falsifikuje
13408,(o stihovima) koji imati metrički sistem zasnovan na naglašavanju a ne na slogovima ili broju
9651,planina u centralnim Himalijima na granici Nepala i Tibeta
7024,"parčići hleba umočeni u jaja i mleko i prženi; prelivaju se šećerom, voćem ili sirupom"
16535,Specijalno odeljenje veće organizacije.
8573,biće koje je delimično smrtno delimično božansko
1579,reč čiji delovi potiču iz različitih jezika 
4416,preći u ležeći položaj
11935,"profesionalni odnos regulisan zakonom,pravno regulisan (između advokata i njegovog klijenta)"
10633,ispupčeni nabor na površini mozga
239,nedolično ili nemoralno ponašanje
2842,Nauka o materiji; grana prirodnih nauka koje se bave sastavom supstanci i njihovim svojstvima i reakcijama.
16803,Rod kukureka.
5334,formalni dokument kojim se (javni) funkcioner tereti za zloupotrebu službenog položaja
274,koji se odnosi na leksikografiju
871,Nešto vidljivo što preko po asocijaciji ili konvenciji predstavlja nešto drugo što je nevidljivo.
11745,"sos za testeninu koji sadrži šampinjone, šunku, seckano povrće, junetinu i paradajz-sos"
8056,Familija koja se sastoji samo od orda Trapa; u nekim se klasifikacijama smatra podfamilijom familije Onagraceae.
7854,tačka u pravcu suprotnom od sunčevog apeksa; tačka od koje se Sunčev sistem udaljava
14321,neko ko piše o nečijem životu
9031,odašiljač koji pretvara tečnost (poput parfema) u fin sprej
8330,Vrlo rasprostranjena američka biljka koja se gaji u tropskim i toplim predelima; ima upadljive žute cvetove na klasovima koji se savijaju do zemlje tako da semene mahune sazrevaju ispod zemlje.
5528,koji postoji kao suštinska karakteristika ili konstituent
7444,Bilo koji od brojnih sisara sa kopitima koji su površinski slični iako ne moraju da budu taksonomski povezani.
13178,lešnjikare
6221,uralski jezik kojim govore Jenisejci
10347,"koji se tiče Tajlanda, njegovih ljudi i kulture"
11298,(pravo) jemstvo u koje se ulazi pred sudom uz uslov da se učini nešto što zakon propisuje; u slučaju nečinjenja naplaćuje se određena globa
5869,Jelen lopatar.
10442,obožavalac Francuske i svga francuskog
12797,mali biftek sečen od prednjeg dela goveđe slabine
5248,fugura u obliku čoveka kojom se plaše ptice u polju
3229,jedan od dva para nabora mukozne membrane koje se nalaze u grlu
15106,nokat na palcu
16785,Gajenje biljaka.
14375,alfabet koji su koristili još stari Grci
15138,Neki od mnogih vrsta kupusa.
14437,merni instrument koji se sastoji uglavnom od malog teleskopa sa pričvršćenom libelom koja se vrti oko vertikalne ose i koji se koristi za merenje relativne visine zemlje
10015,mesto gde se stupa nogom dok se silazi niza stubište
10859,Broj jednak ili veći od bilo kojeg drugog broja u datom skupu (matematika).
16013,stanovnik ili poreklom iz Afrike
11115,Postati prijatelj nekome.
8324,Jedna vrsta: tila.
6282,Rod iz porodice Umbelliferae; uključuje paškanat.
9152,"vrsta sedimentne stene koja liči na krečnjak, ali se sastoji gotovo u potpunosti od minerala dolomita"
16876,stručnjak za mitologiju
6829,"posno belo meso ribe slične bakalaru ali manja; može da se peče, pošira ili kratko dinsta ili prži kao filet"
16701,Tačka ili stepen do koga se nešto širi.
7687,koji se odnosi ili je karakterističan za hrišćanstvo
11512,"Kolač koji sadrži seckano voće koje se nalazi u smesi ili između kora, a potom pečen i isečen na štangle."
6720,Događaj koga se pribojavamo.
2769,Žbunje ili trava.
12660,so amonijuma
12467,skup vrednosti nezavisne promenljive za koje je funkcija definisana
10637,put ka ulazu ili izlazu
12269,Kameleon iz Novog Sveta.
1475,Prestonica Makedonije.
7264,of Australia and New Zealand
17047,dušek koji se sastoji od tankog punjenja slmom
11736,kod koji se sastoji od niza vertikalnih pruga promenljive širine koje se skaniraju laserskim skanerom; ovaj kod se štampa na robi široke potrošnje da bi artikli mogli da se identifikuju pomoću računara i tako odredi njihova cena i informacije o skladištenju
7750,Neka od više godišnjih ili vixegodišnjih trava.
6081,"punč od pića i mleka, šećera i začina"
12003,"Brinuti se o biljkama, tao da rastu i daju plodove."
14112,Neki od više tuljana koji nemaju spoljašnje ušne školjke; imaju čvrst prekrivač i udove svedene na peraja.
6016,Godina računata od 1. januara do 31. decembra po Gregorijanskom kalendaru.
3395,polje koje okružuje naelektrisanu česticu
8276,Rod višegodišnjih biljaka iz starog sveta; ponekad se smešta u porodicu Asphodelaceae.
1723,čin plaćanja za korišćenje nečega (kao stan ili kuća ili auto)
186,koji odražava sumornost i smrknutost
56,Čvrsti deo Zemljine površine.
7505,mineral koji se sastoji od mangan dioksida; važan izvor mangana
13510,kukac riličar iz reda Heteroptera sa zakržljalim krilima.
180,Proceniti da je nešto dobro; misliti pozitivno o nečemu.
304,dugačak rat (1954-1975) između vojske Severnog Vijetnama koga je podržavala Kina i Južnog Vijetnama koga su prodžavale SAD
8844,Mali majmuni svilene dlake iz JUžne i Centralne Amerike koji imaju kandže umesto noktiju.
11724,Učiniti sve što je potrebno za preduzimanje nekog posla.
1317,izgradnja reči iz komponentnih morfema koje zadržavaju svoj oblik i značenje u procesu kombinovanja
572,Neko voće iz roda Citrus koje ima tvrdu koru i sočno meso; raste u toplim krajevima.
6148,planinski lanac koji se prostire od Crnog mora do Kaspijskog mora i obrazuje deo tradicionalne granice između Evrope i Azije
8782,tronogo vratilo koje se koristi za podršku
12623,komunikacija pomoću prenetih signala
9316,Uzgaja se naročito zbog jestive aromatične osnove stabljike.
12531,Venčanje koje obavlja državni službenik a ne svešteno lice.
8825,Dva rata (1912-1913) koji su vođeni oko poslednjih evropskih teritorija u okviru Otomanske imperije; samo područje oko Konstantinololja (sada Istambula) je ostalo kao evropska terotorija u okviru Otomanske imperije.
5436,"Osoba koja pravi, popravlja i prodaje opremu za konje."
2282,Mali glodavci: dikobrazi; pacovi; miševi; veverice; ?marmots; ?beavers; ?gophers; ?voles; ?hamsters; zamorci; ?agoutis.
14858,"koji su služi da predstvalja nešto, kao tipičan primerak nečega"
2775,"Šupljorogi preživar blizak kozi ali sa svojstvima antilope: planinske koze, ..."
1045,hladnokrvni kičmenjaci koji obično žive na kopnu ali se množe u vodi; vodene larve prolaze kroz promenu u oblik odraslih
7588,"osoba koja je stekla diplomu neke škole (srednje škole, koledža ili fakulteta)"
838,jedan od para nerava koji proizilazi iz cervikalnog dela korena kičmenog stuba i prolazi niz grudni koš da inerviše dijafragmu i utiče na disanje
8923,Kratkog trajanja ili razdaljine.
14243,zapadnoafrički jezik blizak jeziku fula; govori se pretežno u Senegalu i Gambiji
16402,poznati univerzitet u Konektikatu
2494,Osoba koja pravi i prodaje sveće.
12215,Divlja svinja sa uskim telom i isturenim kljovama od koje potiče većina domaćih vrsta.
11838,"Aromatične lukovice, koriste se kao začin."
7892,"kratke pantalone do kolena, obično živih boja"
419,Država u jugoistočnoj Aziji na ostrvu Singapur; stekla nezavisnost od Malezije 1965. godine.
8025,Aktivnost uobličavanja nečega u pisani oblik.
15301,"metal sličan gvožđu, sivobele boje, tvrd i krt"
10230,Deo nameštaja koji ima glatku ravnugornju površinu koju obično podržava jedna ili više nogara.
101,Zrak mesečeve svetlosti.
10929,grafički karakter koji se koristi u slikovnom pismu
12912,u grčkoj mitlogiji titanka koja je bila boginja pravde
5126,"Čupava uspravna zeljasta biljka iz jugoistočne Azije, ali je rasprostranjena u svetu zbog velikog sjajnog i jestovog ploda koje se koristi kao povrće."
9430,komunikacija koja se zasniva na vidu (?)
5206,"Simbol u staroj rimskoj notaciji; I,V,X,L,C,D,M predstavljaju brojeve 1,5,10,50,100,500,1000 u arapskoj notaciji."
12690,supstancija koja se emituje ili ispušta
2039,novčana jedinica u Sao Tome i Principe
4166,Bezopasna evropska zmija sa svetlo žutim vratom.
2249,liker sa ukusom kafe napravljen u Meksiku
11605,Ustanova u kojoj se izražava verovanje u božanske moći.
2050,iskorišćavanje slabije zemlje od strane jače; korišćenje resursa slabije zemlje da ojačaju i obogate jaču
10031,mesnat deo zadnjice; iza slabine i iznad oblog dela
16429,Deo prirodnog objekta.
8736,nepojavljivanje (posebno na sudu)
7247,novčana jedinica Malte
12244,Konj tamne dlake.
4583,osnovna novčana jedinica Paname
1115,tropska američka pasiflora koja daje veliki plod granadilju
13720,iskazati se: insistirati da se sopstvena mišljenja i prava poštuju
5802,"sindrom do koga dolazi usled izlaganja jonizujućem zračenju (izlaganje radioaktivnim hemikalijama ili nuklearnoj eksploziji); niske doze izazivaju dijareju, mučninu, povraćanje i ponekad gubitak kose, dok veća izloženost može izazvati sterilitet, kataraktu, neki oblik raka i druge bolesti; ozbiljno izlaganje može da dovede do smrti u roku od sat vremena"
13083,Mali evroazijski jelen.
15998,Stupiti u brak.
2893,"Prokariotski organizmi koji se ponekad smatraju klasom, kolom ili podkraljevstvom; poklapaju se sa porodicom Čanophyceae"
11475,Vitak morski pas rasprostranjen po svetu; plavo telo prelazi u belu boju na stomaku; opasna naročito za vreme katastrofa na moru.
17038,"Ankiloza je ukočenje zgloba koje nastaje srastanjem zglobnih tela, a uzrok je upala zgloba ili tkiva oko zgloba."
9759,Smesa za palačinke koja se peče u posebnoj posudi koja napolitankama daje karakterističan izgled (utisnute četvrtaste šare na površini).
5832,čadski jezik kojim se govori južno od jezera Čad
12761,Čelične šipke koje se postavljaju paralelno i po kojima se kreću šinska vozila.
4766,okean prekriven ledom koji okružuje Severni pl; uglavnom ga prekriva led i sante leda
9796,Alpska višegodišnja biljka poreklom iz Evrope čije je lišće prekriveno beličastim dlačicama a beli cvetovi su u obliku zvezde.
12557,Uski komad zemlje koji prodire u vodenu masu.
3005,kapa sa visokom krunom - obično prekriven kožom dabra ili svilom
2291,"glavni i najveći grad moderne države Izrael; sveti grad Jevreja, Hrišćana i Muslimana; bio je prestonica starog carstva"
5980,francuski pisac koji je zastupao jansenizam; pisao je uglavnom tragedije koje je zasnivao na grčkim i rimskim temama (1639-1699)
13872,Biti u saglasnosti.
14675,mleko zagrejano skoro do ključanja
701,koji se odnosi ili koji je obavijen književnom maštom
246,Osećanje pomanjkanja brige.
9189,"u računarstvu, programski jezik koji omogućava programeru da pridruži skup procedura sa svakim tipom podataka"
4952,"Takmičiti se u trci, kao u atletici"
2204,koji se odnosi na Hegela i njegovo učenje
4682,"deo nakita koji se sastoji od alke od plemenitog metala, često i sa dragim kamenjem, koji se nosi na prstu"
17266,ljubičasto crveno stono grožđe
9153,slaganje u padežu između reči koje pripadaju istoj gramatičkoj konstrukciji
14336,oklopnici
14036,vodena ptica iz roda Gallinula rezlikuju se od liske po tome što liče na domaću kokoš
3470,oprema koja se koristi za igranje golfa
12995,"polumek, slatki američki sir koji se pravi od punomasnog mleka u obliku cigle"
23,"Onaj ko ima nežnu, pažljivu i obzirnu prirodu; koristi se za osobe i njihovo ponašanje."
1336,planinski lanac u australiji koji čini južni deo Velikih razvodnih planina
2160,vijoglavke
17149,"ruska reka u Sibiru; izvire blizu granice sa Mongolijom, teče na sever i uliva se u Karsko more"
11588,Plitkovodni bodljokošci koji imaju meka tela zatvorena u tanke bodljikave loptaste ljušture.
12418,Retka zviždovka iz viših predela Evrope i Azije.
6173,"Toplotni motor u kome se sagorevanje dešava u motoru, a ne u odvojenoj peći; toplota širi gas koji pokreće klipove ili okreće turbinu,"
13523,"Mali poluvodeni daždevnjak svetlih boja; živi u Severnoj Amerci, Evropi i severnoj Aziji."
13894,"mleveno meso pomešano sa živim jajetom i npr. lukom, kaparom, inćunima; jede se sirovo"
12664,dijagram koji koristi krugove za predstavljanje skupova; pozicija i preklapanje krugova ukazuje na relacije između skupova
1192,reč koja se nalazi na početku reda ili pasusa (kao u rečničkom članku)
9696,koji se tiče ili je karakterističan za Bahrein
2008,pisani zapis o toku putovanja (broda ili aviona)
9156,tretirati sumporom radi zaštite
3583,"u matematici, relacija između parova celih brojeva: ako su oba cela broja parna, ili su oba neprana, onda ta dva broja imaju isti paritet"
64,"biti uplašen, plašiti se"
15541,Paprat koja raste u vodi.
4967,u fazi koja u razvoju jezika ili literature dolazi kasnije; posebno se koristi za mrtve jezike
529,"Hijena iz Severne Afrike, Arabije i Indije."
10780,Štampač koji štampa karakter po karakter.
191,tipski rod porodice Bucerotidae
9499,Ukupni opseg frekvencije elektromagnetnih talasa.
14070,Pokretni kontejner za prenošenje više predmeta.
2676,Dati kao poklon.
16395,morska protozoa koja ima zaobljeni omotač sa bodljikavim izraštajima
13342,jak liker s ukusom bobica kleke
8863,"sprot koji uključuje vežbe koje treba da pokažu snagu, ravnotežu i gipkost"
4481,ruski revolucionar i teoretičar komunizma koji je pomogao Lenjinu da izgradi armiju; Staljin ga je izbacio iz Komunističke partije i na kraju ubio u Meksiku (1879-1940)
7244,Najrasprostranjenija paparat šuma i vriština; korov.
11156,događaj u koem se nešto premešta bez rotacije
14058,Veliko neprekinuto parče kopna.
6368,"Popularna ptica koja se lovi sa debelim telom, perjem na nogama i stopalima."
2501,Vrsta rakova.
9116,koji je pisan ili se odnosi na pisanje
8592,softver koji je dostupan bez naknade
415,Šolja iz koje se pije kafa.
15504,smestiti u spremište za čuvanje slogova
7669,Privrednik koji se bavi prodajom na veliko.
9812,radioaktivni transuranski element koji je sintetizovan
13898,Pojedinačna potpuna kretnja.
150,Osećanje velike sreće.
11740,Tipski rod porodice Blattidae: buba-švabe koje zagađuju zgrade širom sveta.
3272,Neka biljka iz roda Delphinium koja ima palmasto lišće i upadljivi klasje cvetova različitih boja; neke sadrže veoma otrovne supstance.
3715,Mlin koga pokreće točak na vodu.
9779,Porodica zeljastih biljaka i žbunja mesožderki.
1602,grana medicine koja se bavi lečenjem beba i dece
5148,dijalekat engleskog kojim se govori u Škotskim nizijama
7417,stepenište čiji se stepenici pokreću neprekidno na kružnoj traci
2276,kontinentalna zemlja cnetralne Azije; AZ
10270,"Red monokotiledona koji uključuje Amaryllidaceae, Liliaceae i Iridaceae."
8557,metrička jedinica za zapreminu koja odgovara zapremini kocke čija je stranica dužine jedan kilometar
11013,čin postizanja nekog cilja ili izvršenja nekog naređenja
1212,Koji podvrgava (nekog ili nešto) uticaju ili kontroli.
9985,jednogodišnja žitarica koja se gaji zbog zrna: raž.
4162,"mlečna žlezda kod govečeta (krave, ovce i koze)"
15785,Zemlja koja je u vlasništvu u feudalnom sistemu.
8035,azijski hram ; obično piramidalni toranj sa krovom koji je zakrivljen prema gore
2424,Čin udisanja; uvlačenje vazduha ili drugih gasova disanjem
7254,čemakuanski jezik kojim govori narod Čemakum
10777,sistem za uzimanje kiseonika i odvajanje ugljen-dioksida (kod kopnenih životinja ovo se postiže disanjem)
15622,Načinjen od zemlje ili pečene gline.
2020,bilo koje drvo iz odeljka Gymnospermophyta.
5450,nosni glas pri čijoj artikulaciji dolazi do suženja zadnjeg dela usne duplje te vazdušna struja jednim delom prolazi kroz nosnu šupljinu
3639,"klasa sastavljena od osoba bez plemenitog, viteškog ili aristokratskog ranga"
15597,bantu jezik blizak jeziku zulu
2947,program jezik opšte namene blisko povezan sa UNIX operativnim sistemom
10887,dvogodišnji evroazijski beli čupavi čkalj
11505,Skup predmeta ili ljudi smeštenih jedno do drugog u nizu.
15314,voluharica severne hemisfere
4094,Jelo od patlidžana i mlevene jagnjetine sa lukom i paradajzom u belom sosu i mućenim jajima.
9162,"Godišnje i dvogodišnje trave, od Mediterana do centralne Azije."
2978,Pokrivač koji služi da sakrije ili zakloni.
8105,Biljka iz roda Veronica.
10025,beli mineral koji se sastoji od magnezijum sulfata i kalijum hlorida; izvor kalijumovih soli
502,AF
7754,francuska forma stiha od 10 ili 13 uzastopnih stihova sa dve rime; početna fraza se ponavlja kao refren u drugoj i trečoj stanci
12934,podupirač koji se postavlja između pokretnih delova da bi im omogućilo lakše kretanje
2541,"koji se tiče Senegala, njegovih ljudi i kulture"
120,Iznenadni napad koji uključuje namernu upotrebu nasilja prema civilima da bi se postigli politički ili religiozni ciljevi.
7536,"reka u jugozapadnoj Aziji, uliva se u Persijski zaliv"
9727,Udaraljka koja se sastoji od metalnog diska po kome se udara palicom prevučenom kožom.
10774,u anatomiji dugačak i uzak procep koji deli organ u režnjeve
7419,ponavljanje iste reči ili obrasca kao retoričke šeme
7,Koji može da se desi ili da postoji.
8872,Nešto što se desi u datom trenutku i na datom mestu.
12381,Nezrela mahuna pasulja koja se jede kao povrće.
81,veoma lošeg kvaliteta ili u veoma lošem stanju
15895,Slikar ili crtač portreta.
10059,pustinjsko područje na jugu centralnog dela Australije
10661,"Faza u psihoseksualnom razvoju kada je interes deteta  koncentrisana na analne regije; fiksacija u ovoj fazi je rekao dmože da  dovede do urednosti, zlobe, tvrdoglavosti, kompulzivnosti."
8294,ručni alat koji ima zupčastu sečivo za sečenje
8431,osoba koja ima radikalne ideje ili mišljenja
9872,Dakiri bez alkohola
1176,užasno morsko čudovište koje simbolizuje zlo u Starom zavetu
7872,"Proizvod tri ista broja, trostruki umnožak."
11182,osobina onog koji nema masnog tkiva
2744,"Primitivni ?pouched sisari, ima ih uglavnom u Australiji i Americi."
9619,Sedište vlade.
2718,Odnosi se na drveće koje rađa šišarke i ima zimzelen lišće.
6544,"ustavni sistem vladavine, obično sa pisanim ustavom"
13545,bilo koji od dva znaka interpunkcije (`&amp;lt;' ili `&amp;gt;') koji se ponekad koriste da zagrade tekst
166,osećanje intezivne nesreće
10846,raketa koja ima sistem navođenja koji je usmerava prema cilju koji emituje infracrveno zračenje (kao mlazni motor)
13926,Jedna od raznih vrlo cenjenih jestivih podzemnih gljiva roda Tuber; raste u jugozapadnoj evropi.
2670,Drveni duvački instrument (iako je od lima) s jednim jezičkom; u obliku lule; s mehanizmom za pokrivanje rupica.
16658,membrana u uvetu koja vibrira na zvuke
8009,Umetnik koji pravi skulpture.
749,Neko ko dekoriše.
