,Sysnet
195,pristajanje uz onaj što jesam opšte prihvaćen . 
12812,"u matematika , broj koji jednak ili manjiti od svaki brojati iz dat skup "
13103,"brak sa osoba koji ne pripadati vaš pleme ili grupa , kao što taj zahtevati običaj ili zakon "
1702,formiranje kristal 
116,"biti prevodljiv , ili biti prevodljiv na odrediti način "
15262,"severozapadni ogranak indijski okean , između Indija i Arabija "
14,"kvalitet koji činiti daa jesam nešto poželjan , vredan ili korisno . "
115,ubijati ( životinja ) obično radi hrana 
10737,sezona rastati . 
17670,"Nešto što držati stvar , posebno za transport ili skladištenje . "
3209,rukopis za film koji uključivati dijalog i opis lik i scenografija 
11432,delimično skuvati glavica kupus izvaditi i puniti smesa od npr . seckan govedina ili šunka i zapeći ; servirati se sa sos od sir ili paradajz 
3928,mesto na koji se prizauju film 
8164,kafa sa isto toliko vruć mleko . 
4823,gorila 
9498,deo računarski program u koji se niz instrukcija izvršavati više puta dok se ne zadovoljiti odrediti stanje 
2697,muški lik iz francuski pantomima ; obično jesam obučiti u beo i imati izbeljen lice 
6116,Raniji period u nečiji život ( posebno neki za koji imati razlog da kriti ) . 
17746,prostorija ili zgrada u koji se služiti alkoholni pića preko šank . 
11406,srediti po klasa ili kategorija . 
773,Korovska viljka koji imati kratak lišće nalik na pleva . 
4514,prostorno svojstvo : način na koji jesam nešto smestiti . 
11046,o ćelija ili koji se odnositi na ćelija u sporangijama gde se razvijati spor 
8360,prosečan vrednost neki n broj izračunat primena neki funkcija 
5508,skandinavski jezik ( blizak islandski ) koji se govoriti na Farskim ostrvo 
11710,šporet u koji jesam ringla i rerna na struja 
8018,mali sto na koji stajati stvar različit vrsta . 
17477,dati izvedba nešto . 
9414,"grmlje , zeljast biljka i povijuša toplih predeo : vranemil . "
14540,sistem pomoću koji se preko pošta slati poruka . 
12643,"membrana , kakav jesam ćelijski membrana , koji dozvoljavati da neki molekul kroz ona prolaziti , ali ne sav . "
13005,kandidat koji jesam podmetnuti da biti podeliti opozicija ili sakriti istinski kandidat 
2974,koji pripadati srednji klasa 
356,region u oblik polumesec koji se nalaziti uz donji rub nokat 
923,Karakteristično oglašavanje životinja . 
10386,morski mikroorganizam koji imati kalcifikovan školjka sa otvor kroz koji izlaziti pseudopode . 
19279,neki od brojni žbunje iz rod Vaccinium koji rađati borovnica . 
1512,engleski grad koji jesam izborni jedinica za jedan poslanik 
12019,Čin u koji nešto gora 
12299,mali evropski smeđ ljiljak . 
18392,posuda sa voda za krštenje 
554,"mlad kobila , ženski ždrebe . "
11086,tropski gomoljast koren . 
2451,"uglavnom bezopasan zmija , živa u umeren ili tropski predeo . "
13025,uglavnom zeljast biljka sa upadljiv cvet ; neki se uzgajati zbog ukras . 
41,stanje koji još ne odgovarati zrelost . 
14275,deo telo kod čovek ili životinja ispod struka a iznad butina 
7297,"neki zeljast bilje koji se gajiti zbog jestiv plod , koren , lista , seme ili pupoljka . "
10291,vodovodni instalacija za vršenje nužda . 
1685,tipski rod porodica Apidae : pčela medarica . 
17540,omotač točak 
15593,sistem povezan mera 
12807,čin dodeljivanje subvencija 
5965,ponavljanje zvuk kao rezultat refleksija zvučan talas 
13179,ne kretati se brzo ; trajati relativno dugo . 
1904,pregovaranje između različit narod 
15915,kuvan meso i jaje sa povrće uglavnom naslagati po tanjir sa preliv za salata 
7805,toranj sa svetiljka koji upozoravati prolazeće brod na plićak 
5267,javan tužilac jesti država . 
1516,rečni delta između Argentina i Urugvaj 
1395,odnositi se na pića koji ne sadržati alkohol 
18993,tipski rod porodica Bombycidae : kineski svilen buba . 
17057,biljka jugozapadni Azija koji se gajiti zbog sočan jestiv taman zelen lišće . 
18564,"komercijalan proces koji jesam na snaga u tok promocija , prodaja i distribucija kakav proizvod ili usluga "
255,onaj koji jesam običan ; jesam konevencionalan ili konformist . 
11557,stabilan zupčanik koji se sastojati od postavljanje kožan traka postavljen na životinjski vratiti tako da se moći pričvrstiti i povući kolica 
18946,"uređaj koji aktivirati , odpušta ili dovoditi do taj da se nešto desiti "
16788,organizacija zaposlen osnovati za pregovaranje sa poslodavac . 
17015,"lagan kolač koji se praviti od jaje , brašno i šećer ali bez mast "
15914,minimalan jezički jedinica koji imati sintaksički ( ili morfološki ) funkcija 
15811,zvaničan crkva Grčka ; autonoman deo pravoslavan crkva 
3582,novčan jedinica koji se koristiti u Kirgistan 
16536,tej 
7391,burito puniti goveđi meso 
11186,azijski ili australijski aromatičan drvo ili žbun . 
14289,"šupljina u udubljenje temporalan kosti , koji okruživati unutrašnji uvo koji činiti zamrsiti sistem cev i šupljina , u vida tvrd sklerotičan kosti "
8241,glavni deo organ ili drugi telesni struktura 
11316,rod familija Pongidae : orangutan . 
15435,"neki ljudski tvorevina , ili sistem ljudski tvorevina , koji služiti za ostvarenje nešto . "
2806,priobalan riba koji živiti pri dan morati ; imati grudni peraja koji nalikovati na prst pomoću koji puziti po dan morati . 
9781,međunarodan organizacija evropski država formirati posle Drugog svetski rat da biti se smanjiti trgovinski barijera i povećati saradnja među članica 
13502,novčan jedinica Kostarika 
4089,Ploča koji visiti na zid i na koji se kačiti obaveštenje . 
8560,dresiran golub koji prenositi poruka 
7847,"ukrasni dugačak uzak vrpca koji uglavnom samo muškarac nositi oko vrata , ispod kragna od košuje , i vezivati jesam u čvor . "
84,pojačati ili smanjiti intenzitet 
4982,"voćni sok , posebno onaj koji jesam razblažiti "
287,koji s ne pokretati . 
8977,"prekinuti sa neki radnja , na primer "
15353,tteorija i praksa navigacija kroz vazduh ili prostor 
7556,"zvaničan simbol porodie , država , itd . "
5147,"Anturium , filodendron , ? ? "
11746,"koji se ticati Irak , nexgovih ljudi i kulure "
10443,velik rod trava koji se gojiti zbog zveta u oblik margareta . 
7883,"za zvuk , posebno glas . "
8725,familija biljka iz red Geraniales . 
18967,zaštitni obloga za mehanički deo 
12934,kadoanski jezik koji govoriti narod poni 
9649,stanovnik Ceške ili poreklo iz Češka 
17892,naučnik koji proučavati rast i gustina populacija i njihov vitalan statistika 
19087,uvući vazduh 
7440,koji se odnositi na centralni vlada federacija 
3677,porodica lišaj . 
18336,odnos naspraman i nalegnuti stranica u pravougli trougao 
10695,predstavljanje apstraktan osobina ili ideja kao osoba ili biće 
160,koji činiti ili donositi dobro 
16602,drugi po veličina država Južne Amerika 
9736,pun aktivnost ili uključiti u neprestan aktivnost . 
196,tuga izražen plakanje 
7264,razvoj od jednostavan ka složen oblik 
3448,u grčki mitologija Muza lirski i ljubavan poezija 
18589,švajcarski sir sa mali rupa 
7049,velik voden površina koji činiti glavni deo hidrosfere 
5468,list duvan koji jesam uviti u cilindar . 
14759,drvo iz istočni Indija koji se gajiti zbog ogroman jestiv plod i semenka . 
18310,Čin opstruiranje . 
9152,Lišće koji se koristiti za salata . 
14162,riba sa mek kost iz familija Gadidae . 
10967,prestonica i velik grad Argentina ; smešten u istočni Argentina lizu Urugvaj ; glavna argentinski luka i industrijski i kulturan centar . 
8962,želatin napraviti od riba 
7817,rod velik ? suvozemni buba koji se hraniti osetljiv gusenica . 
2655,"koji se odnositi na ciganin , na njihov jezik ili na njihov kultura "
756,osobina onaj koji nemati masnog tkivo 
7696,majanski jezik koji govoriti narod Kakčikel 
9846,organizacija stvoriti zbog poslovan poduhvat . 
16999,divalj šljiva sa jug sjedinjen država 
12549,napraviti pisan zabeleška . 
17203,kolekcija kxiga koji činiti svet hebrejski rukopisikoji beležiti njihov istorija izabran ljudi ; prvi polovina hrišćanski Biblija 
3117,( često množina ) grana elektrotehnika koji se baviti tehnologija elektronski komunikacija na daljina 
16146,"biljka prvobitno uzgajati , ali sada divljati "
19295,motor koji pretvarati toplotni energija u mehanički rad . 
9099,blok koji se sastojati od debeo sloj nešto . 
5216,formiranje ili deponovanje u sloj 
18964,koji jesam u fleksivnom oblik koji se tipično označavati objekt glagol 
13173,koji postojati od sam rođenje 
10007,"velik pustinja na svet , na sever Afrika "
11403,"u grčki mitologija jedan od @card@ Nereida , majka Ahil ( sa Pelej ) "
5685,ugao između zraka koji se odbijati i praviti koji jesam upravni na površ odbijanje u tačka odbijanje 
11180,Čin ukrašavanje nešto ( u nada da hteti od taj privlačan izgledati ) . 
4227,dravidski jezik ( blizak tamilski ) koji se govoriti u jugozapadni Indija 
1028,"mlad ptica , posebno živin . "
2936,imitacija ili reprodukcija original . 
17874,misija koji imati diplomatski cilj . 
16078,Nemački filozof čiji jesam dijalektički učenje usvojiti Karl Marks ( @card@ ) 
117,zemlja na koji se nalaziti nekretnina . 
2689,"inertan gas bez boja i miris , imati ga u zemljin atmosfera . "
3277,koji se odnositi na alfanumerički karakter ( slovo i cifra ) 
611,komad meso sa butni delo svinja ( najčešće dimiti ) 
5964,Severnoameričke višegodišnji trava sa upadljiv kupast cvetan glavica . 
6381,promeniti iz sklopljen ili skupljen stanje u otvoreno . 
10019,ratni brod koji delovati na površina voda 
12194,Majk nečiji deda ili baba . 
11722,kiseo koktel sa viski 
13317,uređaj koji pretvarati nešto iz jedan oblik u drugi 
581,"suv materija za bojenje , posebno nerastvorljiv prah koji se mešati sa tećnošću da biti se proizvesti boja . "
8732,hiljaditi deo sekunda 
4986,zatvoren dvodimenzionalan kriva koji se dobijati presek kružan kup i ravan koji jesam potpuno prosecati . 
9625,svojstvo zvuk . 
1845,osnovni novčan jedinica Meksiko 
5081,anis 
10578,"reprodukcija nanošenje mastilo na papir , kod priprema tekst za izdavanje "
3309,podvrgnuti nedobronamernom smeh . 
17237,prestonica i glavna luka Island na jugozapadni obala Island . 
17048,sovjetski pisac i politički disident čiji jesam pripovetka prikazati brutalnost sovjetski radnih kamp ( rođen @card@ ) . 
1532,tipka rod porodica Dasypodidae . 
18996,"poluostrvo na jugoistok Azija na koji jesam deo Mijamara , Kambodža , Laos , Malezija , Tajland i Indokina "
2614,"sadržati jaje , puter i sok od limun "
3768,dehitratizirana kafa od koji se napitak spremati dodavanje vreo voda 
1058,politički teorija koji se zalagati za neograničen autoritet jedan osoba 
2,koji pripadati ili jesam u veza sa opatija 
11388,Uobičajeni arktiča peščarka koji zimovati u Južnoj Amerika i Australija . 
8435,"u teorija komunikacija , numerički mera neizvesnost ishod "
17866,Učena osoba ( posebno u društven nauka ) ; neki ko jesam dugotrajan učenje ovladati jednom ili više disciplina . 
3166,"pas tragač koji ličiti na lisičara , ali jesam manjiti ; koristiti se u lov na zec . "
5446,Dikotiledonske voden biljka . 
7064,"uhvatiti lovljenje , mamac ili zamka . "
14911,šta ponovo pogledati ; šta ponovo ispitati 
13803,skulptura koji predstavljati ljudi ili životinja 
10977,ispit koji se obavljati tako što kandidat usmeno odgovarati . 
2058,uspraviti se na noga . 
10841,( jevrejski ) lagan obrok ili užina 
14799,modni elita 
2233,tajna agent koji unajmljivati država da biti prikupiti ( vojni ) informacija o njen neprijatelj ili kompanija da biti prikupiti industrijski tajna od konkurent . 
15347,pljosnat insekt bez krilo koji sisati krv koji jesam parazit toplokrvan životinja . 
13216,pesma sastaviti od @card@ strofa i anvoa 
14886,knjiga sa recept i uputstvo za pripremanje hrana 
16615,finski jezik koji govoriti Vepsi 
7331,jedtivi plod bundeva ; jesti se kao povrće 
12827,vojni jedinica koji koristiti velik top . 
9251,Make larger 
1923,"predmet koji se koristiti kao kontejner , posebno za tečnost . "
13702,geometrijski telo omeđiti cilindričan površina i dva paralelan ravnina ( osnova ) 
13077,jedinica za zapremina koji odgovarati zapremina kocka čiji jesam ivica jedan decimetar 
757,onaj koji odbacivati zeleniti na kraj sezona ( o biljka ) 
7219,Čin konstruisanje nešto ( kao masšinskog delo ) . 
4633,fudbalski utakmica u koji dva ekipa od @card@ igrač pokušavati da lopta ubaciti u ili usmeriti prema protivnički gol 
17017,koji se odnositi na trigonometrija 
1220,koji pripadati ili jesam blizu leđima ili gornji delo životinja . 
12204,osoba koji se vratiti u zemlja poreklo ili čiji jesam državljanstvo obnoviti 
6458,osnovni novčan jedinica Severne Koreja 
12298,cikorija 
8255,tipski rod porodica Struthionidae : afrički noj . 
17008,drevan kananski jezik Hebreja koji jesam oživiti i uspostavljen kao zvaničan jezik Izrael 
7827,neki od različit kultivisan biljka iz rod Brassica oleracea koji se gajiti zbog jestiv lišće ili cvet . 
17653,neki biljka iz rod Drosera . 
4841,proslava evharistije ( u Katoličkoj crkva i neki protestantski ) . 
187,koji izazivati ili zasluživati mržnja 
15417,evroazijski javor sa bledosiv kor koji se ljuštiti ; lišće imati ? i žut ujesen . 
14044,"oženjen muškarac , ženin partner u brak "
66,koji dovoditi ( pričinjavati ) fizički neudobnost . 
8795,"insekt koji imati kožnat prednji krilo , opnast zadnji krilo i organ za žvakanje u usta . "
5621,koji se odnositi na zakonodavstvo ili se sastojati od član zakonodavnog telo . 
3646,zadatak koji se sastojati u taj da se nešto napisati 
11288,"neki od voćka čiji jesam plod ovalan , sa gladak koža i imati jedan tvrd koščica . "
13994,pravac ponašanje . 
4187,objekt koji jesam recipijent ili benefaktiv radnja glagol 
2971,Oslići . 
12392,ukloniti neželjen supstanca iz nešto . 
10105,koji imati vviše izvod 
6555,"Aromatična končast biljka koji se koristiti kao začin ( za grašak , tikvica ) . "
11660,političar koji voditi kampanja da biti izabrati na javan funkcija 
9726,u hirurgija čin probijanje u unutrašnjost telo ili organ šupalj igla kako biti se izvući tečnost . 
1459,uzrokovati da nešto biti organizovan 
18204,"fleksija imenica , pridev i zamenica u indoevropski jezik "
8153,stanovnik Gambija ili poreklo iz Gambija 
5433,pojedini zvučan jedinica jezik bez obzir na taj da li jesam fonema neki jezik ili jesam . 
19026,Primog . 
5525,čelik čiji karakteristika jesam odrediti dodavanje drugi element osim ugalj 
11575,viski destilovati iz smeti koji sadržati bar @card@ procent kukuruz 
6222,liski kratak kljuna iz star svet 
2020,Načinjen od zemlja ili pečen glina . 
4252,"koji se ticati Svazilend , njegov ljudi i kultura "
7311,"biti koji oslonac koji moći da služiti za sedenje ( posebno kao deo klupa , i sl . ) "
16935,stanovnik Haiti ili poreklo sa Haiti 
12645,"porodica povijuša , npr . krastavac , dinja , bundeva , itd . "
12410,merenje količina toplota 
15588,iskaz koji se odnositi na onaj što hteti se ( možda ) desiti u budućnost 
16880,kolač sa ukus đumbir 
3644,otrovan pauk Novog svet ; ženka jesam crn sa glava u oblik peščan sat i crven beleg na donji stran trbuh 
8391,ne koristiti se u sav klasifikacija ; u neki klasifikacija se poklapati sa Lemuroidea ; u drugi uključivati i Lemuroidea i Tarsioidea . 
17573,"Očistiti nečiji telo , reći pranje . "
6842,odrediti zbir šta 
2165,porodica altajskih jezik koji se govoriti u Mongolija 
300,Čin oštećivanje nešto ili neki . 
11584,obezbediti pokrivač ili izazvati da biti pokriven . 
13519,bosti 
10598,deo grad u koji se vršiti prodaja roba 
7616,oružje koji se koristiti u biološki rat 
351,jezik koji jesam osoba govoriti od ran detinjstvo . 
7071,neki od više tropski i suptropskih drvolikih trava uz rod Mus koji na kraj imati kruna od velik ceo list i koji obično rađati grozdov izdužen plod . 
2776,oštar vrh na bodljikav žica 
2619,Služi da ograditi neki zona . 
15661,"jedinstven , nepodeljen prirodan entitet koji se javljati u sastav nešto drugi . "
13162,otpočeti poduhvat 
16116,rod mediteranski i evroaziskih zeljast biljka : sikavica . 
204,koji jesam veseo niti izazivati veselje 
3924,Završetak ili uništenje unija . 
31,"mleti luk u avan , na primer . "
7313,Lini ili ravan koji ukazivati na granica ili opseg nešto . 
4978,neki ko jesam član zakonodavne skupština 
10372,"pica sa paradajz , sir i kobasica "
11299,prestonica i velik grad Luksemburg . 
11969,stanarica i skitač koji se vrlo retko sesti 
7184,germanski dijalekt koji se govoriti u severni Nemačka 
1799,proces kombinovanje ( posebno u rastvor ) koji zavisiti od relativno slab hemijski veza 
4705,visoko drvo Južne Amerika i Australija sa velik šišarka i jestiv semenka 
113,neprijatan ili razočaravajući iznenađenje 
10820,osnovni novčan jedinica Kipar 
14182,u rimski mitologija bog kućni para i prolaz ; obično jesam se predstavljati sa dva lice ne prednji i stražnoj stran glava 
12782,stanje krajnje sramotiti . 
12165,testenina dugačak tanak pljosnat traka koji jesam širok jesam od špageti i uzak od fetućina 
11650,puzajući protozoa : ameba i heliozoe i foraminifere i radiolarije . 
18202,"nemetalni univalentan halogeni element , obično žut toksičan i lako zapaljiv gas "
77,velik evropski pijavica iz svež voda koji se ranijekorpistila za puštanje krv pacijent . 
7147,"koji se ticati Singapur , njegov ljudi i kultura "
6190,gepard 
12016,knjiga prirediti za školski ili potreba koledž 
2852,koreferencijalni odnos između povratan zamenica i njen antecedenta 
7292,Glavni grad nacija . 
19451,Uobičajena lisica u star veto sa crveno-smeđom dlaka . 
6444,postaviti granica . 
5323,jestiv beo meso kokos ; često se koristiti izmrviti za kolač i pecivo 
662,zakonodavna skupština u određenim zemlja ( npr . u Japan ) 
13028,neki od više biljka iz rod Datura . 
6548,vrsta jastog pronaći u voda atlantski okean Severne Amerika 
10672,Švajcarski pisac ( roditi u Nemačka ) čiji roman i pesma odražavati njegov interesovanje za istočnjački duhovan vrednost ( @card@ ) . 
7828,relativno uzak komad zemlja okružiti voden površina 
4140,u rimski mitologija boginja mudrost ; odgovarati grčki boginja Atina 
5953,osnovni novčan jedinica Mauritanija 
7824,velik gušter biljojed koji živiti na drveće ; imati bodljikav kresta duž leđa ; koristiti se kao hrana u srednji i Južnoj Amerika . 
3319,"velik familija drvća , žbun , loz i trava koji imati mahunast plod ; pogodnost raditi deliti se u podfamilije Caesalpiniaceae ; Mimosaceae ; Papilionaceae . "
9150,Čin kada se odlučivati za nešto . 
2944,svaki notacija koji koristiti @card@ karakter ( obično @card@ i @card@ ) 
2091,ukloniti četka ili kao četka . 
13181,operacija koji pripremati nov karakter za štampanje ili prikazivati sledeći red 
10264,Čija jesam valentnost @ord@ 
8040,novčan jedinica u Sao Toma i Princip 
18906,"red sisara koji imati malo zub ili ona uopšte nemati : mravojed , lenjivac . "
9469,neki od mirisan aromatičan supstanca koji se koristiti da poboljšati ukus hrana 
15577,poneti nešto ili neki sa sebe negde . 
1291,strana koji jesam napred ili koji jesam istaknuti . 
19105,Sem koji se uglavnom koristiti kao začin . 
754,"biti koji hladnokrvan kičmenjak iz klasa Reptilia koji uključivati kornjača , zmija , gušter , aligator , krokodil i izumro vrsta . "
869,"koji se ticati Grenada , njen ljudi i kultura "
13985,"koji se ticati Ruanda , njen ljudi i kultura "
3092,iskaz ( usmen ili pisan ) koji se razmenjivati uzjamana obećanje 
10042,"velik ovalan tropski plod sa gladak koža , sočan i aromatičan meso i velik dlakav semenka . "
17994,Jedini rod porodica Sparganiaceae ; barski i voden trava umeren područje . 
4046,disfemizam za piva ( pogotovo vrsta koji dosta peniti ) 
17344,"okupljanje gledalac ili slušalac , obično na javan mesto . "
524,koji se odnositi na ili koristiti dijalektika 
13160,"žbun ili drvo iz rod Styrax ; iz tropski kraj , od on se dobijati ambar having fragrant bell-shaped flowers that hang below the dark green foliage "
962,programski jezik kojm se zapisivati algoritam 
12637,metrički jedinica mera za zapremina koji iznositi 100l 
2731,"reka u centralni Evropa , izviriti na sever Češka i teći na sever kroz Nemačka i ulivati se u Severno mora "
12902,grampozitivne štapičaste bakterija koji proizvoditi mlečan kiselina naročito u mleko 
3648,drven duvački instrument koji imati jedan jezičak od trska . 
1432,privremeno prekinuti aktivnost pre nego što se nastaviti . 
18636,Komad težak debeo tkanina ( obično sa čvor ili vlakno ) koji se koristiti da pokriti pod . 
11558,pričvršćivač sa zašiljen navojnim prihvat i gladak glava 
5541,"ćelija u germinalnom sloj koža ( stratum spinosum , sloj bodljikav ćelija ) imati mnogo bodalj i zrakast ( radijacioni ) proces "
1172,"Ruski pisac drama , roman i pripovetka . "
12756,rod iz porodica Cruciferae . 
13455,Čvrsto stisnuti među prst . 
139,"tečnost koji se koristiti ya štampanje , pisanje ili crtanje "
7661,pisan zapis o tok putovanje ( brod ili avion ) 
12975,složen sočivo koji formirati slika bez hromatski aberacija 
779,nizak zimzelen grm familija Ericaceae ; imati mali ružičast ili ljubičast cvet u oblik zvonce . 
7160,beo ili crvenkast mineral koji se sastojati od hlorid potsijuma i magnezijum 
11854,crtanje figura koji zadovoljavati odrediti uslov kao deo rešavanje problem ili dokazivanje teorema 
6648,"koji se ticati Gvajana , njen stanovnik i kultura "
12208,šta na odrediti područje ograničiti 
8674,beo mekan kompaktan talkkoji se koristiti za otklanjanje masniti fleka i za označavanje odeća 
16798,velik ? evroazijski medved . 
17620,tanak papirni ili plastičan cev koji služiti za usisavanje tečnost u usta . 
218,Čin putovanje iz jedan mesto u drugi . 
13311,"kontinentalan zemlja u centralni Afrika , na severoistočni oblai jezero Tanjganjika "
7206,taman voće nalik na crven šljiva sa star drvo pasjakovine 
4992,zona na mrežnjača oka koji nositi velik broj čulan ćelija 
19020,hrišćanski služba bogosluženje . 
1492,mesto u koji imati sedište za više osoba . 
8904,Mesec koji dolaziti posle jul a pre septembar . 
5603,zgrada u koji se mlad ljudi obrazovati . 
6551,odati koji pevati hor u klasičan grčki drama 
3454,tekst koji slediti posle glavnog tekst knjiga 
3854,prestonica i velik grad Gruzija na reka kura . 
463,proizvesti definicija za značenje koji reč 
7702,umetnik koji se pridržavati klasicizam . 
3906,"čadski jezik koji se govoriti u severni Nigerija , blizak jezik Haus "
14473,pica sa debeo korica 
10268,Biljka-puzačica koji sporo rasti ; imati polu-zimzeleno lišće na uzdignut žičastim stabljika ; koristiti se za pokrivanje zemljište . 
18872,Živac duž unutrašnji strana ruka i prolaziti pored lakat ; snabdevati unutrašnji mišić ruka i koža medijalne strana ruka . 
5617,predstava telesni oblik ( posebno osoba ) 
7358,biti koji duvački instrument koji jesam limen instrument . 
17336,nilo-saharski jezik koji se govoriti u deo Čad 
17122,mali vodotok 
10096,"organ i tkivo koji jesam uključiti u proizvodnja i sazrevanje polni ćelija i u njihov spajanje , a zatim i u razvoj podmladak . "
257,osećanje zaplašenost 
12603,Žabe koji nemati ni jezik ni zub . 
5610,spojiti se u jedan . 
3279,odaja u koji se održavati čas u škola 
14842,"Mešavina koji se sastojati od dva ili više metalan element ili metalan i nemetalnog element , koji se obično spajati topljenje . "
19230,koji jesam vezati za sintagma ili koji funkcionisati kao sintagma 
16661,republika u unutrašnjost istočni Evropa ; bivši evropski sovjetski republika ; nezavisnost steći @ord@ godina . 
9529,velik broj stvar ljudi posmatran zajedno . 
12725,"organizam koji nastati od genetički različit roditelj ; posebno se odnositi na biljka i životinja nastati od različit varijetet , sorta ili vrsta "
9756,čin kombinovanje u integralan celina 
2234,"u računarstvo , čip sa memorija iz koji moći samo da se čitati koji moći da se obrisati ultravioletni svetlo i da se programirati nov podatak "
19157,medicinski instrument koji beležiti električni struja povezan sa kontrakcija srce 
712,"u računarstvo , registar kod koji se sav bit moći pomerati za jedan ili više pozicija ulevo ili udesno "
17721,očistiti od iskvaren uticaj svet 
370,grana tai jezik 
1544,uto-astečki jezik koji govoriti narod Kahita 
15017,osnovni novčan jedinica El Salvador 
5875,čin uklanjanje nešto 
6102,radioaktivan mineral koji se sastojati od torijum silikat ; izvor torijuma koji se nalaziti u neobrađen granit 
7524,stoni pribor koji služiti da se seći i jesti hrana 
4234,Američki matematičar roditi u Austrija poznat po svoj dva teorema nekompletnosti ( @card@ ) 
17717,svojstvo koji se odnositi na zauzimanje prostor . 
18892,"Odpremno sredstvo za putnik , pošta ili teret . "
18443,osluškivati sa namera 
13353,beo vino koji jesam steći popularnost zahvaljujući francuski proizvođač iz Bordo i Dolin Loara ; koristiti se vrsta grožđe Sauvignon blanc 
15080,Višegodišnji evropski ljutić sa žut cvet . 
16985,lampa koji proizvoditi jak svetlost koji se osvetljavati neki ograničen prostor ; koristiti se da biti se privući pažnja na neki scena . 
9759,ukloniti testis musške životinja . 
17504,"drvenast penjačica , obično tropski predeo "
15959,alfabetski lista ime i adresa 
11160,osoba ili firma koji sklapati ugovor za izgradnja nešto . 
18988,ja koji se pojavljivati kada korisnik držati kursor na jenoj stavak glavnog meni 
13862,Dvoredac 
17062,prazan prostor koji se nalaziti na stranica oko tekst 
285,Čin koji se nešto posvećivati tako što se kroz neki crkven obred izdvajati kao posvetiti bog . 
9326,predvodnik orkužanih snaga 
191,"Pogrešna akcija koji se moći pripisati loš procena , neznanje ili nepažnja . "
13602,politički sistem koji rukovoditi nekoliko ljudi 
14290,Čin biranje ili odabiranje . 
3393,rod žbunje i drveće iz porodica Rosaceae koji jesam široko rasprostraniti u umeren područje . 
2301,"dug , tanak alatka napraviti od metal ili drvo . "
17044,struktura koji nalikovati kesiti kod životinja 
6101,reč koji jesam na usputan način govoriti sa svestan umanjivanje njihov važnost 
413,stvarati nešto pomoću govor ili pisanje 
5577,varijantni fonološki reprezentacija morfema 
3672,dijakritički znak ( - ) koji se stavljati iznad vokal kako biti označiti dug zvuk 
1576,duhovan vođ u nehrišćanski religija 
13176,primitivan riba koji imati debeo koštan krljušt sa sjajan prekrivač . 
251,"onaj što jesam lako , zahtevati velik fizički ili mentalan napor da biti se ostvariti . razumeti ili izdržati . "
7523,"dinstan teleći kotlet uvaljati u prezla i sir , poslužiti sa sos od paradajz "
7035,čin segregacija ili razdvajanje 
14569,osoba zadužiti za prikupljanje i katalogizacija arhivski građa 
9697,hleb koji se pripremati sa kvasac i peći u zemljan pećnica u Indija ; obično jesam u oblik suza . 
1557,organ koji sadržati erektilna tkivo . 
14781,kitov zuban imati kupast zub koji u starosta ispadati i en zamenjivati se nov . 
5526,izmeriti po dužina 
11595,široko rasprostraniti beo čaplja star svet 
15422,( religija ) svet mrtav 
1816,iznos porez ; obračunavati se primena poreski stopa na poreski osnova . 
7509,obrazac tkanje ili struktura tkanina . 
18273,evropski jednogodišnji biljka koji imati velik crveno-purpurni cvet u oblik truba i otrovan seme ; čest korov na žitan polje i pored put ; primiti se i u Amerika . 
6658,( filozofija ) doktrina prema koji jesam znanje i vrednost ograničiti i zavisiti od subjektivan iskustvo 
10487,period od @card@ lunaran mesec . 
12853,automatski prilagođavanje fokusne dužina sočivo oka 
8264,granica odrediti zona . 
9687,"bivši država na istok Afrika , ujedninila se sa Znazibarom @card@ u država Tanzanija "
12716,relativno tanak prostor ili regija koji ležati preko ili ispod drugi . 
13287,"Domaći šupljorogi preživar ; životinja kao grupa , bez obzir na pol i starost . "
1246,militantan reformator 
4248,uzrokovati da nešto poteći 
6765,"poluostrvo na severoistok Afrika , na koji jesam država Somalija , Džibuti , Eritreja i delo Etiopija "
13059,( posebno metamorfne stena ) koji imati tanak sloj nalik list ili stratum 
8517,pomešan škotski viski i soda 
8323,evropski kozodoj 
264,"tropski morski riba koji povremeno putovati u reka ; imati izdužen njuška , telo prekriven nežan ljuska . "
1794,imovina u oblik materijalan dobro . 
5200,grupa stvar smotan ili stavljen zajedno . 
1565,izraziti dobar želja pri susret sa neki 
12391,deljenje aktivnost sa grupa . 
16590,prirodan količina tekući voda koji teći po zemlja ili pod ona 
6662,štanglica koji sadržati granolu 
18216,izumro ssar nalik slon koji jesam biti rasprostraniti ; imati jesam kljova i u gornji i u donji vilica . 
17265,"u matematika , greška u račun do koji dolaziti zbog skraćivanje numerički izračunavanje pre nego što jesam račun završen "
16854,čadski jezik koji se govoriti južno od jezero Čad 
16812,stanovnik Sausijske Arabija ili poreklo iz ona 
5745,nezreo sisar . 
4254,Desetokraki ljuskar ( nalik škamp ) sa dva para klješta ; većina jesam jestiv . 
1168,"u grčki mitologija ženski Titan , boginja bistar intelekt "
6996,( zvuk koji proizvoditi pevač ili muzički instrument ( ili reprodukcija ovaj zvuk ) 
19354,osobina koji jesam u veza sa funkcionisanje telo . 
6770,jumanski jezik koji govoriti narod Akva'ala 
15813,Naučnik koji izučavati živ organizam . 
7575,morski životinja sa dupli školjka koji imati par ručica sa pipac za hvatanje hrana ; raširen po ceo svet . 
