,Sysnet
12162,koji uključuje ili je karakterističan za kritiku ili kritičare
2051,sudski nalog (izdavan u prošlosti)administrativnom činovniku za povraćaj imovine
14558,Okolnosti pod kojima su osobine stanja relativno stalne čak i ako je samo stanje dinamično.
8447,viski napravljen u Irskoj najviše od ječma
3636,osoba koja ima ekstremne poglede
8016,Prestonica i najveći grad Poljske; smešten u centralnoj Poljskoj.
9095,Izraziti naglašeno ili autoritativno.
16730,sireni
6066,Ukrasna biljka iz porodice glavočika sa krupnim cvetovima.
3050,dokaz koji ukazuje na moguće rešenje
2618,grana indoevropske jezičke porodice
9575,Poslati od jedne osobe ili mesta na drugo.
16063,"Složeni karbohidrat koji se sreće usemenkama, voću, gomolju, korenu i stabljici biljaka, a posebno kukuruza, krompira, pirinča i pšenice; važan prehrambeni proizvod, koristi se u aditivima i za zgunjnjavanje."
10203,Kolač baba preliven sirupom koji sadrži rum.
9852,Čin zadavanja udarca nogom.
9492,tabinje
11997,Nešto što liči na most po obliku ili funkciji.
622,sistem merenja vremena
15119,hidre; polipi; meduza; ?sea anemones; korali.
5581,Uglavnom tropska morska riba sa mesnatim usnama i snažnim zubima; obično jakih boja.
14208,relativno uzak komad zemlje okružen vodenom površinom
14017,Sud koji je obično pleten i ima ručke.
8990,škole u Sjedinjenim Državama u kojima se ne plaća školarina i koje su podržane porezima i koje kontroliše školski odbor
3771,korateanski jezik naroda Karok
15835,porodica fosilnih protocista
9762,Potpuno izdiderencirana strukturna ili funkcionalna jedinica kod životinja koja je specijalizovana za neku određenu funkciju.
2571,Listopadno drvo ili žbun iz Severne Amerike.
3194,Sadži jednu vrstu: alpska azalea.
8228,odnos naspramne i nalegle stranice u pravouglom trouglu
376,iznenadna konstrikcija  šupljih organa (kao sto su krvni sudovi).
1293,Privremeni smeštaj u prirodi za putnike ili turiste.
12902,stanovnik Kipra ili poreklom sa Kipra
6791,Instrument koji koriste oni koji nadgledaju.
2630,žaba primalja
3174,zgrada (ili deo zgrade) za smeštanje automobila
3156,Biljka jugozapadne Azije koja se gaji zbog sočnog jestivog tamno zelenog lišća.
2223,objaviti da je neka umrla osoba blagosiljana što je prvi korak ka njenom proglašenju za sveca
6208,stanovnik Kenije ili poreklom iz Kenije
6211,Predak po direktnoj liniji.
566,Služiti se nečim ili redovno koristiti.
370,automatsko prilagođavanje fokusne dužine sočiva oka
13625,"Višegodišnja biljka koja miriše kao nana, iz centralne i južne Evrope."
15306,"koji se tiče Liberije, njenih ljudi i kulture"
57,osećanje naklonjenosti
14604,Mali rod korovskih biljaka iz starog sveta: treskavica.
16469,bivša osnovna novčana jedinica Togoa
12370,kome je jedna dimenzija značajnije veća od druge; značajnije duži nego širi
11325,porodica južnoameričkih indijanskih jezika
242,Nepravedno postupanje prema nekoj osobi ili grupi na osnovu predrasuda.
16529,"koji se odnosi ili pripada Karlu Gausu ili njegovim teorijama iz magnetizma, elektriciteta, astronomije ili verovatnoće"
2439,mehanički uređaj koji se rotira da bi potiskivao vazduh ili vodu
440,"kuvanje napolju, gde su glavno jelo pečene viršle"
10560,algoritamski jezik čiji iskazi nalikuju algebraskim izrazima
12018,Član umetničkog pokreta koji je izražavao ideje indirektno preko simbola.
4563,uređaj koji može da se koristi za upravljanje mašinom ili aparatom iz daljine
16831,Dete koje je muško.
7775,kocka koja se dobija isparavanjem supe od mesa (goveđeg ili pilećeg) ili povrća
13833,"u računarstvu, baza podataka kojoj se može pristupiti putem računara"
15156,NP
8351,taktilna azbuka u kojoj obrasci reljefnih tačaka predstavljaju slova i brojeve
16698,Meksička crna trešnja
6535,Neki od hemijski inertnih gasovitih elemenata iz helijumske grupe periodične tabele.
7832,Uvesti red u nešto.
14155,Generalni koncept koji označava podelu ili koordinaciju u konceptualnoj šemi.
4575,duboka i relativno uska vodena površina (recimo u reci ili luci ili moreuz) koji dozvoljava prolaz plovećim objektima
8070,"zemlja između Tigra i Eufrata, prostor na kome su nastale mnoge stare civilizacije; danas u sastavu Iraka"
887,"o književnosti, koji je u vezi s njom ili koji je karakterističan za književnost"
16523,nešto napisano svojeručno
2534,Evropska zlatovrana plavo-zelene boje sa crveno smeđima leđima
6171,"vodomer, pupavac, kljunorožac, modrulja, pčelarica."
15561,"koji se tiče Džibutija, njegovih ljudi i kulture"
14252,tkivo koje se formira u osnovi nokta
12020,mon-kmerski jezik kojim se govori u Kambodži
2692,jestivi listovi maslačka koji raste u divljini; koristi se za pravljenje salata i vina
3332,uneti šta kao dugovanje
2755,Učiniti svetlim ili svetlijim.
9967,Visoka višegodišnja trava koja se širi puzenjem pomoću? a gaji se zbog ?; preneta na jug SAD-a gde je ozbiljna štetočina na kultivisanom zemljištu.
7291,cifra u broju za koju se pouzdano zna da je tačna
16476,Metrička jedinica za težinu jednaka hiljaditom delu kilograma.
8284,sušeni pasulj kuvan sa svinjetinom i sosom od paradajza
1817,glavanska abterija koja skladišti električnu energiju
5780,proučavanje upotrebe jezika
16116,javna plesna dvorana gde se pleše uz snimljenu muziku
10076,Posuda u toaletu koja se ispire vodom.
6553,zgrada u kojoj se nalazi organizaciona jedinica neke grane javnog poslovanja
10,Dodirnuti povez knjige.
3154,odnosi se na glagole koji izražavaju stanje ('biti' ili 'posedovati')
16347,uvijuša
2366,Velika prostorija za okupljanja i zabavu.
5263,jezički proces usled kojeg zvuk postaje sličan susednom zvuku
7583,ruda kadmijuma; redak žućkasti mineral koji se sastoji od kadmijum sulfida u kristalnom obliku
6007,engleski romantičrski pesnik čije delo je inspirisano jeyerskom oblašću u kojoj je proveo najveći deo života (1770-1850)
8107,"Koji se odnosi na molekule, koje proizvode molekuli ili se sastoji od molekula."
7492,koji se odnosi na Lihtenštajn i njegove stanovnike
7506,"Narandža, limun, limes, itd."
15251,osoba koja govori više jezika
2166,Masivni snažni lihoprsti kopitar bixojed jugoistočne Azije i Afrike koji ima debelu kožu i jedan ili dva roga na njuški.
2536,Običan evropski jednogodišnji neven.
11694,mašina za umnožavanje koja kopira grafički materijal delovanjem svetlosti na izolovanu površinu koja propušta svetlost i koja služi za stvaranje slike pomoću tonera
1713,Pojava pri kojoj se talasi svetlosti ili drugog zračenja ograničavaju u smeru vibracija.
1526,Osoba koja uzgaja ili čuva ovce.
14787,Ima dva točka; pokreću ga nožne pedale.
12389,Razni predmeti potrebni za određenu operaciju ili sport itd.
3868,ekipa koja učestvuje u pravnom postupku
11709,"ivični alat za sečenje trava ili usjeva, koji ima zakrivljeno sečivo i kratku ručku"
13913,Uređaj koji prima radio ili TV signale.
9320,beetle having antennae with hard platelike terminal segments
13410,Komercijalno najvažniji cipal.
14368,Osoba koja se bavi nekom učenom profesijom.
8180,supstanca koja zaustavlja ili usporava neku aktivnost
7691,Pomeriti s upotrebom sile.
8607,grbavi kitovi
14579,Vreme tokom ljudskog razvoja pre pojave pisma.
17323,Neko ko uzgaja vinovu lozu.
921,Mreža koju plete pauk pomoću koje lovi insekte.
6055,osnovna novčana jedinica Zelenortskih ostrva
5404,emisija na radiju ili televiziji
4048,rastvor koji provodi elektricitet
15677,teorija koja objašnjava naučna posmatranja
1571,"Ptica sa velikom glavom, kratkim repom i dugim oštrim kljunom; obično ima krestu i u živim bojama je; hrani se uglavnom ribom."
10685,žlezda u kuži koja izlučuje znoj
2605,mesto za koje se tvrdi da postoji u verskim ili književnim spisima
12710,Višegodišnja biljka južne Evrope koja se gaji zbog ružičastih cvetova koji su bogati nektarom pa se koriste za proizvodnju meda.
8297,klavijatura sa žicama koje se trzaju trzalicom
233,osećanje intezivne nesreće
13503,mekan srebrno-beo metal - tečan na normalnoj temperaturi
285,Konstelacija izvan zodijaka koja rotira oko zvezde severnjače
5187,Dosta se gaji u umerenim područjima zbog jestivog zrna.
534,dozvola za ulazak ili izlazak iz vojne ustanove
11981,drveni duvački instrument sa vertikalnom cijevi i 8 rupica i usnom zviždaljkom
292,"prostor odvojen za rad, npr. u kancelariji"
6096,moreuz u Severnom moru između Danske i Švedske; povezan sa Svernim morem preko Skageraka
16211,podeljen ili organizovan u govorne segmente ili govorne zvuke koji se mogu izolovati 
16664,Vrsta plućnog tkiva koje se sastoji od alveola a nalaze se na  kraju disajnih puteva. To su mehuri vazduha gde se obavlja razmena gasova. Svaka alveola je okružena kapilarima koji dovode krv zasićenu ugljen dioksidom a odvode krv zasićenu kiseonikom. Zid alveola i membrane kapilara su tanke tako da gasovi lako prelaze iz krvi i u krv čistom difuzijom.
12901,"torbarske kune, mravojedi, vukovi."
11195,Porodica kopitnjaka (uključujući i divlji đumbir).
13402,"novi obraćenik, posebno u jevrejsku veru"
13104,"Veća od dve visoke ptice trkačice koja je slična noju, ali ima tri prsta; živi od Brazila do Patagonije."
2045,Osloboditi konfuzije ili dvosmislenosti; učiniti jasnim.
8329,Porodica dikotiledona iz red Umbellales koja uključuje rodove Aucuba; Cornus; Corokia; Curtisia; Griselinia; Helwingia.
15232,bilo koji potez povučen kao korak bliže cilju
14411,Zimzeleni žbun sa belim cvetovima i plodom koji liči na maslinu.
9973,"Mogući događaj, pojava ili rezultat."
11247,venac od lovorovog lišća koje su u antičko vreme junaci nosili na glavi
114,nemogućnost da se otplate svi dugovi kada dospeju za naplatu
11545,Dužinska mera koja iznosi 3 stope; po definiciji je 91.44 cm; originalno je bila određena kao prosečna dužina koraka.
2651,ostrige
12386,istraživanje verskih ili magijskih obreda i ceremonija
4962,velika platforma na kojoj ljudi mogu da stoje i može da ih vidi publika
17197,Noćna ptica trkačica sa Novog Zelanda koja ima dugi vrat u jake noge; jedini preživeli predstavnik reda Apterygiformes.
13829,"Proizvoditi nekontrolisano kratak, otsečan zvuk zubima."
15570,Sedište za jahača na konju.
12067,"nemetalni tetravalentni element koji se pojavljuje u tri alomorfna stanja: amorfni ugalj, grafit i dijamant; pokavljuje se u svim organskim jedinjenjima."
8881,Koji se odnosi na kosti ili skelet.
251,izuzetno dobar; ove reči se koriste za naglašavanje značenja drugih reči
15298,Grupa brodova sličnog tipa.
262,kome nedostaje dobrog raspoloženja
13485,Škola u kojoj đaci uče da plešu.
1371,"Potpuno razvija osoba, od doba zrelosti nadalje."
8371,krvna grupa čija crvena krvna zrnca nemaju Rh faktor.
15035,čin kojim se nešto primenjuje
5190,Raditi kao pomoćnik u podređenoj funkciji ili funkciji podrške.
4971,rod podporodice Sterninae
2620,neko ko daje savete o problemima
382,meso repa jastoga
13386,u grčkoj mitologiji muški Titan
8334,Koji se odnosi ili je karakterističan za grad.
8257,"jedina postojeća vrsta ribe iz familije Pomatomidae sa masnim, plavim mesom"
12615,Sputati pomoću brave
16515,Javna zgrada u kojoj se igraju različite kockarske igre (funkcioniše kao biznis).
1491,Biljka čije se lišće upotrebljava u lekarstvu.
768,mineral ili vrsta minerala koja pripada amfibolnoj grupi
2150,Penušavo piće koje je veštački obogaćeno ugljen-dioksidom.
11907,pešadinac koji je naoružan musketom
6250,antropolog koji se bavi etnografijom
5030,"mreža u koju se ukrštaju krvni sudovi, nervi ili limfni sudovi"
1179,cvetni aranžmen koji je napravljen od cveća povezanog u krug
6395,Ukloniti unutrašnji deo ili jezgro nečega.
11832,novčana jedinica Bangladeša
11994,"koji se odnosi na Bangladeš, njegove ljude ili jezik"
4926,"koji se odnosi na antistrofu, ili o njoj"
2334,Godišnja žbunasta biljka ili uvijuša koja se gaji zbog jestivog zrna.
16735,korišćenje sopstvenog tela u svojstvu seksualnog objekta
3296,koji se tiče Saudijske Arabije i njenih ljudi
9511,Ozbiljna i svesna aktivnost s ciljem da se nešto postigne.
6320,u grčkoj mitologiji boginja plodnosti koja se kasnije povezuje sa Persefonom kao boginja podzemnog sveta i zaštitnica veštica
3914,Spomenak
751,"koji se tiče Samoe, njenih ljudi i kulture"
301,lišiti slobode; držati u zatvoru
11584,Kupina puzavica severnik umerenih područja sa žutim ili narandžastim bobicama.
13609,ćilibarsko zeleno muskadin grožđe sa jugoistoka Sjedinjenih država
7884,put koji je slobodan za svakoga da se njime kreće
1824,osoba koja veruje u jednakost svih ljudi
12927,rat između SAD-a i Španije 1898
9959,Republika u zapadnoj Evropi; najveća zemlja u celosti u Evropi.
4072,"Čin kojim se grupa podvrgava nekom drugom, obično pedajom moći."
9697,bojni brod koji ima velike topove istog kalibra
3480,"Digestivni trakt neprekidno snabdeva telo vodom, elektrolitima i hranom. Da bi se to ostvarilo potrebno je: kretanje hrane kroz digestivni trakt, lučenje digestivnih sokova i varenje hrane, apsorpcija produkata varenja, cirkulacija krvi kroz gastrointestinalne organe i kontrola svih ovih funkcija nervnim i hormonskim sistemima."
14598,srna
11099,penutski jezik kojim govori narod Mivok
4540,razmena gde trgovinu hartijama od vrednosti vrše profesionalni brokeri
7147,Začin koji se dobija sušenjem aromatične kore drveta Ceylon cinnamon tree; koristi se u štapićima ili mleven.
13628,Veliki rod uglavnom afričkih i australijskih zeljastih biljaka i žbunja; smilje; u nekim klasifikacijama uključuje rod Ozothamnus.
2771,kva jezik kojim govori narod Joruba u jugozapadnoj Nigeriji
4967,u fazi koja u razvoju jezika ili literature dolazi kasnije; posebno se koristi za mrtve jezike
4895,štamparska ploča koja se koristi u procesu graviranja
11400,opšte mesto; tipiziran motiv u književnom delu
575,Uljasto organsko jedinjenje koje se ne rastvara u vodi već u organskim rastvaračima; suštinska komponenta živih čelija (zajedno sa proteinima i ugljenohidratima).
14301,objašnjenje ili kritičko tumačenje (naročito Biblije)
6432,struktura koja je deo nervnog sistema
10182,Učiniti da postane suvu usled izlaganja toploti.
8591,osoba koja pravi nelegalne kopije
15453,Privatno zaposlena grupa ljudi najmljena da obezbedi sigurnost biznisa ili industrije.
1513,U Sjedinjenim Američkim Državama se praznuje proleće koje dolazi; u Rusiji je to dan rada.
14549,koji (jezik) formira izvedene ili složene reči sastavljanjem konstituenata od kojih od kojih svaki izražava spostveno određeno značenje
3410,Monarhija u severozapadnoj Evropi; sedište Evropske Unije i NATO.
15813,crni magnetni mineral koji se sastoji od magnezijum karbonata
985,"(deskriptivna lingvistika) proces kojim se nove reči formiraju iz postojećih reči ili baza afiskacijom: npr. ""nemio"" od ""mio"" isl."
2217,Mesec koji dolazi posle juna a pre avgusta u kalendaru.
4558,Rod biljaka cvetnica koje imaju dva kotiledona u semenu koje se obično pojavljuje pri kljijanju.
12442,osnovna novčana jedinica Iraka
1496,električni frižider (trgovački naziv Deepfreeze) u kojem se hrana zamrzava i skladišti u dužem vremenskom periodu
8330,Vrlo rasprostranjena američka biljka koja se gaji u tropskim i toplim predelima; ima upadljive žute cvetove na klasovima koji se savijaju do zemlje tako da semene mahune sazrevaju ispod zemlje.
12765,Kiselica: grube trave i žbunje poreklom uglavnom iz severnih umerenih predela.
16989,Žena koja je rodila dete (koristi se i za obraćanje sopstvenoj majci).
6510,Žena menadžer
5068,"naučnik sa nekog srednjovekovnog univerziteta, vičan sholasticizmu"
1343,Igra na otvorenom koja se igra na polju određenih dimenzija
13863,pretvoriti u karamel
15900,južnokavkaski jezik koji ima 3 miliona govornika i dugu književnu tradiciju
1418,o anodi ili se tiče anode
640,tisa
6132,pustinja između Nila i Crvenog mora
4339,Mali rod sočnih jednogodišnjih zeljastih biljaka; ima ih na peskovitim obalama Sverene Amerike i Evrope.
10946,grana elementarne matematike; nauka o računanju pomoću brojeva izraženih ciframa
6201,srebrno bela ili siva ruda arsena (FeAsS)
10135,dioda koja emituje svetlo
1898,Ostaviti ili dati oporukom posle smrti.
7556,hirurška intervencija kod koje se koristi mikroskop i minijaturni precizni instrumenti da bi se obavile složene operacije na maloj površini
3147,"Sfinkter  bešike, sastavljen od zgusnutog mišićnog sloja bešike oko otvora uretre."
53,"ustanovljeno,zasnovano na zakonu ili na zvanično prihvaćenim pravilima"
9797,bivša osnovna novčana jedinica Čada
5551,jelo ili piće koje stimuliše apetit - obično se služi pre glavnog obroka
10642,Mali red uglavnom riba iz tropskih mora raznovrsnog i čudnog oblika; sve imaju usta na kraju izbačne cevaste njuške.
8212,supa ili paprikaš pomešan sa mahunom okre
10024,britansko novinarstvo; ulica u centru Londona u kojoj su smeštena sedišta većine novinskih agencija
11572,Daždevnjak Novog sveta (Meksiko); mali do umereno veliki.
3864,volujac
4645,"Pokrenuti krivom putanjom, obično s namerom da se nešto udari."
14224,"grana simboličke logike koja se bavi iskazima, njihovim kombinacijama i veznicima koji ih povezujuz"
11957,period velikih društvenih i političkih promena u Narodnoj Republici Kini od 1966. do 1976. godine
8369,poluga koja pokreće neki mehanizam kad se pritisne
5342,font koji se prikazuje na ekranu računara
14008,"odnositi se na što, odgovarati čemu"
14179,osnovna novčana jedinica Norveške
7539,Divlji magarci iz Azije i severne Afrike.
13273,Društveni čin okupljanja
14486,Telurid zlata i srebra (AuAgTe4); monokliničan mineral srebrnobele i čeličnosive boje; vrlo mekan (1-2) i lako topiv; retka ruda zlata.
16673,Utvrditi identitet nekoga ili nečega.
9960,napisati računarski program
10032,10 grama.
5445,Mali rod evropskih zeljastih biljaka; srebrenka
14739,"Morski bodljokošci kojima su neki organi nalik na stapke, peteljke; morski krinovi."
7364,"endivija širokog lišća koja se uzgaja na smanjenoj svetlosti kako bi oblikovala uzanu, beličastu glavicu"
12884,"vrsta lignita ili forma kamenog uglja; široko se koristi u ukrasne svrhe, za izradu nakita i modnih detalja"
5153,'š' šum koji proizvodi simulans koji sadrži sve čujne frekvencije vibracije
17366,Stanje služenja kao službeni i autorizovani predstavnik ili zastupnik.
7451,prima informacije (nadražaje) iz spoljašnje i unutrašnje sredine koji se zatim senzitivnim neuronima prenose do odgovarajućih centara nervnog sistema.
8934,Tipski rod porodice Dipodidae; tipični skočimiši sa tri prsta na svakoj zadnjoj nozi.
4959,stići na vreme
14481,Tropske drvenasta penjačica.
16564,Medicinski postupak koji uključuje zasecanje upotrebom instrumenata; obavlja se da bi se popravilo oštećenje ili zaustavila bolest živog organizma.
6907,"voziti se preko, duž i kroz šta"
11020,"usoljena govedina krčkana sa lukom i kupusom, a često i drugim povćem"
3736,the people of France
4310,radni sati ili dani tokom kalendarske nedelje
2294,Svrgavanje vlade od strane podanika.
2616,prirodan proces kojim se telo samo oporavlja
256,dijalekat kineskog kojim se govori u jugoistočnoj Kini; ovaj oblik kineskog nije dobro poznat van Kine zato što se malo pripadnika naroda Haka selilo
1335,"Srebrni meki metal iz alkalne grupe; ima ga mnogo u prirodi u jedinjenjima, posebno u slanoj vodi; gori žutim plamenom i reaguje burno sa vodom; ima ga u morskoj vodi i u mineralu halitu."
11386,tok promena u razvoju organizma od oplođenog zigota do zrelosti kada može da se proizvede novi zigot
4454,dijakritički znak (u obliku malog slova u) koji se stavlja iznad vokala kako bi označio kratak zvuk
3141,Ubiti nekoga gađanjem kamenjem.
1105,deo zuba koji je ugrađen u vilicu i služi kao potpora.
146,čin kada se smisao nečega iskrivi tako da poprimi značenje koje mu prvobitno nije bilo namenjeno
7142,vrsta kosa koja se hrani imelinim bobicamalarge European thrush that feeds on mistletoe berries
6927,mali evropski vodomar jako lepog perja
2323,Azijska rasa.
8784,modulacija amplitude (radio) signala nosača
16233,kuvano meso i jaja sa povrćem uglavnom naslagani po tanjiru sa prelivom za salatu
8942,vakašanski jezik kojim govori narod Nutka
9287,Rod tropskog drveća ili puzavica koje obično imaa široko-krilne?
7133,zbirka zapisa posebno o nekoj instituciji
10030,kuvati (kao sos)
6301,O periodu od 100 godina ili koji se odnosi na taj period.
9384,elastične trake koje drže pantalone (obično u množini)
15849,"fashioned or shaped by cutting; ""a well-cut suit""; ""cut diamonds""; ""cut velvet"""
9357,donje rublje koje se sastoji od široke haljine koja je dizajnirana da je u krevetu nose žene
17040,Osoba koja obrađuje zemlju - priprema je za setvu useva.
3884,"deo diskete ili tvrdog diska u kome se nalaze informacije o lokaciji svake datoteke na disku, kao i o neupotrebljenim lokacijama na disku"
8792,osnovna novčana jedinica na Jamajki
15068,"u grčkoj mitologiji ženski Titan, boginja bistrog intelekta"
16086,jedan od para nerava koji potiču iz lumbalnih nerava i  inervišu mišiće i kožu prednjeg dela butine.
2281,Tipki rod porodice Dasypodidae.
5148,dijalekat engleskog kojim se govori u Škotskim nizijama
572,Neko voće iz roda Citrus koje ima tvrdu koru i sočno meso; raste u toplim krajevima.
3111,izgubiti svaku nadu
12495,Profesor koji posećuje drugi koledž ili univerzitet i tamo predaje neko ograničeno vreme.
5460,"odeća za gornji deo tela, kakvu nose žene"
7883,"u elektronici, sistem međusobno povezanih elektronskih komponenti ili kola"
10920,Prijateljski tražiti od nekoga da nešto učini.
7058,(modifikator) koji se nalazi iza reči koju modifikuje
15725,debeli zeleni koren biljke vasabi koju Japanci koriste u kuvanju koa ima ukus kao jak ren; u obliku praha ili namaza često se jede uz sirovu ribu
13665,Saxš iz roda Eriophorum;
17227,Red biljaka dikotiledona.
12541,"u grčkoj mitologiji bog podzemnog sveta, Zevsov brat, Persefonin muž"
2414,olovka čiji je vrh za pisanje napravljen od filca
8448,Suprug nečijeg roditelja u sledećem braku.
11991,genus of dicotyledonous flowering plants regarded as among the most primitive of extant angiosperms
3339,Radnja u kojoj rade frizeri i drugi ulepšivači.
9890,"deo biljke ili životinje koji nalikuje na rebro (kao glavna žila kod lista, ili očvrsla vena u krilu insekta)"
13164,geološka formacija koju čini velika masa leda
1636,Divlja patka koja gaca od koje je nastala domaća patka; široko rasprostranjena.
5489,Čin deljenja ili odvajanja tako što se pravi međa koja deli ili drži na odstojanju.
13723,Formacija ljudi ili stvari poređanih jedan iza drugoga.
17263,Prozni spis koji nije pripovedački.
2172,sivi ili zeleni vlaknasti mineral; važan izvor komercijalnog azbesta
17241,Nastavljati da traje.
16537,osnovna novčana jedinica Kostarike
9896,koji se sastoji od silabičkih karaktera ili koji se koristi takvim karakterima
15603,deo pečenice između ravne kosti i dela mesa koji se koristi za porterhaus biftek
178,koji donosi spasenje ili iskupljenje od greha
576,član negroidnih naroda koji žive uglavnom u severnoj Nigeriji
14661,"motor, naročito elektro-motor, koji se da se krećĚe ili rotira u malim diskretnim koracima"
13818,unositi zarazne klice ili njihove produkte u živo tkivo radi dijagnoze ili posticanja imuniteta
2254,"koji se tiče Paname, njenih ljudi i kulture"
15671,grčki geometričar iz III veka p.n.e.
1461,kompletan skup fleksivnih oblika jednog glagola
2099,"Rod penjačica iz umerenih područja: graholika, divlji pasulj."
5893,"Rastojanje, ili površina ili zapremina preko koje se nešto rasprostire."
12392,Zakačiti se i zamrsiti.
13647,"bivša država na istoku Afrike, ujedninila se sa Znazibarom 1964 u državu Tanzaniju"
975,Dugačak plod nalik na mahunu; seme se koristi kao začin.
15329,"Rod jestivih gljica koje imaju bele spore, ?annulus i plavi sok; neke izazivaju truljenje korena."
7981,mera za površinu koja odgovara kvadratu čija je stranica jedna stopa
3007,Smeštaj u kome neko živi.
432,Način postojanja ili oblik eszistencije osobe ili stvari.
14716,čin transformacije da bi se uzdiglo ili slavilo
9709,bakterijska porodica (porodica bakterija)
9461,Godišnja zeljasta biljka iz južne Evrope i istočne Azije koja ima belo cveće i aromatično seme; koristi se za lečenje i kuvanje.
16984,Škola koja podučava studente sa udaljenim mestom stanovana putem pošte.
1542,bizamski pacovi
14523,vrste kovrdžave endevije sa loptastim glavicama od crvenog lišća
10693,bezuslovan nalog ili obećanje za isplatu određene sume novca
16627,filamentozne ili štapičaste bakterije
7522,Ponekad se smešta u red Taxales.
17103,antropolog i lingvista koji je proučavao jezike severnoameričkih Indijanaca (1884-1939)
8997,dekorativni aranžman od cveća
5717,konzsitentnost kompaktnih čvrstih tela
16501,neki lingvisti smatraju da postoji upitni način koji se ostvaruje preko upitnih rečenica
3186,rekviziti za konja
15268,grčki filozof i matematičar koji je dokazao Pitagorinu teoremu; smatra se prvim pravim matematičarem (oko 580-500 p.n.e)
9034,zrno biljke golubiji grašak koje ima visoku nutritivnu vrednost
17062,parazitska ameba koja izaziva amebnu dizenteriju kod ljudi
14788,"međunarodna država nezavisnih arapskih država stvorena 1945. da promoviše kulturnu, ekonomsku, vojnu, političku i društvenu saradnju"
12700,"Ptičji red: ptice koje ne lete, imaju zakržljala krila, dugačke kljunove i male oči: kivi."
4163,učiniti normalnim ili izazvati da bude usklađen sa normom ili standardom
7081,priča o nekom ko istražuje zločin i dolazi do dokaza koji vode do rešenja
9654,Neki od brojnih hrastova iz starog i novog sveta koji imaju 6 do 8 prašnika u svakoj cvasti; žirovi sazrevaju svake godine.
5698,ćelija iz koje se razvija vezivno tkivo
4653,rukopis za film koji uključuje dijaloge i opise likova i scenografije
9644,Vlada u kojoj je smešten neki deo vlade.
14229,teju
72,bojažljivo očekivanje ili predviđanje
5066,"deo zapadnog Tihog okeana, između Australije i Nove Gvineje"
73,koji ispoljava žalost
2655,Zemlja koja je prekrivena stablima i grmljem.
15295,Organ za promenu mesta i ravnotežu kod riba i nekih drugih vodenih životinja.
8104,koji se odnosi ili se dešava pre podneva.
16614,"koji se tiče Etiopije, njenih ljudi i kulture"
11154,Porodica somova iz starog sveta.
3698,osoba koja pravi stvari
10358,glikozid izveden iz glukoze
13035,klasna organizacija unutar društva
12646,u lingvistici pravilo koje opisuje ili propisuje lingvističku praksu
6360,veliki rod atraktivnog trposkog žbunja i malog drveća iz Starog sveta
16635,Krupan evropski pasji zub sa ružičastim cvetovima; gaji se u mnogim varijetetima.
17332,Voćka iz umerenih područja koja rađa plod od tamnožute do ružičaste boje.
97,Pričati na besposlen ili neobavezan način sa elementom sumnje ili bez dovoljno razloga da se dođe do zaključka.
7442,prerijski psi
7781,Akcija ili reakcija nečega pod određenim okolnostima.
2183,(računarstvo) brzina prenosa podataka (npr. kod modema)
5303,insekt sa dva para krilaca u kojima se razabira mrežast splet žilica
9877,povrće koje se gaji kao hrana za stoku
10710,"Velika ptica-ronilac sa ćubom, jede ribu, ima tanak izvijen kljun."
17090,čaplje; bele čaplje; noćne čaplje; bukavci
1155,hipotetički računar sa beskonačno dugom memorijskom trakom
9568,semantička uloga imeničke fraze kojom se označava mesto stanja ili radnje označene glagolom
5975,roze ili belo meso dugačkog pacifičkog lososa
777,svemirski brod dizajniran da nosi posadu u međuzvezdani prostor (naročito u naučnoj fantastici)
9060,beleženje čovekovog ponašanja i analiziranje psiholoških karakteristika da bi se predvidele ili procenile njegove sposobnosti u određenoj sferi
9873,prozorska zavesa koja se povlači s puta
15378,Razmeštaj mlečnih zuba.
11677,koji se odnosi na judi koji govore romanskim jezicima
15074,Geološka svojstva zemlje.
12148,osoba koja je na čelu nekog administrativnog odeljenja ili vlade
7614,"ispitati deo tela palpacijom, dodirom"
16104,država na ostrvima u Indijskom okeanu u Mozambičkom kanalu
4514,"Kolač od tankih kora koje se filuju kremom od jaja, mleka i šećera."
15836,verovanje u i zagovaranje monarhije kao političkog sistema
3352,mala razdaljina (za dlaku)
12305,(računarstvo) prostor na disku potreban za informacije koje nisu podaci (koristi se za lokaciju i vremenski raspored)
11044,Čin promene mesta nadole.
15162,Gorivo koje se sastoji od ostataka organizama sačuvanih u stenama zemljine kore koje ima visok sadržaj ugljenika i vodonika.
14112,Neki od više tuljana koji nemaju spoljašnje ušne školjke; imaju čvrst prekrivač i udove svedene na peraja.
15711,Rod velikog ?monoecious uglavnom ?deciduous drveća: ?London plane; ?sycamore.
2917,neko čije je zaduženje da propoveda jevanđelje
11564,Medijum koji širi štampane stvari.
4688,biti slomljen
12258,Stvoriti mišljenje o nečemu; suditi oprezno; napraviti procenu.
4290,vezana morfema koja se koristi samo u složenicama
4518,Ogromna familija ??? biljaka koje imaju mesnati? ili? i neobične cvetove.
13018,Poslovna aktivnost pribavljanja novca i kapitala.
1352,"Ogoliti zid od tapeta, na primer."
10536,voće (pogotovo breskve) čije je meso čvrsto obavijeno oko koštice
6383,u anatomiji brazda ili kanal na telesnoj  strukturi ili delu tela.
