,ID,Lemme,Definicija,POS,NEG
1416,ENG30-02267060-v,trošiti,"izdavati novac , činiti izdatak . ",0.00016055217,3.3335262e-05
1417,ENG30-02297142-v,ponuditi,Predložiti za prihvatanje ili odbijanje . ,0.011875424,0.16813405
1418,ENG30-02296726-v,nuditi,napraviti dostupan ili pristupačan . ,0.00013092945,0.0003459325
1419,ENG30-01021629-v,"urediti,srediti",pripremiti nešto . ,0.00012841848,0.000118559336
1420,ENG30-00988028-v,reprezentovati,Služiti kao sredstvo da se nexto izraziti . ,0.00011224578,3.4239605e-05
1421,ENG30-00859325-v,"razveseliti,razgaliti",dovesti neki u dobar raspoloženje . ,0.25628656,0.00022665365
1422,ENG30-00549217-v,razbistriti,"Učiniti jasan , svetao , prozračan . ",0.000101072874,3.4044228e-05
1423,ENG30-00199659-v,"ispraviti,popraviti",Učiniti nešto ispravan ili korektan . ,0.66624,3.1620082e-05
1424,ENG30-01654271-v,"falsifikovati,krivotvoriti",napraviti kopija s namera da se neki prevariti . ,0.00036548378,7.231999e-05
1425,ENG30-00202236-v,falsifikovati,namerno učiniti nešto pogrešan ili netačan . ,0.0008337692,0.68705225
1426,ENG30-00138508-v,obrnuti,promeniti u suprotnost . ,8.502677e-05,0.43255255
1427,ENG30-01058224-v,"krckati,lomiti",proizvoditi zvuk lomljenje . ,0.00010944087,0.00021625329
1428,ENG30-00463778-v,"stesati,poravnati",napraviti ravan ili ravan . ,0.000109475215,4.5598492e-05
1429,ENG30-01786906-v,"razbesneti,razjariti",Načiniti neki besniti . ,0.22318824,2.676164e-05
1430,ENG30-01785971-v,"naljutiti,razljutiti,rasrditi,razgneviti","izazvati ljutnja , bes . ",0.00012322151,0.6890204
1431,ENG30-02284096-v,"potkupiti,podmititi,potplatiti",platiti protivzakonito u zamena za naklonost ili uticaj . ,0.0005105403,3.5434772e-05
1432,ENG30-00400427-v,"svesti,pojednostaviti",Učiniti jednostavan ili lak ili on smanjiti kompleksnost ili domet . ,0.010880541,0.00011652059
1433,ENG30-00402539-v,"komplikovati,zamrsiti",Učiniti složen . ,0.005391318,0.0057480736
1434,ENG30-00192051-v,"umrtviti,otupiti","napraviti manje živahan , intenzivan ili jak ; umanjiti snaga , žestina , aktivnost ili osećanje . ",0.039556302,0.002528294
1435,ENG30-00192836-v,"oživiti,oživeti",Učiniti živahan . ,0.34330276,0.00014288285
1436,ENG30-00126264-v,izmeniti,"izazvati promena , transformacija ; učiniti različit . ",0.00010311828,3.4200642e-05
1437,ENG30-00169806-v,"modifikovati,promeniti",Načiniti izmena . ,0.00010524134,3.1866926e-05
1438,ENG30-00293429-v,poružniti,Učiniti ružan . ,0.05058774,0.076430775
1439,ENG30-01644746-v,"realizovati,ostvariti",napraviti stvaran ili konkretan ; dovesti u postojanje . ,0.00010579821,4.3321765e-05
1440,ENG30-00713167-v,povezati,napraviti logičan ili uzročni veza . ,0.000119398945,5.3036332e-05
1441,ENG30-02175057-v,čegrtati,proizvoditi kratak uzastopan zvuk . ,0.00010321336,0.013704548
1442,ENG30-00220869-v,"ojačati,osnažiti",Učiniti jak ili jak . ,0.6903353,6.304178e-06
1443,ENG30-01812720-v,"oživiti,obodriti,nadahnuti,osnažiti",Uvisiti ili pojačati . ,0.25921622,0.20403771
1444,ENG30-00220461-v,osnažiti,Steći snaga . ,0.0009237871,4.4911016e-05
1445,ENG30-00223500-v,"oslabeti,oslabiti",postati slab . ,9.043314e-05,0.6425198
1446,ENG30-00026385-v,opustiti se,postati manje napeti . ,8.453381e-05,0.21076693
1447,ENG30-00025654-v,"opustiti,relaksirati",Ućiniti da se neki osetiti opušten . ,1.3237194e-05,0.95832634
1448,ENG30-00146138-v,transformisati se,pretrpeti transformacija ili promena pozicija ili akcija . ,0.00031590543,0.05003626
1449,ENG30-00026153-v,napeti se,postati napeti ili napet . ,0.0037923004,0.1894741
1450,ENG30-00025203-v,"napregnuti,napeti",Načiniti napet . ,0.24026386,2.1227544e-05
1451,ENG30-01340439-v,"učvrstiti,pričvrstiti,privezati,prikvačiti",Učiniti da biti čvrsto prikačiti . ,0.0009659291,7.530578e-05
1452,ENG30-01344140-v,odvezati se,postati nepovezan . ,0.00018513954,0.0038074383
1453,ENG30-01634424-v,"izmisliti,isfabrikovati,izlagati",izmisliti nešto veštački ili neistinito . ,0.2379872,0.00037976285
1454,ENG30-00385501-n,razjedinjavanje,Završetak ili uništenje unija . ,0.003231216,0.0007655279
1455,ENG30-00381680-n,"unija,ujedinjenje,ujedinjavanje",proces koji se praviti ili postajati jedan jedinica . ,0.00010899894,0.00017562244
1456,ENG30-00931847-n,"aktualizacija,ostvarivanje",ostvarivanje ili davanje privid stvarnost nešto . ,0.0003271823,0.3878324
1457,ENG30-01934427-v,parkirati,manipulisati vozilo unutar prostor za parking . ,0.00010523585,3.5815065e-05
1458,ENG30-02976603-a,"izgoreo,sagoreo",Proći proces gorenje . ,0.000104456434,0.00036036174
1459,ENG30-01996735-v,"marširati,hoditi",Ići u procesija . ,0.00010134583,3.6460173e-05
1460,ENG30-01931398-v,"pešačiti,žipčiti",koristiti svoj stopala za napredovanje ; napredovati u korak . ,0.001349465,3.0645177e-05
1461,ENG30-00996485-v,potpisati,Označiti potpis ; napisati ime na nešto . ,9.876962e-05,3.6353737e-05
1462,ENG30-01191780-a,snažan,Obeležen intenzivan fizički sila . ,0.00041864047,0.12557866
1463,ENG30-01191618-a,težak,velik intenzitet ili snaga . ,0.4790244,0.00016563396
1464,ENG30-02658570-v,odgovarati,slagati se . ,0.0003290232,0.00014150438
1465,ENG30-14596700-n,"građa,sirovina",materijal pogodan za proizvodnja ili upotreba ili zavšnu obrada . ,0.0005325745,0.0010915585
1466,ENG30-14580897-n,"građa,materija",opipljiv materija koji ulaziti u sastav fizički objekt . ,9.5275806e-05,3.1869342e-05
1467,ENG30-13764342-n,vrednost,Neodređena količina nešto koji imati određenu vrednost . ,0.8949976,4.1056473e-06
1468,ENG30-13306870-n,račun,Cena zaračunati za neki artikl ili usluga . ,0.00077466085,0.00257937
1469,ENG30-00501722-n,društvena igra,igra koji jesam pogodan za igranje u primaći soba . ,0.14360067,4.0903156e-05
1470,ENG30-00502415-n,igra na tabli,igra koji se igrati na posebno izrađen tabla . ,0.00011504152,4.707523e-05
1471,ENG30-01023820-n,"procedura,proces",Određen pravac akcija čiji jesam namera da se postignuti neki rezultat . ,0.00042240537,3.3225806e-05
1472,ENG30-01034925-n,"sakrament,sveta tajna",formalan religiozan čin koji pružati određenu milost onaj koji jesam primati . ,0.00012359729,5.3599768e-05
1473,ENG30-02857023-n,tabla,"Ravni prenosni površina , obično pravougaon , smisliti za igra na tabla . ",0.00010546183,3.8576283e-05
1474,ENG30-04362025-n,površina,Spoljašnja granica neki ljudski proizvod ili sloj materija koji činiti taj granica ili podsećati na ona . ,0.00010324619,0.00078599725
1475,ENG30-03670849-n,uzica,"Nešto , kao uzak ili konopac , što jesam dugačak , tanak i fleksibilan . ",0.00015016814,4.3560045e-05
1476,ENG30-00650353-v,razlikovati,Označiti kao različito . ,9.584264e-05,0.0834332
1477,ENG30-04397261-n,"učilo,nastavno sredstvo",Građa i oprema koji se koristiti u nastava . ,0.00033177555,3.2126405e-05
1478,ENG30-03286383-n,"resto,restl",Komad tkanina koji preostati pošto jesam ostati upotrebiti ili prodati . ,0.00010866354,3.279036e-05
1479,ENG30-03932670-n,komad tkanine,komad tkan materijal ,9.191994e-05,4.4807875e-05
1480,ENG30-03309808-n,tkanina,"ljudski tvorevina koji se dobijati tkanje , štrikanje ili kukičanje od prirodan ili veštački vlakno . ",0.00010237406,0.0002074843
1481,ENG30-04076846-n,prikaza,kreacija koji jesam vidljiv ili opipljiv prikazivanje neki ili nešto . ,0.07060045,0.0051155523
1482,ENG30-02547586-v,pomoći,"Pružiti pomoć , biti na usluga . ",0.00011434413,0.004454867
1483,ENG30-02556126-v,"podupirati,podržavati,potpomagati","dati moralan ili psihološki podrška , pomoć ili ohrabrenje . ",0.25888944,0.036382597
1484,ENG30-00489837-v,"izmeriti,odrediti","izraziti broj , mera ili veličina . ",0.23947813,1.9462543e-05
1485,ENG30-00490968-v,"meriti,štopati",meriti vreme ili trajanje događaj ili radnja . ,0.000121761186,4.9832055e-05
1486,ENG30-15208162-n,"siderično vreme,zvezdano vreme",Meri se dnevni kretanje zvezda . ,9.925279e-05,7.4568015e-05
1487,ENG30-00028270-n,vreme,kontinuum iskustvo u koji događaj prelaziti iz budućnost kroz sadašnjost u prošlost . ,0.00010299982,3.96361e-05
1488,ENG30-02810882-a,vremenski,koji se odnositi na vreme ili jesam ograničen vreme . ,0.00011870363,0.00014412076
1489,ENG30-00127339-b,vremenski,u odnos na vremenski sled . ,9.422147e-05,3.0416013e-05
1490,ENG30-01183573-v,"ispuniti,zadovoljiti",ispuniti zahtev ili potreba ,0.017807435,0.024531184
1491,ENG30-00140123-v,"menjati integritet,menjati fizička svojstva",menjati fizički izgled . ,0.0045742653,3.360133e-05
1492,ENG30-01334398-a,"inteligentan,pametan","imati sposobnost za mišljenje i erzonovanje , posebno u visok stepen . ",0.47728965,2.455368e-05
1493,ENG30-05618056-n,"mozak,duh",mentalan sposobnost . ,0.057548046,0.114220835
1494,ENG30-01025785-v,"izvući,iskopati",pomenuti nešto neprijatan iz prošlost . ,0.00010272582,0.0044816164
1495,ENG30-03094503-n,kontejner,"Nešto što držati stvar , posebno za transport ili skladištenje . ",0.0013578711,0.0004673017
1496,ENG30-03613294-n,ključ,"metalan naprava oblikovati tako da , kada se udenuti u brava , mehanizam moći da se okretati . ",0.00010459683,4.4280947e-05
1497,ENG30-02895861-a,"migracijski,migracioni",koji se odnositi na migracija . ,0.00011085665,7.609179e-05
1498,ENG30-00279835-n,"promena mesta,kretnja",Čin promena lokacija s jedan mesto na drugi . ,9.578019e-05,3.0132533e-05
1499,ENG30-00191142-n,"promena,menjanje",radnja promena nešto . ,0.00275233,0.14876951
1500,ENG30-00056087-n,"emigracija,iseljenje","migracija iz mesto , posebno migracija iz rodne zemlja da biti se nastaniti u neki drugi zemlja . ",0.00010221022,3.4817294e-05
1501,ENG30-00954311-n,"odbrana,odbrambena mera",vojni akcija koji štititi zemlja od potencijalan neprijatelj . ,9.972413e-05,9.8969e-05
1502,ENG30-01080366-n,"grupna akcija,zajednička akcija",akcija koji preduzimati grupa ljudi . ,0.00012361171,0.042408623
1503,ENG30-03430959-n,rekvizit,Razni predmet potreban za određenu operacija ili sport itd . ,0.0001261602,4.861733e-05
1504,ENG30-04345288-n,"svaštarije,sve i svašta",Razni neodređen predmet . ,0.00015493348,4.7724578e-05
1505,ENG30-00251064-v,"evoluirati,evoluisati",Proći kroz razvoj ili evolucija . ,0.0001806567,3.3789383e-05
1506,ENG30-00252019-v,razviti se,"rasti , napredovati ili evoluirati kroz proces evolucija , prirodan rast ili diferencijacija . ",0.0001078417,5.57747e-05
1507,ENG30-00230746-v,narasti,"postati velik , širok , napredan . ",0.00051123614,8.587629e-05
1508,ENG30-13378518-n,kredit,novac koji stajati na pozajmica klijent . ,0.00050178973,7.693563e-05
1509,ENG30-02981588-a,razvojni,"postepeno se razvijati ili rasti , posebno ako jesam taj nešto latentno . ",0.0004262168,4.933968e-05
1510,ENG30-13349662-n,depozit,novac dati kao zalog za artikl zakupljen na odrediti vreme . ,0.00011089392,3.043975e-05
1511,ENG30-13386614-n,"keš,gotovina",novac u oblik banknota ili kovanica . ,0.0002102101,0.0027622501
1512,ENG30-13356112-n,"gotov novac,novčana sredstva",imovina u oblik novac . ,9.5721785e-05,3.046465e-05
1513,ENG30-13385913-n,valuta,metalan ili papirni medijum za razmena koji jesam u tekući upotreba . ,0.00014600536,0.00012304795
1514,ENG30-07013736-n,niska reči,"linearan sekvencija reč , izgovoriti ili napisati . ",0.00010415823,3.398701e-05
1515,ENG30-06282651-n,jezik,sistematski sredstvo komunikacija koji koristiti zvuk ili konvencionalan simbol . ,0.000111970985,2.946234e-05
1516,ENG30-07309781-n,pokret,prirodan događaj koji uključivati promena pozicija ili lokacija nešto . ,0.00010521593,3.535277e-05
1517,ENG30-07283608-n,"dešavanje,događaj",Nešto što se dogoditi . ,0.025132379,0.003647967
1518,ENG30-00029378-n,događaj,Nešto što se desiti u dat trenutak i na dat mesto . ,0.00011917654,3.6865495e-05
1519,ENG30-07405893-n,"tok,tečenje",pokret koji jesam karakterističan za fluid ( tečnost i gas ) . ,0.000114709546,3.521597e-05
1520,ENG30-08190754-n,jedinica kopnene vojske,vojni jedinica koji jesam deo kopnen vojska . ,9.558387e-05,3.155818e-05
1521,ENG30-08219226-n,divizion,grupa brod sličan tip . ,9.267051e-05,2.97372e-05
1522,ENG30-08191532-n,mornarička jedinica,vojni jedinica koji jesam deo mornarica . ,9.7620345e-05,3.419009e-05
1523,ENG30-08191701-n,ratna mornarica,organizacija vojni mornarički snaga . ,0.00010713776,3.1748055e-05
1524,ENG30-02767701-a,mornarički,koji jesam povezati ilipripada ili se koristiti u mornarica . ,0.0010349478,0.0001681908
1525,ENG30-08196024-n,"vazduhoplovstvo,ratno vazduhoplovstvo,avijacija",organizacija vojni vazduhoplovstvo . ,9.330158e-05,2.9350347e-05
1526,ENG30-08219330-n,divizija istovrsnih aviona,jedinica vazduhoplovstvo sjedinjen država koji se obično sastojati od dva ili više krilo . ,9.530268e-05,2.9837433e-05
1527,ENG30-10059162-n,polaznik,osoba koji se upisivati ili jesam upisati na neki obrazovni kurs ili u škola . ,0.0018964855,0.00016095309
1528,ENG30-02743391-a,ljudski,koji se odnositi na ljudski biće . ,0.00010145295,0.00010165747
1529,ENG30-14586258-n,"mešavina,smesa,smeša",supstancija koji se sastojati od dva ili više supstanca pomešan zajedno ( ne u fiksni proporcija i ne u hemijski veza ) . ,9.803039e-05,6.444334e-05
1530,ENG30-14586769-n,"slitina,legura","Mešavina koji se sastojati od dva ili više metalan element ili metalan i nemetalnog element , koji se obično spajati topljenje . ",0.000104877254,3.141548e-05
1531,ENG30-00407535-n,aktivnost,biti koji poseban čin . ,0.000105817024,0.05626087
1532,ENG30-00334509-n,"gest,pokret",kretnja ruka ili telo koji izražavati ili pomagati da se izraziti misao . ,0.00014060352,3.7501857e-05
1533,ENG30-00349369-n,"potez,pokret",Pojedinačna potpun kretnja . ,0.003432127,4.3585336e-05
1534,ENG30-00331950-n,promena položaja,promena pozicija koji ne povlačiti promena mesto . ,0.000101977894,0.0011153417
1535,ENG30-00023773-n,"motiv,pobuda",Psihološko svojstvo koji pobuđivati neki organizam na akcija prema željen cilj ; razlog za akcija ; onaj što davati namera i usmeravati ponašanje . ,0.17651682,3.8028484e-05
1536,ENG30-09183693-n,"etika,moral",motivacija zasnovati na poimanje dobra i zlo . ,0.2604493,0.049591005
1537,ENG30-02730835-a,moralan,"koji se odnositi na princip dobra i zlo , tj . na moral i etika . ",0.0002529756,0.011569027
1538,ENG30-00023100-n,"psihičko svojstvo,mentalna osobina",svojstvo mentalan život živ organizam . ,0.00010301287,4.082965e-05
1539,ENG30-01549291-a,nemoralan,koji narušavati princip dobra i zlo . ,0.11399866,0.4947293
1540,ENG30-01548193-a,moralan,koji se tič princip dobra i zlo ; koji se uklapati u standard ponašanje i karakter koji jesam zasnovati na ovaj princip . ,0.58262014,0.2701754
1541,ENG30-01887020-v,kotrljati se,kretati se na točak ili kao na ona ili na vozilo sa točak . ,0.00012351986,4.186593e-05
1542,ENG30-02096167-v,okrenuti se,kretati se oko osovina ili centar . ,0.00011988276,3.3529657e-05
1543,ENG30-01875295-v,"ljuljati se,tresti se,drmati se",kretati se tamo-amo na nestabilan način . ,0.00011670724,7.811028e-05
1544,ENG30-01889610-v,"tresti,drmati",pomerati ili izazvati pomeranje brzo tamo-amo . ,0.00010734218,5.9228896e-05
1545,ENG30-01770501-v,"uznemiriti,uzrujati",duboko dirnuti . ,0.011267566,0.23649481
1546,ENG30-01790020-v,"potresti,obeshrabriti,zaljuljati",uzrokovati da neki izgubiti pribranost ,4.8576007e-05,0.42462122
1547,ENG30-02087745-v,zamahnuti,"pokrenuti kriv putanja , obično s namera da se nešto udariti . ",0.00013592449,6.4602355e-05
1548,ENG30-01894649-v,plesati,kretati se na ljubak i ritmičan nayin . ,0.1657811,2.7037644e-05
1549,ENG30-01708676-v,"plesati,igrati",kretati se po obrazac ; obično uz muzički pratnja ; izvoditi ples . ,9.240967e-05,3.4695084e-05
1550,ENG30-00010054-v,trgnuti se,kretati se na nekontrolisan način . ,0.00023352414,0.00013635078
1551,ENG30-02028366-v,"kuljati,izbiti",kretati se u velik broj . ,0.092135474,2.924074e-05
1552,ENG30-02088107-v,primaknuti se,kretati se sigurno ili postepeno . ,0.0001631597,3.7662103e-05
1553,ENG30-01243148-v,navući,pomaknuti ili povući tako da pokriti ili otkriti nešto . ,0.00037007497,0.16005775
1554,ENG30-01345109-v,zatvoriti,pomeriti tako da otvor ili prolaz postati nepristupačan . ,0.00014433854,0.002486528
1555,ENG30-01346003-v,otvoriti,izazvati otvaranje ili da nešto postati otvoreno . ,0.0012254211,0.002767307
1556,ENG30-01592072-v,cimati,pokretati ili povlačiti uz nagao pokret . ,0.00011627223,5.274706e-05
1557,ENG30-02060141-v,raštrkati se,kretati se prema vani . ,0.022484194,6.828924e-05
1558,ENG30-02028994-v,"razići se,rasturiti se",udaljiti se jedan od drugi . ,0.0001322215,0.00019769494
1559,ENG30-01378556-v,"rasprostraniti se,rasprostreti se,raširiti se",raspodeliti naširoko . ,0.0010959985,0.030937418
1560,ENG30-01380638-v,"sabrati,sabirati,skupiti,sakupiti,nakupiti",prikupiti zajedno . ,9.351621e-05,3.1922616e-05
1561,ENG30-01249724-v,trljati,pomerati nešto preko nešto uz pritisak . ,9.526379e-05,3.1729618e-05
1562,ENG30-01210737-v,"držati,dotaknuti,taknuti","doticati , dizati ili držati u ruka . ",0.00012144811,0.00021145023
1563,ENG30-01880113-v,"tući,udarati,lupati",kretati se ritmički ; o srce ili motor . ,0.00020693408,3.3683267e-05
1564,ENG30-01885845-v,puzati,"kretati se sporo ; u slučaj ljudi ili životinja , sa telo blizu zemlja . ",9.408611e-05,3.391588e-05
1565,ENG30-01449974-v,poneti,"pomerati uz pomoć kola , u ruka ili nositi na telo . ",9.485753e-05,3.291945e-05
1566,ENG30-01973125-v,"spustiti,sniziti",dovesti nešto ili neki u nizak položaj . ,0.00018081543,0.0004749215
1567,ENG30-01974062-v,podignuti,pomeriti sa nizak na viši položaj . ,0.00010890652,0.011803691
1568,ENG30-01888295-v,"prokrasti se,šunjati se",kretati se prikriveno . ,0.00045800573,4.5206558e-05
1569,ENG30-01964634-v,banuti,"pokrenuti se nenadan , energičan ili agresivno . ",0.00086681725,8.4493804e-05
1570,ENG30-02053941-v,"prići,približiti se,bližiti se,primaknuti se",Doći bliže nešto . ,9.35127e-05,6.679636e-05
1571,ENG30-01968569-v,"uspeti se,podići se,porasti",pokrenuti se nagore . ,9.952587e-05,0.00020024007
1572,ENG30-00014034-v,klecati,kretati se sa drhtaj . ,0.02641502,5.0990093e-05
1573,ENG30-01869563-v,"ploviti,jezditi",kretati se sa klizak pokret . ,0.00011990341,3.3896453e-05
1574,ENG30-07071942-n,muzički žanr,neki izraziti stil u muzika . ,0.00010897968,3.0881274e-05
1575,ENG30-07058296-n,marš,Muzički žanr napisati za marširanje . ,0.00010136401,4.303242e-05
1576,ENG30-07020895-n,muzika,Umetnichka forma zvučan komunikacija koji obuhvatati instrumentalne i vokalan ton na strukturiran i neprekidan način . ,0.00010042594,4.615388e-05
1577,ENG30-02867783-a,muzički,Karakterističan za muzika ili sposoban da proizvoditi muzika . ,0.00040963388,4.1671512e-05
1578,ENG30-02743547-n,umetničko delo,produkt ljudski kreativnost ; umetnički delo zajedno . ,0.000101438105,4.475357e-05
1579,ENG30-00939452-n,komponovanje,stvaranje muzički delo . ,9.39404e-05,3.1763542e-05
1580,ENG30-01239619-v,"udariti,sprašiti",udariti u nešto snažan ili nasilan . ,0.00013301079,0.27617282
1581,ENG30-01236164-v,"sudariti,udariti","udariti o nešto , doći u iznenadan kontakt s nešto . ",9.912854e-05,7.089229e-05
1582,ENG30-00204391-v,kvariti se,postati gora . ,9.711857e-05,0.21641733
1583,ENG30-00270561-v,"oporaviti se,lečiti se",Lečiti ili oporaviti se . ,0.00031133767,0.07715441
1584,ENG30-00092690-v,"oporaviti se,preboleti",odbolovati bolest ili prevazići šok . ,0.4606334,0.054814275
1585,ENG30-01752495-v,?produce,bring forth Or yield ,0.0033752252,0.41763943
1586,ENG30-00056930-v,"roditi,poroditi se,dobiti",doneti na svet novorođenče . ,0.00010695249,3.7317855e-05
1587,ENG30-07951464-n,"kolekcija,zbirka",Vis stvar grupisan zajedno . ,0.00012122489,7.682506e-05
1588,ENG30-07978423-n,mitologija,mit zbirni ; korpus pričati povezan sa kultura ili institucija ili osoba . ,0.00011470155,7.906726e-05
1589,ENG30-03586090-n,daska za peglanje,uzak postavljen ploča na preklopni oslonac ; koristiti se za peglanje odeća . ,0.00010495369,2.978313e-05
1590,ENG30-14035298-n,poriv,Psihološko stanje koji odgovarati snažan želja ili potreba . ,0.00038697154,0.5536793
1591,ENG30-14039534-n,glad,Psihološka potreba za hrana ; posledica uzdržavanje od hrana . ,7.4863114e-05,0.36549148
1592,ENG30-14040660-n,žeđ,Psihološka potreba za piće . ,0.18198982,0.23189409
1593,ENG30-06634376-n,informacija,primiti i shvatiti poruka koji smanjivati primaočevu nesigurnost . ,0.00012691892,6.3565865e-05
1594,ENG30-06598915-n,"poruka,sadržaj",onaj o šta se neki saopštenje raditi . ,0.00015748171,3.4834266e-05
1595,ENG30-06269396-n,komad,Umetnička ili literaran kompozicija . ,0.0001517434,5.9006277e-05
1596,ENG30-06268096-n,članak,Nefikcionalna proza koji činiti nezavisan deo publikacija . ,0.00017659315,0.00025585396
1597,ENG30-14379501-n,normalnost,normalan ili zdrav uman moć . ,0.00012726431,0.6300869
1598,ENG30-14395018-n,"nenormalnost,ludilo",relativno stalan poremećenost um . ,9.9506906e-05,0.00013267802
1599,ENG30-00941346-v,izustiti,izgovoriti ili reći nešto . ,0.00019276884,0.122310646
1600,ENG30-14425974-n,nezrelost,stanje koji još ne odgovarati zrelost . ,0.0010518443,0.6535615
1601,ENG30-14424780-n,"zrelost,zrelina",stanje zrelost ; pun razvoj . ,0.45463917,0.24170391
1602,ENG30-01488245-a,zreo,koji jesam dostignuti pun prirodan razvoj i rast . ,0.21465963,0.00014241175
1603,ENG30-01489722-a,nezreo,koji još jesam zreti . ,0.00018491132,0.47832817
1604,ENG30-01545883-v,mirovati,ne micati se ; biti u pozicija mirovanje . ,4.9130584e-05,0.44093227
1605,ENG30-02604760-v,biti,imati kvalitet bivstovanjal kopula koji se koristiti sa pridev ili imenski predikat . ,0.69168484,0.0001506083
1606,ENG30-02070188-a,drugi,ne baš onaj koji jesam prvo pomenuti ili ne od velik važnost ; neki drugi . ,0.030082721,0.33208588
1607,ENG30-01074498-n,opstruiranje,Čin opstruiranje . ,0.018440245,0.1209372
1608,ENG30-04081844-n,"sprava za zadržavanje,sprava za ograničavanje,sprava za sprečavanje,sprava za sputavanje",sprava koji zaustavljati nešto što se kretati . ,0.00019134213,3.9347364e-05
1609,ENG30-02207206-v,"kupiti,uzeti",Steći kupovina ; dobiti pomoću finansijski transakcija . ,9.591765e-05,3.0536008e-05
1610,ENG30-02208537-v,iznajmiti,Služiti se nećim pod uslov ugovor . ,0.0001067177,3.6869307e-05
1611,ENG30-00627520-v,"čitati,skenirati",dobiti podatak sa magnetski traka . ,9.38775e-05,3.16005e-05
1612,ENG30-02659763-v,"odgovarati,pristajati,stajati",biti praviti veličina ili oblik ; pristajati ispravan ili u sklad sa želja . ,0.0001186514,0.0006603999
1613,ENG30-02667900-v,"biti u skladu,saglasiti se",o uslov ili ograničenje . ,0.4822872,2.8252594e-05
1614,ENG30-02232223-v,primiti,"o raspravljačkom telo : službeno primiti ( izveštaj ) , kao od komitet . ",0.00011561214,5.829808e-05
1615,ENG30-09436708-n,nebo,svemir kako se viditi sa zemlja . ,0.00010329898,3.500934e-05
1616,ENG30-02685153-a,nebeski,o nebo ili koji se odnositi na nebo . ,0.00015494823,0.0012122684
1617,ENG30-04887912-n,"arogancija,bahatost",prekomeran oholost koji se očitovati u nadmoćan ponašanje prema podređen . ,0.18869908,0.5492375
1618,ENG30-00758175-n,"oholost,gordost,nadmenost",osobina onaj koji podsticati odbojnost od padanje ispod svoj standard . ,0.055781394,0.041113216
1619,ENG30-01889256-a,"ohol,nadmen,gord","Osećati samopoštovanje ili zadovoljstvo u nešto što ceniti kao vredan , ili kao razlog za ponos . ",0.5417711,0.050625727
1620,ENG30-13246332-n,stvari,biti koji pokretan imovina ( posebno odevni predmet ) . ,0.0001175893,4.8856302e-05
1621,ENG30-13244109-n,svojina,Nešto što se posedovati ; biti koji opipljiv svojina koji neki posedovati . ,0.19616458,5.5778946e-05
1622,ENG30-03151302-a,ostavljen,onaj što jesam neki ostaviti . ,0.017520996,0.21035612
1623,ENG30-02316304-v,"manuti se,predati,prepustiti",rastati se od posed ili prava . ,0.00016745683,9.8474105e-05
1624,ENG30-02230772-v,"izručiti,predati,pružiti,uručiti",staviti neki u ruka ili na staranje . ,0.00010526113,0.3193038
1625,ENG30-02229055-v,"ostaviti,zaveštati",ostaviti ili dati oporuka posle smrt . ,0.000108491644,4.2101252e-05
1626,ENG30-15110956-n,biljna materija,materija koji proizvoditi biljka ili koji rasti na način biljka . ,0.0003901969,6.269285e-05
1627,ENG30-14689493-n,treset,Delimično ugljenisati biljni materija zasićen voda ; koristiti se kao goriv kada se osušiti . ,9.566524e-05,3.1961023e-05
1628,ENG30-14875077-n,"zapaljivo sredstvo,gorivo",supstanca koji moći da gora da biti obezbediti toplota ili snaga . ,0.047786474,4.6857946e-05
1629,ENG30-00262703-v,zakrpiti,popraviti ili snabdeti zakrpa . ,0.00047481782,0.00022821431
1630,ENG30-00205885-v,poboljšati,Učiniti dobar . ,0.51738846,0.018525569
1631,ENG30-00208210-v,pogoršati,Učiniti goreti . ,0.36476004,0.00257832
1632,ENG30-02571901-v,poslušati,obratiti poseban pažnja . ,0.00022838285,0.0019200655
1633,ENG30-03871083-n,"paket,omot",umotan pakovanje . ,0.013178067,0.002445687
1634,ENG30-05792010-n,"mogućnost,izlaz",Moguća alternativa . ,0.00016137479,0.18036272
1635,ENG30-05788149-n,"odlučivanje,donošenje odluke",Koginitivni proces donošenje odluka . ,0.00010872821,6.860054e-05
1636,ENG30-05770926-n,razmišljanje,"proces razmišljanje , posebno pažljiv razmišljanje . ",0.00032410517,0.23797455
1637,ENG30-05770664-n,viši saznajni proces,Koginitivni proces koji pretpostavljati da jesam znanje na raspolaganje i koji ga koristiti . ,0.00020826627,0.0053436034
1638,ENG30-05701363-n,"misaoni proces,saznajni proces,kognitivni proces",Izvođenje neki složiti kognitivan aktivnost ; operacija koji uticati na mentalan sadržaj . ,0.000103535924,3.1017575e-05
1639,ENG30-00023271-n,saznanje,Psihološki rezultat opažanje i učenje i rezonovanje . ,0.0008011707,3.9602408e-05
1640,ENG30-07289014-n,"nevolja,teškoća",onaj što izazivati bol ili patnja . ,0.029382264,0.25825417
1641,ENG30-03839993-n,"smetnja,prepreka",biti koji struktura koji otežavati napredovanje . ,0.000211227,0.17649026
1642,ENG30-02853449-n,"začepljenje,zapušenje",smetnja u cev ili odvod . ,0.00014001978,0.07426157
1643,ENG30-05817845-n,detalj,izolovan činjenica koji se posmatrati odvojeno od celina . ,0.000101114216,3.3547138e-05
1644,ENG30-06751142-n,"detalj,pojedinost",mali deo koji moći da se posmatrati odvojeno od celina ,0.00010538262,3.1458683e-05
