X,Predicted,Real
koji kakav zadatak ili odgovornost za kakav posati poveriti ,1,0
red podklasa Telosporidia ,1,0
višegodišnji trska iz topao kraj ,1,0
naučnik koji istraživati zemljotres ,1,0
stanovnik Gvineja ili poreklo iz Gvineja ,1,0
šta smanjiti ili ga se rešiti ; prestati ( kakav investicija ) posedovati ,1,0
grana biologija koji proučavati gljiva i bolest koji onaj izazivati ,1,0
sakupiti zajedno . ,1,0
mali sisar mesožder sa kratak noga i izdužen telo i vrat . ,1,0
glavni i velik grad Haiti ,1,0
gledati sa čuđenje ; gledati glupav . ,1,0
"pileći ili juneći bujon zgusnut puter i brašno , ponekad začinjen biljka ili vorčester sos ",1,0
u grčki mitologija troglavi pas koji čuvati ulaz u Had ; Tifonov sin ,1,0
velik broj stvar ljudi posmatran zajedno . ,1,0
naprava smisliti da sprečiti povreda . ,1,0
hleb koji se pripremati od kukuruzni brašno ,1,0
donji strana stopala ,1,0
telo građanin zaklet da donositi istinit presuda u sklad sa dokaz predstavljen na sud . ,1,0
dinja sa žućkast korica i beličast meso ,1,0
blagonaklon procena ,1,0
dijagram koji pokazivati veza između komponenta sistema ( posebno eletronskih sistema ) ,1,0
radikalan pristalica politički ili društven revolucija ,1,0
polje koji okruživati naelektrisan čestica ,1,0
"ptica selica koji obično ne savijati vlastit gnezdo , nego ostavljati jaje u tuđ gnezdo . ",1,0
proširenje izgrađen na kosa krov u koji se smeštati uspravan prozor ,1,0
delovati kasnije nego što jesam planirati ,1,0
skarabej . ,1,0
postari labav ili labav ili manje čvrst ,1,0
red trava monokotiledona . ,1,0
prozni priča kraćati od roman ,1,0
centrala deo goveđi pečenica dvostruk debljina ,1,0
"Živa stvar koji imati , ili koji moći da razviti , sposobnost da nastupati ili funkcionisati nezavisan . ",1,0
voden dikotiledoni . ,1,0
poluga koji pokretati neki mehanizam kad se pritisnuti ,1,0
Nešto uraditi ( obično suprotno od nešto rečen ) . ,1,0
Životinjski red koji uključivati skoro sve slatkovodni riba : ? characins ; ? loaches ; šaran ; ? suckers ; ponekad se klasifikovati kao podred Ostariophysi . ,1,0
"reka u Nemačka , izviriti u Šavarcvaldu , teći na sever i ulivati se u Rajna ",1,0
"Čempres , smreka i kedar . ",1,0
CA ,1,0
"reka koji teći iz jezero Ira u jezero Ontario , predstavljati granixu između SAD-a i Kanada ",1,0
neki ljudski tvorevina . ,1,0
stanovnik Singapur ,1,0
ne pristati na prihvatanje ili priznanje nešto . ,1,0
ponuditi tumačenje ili objašnjenje šta ,1,0
stanovnik Etiopija ili poreklo iz Etiopija ,1,0
postati napeti ili napet . ,1,0
ispustiti iznenadan glasan krik . ,1,0
"meso jestiv kopnen puž , obično se servirati u ljuska , s umak od rastopljen maslac i beo luka ",1,0
"biljka koji imati cveće u ? umbels : peršun , šargarepa , anis , ? caraway ; celer , mirođija . ",1,0
list papir sa više odštampan strana ; preklapati se na veličina stranica i povezivati sa ostalim tabak da biti se dobiti forma knjiga ,1,0
plod morati u Njuburg sos poslužiti na tost ili pirinač ,1,0
"neki od mnogi mirisan žbunje , obično sa plavičast ili svetloljubičast cvet ; široko rasprostraniti . ",1,0
neki ko upravljati lutka u pozorište . ,1,0
oljušten krompir koji se kuvati a zatim pasirati ,1,0
"korozivan nemetal , težak crvenomrka tečnost zagušljiv miris , pripadati halogeni element ; nalaziti se u morski voditi . ",1,0
paprat . ,1,0
jastog i rak . ,1,0
komad meso sa butni delo svinja ( najčešće dimiti ) ,1,0
drvo iz porodica Cupressaceae ,1,0
pravni dokument u koji se izlagati čovekov želja u pogled raspodela njegov svojina kada umreti ,1,0
nacrtati ili napisati skica ili nacrt ,1,0
voluharica severni hemisfera ,1,0
postaviti ili ustanoviti naredba ili nalog . ,1,0
a kazneni popravni zavod ,1,0
zbirka istorijski važan dokument objavljen u forma knjiga ,1,0
zavijen deo ,1,0
"odluka ili komad sa zakonski važnost , koji jesam ući u susdski zapis ( kao da ona jesam izdati sud ili sudija ) . ",1,0
neki ( posebno dete ) ko učiti od nastavnik . ,1,0
"grmlje , nisko drveće ili drvenast loz . ",1,0
kitov zuban imati kupast zub koji u starosta ispadati i en zamenjivati se nov . ,1,0
imitiranje ponašanje neki osoba ,1,0
slediti u potera ili kao u potera . ,1,0
"slabo , vodenast pića ",1,0
"veštački smola dobiti polimerizacija uretana , služiti za izrada trvdih , otporan plastičan masa ",1,0
drugi po veličina kontinent ; smestiti južno od Evropa ; na zapad se graničiti sa južnim Atlantik a na istok sa indijski okean . ,1,0
"u pojedini deo ravno , crvenkasto-narandžast kineski citrus koji se lako ljuštiti ",1,0
jak espreso kafa preliven pena od mleko ,1,0
krv se smatrati kao središte vitalnost . ,1,0
predložiti zakon zakonodavnom telo ,1,0
cevozubac ,1,0
hrast . ,1,0
sir pravljen mešanje više sir ,1,0
postati dug putem rastezanje i povlačenje ,1,0
stanje redovan ili ispravan poredak . ,1,0
veoma velik sivo-smeđ australijski kengur ; nekad ona jesam biti veoma mnogo u šumovit predeo . ,1,0
običan evropski svraka ,1,0
rezime nečiji akademski i poslovan prošlost ,1,0
biti u saglasnost . ,1,0
postati manja ,1,0
Neinvazivna dijagnostički procedura koji koristiti ultrazvuk za snimanje struktura mozak ; zastareo metoda ,1,0
"tanak kratak hrenovka , najčešće sa odsečen kraj ",1,0
evropski šaš sa mali jestiv gomolj nalik orah . ,1,0
stanovnik Jordana ili poreklo iz Jordana ,1,0
pisma koji jesam zapisati staropersijski jezik ( avestijski / avestanski ) ,1,0
zgrada ( ili prostorija ) gde se mrtav telo držati pre sahrana ili kremacija ,1,0
velik porodica smeđ morski alga uglavnom iz severni mora ,1,0
Češati neprestano . ,1,0
šupljina u koji počinjati debeo crevo a u koji se otvarati ileum ,1,0
staklen posuda koji držati tečnost dok se piti . ,1,0
"imati poželjan ili pozitivan kvalitet , posebno onaj koji jesam pogodan za određenu stvar ",1,0
staviti na nešto prekrivač ; pokriti površina nešto . ,1,0
svetac kolektivno . ,1,0
"učestvovati u izgradnja ćelijski skelet , odnosno mikrofilamenata ",1,0
jesti se kao kaša od kukuruzni brašno ili kao mlečan kaša ,1,0
u grčki mitologija bog nebo ; sin i muž Gej i otac Titan u drevan mitologija ,1,0
tropski afrički i indijski trava . ,1,0
suv mornarski pasulj koji se dugo peći sa melasa i usoljen svinjetina ,1,0
"red riba koji imati mek peraja , bez kost : poletuše . ",1,0
usrećiti ili zadovoljiti ,1,0
proizvođač igran film ,1,0
preliv od sirće sa izgnječen inćun ,1,0
srediti ili ispraviti ; o teškoća ili problem ,1,0
stanje sramota ili poniženje . ,1,0
"vreme koji jesam potrebno da nešto pasti na polovina prvobitan vrednost ( posebno , vreme potrebno da se polovina atom radioaktive supstanca dezintegrisati ) ",1,0
pelikan . ,1,0
zadovoljiti ( žeđ ) ,1,0
električni kućni aparat koji raditi tako što usisavati čestica prašina . ,1,0
stanovnik Sejšeli ili poreklo sa Sejšeli ,1,0
Zemljišnji posed koji jesam vladati neki zemlja proglasiti za javno dobro . ,1,0
napitak koji se spravljati potapanje čajni list u voda . ,1,0
vres . ,1,0
gorak list se preporčuju kao dodatak masniti jelo radi lak varenje . ,1,0
osnovni novčan jedinica na Trinidad i Tobagu ,1,0
onaj koji posedovati moralan kvalitet ; ,1,0
slediti neki procedura ili zauzeti neki kurs . ,1,0
potvrditi ceremonija Bat Micva devojčica u jevrejski vera ,1,0
tradicionalan pashalni veče Isus i njegov učenik noć pre Njegovog raspeće ,1,0
"govedina krčkati u piva , začiniti beo luka i servirati sa kuvan krompir ",1,0
situacija nalik na zatvor ; mesto prividan zatočeništvo ,1,0
Ići ili putovati sa neki . ,1,0
sudski nalog koji se nalagati vraćanje zemlja zakonski ( zakonit ) vlasnik ,1,0
u grčki mitologija jedan od tri Gorgona ,1,0
proizvoditi ritmičan zvuk . ,1,0
osećanje naklonost prema neki ili nećemu dobar ,1,0
any of numerous plants of the genus Hypericum having yellow flowers and transparently dotted leaves ; traditionally gathered on St John 's eve taj ward off evil ,1,0
neki obučiti u sastavljanje bibliografija ,1,0
"nauka koji se baviti analiza i dešifriranje kod , šifra i kriptograma ",1,0
linjak ,1,0
dati neki savet ,1,0
engleski naziv za suv piva oštar ukus sa jak aroma hmelj ( obično na točenje ) ,1,0
velik i nepreknuto rastojanje ili prostranstvo . ,1,0
"glavni grad Svazilend , na severozapad zemlja ",1,0
"Lišiti se , okaniti se šta , odbaciti . ",1,0
Fizičko spajanje dva ili više stvar . ,1,0
formalno se upisati ; kao učesnik ili član . ,1,0
"relativan položaj stvar , a posebno ljudi , u društvo . ",1,0
supruga koji se starati o kuća dok ona muž zarađivati za porodica ,1,0
skuš pripremljna dimljenje ,1,0
anis ,1,0
Američko tvrd drvo koji rađati jestiv plod . ,1,0
"evroazijski žaba ; preko dan se kriti po rupa , a noću izlaziti da loviti ; okretan jesam , dobro skakati i puzati . ",1,0
"opovrgnut argument , dokaz ili činjenica . ",1,0
rasprostranjen buba . ,1,0
"priča o zločin ( obično ubistvo ) predstaviti kao roman , pozorišni komad ili film ",1,0
"Drveće i žbunje , od Madagaskar do Australija . ",1,0
hemijski jedinjenje koji lako oslobađati kiseonik ,1,0
mali masna riba koji se nalaziti u voda Evropa ; obično se dimiti ili konzervirati kao sardina ,1,0
Kolač od vazdušast testo koji se peći u modli u oblik prsten . ,1,0
u stanje kada ne funkcionisati ,1,0
"probijati i prevrtati zemlja , naročito plug ",1,0
poklapati se sa podkraljevstvom Parazoa : sunđer . ,1,0
bolan stalan grč mišić za žvakanje ; ran simptom tetanus . ,1,0
familija Lauraceae . ,1,0
sporazumevati se preko pismo ,1,0
proces zatvaranje ( kao u kapsula ) ,1,0
"Specifična pozicija koji se moći identifikovati u kontinuum , niz i posebno proces . ",1,0
mišljenje koji držati u veza sa politički pitanje ,1,0
mali evropski gnjurac ,1,0
"( Istočnoindijsko jela ) Oporo jela od povrće ili meso s ukus kari u prah , obično se jesti sa pirinač ",1,0
jedan od deo na koji se nešto prirodno deliti . ,1,0
zmija otrovnica sa koštan segment na repa koji zvečati kada se protresti . ,1,0
svaki jedinjenje koji ne sadržati ugljen ,1,0
izučavanje princip i praksa upravljanje biblioteka ,1,0
angažovati ili unajmiti za neki posao ,1,0
rod iz familija Nymphaeaceae ; neki od raznovrstan lokvanj . ,1,0
red podklasa Telosporidia ,1,0
"beo mineral , izvor fluor ",1,0
am ,1,0
dugorep nosan ,1,0
"zamak napraviti kao mreža za hvatanje riba , ptica ili insekt ",1,0
transportovati ili poslati iz jedan mesto u drugi . ,1,0
ponekad se smeštati u podporodicu Hyacinthaceae . ,1,0
izgovoriti sa roljati ; o fonema / r / ,1,0
tropski drveće sa velik suv ili mesnat voćka koji obično sadržati vunast plod . ,1,0
izmeriti po dužina ,1,0
sočan žut kruška ,1,0
tlo koji preostajati nakon rastvaranje rastvorljiv element ,1,0
pozvati kao gost . ,1,0
mali azijski jelen ; mužjak imati velik očnjak ; od pas se braniti rog i očnjak . ,1,0
posebno jedan strana lista ,1,0
"Crnogoričnodrvo svetao kor , s pljosnat iglica poređan češljast s oba bok grana i uspravan šišarka . ",1,0
cev kroz koji se odvoditi tečnost ,1,0
vrsta pasulj koji se jesti pre nego što sazreti . ,1,0
stanje dubok obuzetost ,1,0
transuranski element ,1,0
koji imati neravnomeran boja . ,1,0
nekuvan meso ,1,0
"prepreka , obično metalan , koji se stavljati na vrh gol . ",1,0
neki od raznovrstan trava iz rod Marrubium . ,1,0
staviti adresa na nešto ( npr . koverta ) . ,1,0
radioaktivan metalan element ; otkriti bombardovanje uranijum atom helijum ,1,0
kukuruzar ,1,0
rod mediteranski žbunje čiji cvet nemati zrakast glavica . ,1,0
"mali riba vretenast oblik ; na gornji strana , pred lexnom peraja stršiti tri ili više bodalj ; trbušni peraja nalikovati bodlja . ",1,0
širok opseg ,1,0
jedan od četiri glavne strana svet . ,1,0
mali kućanski aparat koji se miska hrana . ,1,0
nekadašnji tribunal Rimske katolički crkva ( @card@ ) stovren da otkriti i sprečiti heretičko ponašanje ,1,0
trajan kraj sav životan funkcija u organizam ili delo organizam . ,1,0
slatkovodni riba koji jesam u naš kraj stignuti sa severnoamerički kontinent ,1,0
koji ne proizvoditi nameravan efekt . ,0,1
proces u koji se osoba koncentrisati na neki karakteristika okolina pri ( relativan ) ignorisanje drugi ,1,0
škola u okvir univerzitet koji nuditi studija koji voditi stupanj stručan sprema koji jesam iznad diplomski stupanj ,1,0
dodati kiseonik nešto ili kombinovati s kiseonik ,1,0
koji jesam od stenski materijal utisnut u tečan stanje u pukotina između sloj drugi stena ,1,0
"Muzički žanr koji jesam široko prihvatiti , ali obično vrlo kratko trajati . ",1,0
"velik šupalj drven figura konj u koji jesam biti sakriti grčki vojnik , koji jesam Grk ostaviti ispred Troja u trojanski rat ",1,0
nešto ponoviti iyraditi unositi izmena ,1,0
zreo reproduktivan telo biljka semenjača . ,1,0
iseći kožica muški beba ili dečak ,1,0
Kameleni iz star svet ; u neki klasifikacija Rhiptogossa se smatrati superfamilijom Sauria . ,1,0
specijalan deo ćelija koji jesam analogan organ . ,1,0
neki od plodov biljka iz porodica Solanaceae ; posebno iz rod Solanum ; Capsicum ; Lycopersicon . ,1,0
"kuhinjski sprava koji se sastojati od valjak sa dva ručica sa strana , za oblikovanje i istanjivanje testo ",1,0
svaki drvo koji imati seme i jaje u plodnicima . ,1,0
berzanski i brokerski biznis ; naplaćivanje naknada za posredovanje između kupac i prodavac ,1,0
svaki ko verovati da jesam u stanje da promeniti svoj sudbina ,1,0
"maslina koji se kiseliti zeleniti , a često se čistiti od koštica i pun paprika ili badem ",1,0
pružiti duhovan uvid ( u religija ) ,1,0
sivkast grlica sa crn traka oko vrata ; čest se čuvati u kavez . ,1,0
koji obezbeđivati interpretacija ,1,0
bosiljak . ,1,0
cipal i barbun ,1,0
Puhaći iz star svet . ,1,0
tamnosiv oblak koji donositi kihati ,1,0
stanje telo ili telesni funkcija . ,1,0
telesni organ koji se kontrahovati . ,1,0
kukac iz porodica Psychodidae . ,1,0
škriljac od koji se zagrevanje moći dobiti ulja ,1,0
siv delfin sa spljošten nos ; čest u severni more . ,1,0
spojiti ili vezati . ,1,0
vrlo otrovati metal koji imati tri alotropska oblik ; arsen i njegov jedinjenje koristiti se u hebricidima i insekticid ,1,0
junak španski epski poema iz XII vek ,1,0
zvišci ,1,0
hrskav pahuljica koji se praviti od kukuruz ,1,0
koji moći da se savijati ,1,0
kuvanje napolju gde jesam glavno jela pržen riba ,1,0
radni sat ili dan tokom kalendarski nedelja ,1,0
predati nešto neki na čuvanje . ,1,0
"jestiv reproduktivan telo biljka semenjača , posebno onaj koji imati sladak meso . ",1,0
rod mediteranski čkalj . ,1,0
organizovati struktura za uređivanje i klasifikovanje . ,1,0
registar geografski pojam kao na poleđina atlas ,1,0
biti signal za nešto ili simptom nešto . ,1,0
lingvistika deinisana kao analiza formalan struktura tekst i govor ,1,0
Čin postavljanje dva stvar zajedno tako da između ona nem prostor . ,1,0
kuvati lagano i dugo u mali tećnosti . ,1,0
neki od raznovrstan nepripitomljenih sisara iz porodica Canidae koji ličiti na domaći pas za razlika od šakal ili vuk . ,1,0
nešto pre fermentisano nego destilovati ,1,0
stepen zagrejanost ili hladnoća telo ili sredina . ,1,0
Peršun ,1,0
"voziti se preko , duž i kroz šta ",1,0
"kretati se brzo sopstven noga , tako da jesam jedan stopala uvek uvek podignuti sa zemlja . ",1,0
koji moći da odgovoriti na fizički stimulans ,1,0
crveno ljutkast bobičast voće ,1,0
"meso obično mali , masniti riba ",1,0
thkvadratni koren varijanse ,1,0
meso jastog ,1,0
o tečnost ; teći u sav pravac . ,1,0
knjiga nameniti širok čitalački publika ,1,0
velik zimzelen tropski drvo koji se gajiti zbog velik ovalan plod sa gladak koža . ,1,0
udubljenje koji oblikovati tlo ispod voden površina . ,1,0
"organizovan pokušaj radnik da poboljšati sav status zajednički delovanje , naročito putem sindikat ( posebno lider ovaj pokret ) ",1,0
zlatnica ,1,0
rod porodica Phocidae : bezuhi tuljan . ,1,0
otvor koji dozvoljavati prolaz tečnost ili žito . ,1,0
u grčki mitologija velik rat koji se voditi između Grčka i Troja ,1,0
specijalista interni medicina . ,1,0
tropski žbun ili drvo iz rod Mimosa koji običnoi imati žut cveće i složen lišće . ,1,0
silabički pisma koji se zapisivati sanskrit i hindi ,1,0
komarac ,1,0
liker sa ukus kafa napraviti u Meksiko ,1,0
"star , izrađen konj . ",1,0
"poruka koji jesam izjavljen ili iznešena ; oralan ili pisan komunikacija koji se iznositi neki pojedinost ili činjenica , itd . ",1,0
"podvrgnuti se , pretrpeti genetički rekombinacija ",1,0
Obično cilindričan posuda sa širok otvor i ručka . ,1,0
merni instrument za težina ; pokazivati veličina masa . ,1,0
mleven junetina obično sa umak ,1,0
"dobro začiniti loptica od mleven riba , jaje i prezla pržen u šerpa ",1,0
"Puževi , puž balavac i njihov srodnik . ",1,0
Američki orah sa istok SAD-a koji podsećati na ? ? ali sa mnogo velik jezgra . ,1,0
naoblačiti se ,1,0
"lagan kolač koji se praviti od jaje , brašno i šećer ali bez mast ",1,0
sistem merenje vreme ,1,0
ispružiti ili ispraviti ; vratiti iz kriv položaj ,1,0
granica koji označavati krajnost nešto . ,1,0
"barijera napraviti u žurba , obično da sprečiti napredovanje neprijatelj . ",1,0
u grčki mitologija čuti mitski grčki junak ; njegov povratak na Itaka posle opsada Troja jesam opisati u Odiseja ,1,0
jako pozitivan osećanje poštovanje i privreženosti ,1,0
desni stranica knjiga ,1,0
vid glagol koji se označavati svršen rađati ,1,0
Tražiti nešto što vi pripadati ili jesam vaš vlasništvo ; tvrditi da jesam taj vaš prava . ,1,0
"žut jabuka koji sazrevati u kasno proleće , jesti se sirov ",1,0
politički teorija koji se zalagati ukidanje vlada ,1,0
"Francuski liker , izvorno ga praviti Benidiktinski monah ",1,0
"velik ptica sa opna na stopalo , živiti na južnoj hemisfera , imati dugačak uzak krilo ; poznati po snažan klizajućem leto . ",1,0
"jako tvrd italijanski sir oštar ukus , pogodan jesam za rendanje ",1,0
"noga kraba , posebno kraljevski kraba sa Aljaska ",1,0
linija za kašnjenje koji se zasnivati na vreme širenje elektromagnetni talas ,1,0
"deo Tihog okean , severoistočno od Australija ",1,0
Arktički kit sa velik usta . ,1,0
velik močvarica sa poviejnom perjanica na glava ,1,0
u grčki mitologija kralj koji jesam napraviti statua žena i zaljubiti se u ona ; Afrodita ona jesam oživeti kao Galateju ,1,0
biti u stanje akcija . ,1,0
hemijski jedinjenje koji sadržati hlor ,1,0
pauk ,1,0
"biljka koji rađati velik mesnat plod , blag ukus , zvonast oblik . ",1,0
komad koji predstavljati Hristov stradanje ,1,0
obao ili kruškolik trnovit plod biti koji jestiv kaktus ,1,0
crv i krpelj . ,1,0
morski zmija ,1,0
dokument koji se davati zvanično uputstvo ili naredba ,1,0
brazilski orah ,1,0
Palačinka koji se praviti od heljdinog brašno . ,1,0
fakultet i student koji jesam u sklop koledž ,1,0
nezreo sisar . ,1,0
"okrugao dilatacija ili proširenje u kanal , sud ili organ ",1,0
iznenada se sručiti ; upadljivo opadati ,1,0
mužjak u proleće imati ogrlica od perje dok jesam ženka bez ona i mnogo manja ,1,0
"mali , ravan , sladak kolač ( ' biskvit ' jesam pojam britanski poreklo ) ",1,0
album za markica ,1,0
stručnjak za orijentalistika ,1,0
"vrana , svraka , ? ? ? ",1,0
arbun ,1,0
ljudi Еngleske ,1,0
Izračunavanje matematički metoda ( u matematika ) . ,1,0
sunce i nebeski telo koji se oko on okrueću u njegov gravitacioni polje . ,1,0
nacionalan prestonica i velik grad Rumunija i jugoistočni Rumunija . ,1,0
izazvati rast cena uvećanje novčan masa ili kredit . ,1,0
osobina neprijatelj ili onaj ko jesam spremati za borba ,1,0
kuhinjski pribor za okretanje sa uzak pokretan oštrica . ,1,0
ptica iz star svet koji se okretati u leto ,1,0
posedovanje materijalan dobro . ,1,0
Glumčev portret neki u drama . ,1,0
evroazijski usnatica sa aromatičan lišće koji se koristiti za praoizvodnju miris i za kuvanje ; često se gajiti i kao lek protiv povreda . ,1,0
mali brz lako oklopljen ali teško naoružan ratni brod ,1,0
učiniti da neki ili nešto ne biti osetljiv ili osetljiv ,0,1
pretpostvka na koji ležati validnost nešto drugi ,1,0
zavisiti od nešto drugi ( izrečen metafora boravak na određenom mesto ) ,1,0
urezivati izbojak pitom biljka u divljak ,1,0
interpretirati nešto što jesam napisati ili naštampati . ,1,0
penjač ,1,0
grana biologija koj izučavati ćelijski aspekt nasleđivanje ( posebno hromozom ) ,1,0
kvalitet onaj što imati velik cena ,1,0
široko rasprostraniti beo čaplja star svet ,1,0
"neki od brojni dvogodišnji i višegodišnji trava sa ljubak ljubičast , žut i ponekad beo cvetan glavica . ",1,0
o metal . ,1,0
ekonomski značajan tropski žitarica iz star svet . ,1,0
pismen ispit ,1,0
dati dodatan težina ( kakav razmena ) ,1,0
velik smeđ evropski plosnatica ,1,0
puder dobijen mlevenje pržnih zrno kakao pri šta jesam velik deo masnoća odstraniti . ,1,0
jestiv riba zapadni Atlantik i Meksičkog zaliv ,1,0
nenormalan uvećan štitast žlezda do šta moći doći zbog nedovoljan ili hiperprodukcija hormon ili zbog nedostatak jod u ishrana ,1,0
izumreti vrst aguštera : ichthyosaurs ,1,0
prazan list na početak ili kraj knjiga ,1,0
manometar za merenje krvni pritisak ,1,0
a compound derived from ammonia by replacing hydrogen atoms by univalent hydrocarbon radicals ,1,0
večernji služba za mrtav u rimski katolički crkva ,1,0
Razni neodređen predmet . ,1,0
radioaktivan transuranski element sintetizovati od kalifornijuma ,1,0
unositi zarazan klica ili njihov produkt u živ tkivo radi dijagnoza ili posticanja imunitet ,1,0
ljudi koji živa jedan blizu drugi . ,1,0
"punč napraviti od rum , brendi i voda ili čaj , zasladiti šećeran sirup ",1,0
bolestan strah od otvoren prostor ( ulica i trg ) ,1,0
evropski lojka ,1,0
koji imati četiri strana ,1,0
zbirka književan dokument ili zapis koji se držati radi čitanje . ,1,0
rameni deo svinjiti često dimiti ,1,0
"nešto napisati na pisaći mašina , posebno otkucan kopija rukopis ",1,0
"onaj što jesam dobro , vredan ili korisno ",1,0
bezopasan evropski zmija sa svetlo žut vrat . ,1,0
kolekcija činjenica iz koji se moći izvesti zaključak . ,1,0
premestiti sa jedan mesto na drugi ,1,0
tropski gušter ; noćni suvozemni žvotinje koji se hraniti insekt ; imati nepokretan očni kapak ; potpuno bezopasan . ,1,0
"piletina , luk i pečurka dinstan u crven vino i začin ",1,0
vrlo velik razred dikotiledonskih bixlaka iz podklasa Dilleniidae . ,1,0
Naučno analizirati . ,1,0
velik poluvodeni glodar sa mrežast stražnji stopalo i širok pljosnat repa ; konstruisati složiti bran i podvodne kula . ,1,0
osoba koji pripadati pol koji moći da rađati beba . ,1,0
"deo južnog Pacifik , jugozapadni od Bizmarkovog arhipelag ",1,0
jam ,1,0
žena vrač ,1,0
poseban i značajan naglasak posredstvom pozicija ili ponavljanje ,1,0
Količina novčan dobit . ,1,0
izraziti potreba ili želja za nešto . ,1,0
nizak zimzelen žbun iz visok umeren područje koji rađati crven jestiv plod . ,1,0
savijen na unutra ,1,0
staviti nešto natrag na mesto koji pripadati ,1,0
Treća planeta od sunce ; planeta na koji ja živiti . ,1,0
prestonica i velik grad Grčka ; dobiti ime po boginja Atina ( zaštitnik ) . ,1,0
automatski prilagođavanje fokusne dužina sočivo oka ,1,0
Životinje koji duž leđni strana imati štapičasti orrgan nazvan horda . ,1,0
mali gitara sa četiri žica ,1,0
deo Tirenskog morati kod Napulj ,1,0
velik zemljišnji prostor očuvati u prirodan stanje kao javno dobro . ,1,0
biti koji naročit zastava ,1,0
glavni ali ne i velik grad obala Slonovače ,1,0
urediti po abecedni red ,1,0
Vis od polovina glas na izbor . ,1,0
neki od više torbar travojeda Australija i nov Gvineja koji imati velik i snažan zadnji noga i dugačak i debeo rep. ,1,0
rezonovati i zaključivati dedukcija ,1,0
Ožiljak gde jesam biti privezati pupčani vrpca . ,1,0
roditelj nečiji deda ili baba . ,1,0
mali biljni vaš mek telo ,1,0
mesto bogosluženje koji imati sav oltar ,1,0
Čin borba ; biti kakav nadmetanje ili sukob . ,1,0
"staviti u nešto , kao u kutija . ",1,0
"iz grčki mitologija , tragičan kralj Teba koji jesam neynajući ubiti svoj otac i oženiti se majka Jokasta ; tema Sofoklov drama "" Kralj Edip "" ",1,0
albatros . ,1,0
poslovan objekt za zabava ,1,0
porcija koji jesam odsečen od velik delo . ,1,0
čorba od riba ,1,0
"razmenjivati misao , pričati sa neki . ",1,0
tortilja čips preliven sir i ljut paprika i peći ,1,0
higrometar koji pokazivati varijacija relativan vlažnost atmosfera ,1,0
"sos braon boja sa paradajz , karamelizovanom mešavina seckan šargarepa , crn luka i celer začinjen vino madera ",1,0
porodica arbovirusa koji prenositi artropode ( zglavkar ) . ,1,0
biti koji drvo iz odeljak Gymnospermophyta . ,1,0
dopušten razlika - dozvoljavanje odrediti sloboda kretanje unutar granica ,1,0
Godišnje ili višegodišnji trava tropski i suptropskih kraj . ,1,0
deo Tihog okean između Kina i Japan ,1,0
"osoba koji ulagati kapital u posao , posebno velik posao . ",1,0
poslastica od dinstan ili pečen voće . ,1,0
čaša napraviti od papir za jednokratan upotreba ,1,0
prostirati se ceo dužina telo ; idući ka zadnji kraj telo ona se sužavati ; cilindričan jesam oblik i imati centralni kanal u sredina ; sa oba stan kičmeni moždina polaziti nerv koji jesam segmentalno raspoređen â  imati ona onoliko koliko i kičmeni pršljen ,1,0
stanovnik Liban ili poreklo iz Liban ,1,0
koji se pojavljivati na početak ,1,0
sočan voće sa kor poput pilša i žućkast ili beličast meso ,1,0
sistem javan prevoz putnik ,1,0
popustljivost i saosećanje koji prema počinilac kakav krivičan delo pokazivati lice ili agencija zadužen za sprovođenje pravda ,1,0
"glavni grad Kuvajt , luka u Persijskom zaliv ",1,0
deljen on-line dnevnik na koji ljudi mnogi dnevno da kačiti svoj beleška o ličan iskustvo i hobi ,1,0
cenzurisati kao npr . iz politički razlog ,1,0
"na primer , premazati oluk lanen ulje ",1,0
neki do složen protein koji proizvoditi ćelija koji delovati kao katalizator određenih biohemijski reakcija ,1,0
"teleći kolenica ili cevanica pripreman sa maslinov ulje , vino i paradajz , i servirati sa pirinač i povrće ",1,0
Predavač na neki univerzitet čiji se predavanje sastojati u čitanje i obraditi pročitan ( obično za podučavanje stran jeyika ) . ,1,0
stanje zajednički život u pleme ,1,0
koji jesam specijalizovati ili ograničiti na jedan klasa stvar ,1,0
u grčki mitologija kralj koji jesam predvoditi Grk protiv Trojanac u trojanski rat ,1,0
deo ud ili zub koji ostajati nakon što jesam velik deo ukloniti ,1,0
kratak deo muzički kompozicija ,1,0
biti šta u sklad sa princip pravda ,1,0
predgrađe koji se smatrati kulturan klasa ili subkultura ,1,0
"komad piletina ili drugi meso dinstati sa npr . šargarepa , luka i služiti se sa rezanac ili knedla ",1,0
Teško raditi . ,1,0
prava jela . ,1,0
bučan tuč u gomila ,1,0
ometanje nečiji put . ,1,0
Cena zaračunati za neki artikl ili usluga . ,1,0
Količina koji moći da stati u korpa . ,1,0
jaje koji se lagano kuvati sve dok i belance i žumance ne očvrsnuti . ,1,0
rečnik džepni format ,1,0
mešan salata sa preliv ,1,0
prirodan zaštitini telesni pokrivač u koji jesam smestiti čuti dodir . ,1,0
gljiva kod koji jesam ? himen atvoren sav dok sporiti na sazreti . ,1,0
uzeti ili uhvatiti nešto sila . ,1,0
neki od raznovrstan pecivo napravljen od testo pa pečen ,1,0
osobina onaj ko jesam široko prihvatiti i čiji se društvo tražiti . ,1,0
biti koji serija trikliničkih feldspara koji formirati stena ,1,0
istraživanje namenjen određivanje efikasan način da se nešto uraditi ,1,0
