X,Predicted,Real
električni frižider ( trgovački naziv Deepfreeze ) u koji se hrana zamrzavati i skladištiti u dug vremenski perioda ,1,0
koji moći da se desiti ili da postojati . ,1,0
"Sočan , začinjen kolač sa pire od jabuka . ",1,0
kriva koji imati forma talas ,1,0
Otić s neki mesto . ,1,0
red životinja koji uključivati slon i mamut . ,1,0
praksa držanje rob . ,1,0
subjektivan doživljaj da se nešto čuti . ,1,0
Mašin koji pretvarati drugi vrsta energija u mehanički energija i tako ostvarivati kretanje . ,1,0
"profesionalan oficir u kopnen vojska , avijacija ili mornarica ",1,0
Ići prema gore uz postepen ili stalan napredak . ,1,0
hemijski supstanca dobiti iz biljka koji jesam biološki aktivan ali nem nutritivni vrednost ,1,0
studentkinja na koledž ili fakultet ,1,0
supstanca pomoću koji se nešto postignuti ,1,0
napraviti raspored ; planirati vreme i mesto događaj ,1,0
farma na koji se proizvoditi mlečan proizvod ,1,0
iskazati se : insistirati da se sopstven mišljenje i prava poštovati ,1,0
štand na koji se izlagati artikl za prodaja ,1,0
pozitivan razlomljen deo u reprezentacija logaritma ,1,0
jedan od četiri država koji činiti Ujedinjeno kralevstvo Velika Britanija i Severne Irska ; u rimski vreme taj jesam region biti poznat kao Kambrija ,1,0
uzrokovati da nešto poteći ,1,0
cilj koji trebati dostignuti i za koji se verovati da se moći dostignuti . ,1,0
"pokrenuti napad ili uvreda na neki ; početi sa neprijateljstvo , kao u slučaj rat . ",1,0
praksa kooperacija u koji se dvoje ili više ljudi udruživati radi međusoban pomoć ili sigurnost ,1,0
raspodela svoj vlasništvo . ,1,0
polica za držanje knjiga ,1,0
prestonica Jermenija . ,1,0
mali ptica močvarica sa tanak kljuna ; odazivati se piskutav . ,1,0
puter napraviti isključiv zagrevanje i uklanjanje čvrst mlečan ostatak ,1,0
uređaj za menjanje spoj u strujni kola ,1,0
Prostorna relacija između nešto i tok kretanje ili pokazivanje . ,1,0
krvni sud koji sprovoditi krv iz kapilara ka srce ; sav vena osim plućni sprovoditi krv nezasićen ugljen-dioksidom . ,1,0
vežbati šta ,1,0
"Noseća struktura rame koji se sastojati od mišić i tetiva koji pričvršćivati ruka za rameni zglob i koji omogućavati ruka da se pokretati . predstavljati snop tetiva četiri mišić rotatora rame ( supraspinatus , infraspinatus , teres minor i subscapularis ) , koji obavijati glava nadlakatne kosti ( humerusa ) . ",1,0
komad teletina ,1,0
proces privremen kosti iza uvo u osnova lobanja ,1,0
Čin ispaljivanje projektil . ,1,0
"drven duvački instrument , sličan fagot , samo jesam od on velik i zvučati za oktava nize . ",1,0
Učiniti da postati spojiti ili povezati . ,1,0
"sprot koji uključivati vežba koji trebati da pokazati snaga , ravnoteža i gipkost ",1,0
čin nametanje nov organizacija ; promena u organizacija ( često uključivati velik i drastičan promena ) ,1,0
osoba koji svirati orgulje ,1,0
poklapati se sa podklasa Prototheria . ,1,0
izazvan bakterija iz rod Vibrio ,1,0
krpelj . ,1,0
osećati se veselo i biti ispuniti dobar raspoloženje ,1,0
"govorni čin raspravljanje , pregovaranje . ",1,0
biti sastojak . ,1,0
"saviti koleno ili telo , ili nagnuti glava ",1,0
"jak slatkiš napraviti od šećer koji jesam dodati miris i ukus , često u kombinacija sa voće ili orah . ",1,0
remenjarka ,1,0
"uređaj koji smanjivati amplituda elektronski , mehanički , akustičan ili aerodinamički oscilacija ",1,0
slika osoba ili prizor u štampan ili providan oblik ; snimljen kamera na fotoosetljivom materijal ,1,0
Čin vođenje . ,1,0
spiny-finned food fishes of warm waters having well-developed teeth ,1,0
fleksibilan kontejner sa jedan otvor . ,1,0
pikantan dresinzi za salata ; postojati dva vrsta dresinga : francuski ili sirćetni i kremasti ,1,0
"koji pokazivati ili jesam motivisan saosećanje , razumevanje i velikodušnost ",1,0
zaposliti koji pomagati sav nadređen u izvođenje dodeljen zadatak . ,1,0
graditeljstvo koji služiti kao sklonište za pas ,1,0
"zvučan glas pri čiji izgovor vazdušan struja ne nailaziti na prepreka u usni duplja , u srpski književan jezik taj jesam a , e , i , o u ",1,0
sočan žut kruška ,1,0
postati tvrd ili tvrd . ,1,0
organ i tkivo koji jesam uključiti u cirkulacija krv i limfa kroz telo . ,1,0
zakonski konstituisan administrativan područje ustanoviti državni povelja . ,1,0
( računarstvo ) datoteka namenjen čuvanje i ažuriranje rezervnih kopija ,1,0
membrana u uvo koji vibrirati na zvuk ,1,0
"elektronski uređaj koji otkrivati , demodulira i amplificira radiosignale . ",1,0
gospodar država koji taj postajati nasleđivanje ,1,0
"pića napravravljeno od mešavina sastojak ( kao što jesam šljiva , grožđice , mleko i šećer ) koji moći biti fermentisani tako da proizvesti alkohol ; praviti jesam ga zatvorenik ",1,0
osoba koji jesam posebno obrazovati za rad u biblioteka . ,1,0
nearomatični zasićen ugljeni hidrat sa opšti formula CnH ( 2n+2 ) ,1,0
Žabe koji nemati ni jezik ni zub . ,1,0
( obično dugačak ) dramski govor nameniti da stvoriti iluzija neizgovoren razmišljanje ,1,0
organizovati akcija proizvodnja roba ili usluga za prodaja . ,1,0
govorni čin koji se nešto prigovarati . ,1,0
( filozofija ) filozofski teorija prema koji jesam neki ideja urođen ,1,0
elementaran operacija z akoju jesam računar dizajnirati ,1,0
"organ i tkivo koji jesam uključiti u proizvodnja i sazrevanje polni ćelija i u njihov spajanje , a zatim i u razvoj podmladak . ",1,0
niz korak koji trebati učiniti ili cilj koji trebati postignuti . ,1,0
u grčki mitologija kralj Teba koji jesam u ljutina ubiti sin Edip ,1,0
obično kratak pokušaj ,1,0
"osoba koji praviti , popravljati i prodavati oprema za konj . ",1,0
vuga ,1,0
napraviti rupa u nešto ili izmedžu nešto da biti se lakše odvajati . ,1,0
napasti izneneda . ,1,0
proces mešanje molekul kao rezultat slučajan toplotni uzbuđivanje ,1,0
ponoviti odlomak iz nešto ,1,0
odbiti ulazak ili članstvo ,1,0
"iznenadan , kratak ( poput strujni udar ) nevoljan trzaj koji nastajati u centralni ( ređe periferan ) nervni sistema . ",1,0
postaviti pitanje neki i očekivati odgovor ,1,0
odvojiti i zaokružni objekt . ,1,0
Bojn gljiva iz razdeo Eumycota . ,1,0
Antički atinski filozof ; učitelj Platonov i Ksenofonov ( @card@ BC ) . ,1,0
mali vekna ili zemička mek hleb . ,1,0
osoba koji poznavati . ,1,0
formirati korporacija . ,1,0
konstrukt po koji se moći razlikovati predmet ili osoba . ,1,0
koji jesam saglasan sa princip i metoda koji se koristiti u nauka . ,1,0
uzak izdužen otvor između dva simetričan delo ,1,0
prava zasnovati na zakon ,1,0
Otpočeti razgovor s neki . ,1,0
akcija ili reakcija nešto pod određenim okolnost . ,1,0
predstavljanje neki ideja u oblik njen primerak ,1,0
organski jedinjenje koji sadržati amino-grupu ,1,0
produžiti postojanje na dug vremenski period ,1,0
Sočni kolač u koji se nalaziti izgnječiti suv šljiva . ,1,0
"poziv na sud koji se nalagati prisustvo optužen , ( obično po privatan tužba ) ; nepojavljivanje optužen rezultirati donošenje presuda zbog izostanak ( na šteta optužen ) ",1,0
spoj koji jesam deo ili predmet spojen ,1,0
Učestvovati u politički aktivnost . ,1,0
imovina koji jesam iznajmiti ili pred iznajmljivanje . ,1,0
"otvor načiniti na sila , kao razdvajanje ",1,0
goveđi pečenica ,1,0
koji moći da činiti po slobodan volja ; koji jesam sputati ograničenje . ,1,0
čiji domaćin biti ,1,0
gramatički kategorija zamenica i glagol čiji jesam funkcija upućivanje na neposredan i posredan učesnik u govorni situacija ,1,0
"sprečavanje određenih psihički sadžaja da doći u svest i njihov dalje suzbijanje u nesvestan ličnost ; za razlika od supresije , koji se takođe potiskivati neprihvatljiv sadržaj , ali pretežno voljan napor , represija se odvijati kao nesvestan proces ",1,0
"nemetalni tetravalentni element koji se pojavljivati u tri alomorfna stanje : amorfan ugalj , grafit i dijamant ; pokavljuje se u sav organski jedinjenje . ",1,0
mravojed nov svet . ,1,0
plovan ovjekat namenjen transport po voditi . ,1,0
električni uređaj koji moći da prekinuti strujni kola ako jesam preopterećen ,1,0
čin ograničavanje ,1,0
radnja u koji se pica praviti i prodavati . ,1,0
čin ispovedanje . ,1,0
"ustavan sistem vladavina , obično sa pisan ustava ",1,0
"Nekastrirani mužjak domaći goveče , vo . ",1,0
biti i ostajati u određenom stanje ili uslov . ,1,0
profesija obrazovanje ( posebno u škola i na univerzitet ) ,1,0
Razni neodređen predmet . ,1,0
poluostrvo u jugozapadni Azija na koji jesam smestiti azijski doe Turska ,1,0
ostaviti ili dati oporuka posle smrt . ,1,0
centralni deo točkati automobil ( ili propeler ili ventilator ) ,1,0
publikacija koji sadržati razna delo . ,1,0
"okretan vitak životinja koji živiti na drvo , nešto veće od lasica . ",1,0
osoba koji koristiti naučni znanje da rešiti praktičan problem ,1,0
"u grčki mitologija gorski nimfa , personifikacija odjek ",1,0
pregovarač koji služiti kao veza između parnični strana ,1,0
sat koji se nositi na zglob ruka ,1,0
mleko aromatizovano čokoladni sirup ,1,0
kompilator za program pisan u LISP-u ,1,0
Ići ili se protezati između dva tačka . ,1,0
list duvan koji jesam uviti u cilindar . ,1,0
Pažnja i uredovanje koji podrazumevati odgovornost za bezbednost . ,1,0
jak žica sa bodlja koji jesam postaviti u jednak razmak ; služiti da sprečiti nedozvoljen prolazak ,1,0
"poljoprivredni mašina koji se istovremeno žeti , vršiti , spremati slamati itd . ",1,0
podneti zahtev za šta ,1,0
"koji jesam usmeriti duž radijus , poluprečnik ; ići od centar krug i lopta ",1,0
"vizuelan pregled želudac pomoću gastroskop koji se ubacivati kroz jednjak , ezofagus . ",1,0
stanje organizam kada prestajati disanje zbog kompresija respiratoran organ ,1,0
tačka od koji jesam podjednako udaljiti sav tačka na kružnica ,1,0
Količina koji se moći obraditi ili prevesti odjednom . ,1,0
"koji se odnositi na predviđanje , imati sposobnost previđanje ",1,0
polumekan bledo-žuti sir ,1,0
umetnik koji jesam vešt u crtanje . ,1,0
pekidanje sednica ili sastanak ,1,0
amorfan oblik silicijum dioksid SiO2 koji imati veoma porozan struktura ,1,0
"poseban crtež ili vidljiv predmet koji predstavljati osobina , tip , grupa itd . ",1,0
Nefikcionalna proza koji činiti nezavisan deo publikacija . ,1,0
"amblemski crtež , posebno na grb . ",1,0
zagovornik princip humanizam ,1,0
"deo egzoskeleta , spoljašnji skelet artropoda koji daju potpora organ a za ona jesam pričvrstiti i mišić ",1,0
evroazijski orhideja . ,1,0
prozračan pregrada nalik staklo koji vozač obezbeđivati vidljivos a istovremeno ga štititi ,1,0
mali svinjski kobasica ,1,0
pripadnik nemački nacistički partija Adolf Hitler ,1,0
kremasti preliv koji sadržati mrviti plav sir ,1,0
"koji odgovarati književnost , pre nego svakodnevan govor ili pisanje ",1,0
traka blizu granica predmet ,1,0
borba među rival . ,1,0
relativan položaj u stepenovan niz . ,1,0
putovati avion . ,1,0
preokretanje normalan red reč ,1,0
mekan siv mineral ; glavna ruda antimon ,1,0
"u arhitektura , visok valjkast objekt , vertikalno postaviti koji podupirati neki struktura . ",1,0
skup pravilo koji nametati autoritet . ,1,0
( prava ) pravni dokument ( isprava ) koji sadržati neki ugovorni odnos ili koji se dozvoljavati neki prava ,1,0
velik fiksiran prilagodljiv stolica u koji berberin sneštaju svoj mušterija . ,1,0
organ koji voditi sudski posao . ,1,0
mešan salata koji se sastojati od zeleniš ,1,0
kuhinjski pribor koji se seći testo da biti se dobiti željen oblik ,1,0
posledica popularnost jedan kandidat na izbor na glas koji dobiti drugi član isti partija . ,1,0
Sedišta u glavnom nivo u pozorište . ,1,0
dati neki blagoslov ,1,0
"Bodljokožac koji imati svaitljivo duguljast telo , tubasto stopala i ticalo oko usta . ",1,0
kritički upoređivati tekst ,1,0
čin menjanje lokacija nešto ,1,0
"radioktivni transuranski element dobijen bombardovanje ajnštajnijuma alfa čestica ( sada on jesam simbol Md , dok jesam ranije biti Mv ) ",1,0
grana filozofija koji istraživati uzročni veza ,1,0
"mesto gde se pečen stvar , kao hleb , precivo i kolač , proizvoditi i prodavati . ",1,0
štapičaste zemljišni bakterija ,1,0
alkeni jesam organski jedinjena iz grupa nezasićen ugljovodonika kod koji se javljati najmanje jedan dvostruk veza ,1,0
lepota koji jesam privlačan čulo . ,1,0
jaje ( na oka ili kajgana ) srvirana sa slanina ,1,0
"vreme posle izlazak sunce a pre zalazak , dok jesam napolju još svetlo . ",1,0
rakun ; ? coatis ; ? cacomistles ; ? kinkajous ; i ponekad panda . ,1,0
u anatomija brazda ili kanal na telesni struktura ili delo telo . ,1,0
javan plesni dvorana gde se plesti uz snimljen muzika ,1,0
Luk obojen svetlo na nebo koji nastajati kada kiša prelamati sunčev zraka . ,1,0
osoba koji obrađivati zemlja - priprema jesam za setva usev . ,1,0
o Vilijemu Šekspir i njegov delo ili koji se ticati Šekspir i njegov delo ,1,0
u računarstvo lista datoteka uskladišten u memorija ( obično tvrd disko ) ,1,0
konzsitentnost kompaktan čvrst telo ,1,0
praistorijski čovek koji jesam govoriti proto-indoevropski ,1,0
stanica koji generisati struja ,1,0
haringa i sardela . ,1,0
lista jela koji jesam u restoran na raspolaganje . ,1,0
utvrđen odbrambeni struktura ,1,0
komarča ,1,0
slovo upisati na nešto ( posebno izrezbariti ili ugravirati ) . ,1,0
European kinglet with a black-bordered yellow crown patch ,1,0
jezički proces usled koji zvuk postajati sličan susednom zvuk ,1,0
kafa koji se praviti od fino samleven pržen zrno kafa . ,1,0
"koji ne predstavljati teškoća , ne iziskivati napor . ",1,0
cvetnice golosemenjače ; pretpostavljati se veza između četinar i kritosemenjača ; u neki sistem se klasifikovati kao klasa ( Gnetopsida ) a u drugi kao pododeljak ( Gnetophytina Or Gnetophyta ) . ,1,0
kristal natrijum hlorid koji se javljati u priroda ,1,0
guava ,1,0
Učiniti toplim ili topao . ,1,0
koji jako nadraživati organ ukus i miris ,1,0
kruna kakav žena nositi u formalan prilika ,1,0
Izračunavanje matematički metoda ( u matematika ) . ,1,0
sočivo koji uzrokovati fokusiranje paralelan snop svetlosni zraka kada kroz on proći ,1,0
književan pričanje život ( ili legenda ) svetac ,1,0
razraditi razvijanje muzički ideja i razrađivanje ritmički i harmonijski promena u tema ,1,0
u pozadina šta biti ,1,0
Sadži jedan vrsta : alpski azalea . ,1,0
insekt duguljast telo sa dug i tanak pipac . ,1,0
"jedan od četiri važan nerv ruka koji jesam odgovoran za opružanje lakat , ručni zglob i prst . Najveći ogranak brahijalan pleksus , protezati se niz nadlaktica gde se deliti u jedan grana koji ići ka koža zadnji strana ruka , i drugi koji ići u osnova ekstenzornih mišić . ",1,0
govorni čin koji jasno pokazivati nešto . ,1,0
Zajednička operacija ili radnja . ,1,0
praviti slika . ,1,0
pomerati ili ljuljati napred-nazad . ,1,0
organizacija podatak u sklad sa specifikacija slaganje ( obično za računarski obrada ) ,1,0
Dobra ili usluga prodati stran zemlja . ,1,0
Područje bezbol teren koji jesam izvan linija koji povezivati baza . ,1,0
stanje bezvlašće i nered ( obično kao rezultat padati vlada ) . ,1,0
istrajati ili uspevati . ,1,0
droplja ,1,0
VE ,1,0
general visok rang ,1,0
"insekt u neaktivan stanje razvoj , kada se ne hrana ; između larva i odrastao insekt . ",1,0
"lekar početnik , ili apsolvent medicina , koji raditi kao lekar pod nadzor star lekar . ",1,0
"tikva sa čvrst kor i izdužen , kriv vrat ",1,0
stanje u koji jesam osoba sa jedan ili više drugi osoba . ,1,0
polaznik koji se upisati u neki obarzovnu institucija . ,1,0
maksimalan brzina podatak koji se moći ostvariti na neki kanal ,1,0
podela u međusobno isključiv kategorija ,1,0
književan dijalekt staroengleski ,1,0
koplje baciti kao oružje ili na takmičarski teren ,1,0
poetski izraz za obala ( kao oblast koji periodičan pokrivati i otkrivati plima ) ,1,0
staviti adresa na nešto ( npr . koverta ) . ,1,0
biti šta sa okrugao ili ovalan oblik ( koji činiti konopac ili gajtan itd . ) što jesam zatvoren ili gotovo zatvoren . ,1,0
"kućni aparat , obično električni , za tostiranje hleb ",1,0
neki od jednoćelijski organizam iz carstvo protista . ,1,0
"Povećavati veličina prirodan proces ; o žvoj tvar , kao što jesam biljka i životinja . ",1,0
nekuvan meso ,1,0
Učiniti ili izazvati da nešto postati . ,1,0
ličan nezavisnost ,1,0
koji se odnositi ii podsećati na fizički ili orbitalne karakteristika planeta ili planeta . ,1,0
Neuškopljen konj . ,1,0
"Čin izvođenje dramski delo , muzički komad ili neki drugi zabava . ",1,0
onaj što se nasleđivati ; sveukupnost prava i obaveza koji sa preminuli prelaziti na naslednik ,1,0
koji sadržati azot ,1,0
čin dekompozicija neki supstanca u element iz koji se sastojati ,1,0
kineski pirinčan kaša koji se jesti za doručak ,1,0
"Izvršiti čin , obično sa negativan konotacija . ",1,0
Posteljični sisar koji imati kopitati sa parni broj funkcionalan prst na svaki noga . ,1,0
Urođeni kapacitet za nastanak nešto . ,1,0
proizvoditi ga mlečan žlezda ženski sisara za ishrana mladunčad . ,1,0
pljosnat kružan predmet ,1,0
od očev ime ,1,0
izopačivanje šta ( upravljanje šta na pogrešan upotreba ) ,1,0
simptom koji se pojavljivati i postajati vidljiv ,1,0
"svilenkast , gust , čupav tkanina , ravnati sa poleđina . ",1,0
egipatski boginja plodnost ; sestra i žena Oziris ,1,0
grana antropologija koji se baviti geneza ljudski biće i raznima varijacija ,1,0
posuda u koji se odlalje smeća ,1,0
odeća koji se nositi napolju ,1,0
postati suv ili suv . ,1,0
grana elementaran matematika ; nauka o računanje pomoću broj izražen cifra ,1,0
svaki čulan organ koji jesam hemijski stimulisati ,1,0
tvorevina koji jesam stvoriti neki osoba ili neki proces . ,1,0
"osoba koji uzimati učešće u oružnaoj pobuna protiv vlast , posebno u uverenje da hteti popraviti društvo ",1,0
"stvorenje iz tevtonske mitologija , obično predstaviti kako bljuvati vatra i imati reptilski telo , a ponekad i krilo ",1,0
"knjiga sa kartonski , platnen ili kožan povez ",1,0
nesamopouzdanost u veza sa sopstven promovisanje ,1,0
kretati se na ljubak i ritmičan nayin . ,1,0
skup konvencionalan princip i očekivanje koji se smatrati obavezujući za svaki osoba koji jesam član odrediti grupa ,1,0
apstraktan ili opšti ideja koji jesam izvesti iz specifičan slučaj . ,1,0
koji služiti kao osnova za evaluacija ,1,0
sport koji obavezno uključivati kontakt između suprotstavljen igrač . ,1,0
sistem verovanje i ritual ,1,0
Rusomača ,1,0
sudski nalog ( koji jesam uobičajen ) koji se nalagati službenik da sprovesti izvršan akt koji zakon prepoznavati kao apsolutan dužnost a ne kao stvar slobodan odlučivanje službenik : koristiti se samo u slučaj kada jesam sav pravni lek iscrpiti ( kada nijedan upotrebiti pravni lek ne uspeti ) ,1,0
list biti kavog pisan ili štampan materijal ,1,0
formalan dokument koji se ( javan ) funkcioner teretiti za zloupotreba služben položaj ,1,0
"praviti liti , na primer vosak ili vruć metal , u kalup . ",1,0
geološki promena u sadržaj mineral u stena nakon što jesam stena formirati ,1,0
"relativan veličina dva vrednost , obično se izražavati razlomak . ",1,0
cev sa poluloptastim proširenje na jedan kraj ; služiti za pušenje duvan . ,1,0
Arktički jelen sa velik rog kod oba pol . ,1,0
fotografija ili drugi vizuenli materijal u štampan publikacija . ,1,0
koji imati složiti nutricione potreba ; rasti samo na specijalan veštački kultura podloga ,1,0
Ploča koji visiti na zid i na koji se kačiti obaveštenje . ,1,0
pričvršćivač sa zašiljen navojnim prihvat i gladak glava ,1,0
govoriti isprekidano . ,1,0
"dva reč jesam heteronimi ako se pisati isto ali ona jesam izgovor drugačiji ( kao "" pas "" ) . ",1,0
koji imati ili uključivati ili se sastojati od više delovati ili entitet ,1,0
"niz popadao očica ( mašna ) , obično na čarapa . ",1,0
neki ko uzgajati vinov loz . ,1,0
Argus fazan ,1,0
sirovina dobiti od životinja . ,1,0
razbiti u deo ili izazvati da se razbiti . ,1,0
sporazumevati se preko pismo ,1,0
"lekar koji obavljati praksa na selo , a ne u grad , i bično dalje od udaljen moderan bolnica . ",1,0
osećanje velik ( obićno preteran ) ushićenje ,1,0
poziv nastavnik ,1,0
zakonodavni akt čiji se konačno usvajanje prepuštati glasač ,1,0
telegrafski kod u koji jesam slovo i cifra predstavljen niska tačka i crtica ( kratak i dugačak signal ) ,1,0
položaj na kakav skala ,1,0
"filozof koji naglašavati sloboda izbor i ličan odgovornost , ali koji smatrati ljudski postojanje u neprijateljski univerzum neobjašnjiv ",1,0
jaje koji jesam kratko kuvati u ljuska u voditi koji lagano ključati . ,1,0
rameni deo svinjiti često dimiti ,1,0
a flour mixture stiff enough taj knead Or roll ,1,0
posvetiti iznova nakon oskvrnjenja ,1,0
Štitasta vaš . ,1,0
osoba ili stvar koji neki izabrati . ,1,0
skup tačka takav da za svaki par tačka postojati nenegativni realan broj koji predstavljati njihov rastojanje koji jesam simetrično i zadovoljavati trougaonu nejednakost ,1,0
oblast oko usta kod raznih beskičmenjak ,1,0
"grupa životinjski DNK virus koji obuhvatati i virus kod patak , američki mrmota , veverica i drugi a takođe jesam i virus koji izazivati hepatitis B kod ljudi ",1,0
tražiti of neki identifikacija da biti se proveriti da li jesam dovoljno star da moći konzumirati alkohol ,1,0
neki pasmina obično mali lovački pas koji jesam trenirati da loviti životinja koji živa pod zemlja . ,1,0
zauzimati određenu pozicija ili prostor ; biti negde . ,1,0
"velik dimljen kobasica gladak tekstura od govedina , teletina i svinjetina ",1,0
velik dugokos divalj goveda Tibet ; često se pripitomljavati . ,1,0
jak zaslađen kafa koji se služiti preko led sa šlag ,1,0
"alat koji se sastojati od nekoliko kukica za hvatanje i držanje , često bačen konopac ",1,0
knjiga beo stranica sa džep ili koverta ; za organizovanje zbirka fotografija ili marka ,1,0
pokrenuti parnica protiv neki ; tužiti ,1,0
agranularni leukocit koji normalno činiti četvrtina brojati beo krvni zrnce ali se njihov prisustvo povećavati u infekcija . ,1,0
religiozan osoba koji verovati da jesam Isus Hrist i koji jesam član neki hrišćanski denominacija ,1,0
"proces tokom koji ličnost i seksualan ponašanje sazrevati kroz pet faza : prvo usmen faza , slediti analan faza , a onda falusna faza , latentan faza i konačno genitalni faza . ",1,0
siv mineral koji se sastojati od kobaltni arsenida i nikl ; važan ruda kobalt i nikl ,1,0
prihvatiti neki u versaku zajednica ,1,0
nacionalan zakonodavna skupština ,1,0
filozofski sistem koji jesam razviti Lao-tzu i Chuang-tzu koji zastupati jedonstavan i častan život i nemešanje u tok prirodan događaj ,1,0
dezinfikovati s hlor ,1,0
"Veći žičan instrument , manjiti od kontrabas ; držati se između koleno ; ton on odgovarati čovečji glas ; solistički instrument . ",1,0
formalan postavljenje na neki funkcija ,1,0
razdvojiti ili biti razdvojen sila . ,1,0
biti u život . ,1,0
Životinjski red kojiuključuje ameba . ,1,0
sendvič ,1,0
Moć ili prava da se izdavati naređenje ili da se odlučivati . ,1,0
"pirinač kuvati u dobro začinjen supa sa luka ili celer i najčešće živina , divljač ili školjka i ponekad paradajz ",1,0
"izabrati i slediti ; o teorija , ideja , politika , strategija ili plan . ",1,0
osnovni strukurna komponenta živ ćelija i izvorenergije životinja . ,1,0
instrumentarijum izumeti za naki određenu namena . ,1,0
izabrati glasanje u članstvo ili na dužnost . ,1,0
sintaksički nizak reč koji činiti deo neki velik syntaksičke celina ,1,0
zaštitni oblog za povređen oka ,1,0
brz i užurban gungula ,1,0
skup zgrada u koji jesam smešten fakultet . ,1,0
uljudan ime za biti koji žena ,1,0
Čin koji se nešto činiti čistiti . ,1,0
u grčki mitologija Muza lirski i ljubavan poezija ,1,0
stupiti u brak . ,1,0
sredstvo za ubeđivanje ili argumentacija . ,1,0
sakupljati se . ,1,0
velik kokošsa lepezast repa ; gajiti se zbog hrana . ,1,0
na visok nivo po rang ili značaj ,1,0
mikser sa električni pogon koji vitlati sečivo koji mešati ili sipati ili rastvarati hrana ,1,0
sedalo za jedan osoba sa potpora za leđa . ,1,0
"koji imati samo jedan deo , npr reč koji jesam složenica i nemati afikse ",1,0
opšti mesto ; tipiziran motiv u književan delo ,1,0
plod morati u Njuburg sos poslužiti na tost ili pirinač ,1,0
od neprelazan glagol napraviti prelazan ,1,0
na šta prava zadržati ,1,0
instrument koji zvučati pomoću jezičak od trska . ,1,0
imovina koji nečiji poverilac moći da tržži u slučaj da ne ispuniti obaveza . ,1,0
"Komad nameštaj nalik orman sa vrata , polica i ladica ; za smeštanje i izlaganje . ",1,0
runolist ,1,0
pričvršćivač koji pričvršćivati dva krak kaiš ili traka ; često imati igla ,1,0
lemur jugoistočni Azija ,1,0
promena pravac u koji se nešto kretati ,1,0
mali kočija sa dva točak koji vući konj ; sa dva sedište i sklopiv krov . ,1,0
biti stanar ; privremeno boraviti . ,1,0
TZ ,1,0
reka u Nemačka koji se ulivati u Rajna ,1,0
oljušten krompir koji se kuvati a zatim pasirati ,1,0
"Teškoće koji se javljati samo pri pisanje , obično kao preteran stezanje olovka . ",1,0
cevast testenina srednji veličina ,1,0
baobab ; ? cream-of-tartar tree ,1,0
čin sastavljanje lista ili popis ,1,0
osoba koji se odmarati ,1,0
koji jesam od planina ili naseljavati planinski područje . ,1,0
vredan ruda srebro koji se sastojati od srebro sulfid ( Ag2S ) ,1,0
blizina uopšte . ,1,0
"stanje u koji jesam sav sila u ravnoteža , međusobno se neutralizovati ",1,0
sposobnost onaj što jesam stabilan i na siguran i nepomično fiksirati na jedan mesto ,1,0
dokument koji se davati zvanično uputstvo ili naredba ,1,0
veoma jako nemački pšenični piva ,1,0
neki ko prav bonbona i drugi slatkiš . ,1,0
boginja lov i mesec ; ćerka Zevs i Let i sestra bliznakinja Apolon ; u rimski mitologija ona odgovarati boginja Dijana ,1,0
koristiti se za proizvodnja fruktoza ,1,0
Selektovati iz velik brojati mogućnost . ,1,0
jato ptica u leto . ,1,0
ulaz u biti koji telesni šupljina ,1,0
sport nastati u Japan iz džiu-džice ,1,0
"kopitar srodan konj od koji se razlikovati manjiti rast , dug ušimai repa samo pri vrh kosmat . ",1,0
pokretan govorni organ ,1,0
javan objekt za rekreacija ,1,0
grupni akcija kao odgovor onaj na vlast . ,1,0
diskretan veličina nešto što jesam analogan kvantum u kvantni teorija ,1,0
drevan grčki grad na obronak planina Parnas ; mesto hram bog Apolon ,1,0
malo radno mesto na koji se izrađivati rukotvorina i manufaktura . ,1,0
Mašin ili mašinski sistema uzeti zbirni . ,1,0
jedan poseban događaj ,1,0
učiniti da nešto prestati da goreti ili svetliti ,1,0
uneti znak interpunkcija u tekst ,1,0
micati se uvijen ili grčevit pokret ( posebno u borba ) . ,1,0
sudbina koji presecati nit život ,1,0
razlika između opserviran vrednost i očekivan vrednost promenljiv ili funkcija ,1,0
Uključuje familija lišaj . ,1,0
"posuda približno cilinričnog oblik , otvoriti na vrh . ",1,0
"radnja u koji se prodavati hrana i ličan stvar osoblje u neki institucija , škola ili kamp . ",1,0
osećanje naklonost prema neki ili nećemu dobar ,1,0
kretati se oko neki osa ili centar . ,1,0
sposobnost da se vispren procena situacija ili okolnost i da se izvući čvrst zaključak . ,1,0
koristiti se sa gradivan imenica ; mnogo po količina ili stepen . ,1,0
ulaz koji se moći zavoriti vrata ,1,0
"celokupan psihički aktivnost odrediti jesam princip zadovoljstvo . po psihoanaliza , jedan od važan pojam , koji označavati subjektivan snažan i kratkotrajan afekt uživanje , praćen rasterećenje tenzija nagon i postizanje zadovoljenje . zadovoljstvo jesam prijatan osećanje koji varirati od osećanje blag ugodnost , preko uživanje sav do ekstaza . ",1,0
boja bled ili umereno siv ljubičast . ,1,0
"ravnati , rastezati ili oblikovati metal ili staklo , valjati ili provlačiti kroz kalup ili razvlačiti ga. ",1,0
cilindar koji se okretati . ,1,0
neki od raznovrstan primat sa kratak repa ili bez repa . ,1,0
radnja u koji se prodavati delikates ( salata ili spremljen meso ) . ,1,0
oružje za ubadanje ili sečenje s dug oštrica ,1,0
