X,Predicted,Real
transuranski element koji nemati u priroda ,1,0
doktor koji jesam specijalizirati bolest krv . ,1,0
Čin dodavanje spoljašnji ukras na nešto . ,1,0
nadmoćan ili povoljan položaj ,1,0
okrutan poslodavac koji od zaposlen tražiti da prekomeran raditi . ,0,1
tipičan štapičaste obično grampozitivne bakterija koji proizvoditi endospore ,1,0
čin promena redosled dat brojati element ,1,0
"sakupiti , na primer , dokaz . ",1,0
"povrediti ili ubiti gaženje , na primer , automobil ",1,0
Učiniti zakon i pravilo liberalan ili liberalan . ,1,0
stanje kada nešto prijanjati ili se držati zajedno . ,1,0
"mali ptica gnjurac koji nemati kožica na stopalo ; živiti u brz potok , a hrana tražiti na njihov dan . ",1,0
osoba koji pripadati pol koji moći da rađati beba . ,1,0
"s čiji pravilo , naredba ili želja u sklad postupati ",1,0
stanje organizovacije u društven sloj i klasa unutar jedan grupa ,1,0
Čin upravljanje nešto . ,1,0
saznajni proces usvajanje veština ili znanje . ,1,0
Doći do tačka ključanje i preći iz čvrst u tečan stanje . ,1,0
osoba čiji politički pozicija odgovarati politički centar ,1,0
"u fizika , velik vrednost koji dostignuti u tok jedan perioda ma kakav veličina joja jesam podložan periodičan promena ",1,0
Obeležen intenzivan fizički sila . ,1,0
ozloglašenost zbog neki poseban karakteristika ,1,0
"zadovoljan stanje sreća , zdravlje i prosperitet . ",1,0
osoba koji obavljati volonterski rad . ,1,0
Čin stavljanje osoba u neizborni položaj . ,1,0
čin pisanje rečnik ,1,0
imati vrlo razviti kožan izraslinena nos u oblik potkovica i lista ; nemati ušni poklopac . ,1,0
raditi ili funkcionisati ,1,0
proizvesti ruka . ,1,0
"koji jesam u sklad sa fiksiran redosled , procedura ili princip . ",1,0
promena položaj nagore ,1,0
osoba koji za koji se smatrati da poticati od neki predak ili rasa . ,1,0
svaki ko verovati da jesam u stanje da promeniti svoj sudbina ,1,0
"uklanjati nečistoća iz šta , povećavati koncentracija šta i odvajati putem proces destilacija ",1,0
krst čiji jesam krak u oblik trougao ili strelica koji pokazivati ka centar ,1,0
ispuniti očekivanje . ,1,0
stavljanje jedan stvar ili osoba na mesto drugi . ,1,0
Čin davanje poslati neki . ,1,0
potez učiniti da se ostvariti neki taktički cilj . ,1,0
izjava usmeriti na buđenje poverenje . ,1,0
Čin pravljenje fotografija . ,1,0
Čin formiranje udruženje ili savez . ,1,0
mentalan čin koji se u potpunost odvijati u domena um ,1,0
činjenje dobra ; osećaj dobrotvornosti ,1,0
Čin koji se nešto podignuti . ,1,0
"koji uzrokovati množenje , širenje , npr . kalamljenjem ",1,0
stanje ili činjenica postojanje . ,1,0
stanje kada jesam čovek prognati ili ostrakiziran ( isključiti iz društvo sveopšti odluka ) ,1,0
izazvati da teći ; o tečnost . ,1,0
osoba koji prosuđivati ,1,0
koji jesam kreativan . ,0,1
konsonant za čiji jesam artikulacija potreban pokretanje usna ,1,0
svojstvo mentalan život živ organizam . ,1,0
sociolog koji proučavati institucija i razvoj ljudski društvo ,1,0
osoba koji verovati u jednakost sav ljudi ,1,0
na visok nivo po rang ili značaj ,1,0
ispuniti slutnja ili uznemirenost ; izazvati neprijatan iznenađenost ,1,0
grupa RNK virus koji obuhvatati onaj koji izazivati grip ( influenca ) i zauške ,1,0
stanje u odnos između ljudi ili grupa ,1,0
aeroban bakterija ( neki od ona proizvoditi antibiotik streptomicin ) ,1,0
Mušterije za neki određen proizvod ili usluga . ,1,0
pokrenuti ili povući iznenadan pokret . ,1,0
"Čin protestovanje , javno , obično organizovan manifestovanje neslaganje . ",1,0
antigen krvni grupa koji imati Rh pozitivan osoba ; ako Rh negativan osoba dobiti transfuzija krv od Rh pozitivan osoba moći doći hemolize ili anemija . ,1,0
Sloboda od kontrola ili uticaj drugi ili drugi . ,1,0
Nečije celokupan iskustvo koji određivati kako on stvar izgledati . ,1,0
grupa papavovirusa koji jesam povezati sa genitalni ili oralan karcinom kao i grupa papavovirusa koji izazivati benigan genitalni tumor ,1,0
prilika za zaposlenje ili promocija . ,1,0
proizvesti smeh . ,1,0
"pokrenuti napad ili uvreda na neki ; početi sa neprijateljstvo , kao u slučaj rat . ",1,0
biti uzrok nešto ,1,0
izgubiti kakavu pozicija ili moć ,1,0
iznenadan velik pad u poslovanje ili cena akcija ( posebno onaj koji uzrokovati dodatan problem ) ,1,0
aktivno izazvati da se nešto desiti . ,1,0
Nuđenje dobro i usluga na prodaja . ,1,0
koji donositi spasenje ili iskupljenje od greh ,1,0
koagulisana krv iz rana . ,1,0
svojstvo koji se koristiti da karakterisati fizički objekt . ,1,0
neki ko proizvoditi nešto . ,1,0
filovirus koji izazivati Ebola hemoragični groznica ; prenositi jesam životinja ; moći da se koristiti kao biološki oružje ,1,0
poslovanje vezati za izdavanje ,1,0
Čin prenos nešto sa jedan mesto na drugi . ,1,0
razbiti u deo ili izazvati da se razbiti . ,1,0
mesnat deo ljudski telo na koji se sediti . ,1,0
čin ispovedanje . ,1,0
