X,Predicted,Real
ET ,1,0
Zvanični akt sud koji se naređivati neki činidba ,1,0
držati pod nadzor ,1,0
"tajna obred u kult božanstvo star Grk ili Rimljanin koj uključivati pevanje , igranje , napijanje i seksualan aktivnost ",1,0
koji ne pripadati snaga sopstven zemlja ili snaga saveznik ,1,0
"osoba odrediti vrsta , koji obično imati pun ekscentričnost . ",1,0
Načiniti prekrivač na nešto . ,1,0
spojiti u jedan . ,1,0
stav koji prirodno slediti iz već dokazan postavka ,1,0
Ericaceae ; Clethraceae ; Diapensiaceae ; Epacridaceae ; Lennoaceae ; Pyrolaceae ; Monotropaceae ,1,0
opaziti gledanje ili imati sposobnost da se opaziti gledanje . ,1,0
čin traženje pomoć od koji ,1,0
stanje stvar koji jesam skoro izvan nečiji mogućnost da jesam rešiti i zahtevati velik napor da se rešiti ili prevazići . ,1,0
"Treća faza u razvoj dete kada jesam svest i manipulacija genitalije primaran izvor zadovoljstvo . u ovaj faza javljati se Edipov i Elektrin kompleks . ukoliko osoba ostati fiksirati na falusnu faza , kod muškarac se očitovati kao ambicioznost , hvalisavost , drskost i bezobzirnost , a kod žena kao sklonost zavođenje i flertovanje . ",1,0
šta smanjiti ili ga se rešiti ; prestati ( kakav investicija ) posedovati ,1,0
koji jesam otrovati ili proizvoditi otrov . ,1,0
poštovati običaj žaljenje posle smrt voljen osoba ,1,0
"apstraktan ideja o taj šta pripadati osoba ili vlast po pridodi , zakon ili tradicija . ",1,0
grupa nezavisan ali međusobno povezan element koji činiti jedinstven celina . ,1,0
prebaciti u svoj svojina . ,1,0
čin pristajanje ( kao što jesam pristupanje čiji zahtev ) ,1,0
osoba koji u kockarnica rukovoditi hazardan igra ,1,0
geografski region koji činiti grad . ,1,0
uređaj koji jesam veoma koristan za odrediti posati ,1,0
Čin kada se pritiskati . ,1,0
čin pokretanje nešto po prvi put ; uvođenje nešto nov ,1,0
"osoba koji ulagati kapital u posao , posebno velik posao . ",1,0
Čin koji se neki ili nešto remetiti ; pokretati nešto . ,1,0
muslimanski bogomolja . ,1,0
onaj deo um koji mi trenutno jesam aktivan ali ga moći prizvati ( za razlika od nesvestan ) tj . koji trenutno ne koristiti na svestan nivo ali moći ga kasnije uočiti i objasniti ,1,0
"lpromatranje , ispitivanje trbušni duplja radi ispitivanje uzrok bolest ",1,0
čin umirivanje ; ponovan zadobijanje čiji poverenje ,1,0
otkriti šta u tajnost - reći šta u poverenje ,1,0
"Izmišljena osoba predstaviti u umetnički delo ( drama , film ili roman ) . ",1,0
osoba kvalifikovati da se baviti stomatologija ,1,0
nešto što imati vrednost ,1,0
"Obraćanje religiozan priroda , obično za vreme verski služba . ",1,0
specijalan apstrakcija . ,1,0
razmestiti na raštrkan način . ,1,0
Prača zemlja na koji nem drveće i koji jesam obično ograditi . ,1,0
migracija osoba iz jedan zemlja ili lokalitet u drugi . ,1,0
"zid u Jeruselimu , svetinja Jevrejin i mesto za molitva ; verovati se da jesam načiniti od ostatak Solomonov hram ",1,0
radnja u koji se moći pozjamiti novac na osnova ličan svojina kao garancija . ,1,0
Učiniti da imati nabor i prelom . ,1,0
jedan od četiri država koji činiti Ujedinjeno kralevstvo Velika Britanija i Severne Irska ; u rimski vreme taj jesam region biti poznat kao Kambrija ,1,0
baciti činiti na neki ili nestxo ,1,0
"postepeno prelaziti u odrediti stanje , preuzimati određenu osobina ili atribut ; postajati ",1,0
osoba koji prosuđivati ,1,0
pomornik i ? ,1,0
proći prolaziti kroz proces konjugacije ,1,0
veštački izazvan potpuno besvestan stanje radi velik operacija ,1,0
"Veličina nešto u određenom pravac ( pre sav , dužina , širina ili visina ) . ",1,0
poslati prema željen cilj . ,1,0
Čin povratak na prethodno mesto . ,1,0
ukloniti nečiji iznutrica . ,1,0
učiniti da nešto početi da postojati ,1,0
Žabogriz . ,1,0
Položaj na koji se po dužnost raspoređivati brod ili flota ( mornarica ) . ,1,0
ne biti podložan nešto . ,1,0
"koji karakeriše ili koji pokazivati odbijanje , poricanje ili suprotstavljanje ; koji nemati pozitivan svojstvo . ",1,0
"of Or concerning the faca ; "" a facial massage "" ; "" facial hair "" ; "" facial expression "" ",1,0
izgubiti brzina ; kretati se sporije ,1,0
porođaj bez medicinski intervencija kao što jesam primena supstanca koji ublažavati bol ili olakšavati jesam čin rođenje . ,1,0
strah od nepoznat ili od donošenje odluka ,1,0
odnositi se na glagolski vreme ili konstrukcija koji ukazivati na događaj ili stanje koji se još jesam ostvariti ,1,0
korišćenje regresija za pravljenje kvantitativan predviđanje jedan promenljiv na osnova vrednost drugi ,1,0
čin prihvatanje i odobravanje ; povoljan prijem ,1,0
Načiniti neki besniti . ,1,0
prostor u koji jesam obezbediti život ljudi . ,1,0
semantički uloga imenički fraza koji se označavati mesto stanje ili radnja označen glagol ,1,0
jedan od element koji kolektivno činiti brojni sistem ,1,0
Mišljenje grupa onako kako se određivati glasanje . ,1,0
slepaši ,1,0
izjava usmeriti na buđenje poverenje . ,1,0
"u gramatika reč pomoću koji se izražavati količina , kao "" petnaest "" i "" mnogi "" . ",1,0
biti svesti na pepeo ,1,0
telo mrtav životinja ili osoba . ,1,0
"stanje povezanost preko krv , udaja ili usvajanje . ",1,0
"niz popadao očica ( mašna ) , obično na čarapa . ",1,0
Čin biranje neki . ,1,0
relativan brzina napredak ili promena . ,1,0
životinjski bolest koji se moći preneti i na ljudi ,1,0
"meso malde kokoška srednji veličina , pogodno za prženje ",1,0
visok lonac u koji se kuvati kafa . ,1,0
proces umanjivanje ,1,0
"ideja koji se podrazumevati , ili koji jesam izražen ili se podrazumevati . ",1,0
"drmanje , prodrmavanje neki bolesnik da biti se utvrditi postojanje bolest ili da biti on se olakšati bol . ",1,0
Čin ili proces merenje . ,1,0
uliti neki hrabrost ,1,0
Čin predaja ( pod dogovoren uslov ) . ,1,0
Čin pribavljanje nešto . ,1,0
usmrtiti u velik broj . ,1,0
projekt od ličan interes za neki ,1,0
stanje sramotiti zbog prekor javnost ,1,0
čin proterivanje ili isterivanje ili izbacivanje ,1,0
Nešto što jesam zapoveđen . ,1,0
a kazneni popravni zavod ,1,0
položaj sudija ,1,0
"glagolski vreme koji se označavati radnja , stanje ili zbivanje koji hteti se ( iz ) vršiti posle vreme govorenje ili posle neki drugi vreme na koji se misliti ",1,0
američki novčić koji vrediti jedan dolar ,1,0
reći usput ,1,0
količina dobijen sabiranje ,1,0
ozloglašenost zbog neki poseban karakteristika ,1,0
biti podvrgnuti ( emocionalan bol ) . ,1,0
Reći da neki . ,1,0
smanjiti intenzitet ili smiriti se . ,1,0
lišiti život ,1,0
neki od raznovrstan velik zmija neotrovnica koji ubijati plen lomiti ga u utroba . ,1,0
supstanca ili jedinjenje koji se dodavati da biti se izazvati hemijski reakcija ,1,0
velik smeđkasta slogodnica arktički mora ,1,0
obaveza da se isplatiti novac drugi strana . ,1,0
drugi moment oko srednji vrednost ; očekivan vrednost kvadrat devijacija nasumičan promenljiv od srednji vrednost ,1,0
sudski nalog koji se nalagati prisustvo svedok sudski postupak ; neodazivanje sudski poziv imati za posledica izricanje kazna za nepoštovanje sud ,1,0
staviti u vodoravan položaj . ,1,0
dokument koji potvrđivati uspešan završetak neki studija . ,1,0
"potpuno razvijati osoba , od doba zrelost nadalje . ",1,0
skupština koji imati visok zakonodavna ovlašenja ,1,0
u fizika svojstvo telo da ostati u mirovanji ili stanje uniforman kretanje sve dok na on ne uticati neki sila . ,1,0
Čin koji se nešto stavljati u pokret . ,1,0
okupiti se u velik broj . ,1,0
Čija jesam pozicija ili položaj uspravan . ,1,0
ukupnost prošli događaj . ,1,0
"koji ohrabrivati , odobravati ili zadovoljavati ",0,1
o apostrofa ili koji jesam karakteristika apostrofa ,1,0
ukus koji jesam u neki trenutak popularan . ,1,0
situacija ili događaj o koji se misliti . ,1,0
prestonica i velik grad smešten u centralni Španija ; Sedište izuzetan muzej umetnost . ,1,0
"stanje stvaran , objektivan postojanje . ",1,0
prebaciti svojina nešto konkretan ili apstraktan na neki drugi . ,1,0
kretanje i mešanje gasovit i tečan materija izazvati temperaturni razlika ,1,0
strah koji osećati osoba koji trebati da nastupiti pred publika ,1,0
biti uputiti ili upoznati sa osoba ili predmet ,1,0
organ koji jesam neophodan za život . ,1,0
voditi neki vrsta život ; živeti na određen način . ,1,0
sve što negde postojati . ,1,0
Čin kažnjavanje . ,1,0
u koji nem život . ,1,0
bosti ,1,0
jedinica koji određivati cena plaćanje ,1,0
izazvati otvaranje ili da nešto postati otvoreno . ,1,0
Manić ,1,0
orglica koji nastajati kada se mali prsten navežu jedan na drugi ,1,0
posuđe napraviti od visoko kvalitetan porcelan ,1,0
linjak ,1,0
skup oznaka i pravilo za njihov korišćenje ( u sklad sa SGML-om ) u razvoj hipertekstualan dokument ,1,0
"fino samleven duvan , uviti u papir , spreman za pušenje . ",1,0
osoba koji zabavljati drugi blesav ponašanje ,1,0
Čin ili proces razdvajanje . ,1,0
zakon donositi ili šta zakonodavnim put sprovoditi ,1,0
od neki nešto tražiti ili zahtevati . ,1,0
tražiti uz pomoć neki natprirodan znak ,1,0
učiniti vlažan ,1,0
prostorija opremljen mogućnost za pranje ruka i vršenje nužda ,1,0
u star zavet izraelski sudija koji se velik snaga suprotstavljati Filistejcima ; koji jesam ga nakon izdaja njegov žena Dalila zarobiti ,1,0
pleten jakna koji se zakopčavati napred pomoću dugmad ili rajsferšlus ,1,0
"sresti se s nešto , na primer slučajno . ",1,0
dati privremeno ; ustupiti na odrediti vreme . ,1,0
stanje odsustvo svaki zvuk ,1,0
publikacija koji činiti deo niz ili serija ,1,0
koji se odnositi na vežba čiji jesam cilj razvoj snaga i veština ,1,0
izostavljanje do koji dolaziti kada urednički promena skratiti napisati pasaž ,1,0
Onemogućen i jesam slobodan ; ne mpože da delovati po sopstven volja . ,1,0
"radioaktivan transuranski metal , proizvesti bombardovanje plutonijuma neutron ",1,0
"Složeno psihički stanje koji uključivati verovanje , osećanje , vrednost i sklonost da se postupati na odrediti način . ",1,0
izdužiti pravougaon kost koji činiti most nos ,1,0
stanje jak bes u koji lice pomodriti ,1,0
gorionik koji mešati vazduh i gas kako biti proizvesti vrlo vruć plamen ,1,0
prava zasnovati na zakon ,1,0
velik životinja koji se loviti iz sport . ,1,0
verovanje plemenski društvo ,1,0
Čin ulaganje novac . ,1,0
Razni predmet potreban za određenu operacija ili sport itd . ,1,0
čin uključivanje rasan ili verski grupa u zajednica ,1,0
tj ,1,0
"Reći , tvrditi ili obaviti ponovo . ",1,0
linearan prostiranje od jedan do drugi kraj ; dug horizontalan dimenzija nešto što jesam fiksirati u prostor . ,1,0
delovati saglasno ili ujediniti u zajednički cilj ili verovanje . ,1,0
Običan kućni komarac . ,1,0
gladiola . ,1,0
grupa parazitski bakterija koji živa u zglavkar ( krpelj i grinja ) i koji moći da izazvati bolest ako se preneti na ljudi ,1,0
"insekt u neaktivan stanje razvoj , kada se ne hrana ; između larva i odrastao insekt . ",1,0
učiniti da okriviti u sudski postupak biti osloboditi ,1,0
šta koji poveriti ,1,0
potpun kompleks stav i ubeđenje . ,1,0
duktus kroz koji se izbacivati mokraća kod večine sisara ,1,0
TN ,1,0
"Metvulja , ? horsemint , ? beebalm ",1,0
zabava koji držati pažnja . ,1,0
osoba koji se baviti radiografjom . ,1,0
stanje u koji jesam osoba trudan ; period od zaćeća do porođaj kada žena nositi fetus u materica . ,1,0
bogat i spektakularan ceremonija ,1,0
nauka koji izučavati ljudski društvo ,1,0
čin stabilizacija šta ili poboljšanje stabilnost ,1,0
mentalan sposobnost ili moć glasovni komunikacija . ,1,0
Položaj koji trkač sa baza zauzimati kada se pripremati da napredovati ka sledeći baza ( bejzbol ) . ,1,0
ispit koji se određivati kandidatov spremnost za neki studija . ,1,0
"lav , leopard , jaguar , tigar , ? ? ",1,0
koji nešto potvrđivati ,0,1
put koji jesam slobodan za svaki da se on kretati ,1,0
preći u ležeći položaj ,1,0
Primog . ,1,0
Osećaj koji se doživljavati u očekivanje neki određenog bol ili opsasnosti i obično ga pratiti želja da se pobeći . ,1,0
kreativan pisanje koji imati umetnički vrednost . ,1,0
sposobnost vođenje . ,1,0
firma koji služiti drugi firma . ,1,0
"čin koji se nešto menjati da biti se dovesti u ažuran stanje , obično dodavanje nešto ",1,0
Osećati bol . ,1,0
primer nešto ,1,0
statistički mera varijanse dva nasumičan promenljiv meriti u isti srednji vreme ,1,0
iznenadno stanje žestok emocionalan uznemirenost ,1,0
arhitektonski podloga ili baza ( kao za stub ili statua ) ,1,0
blagonaklon procena ,0,1
koji obezbeđivati interpretacija ,1,0
smanjenje vrednost stvar usled činjenje ili nečinjenje ,1,0
Učiniti čvrst ili čvrst . ,1,0
hemofilija koji se javljati usled kongenitalne deficijencija ( nedostatak ) faktor XIII ; ispoljavati se gotovo isključivo kod muškarac ,1,0
Čin konstruisanje ili građenje nešto . ,1,0
Obučeni radnik koji obavljati neki zanat ili rukotvorina . ,1,0
velik pljosnatica u SAD-u ,1,0
svojstvo telo koji činiti da onaj imati težina u gravitacioni polje . ,1,0
Čin tečenje ; stalan napredak . ,1,0
svojstvo onogo što jesam propustljiv ,1,0
"( filozofija ) filozofski škola @ord@ vek koji pretpostavljati da jesam ljudi potpuno slobodan i , shodno taj , odgovoran za onaj što učiniti od sebe ",1,0
Učiniti svetao ili svetao . ,1,0
iznenadan velik pad u poslovanje ili cena akcija ( posebno onaj koji uzrokovati dodatan problem ) ,1,0
zabava ili dokolica . ,1,0
"stanje kada deo srčane muskulatura treperiti umesto da izvoditi , kao normalno , kontrakcija . Mog se lokalizovati u pretkomora ili u komora . ",1,0
umetnik koji prav skulptura . ,1,0
anđeo uzeti sav zajedno ,1,0
stanje dubok obuzetost ,1,0
manjak uljudnost ; nepokazivanje poštovanje prema drugi ; povređivanje osećanje drugi . ,1,0
osoba koji pisati reč pesma za pevanje ,1,0
napad koji se sastojati od lažan i zlonameran publikacija koji jesam odštampati da biti se živ osoba oklevetati ,1,0
božanstvo koji se obožavati u drevan Rim ,1,0
kretati se kroz tekst da biti se videti deo koji ne stajati na ekran ,1,0
Obeležen intenzivan fizički sila . ,1,0
čin pretresanje pojedinac radi pronalaženje sakriven oružje ili droga ,1,0
"Onak koji jesam produktivan , svež , neobičan ; nešto što jesam prvi put smišljeno . ",0,1
pokriti materijal kao što jesam ploča ili beton da biti ulica biti pogodan za saobraćaj . ,1,0
izazvati rast cena uvećanje novčan masa ili kredit . ,1,0
ukupan vrednost imovina za oporezivanje . ,1,0
obezbediti ili sačuvati za moguće budući korišćenje ili primena . ,1,0
Malvaceae ; Bombacaceae ; Elaeocarpaceae ; Sterculiaceae ; Tiliaceae ,1,0
čin ubijanje ( životinja ili osoba ) kako biti se umilostiviti božanstvo ,1,0
kognitivan proces razmišljanje o onaj što hteti raditi kada se nešto dogoditi . ,1,0
"klasa sastaviti od osoba bez plemenit , viteški ili aristokratski rang ",1,0
zmijinci ,1,0
promeniti se iz tečan u čvrst stanje kada jesam hladno ,1,0
rastresit mek materijal koji činiti velik deo zemljin površina . ,1,0
poslovno odelo koji se sastojati od odgovarajući jakna i suknja ili pantalone ,1,0
vijoglavke ,1,0
dunja . ,1,0
komunista koji pokušavati da drukčije tumačiti marksizam da biti opravdati odstupanje od revolucionaran pozicija ,1,0
skup pravilo ili propisan standard na osnova koji se donositi odluka ,1,0
pripadnik grupa Jevrejin koji jesam u vreme ran hrišćanstvo prihvatiti Hrista kao mesija ,1,0
konkavan depresija prečnik običan manja od 1km koji se nalaziti na vrh vulkanski kup ; nastajati kao direktan posledica vulkanski aktivnost . ,1,0
merni instrument za merenje temperatura . ,1,0
Veličina za koji se nešto smanjivati . ,1,0
raketa koji se navoditi u prvi delo put za zatim slobodno padati kako se približavati cilj ,1,0
emocionalan poremećenost ; osnovni osećanje koji ljudi pokušavati da izbegnuti . ,1,0
Čin zadavanje udarac noga . ,1,0
čin koji se nešto upadljiv nego što jesam ,1,0
veštački stvoren spoj putem hemijski reakcija ,1,0
religiozan obred ili služba koji propisivati crkven vlast ,1,0
poseban zvuk govor neki osoba . ,1,0
učiniti mokriti ,1,0
dati verbalan ili drugi izraz svoj osećanje . ,1,0
Čin ubeđivanje ( ili pokušati ubeđivanje ) . ,1,0
očistiti sapun i voda ,1,0
ogrličar ,1,0
veličina dobijen množenje ,1,0
proces koji jesam obuhvatiti ljudski biće ,1,0
mera za dužina ,1,0
abnormalan ili fiziološki neuravnotežen stanje telo . ,1,0
moć ili prava da se kakav nameravati ili predlagati čin zabraniti ili odbiti ( posebno moć izvršan poglavar da odbiti zakon koji doneti zakonodavna grana ) ,1,0
pravni osnov ( dokument ) koji se dokazivati prava svojina ( vlasništvo na imovina ) ,1,0
grana medicina koj se baviti rađanje deca i briga o majka ,1,0
sigurno mesto ,1,0
Čista nezaslađen čokolada koji se koristiti za kuvanje ( za pravljenje kolač ) . ,0,1
tražiti od neki da uraditi nešto ,1,0
"biti koji prostorni atribut , posebno onako kako jesam definisati skica . ",1,0
Čin vlada ili nadnacionalni organizacija . ,1,0
uređaj pomoću koji nešto moći da se uloviti ( obično se misliti na životinja ) ,1,0
mentalan čin koji se u potpunost odvijati u domena um ,1,0
skup dijagnostički metoda koji jesam moguće utvrditi promena na fetus pre rođenje i utvrditi postojanje hromozomski aberacija . ,1,0
u pozadina šta biti ,1,0
svojstvo posedovanje materijalan vrednost : obično se iskazivati novčan iznos koji biti nešto doneti da se prodati . ,1,0
ibis . ,1,0
otresti se ( nešto ) . ,1,0
osoba koji ne prihvatati nov ideja ,1,0
Dan kada se slaviti neki svetac . ,1,0
jedan od četiri veličina koji jesam osnov sistema merenje . ,1,0
Čin biranje ili odabiranje . ,1,0
čin podvrgavanje nešto eksperimentalan test kako biti se utvrditi koliko dobro nešto funkcionisati ,1,0
plan s koji se nešto aktivno činiti . ,1,0
učiniti prljav obično posle izlaganje vazduh ,1,0
"instrument koji pokazivati da li jesam dva periodičan pokret sinhron ( posebno , instrument koji omogućĚava pilot da sinhronizovati propeler na avion koji imati dva ili više motor ) ",1,0
posmatrati ili razmotriti na poseban način ,1,0
čin promena jedan stvar ili pozicija na drugi ,1,0
osoba koji doprinositi zadovoljenje potreba ili pomagati postizanje namera . ,1,0
Čin pravljenje fotografija . ,1,0
kolekcija kxiga koji činiti svet hebrejski rukopisikoji beležiti njihov istorija izabran ljudi ; prvi polovina hrišćanski Biblija ,1,0
privlačenje supstanca hemisorpcijom ,1,0
projektil koji se izbacivati uz pomoć pušak ili pištolj ,1,0
stanje življenje . ,1,0
pešac ,1,0
biti koji proces koji uticati na proizvodnja i razvoj i upravljanje materijalan bogatstvo ,1,0
bumbar . ,1,0
"poziv na sud koji se nalagati prisustvo optužen , ( obično po privatan tužba ) ; nepojavljivanje optužen rezultirati donošenje presuda zbog izostanak ( na šteta optužen ) ",1,0
ispuniti ili anulirati dug ,1,0
napisati ili izgvoriti slovo koji zajedno činiti kakav konvencionalan prihvaćen sled ( reč ili deo reč ) ,1,0
čin koji se nanositi ulja ili uljni tečnost ,1,0
par šina po koji se kretati voz ,1,0
naprava smisliti da sprečiti povreda . ,1,0
radnik koji prekrivati objekt boja ,1,0
čin parenje muško i ženski jedinka u reproduktivan svrha ,1,0
osoba čiji politički pozicija odgovarati politički centar ,1,0
bolest koji jesam stalno prisutan u velik ili manjoj mera u određenoj populacija ljudi ili kod ljudi koji živa na određenom područje ,1,0
baleniceps ,1,0
biti zaokupiti crtanje ,1,0
Čin koji se nešto poboljšavati . ,1,0
obezbediti dokaz za nešto . ,1,0
sposobnost da se zadovoljiti obligacija kako dospevati . ,1,0
osetiti zvuk putem čla sluh . ,1,0
elektroda sa pozitivan punjenje preko koji elektron napuštati električni uređaj ,1,0
"Učiniti da se nešto desiti , ne morati biti s namera . ",1,0
tisa ,1,0
čin tolerisanje šta ,1,0
čin odbrana sebe ,1,0
struktura koji pružati privatnost i zaštita od opasnost . ,1,0
digitalan računar srednji veličina ,1,0
instrument koji mera atmosferski pritisak . ,1,0
teća ( kao vreme ) ,1,0
slogan koji se koristiti zarad dobijanje podrška za kakav viši cilj ,1,0
"naredba koji izdavati nadređen lice ( na primer , vojni ili služben lice ) i koji se morati poslušati . ",1,0
Doći na odredište ili određenu tačka ili nivo . ,1,0
grana matematika koji izučavati i razvijati matematički princip sam po sebe ,1,0
komercijalan posao koji obezbeđivati redovan let za putnik ,1,0
biti koji životinja koji proizvoditi polni ćelija ( spermatozoid ) koji moći da oploditi žense polni ćelija ( jaje ) . ,1,0
carić ,1,0
Čin nastavljanje neki aktivnost bez prekid . ,1,0
koji moći ponovo da se koristiti ,0,1
vaga za merenje ( zavisiti od gravitacija ) ,1,0
onaj što izazivati bol ili patnja . ,1,0
koji se ticati živ organizam ili se odnositi na ona ili poticati od ona ili imati osobina i karakteristika nalik na njihov ,1,0
biti šta što se posedovati . ,1,0
u rimski mitologija bog morati ; u grčki mitologija on odgovarati Posejdon ,1,0
priznati svoj vera u šta ili privrženost šta ,1,0
izvršenje smrtan kazna nad osuđen lice ,1,0
jedan iz skup nameštaj koji činiti sob ili neki drugi prostor spreman za korišćenje . ,1,0
postati manje . ,1,0
Čin ulazak . ,1,0
uređaj koji pokazivati doba dan ,1,0
ukrasiti ili namestiti pomoću nešto okačen ,1,0
am ,1,0
"aktivnost suvozemni ili pomorski snaga , kao što jesam manevar ili kampanja . ",1,0
nivo postojanje ili razvoj . ,1,0
osoba čiji kreativan rad pokazivati senzitivnost i mašta . ,1,0
"označavati da subjekt rečenica imati semantički funkcija vršilac radnja ( agens ) : "" kod Hemingvej preovlađivati aktivan konstrukcija "" ",1,0
okolnost pod koji jesam osobina stanje relativno stalan čak i ako jesam samo stanje dinamično . ,1,0
o homologim hromozom koji jesam spojiti u para u sinapsi ,1,0
proces u koji jedan ili više supstanca delovati jedan na drugi stvarati nov supstanca ,1,0
osoba koji imati specijalan znanje ili sposobnost koji vešto obavljati . ,1,0
neki ko reklamirati ili razmenjivati roba ili usluga za novac . ,1,0
Čin koji se prelaziti iz jedan stanje ili nestati u sledeći . ,1,0
ukloniti iz nešto ljuska ili lupina . ,1,0
onaj koji jesam u stanje san ,1,0
"govorni čin raspravljanje , pregovaranje . ",1,0
procena vrednost poslovanje . ,1,0
"tanko , hrskav parac krompir pržiti u dubok ulja ",1,0
razmena gde trgovina hartija od vrednost vršiti profesionalan broker ,1,0
na prljav i nečist način ,1,0
igrati karta za novac . ,1,0
ustanova u koji se izražavati verovanje u božanski moć . ,1,0
Čin detaljan pregledanje ( kao pri traženje greška ) . ,1,0
babun . ,1,0
vreme koji jesam proteći . ,1,0
"psihoterapija koji jesam polovina @ord@ vek osnovati Karl Rodžers ( Carl Rogers ) koji karakterisati da terapeut jesam dominantan učesnik , neprikosnoven autoritet koji pacijent davati dijagnoza , određivati sadržina i dirigovati tokom razgovor , tumačiti njegov iskaz i davati savet za rešenje problem ; u ovaj vrsta psihoterapija , zapravo savetovanje , naglasak se stavljati na klijent , koji inicirati i voditi terapijski razgovor i aktivan jesam subjekt vlastit preobražaj u proces savetovanje ",1,0
nedoličan ili nemoralan ponašanje ,1,0
Učiniti fizički kontakt sa nešto . ,1,0
koji jesam pred erupcija ili izbacivati lav ( o vulkan ) ,1,0
izazvati iznenadan strah u koji ili ispuniti koji iznenadan panika ,1,0
osoba koji obrađivati zemlja - priprema jesam za setva usev . ,1,0
imati samo jedan supružnik u jedan trenutak ,1,0
kožuškari ,1,0
osoba koji se odmarati ,1,0
stanje posvećenje od bog ,1,0
Nešto u umetnički delo čiji jesam namera da postignuti odrediti efekt . ,1,0
boginja neslopge i razdor ; sestra Aresova ,1,0
velik tuga uzrokovati gubitak voljen osoba ( posebno smrt ) . ,1,0
dozvola i izdavanje deonica za prodaja ,1,0
neki ko služiti u oružan snaga ; član vojni snaga . ,1,0
osoba koji jesam uključiti u industrijski komercijalan posao ,1,0
bogatstvo koji jesam naslediti a ne zaraditi . ,1,0
obezbediti računar ,1,0
Sloboda od kontrola ili uticaj drugi ili drugi . ,1,0
iyučavanje literatura ,1,0
lekar koji jesam stručan za bolest digestivan trakt . ,1,0
Čin razmenjivanje jedan stvar za drugi . ,1,0
imati odrediti osobina u vožnja ,1,0
"na primer , premazati oluk lanen ulje ",1,0
"Čuvati ili držati u neizmenjen stanje , činiti da ostati ili trajati . ",1,0
"drugi seksualan i socijalan faza razvoj dete u koji jesam libido smešten u područje anus , a izvor telesni uživanje jesam sposobnost kontrola rad sfinkter . ako dete u taj jesam uspešno , dolaziti do formiranje određenih karakteristika karakter , npr . sebičnost i pedantnost . ",1,0
izneti na pokazivanje . ,1,0
"u sport , čin kontrolisanje lopta ili pak . ",1,0
osoba koji zagovarati ekonomski teorija slobodan tržište kao glavnog regulator u ekonomija ,1,0
Čin donošenje zakon . ,1,0
"koji jesam ništa ispuniti , čiji jesam unutrašnjost prazan ",1,0
koji na sebe imati prljavština ili nečistoća . ,1,0
mali digitalan račnar zasnovati na mikroporcesorima konstrisan tako da moći da ga nositi samo jedan osoba ,1,0
u računarstvo deo računar u koji se obavljati velik deo obrada podatak ; CPU i memorija činiti centralni deo računar na koji se kačiti periferik ,1,0
Čin smeštanje nešto na odrediti mesto ili lokacija . ,1,0
"Čin uklanjanje dlaka , na primer sa životinjski koža . ",1,0
merenje količina toplota ,1,0
Sprečiti da se nešto desiti ili da biti u određenom stanje . ,1,0
Osećanje velik žalost povezati sa gubitak ili lišavanje . ,1,0
"hodati gordo , često pokušavati da se impresionirati drugi . ",1,0
posuda u koji neki sastojak moći da se mućkati ,1,0
celokupan biljni i životinjski život neki regija ,1,0
relacija po koji se određivati biti koji položaj u odnos na biti koji drugi . ,1,0
čin gledanje ili viđenje ili posmatranje ,1,0
uzeti i zadržati ,1,0
Čin sklanjanje iz služba ili zaposlenje . ,1,0
Čin konstruisanje nešto ( kao masšinskog delo ) . ,1,0
"sprečavanje određenih psihički sadžaja da doći u svest i njihov dalje suzbijanje u nesvestan ličnost ; za razlika od supresije , koji se takođe potiskivati neprihvatljiv sadržaj , ali pretežno voljan napor , represija se odvijati kao nesvestan proces ",1,0
osoba koji praviti i prodavati sveća . ,1,0
rad koji se obavljati sa drugi radi zajednički ciljati ili koristiti ,0,1
Čin poman razgledanje da biti se naći nešto ili neki . ,1,0
koji jesam veseo niti izazivati veselje ,1,0
pokazivati odrediti očitavanje ; o kazaljka i merni instrument . ,1,0
vodarica ,1,0
( stih ) imati metrički sistem zasnovati na relativan dužina slog ,1,0
Oosba koji imati i baviti se neki specijalan zanimanje . ,1,0
grana geologijae koji koristiti fizički princip za izučavanje osobina zemlja ,1,0
"uzrokovati bol , unesrećiti ",1,0
"vrh ( na primer , flaša ) ",1,0
skloniti kakav teret ; koji osloboditi teret ,1,0
sredstvo ( instrument ) dizajnirati i koristiti za oduzimanje život osuđen osoba ( primer : električni stolica ) ,1,0
knjiga sabran himna ( crkven pesma ) ,1,0
kretati se sa klizak pokret . ,1,0
Čin isporučivanje ili raspodela nešto ( kao što jesam dobra ili pošta ) . ,1,0
samohodno vozilo koji se kretati po šina ,1,0
Izvođenje neki složiti kognitivan aktivnost ; operacija koji uticati na mentalan sadržaj . ,1,0
dokument koji moći da se uviti ( kao za čvanje ) ,1,0
ustanova ustanoviti da pružati pomoć onaj koji jesam potreban ,1,0
mesto gde se osoba ili organizacija moći naći ili se s ona moći kontaktirati . ,1,0
metar za upoređivanje snaga magnetan polje ,1,0
"loboda , ? ? ? ",1,0
Tražiti i sakupljati . ,1,0
neki ko pisati o nečiji život ,1,0
"Učiniti jednak , ravnomeran , odgovarajući ili saglasan . ",1,0
jedan od osoba koji činiti socijalan grupa ( posebno osoba koji jesam pristupiti neki organizacija ) . ,1,0
