X,Predicted,Real
Energičan napor da se nešto postignuti . ,1,0
vertikalan sila koji izazivati masa kao rezultat gravitacija . ,1,0
Čin kotrljanje nešto ( kao lopta u kuglanje ) . ,1,0
osoba čiji jesam svetost izuzetan ,1,0
ustanova u koji se obavljati posati . ,1,0
sušen bakalar potopiti u ceđ pre kuvanje da biti postati želatinast ,1,0
supstanca koji izazivati neki efekt ili vršiti neki uticaj . ,1,0
učiniti siromašnm ,1,0
"( filozofija ) doktrina prema koji jesam praktičan posledica kriterijum znanje , značenje i vrednost ",1,0
sportski grana koji razvijati dobar vožnu bicikl ili motocikl ,1,0
teorijski raspodela sa konačan srednji vrednost i varijansom ,1,0
stanje jak bes u koji lice pomodriti ,1,0
"jedan od dva velik sisara severni morati , sa velik očnjak . ",1,0
osoba koji učestvovati u takmičenje . ,1,0
čin nazadovanje u pogled čin i položaj ,1,0
neki od raznih merni instrument za merenje veličina . ,1,0
nadmoćan osećanje strah i zebnja ,1,0
ukupan vrednost imovina za oporezivanje . ,1,0
sredstvo ( instrument ) dizajnirati i koristiti za oduzimanje život osuđen osoba ( primer : električni stolica ) ,1,0
"učiniti disjunktnim , odvojen ili nepovezan ",1,0
čin segregacija ili razdvajanje ,1,0
posuda za kuvanje od emajliran čelik ,1,0
princip prema koji kakav vladati uživati potpun i neograničen moć ,1,0
"poljoprivredni mašina koji se istovremeno žeti , vršiti , spremati slamati itd . ",1,0
pripadnik policijski snaga . ,1,0
mišljenje koji držati u veza sa politički pitanje ,1,0
"imati početak , u vremenski , prostornom ili vrednostan smisao ",1,0
grana geologijae koji koristiti fizički princip za izučavanje osobina zemlja ,1,0
velik voden površina koji činiti glavni deo hidrosfere ,1,0
"nauka o vulkan , lava , magma i sav ostalim geološki proces vezan za ovaj pojava . ",1,0
dopušten razlika - dozvoljavanje odrediti sloboda kretanje unutar granica ,1,0
"kutija sa poklopac , koristiti za skladištenje , obično velik i čvrst ",1,0
ukloniti neželjen supstanca iz nešto . ,1,0
supstanca za koji se verovati da lečiti sav bolest ,1,0
grana biologija koji proučavati gljiva i bolest koji onaj izazivati ,1,0
kategorija stvar koji se izdvajati neki zajednički karakteristika ili kvalitet . ,1,0
Količina koji moći da stati u boca . ,1,0
"koji jesam vlik po količina , broj ili stepen . ",1,0
fosilni gorivo u gasovtom stanje ; koristiti se ya kuvanje i grejanje domaćinstvo . ,1,0
Penušavo pića koji jesam veštački obogaćen ugljen-dioksidom . ,1,0
način koji se izražavati želja ili nada ( javljati se u grčki i sanskrit ) ; u engleski se ovaj značenje izražavati modalan glagol ,1,0
"uzrokovati da šta krenuti u određenom pravac vršenje sila , fizički ili u apstraktan smisao ",1,0
Čin lomljenje nešto . ,1,0
velik kopnen masa sa tri strana okružen more . ,1,0
Čin oštećivanje nešto ili neki . ,1,0
čin ili praksa koji se odstupati od zadovoljenje želja ,1,0
knjiga u koji se unositi ličan beleška u svrha podsetnik ,1,0
osoba trenirati da se nadmetati u sport . ,1,0
osoba koji se baviti neki učen profesija . ,1,0
ispit koji se obavljati tako što kandidat usmeno odgovarati . ,1,0
dekorisan kolač koji se služiti na rođendanski zabava ,1,0
merač za detekcija ili upoređivanje ili merenje mali električni struja ,1,0
osnovni prostorno značenje ; relativno velik prostiranje ili velik nego uobičajen . ,1,0
javno ispoljavanje grupni osećanje ( obično politički priroda ) . ,1,0
Načiniti trudan . ,1,0
Događaji koji obezbeđivati pokretački snaga koji jesam poreklo nešto . ,1,0
"Spoljašnji omotać životinja , posebno kao sirovina za kožan proizvod . ",1,0
koji odgovarati ili operisati sa frekvencija širok pojas ,1,0
tuga izazvan bol i tuga ,1,0
vrsta kurasaoa sa velik procent alkohol ,1,0
"zid u Jeruselimu , svetinja Jevrejin i mesto za molitva ; verovati se da jesam načiniti od ostatak Solomonov hram ",1,0
fotografija događaj koji zavređivati pažnja medij ,1,0
Pojedinačna naslaga neki obično homogen supstanca . ,1,0
"privatan zapis , ličan dmevmik ( kao stvar ) ",1,0
politički doktrina Makijaveli : biti koji sredstvo ( ma kako beskrupulozan ) vladar moći da koristiti vladar u cilj uspostavljanje i očuvanje svoj autokratski vlada ,1,0
velik kamion dizajnirati tako da moći da izdržati velik opterećenje ( obično bez bočni strana ) ,1,0
umetnik koji dizajnirati i proizvoditi otisak . ,1,0
"profesionalan odnos regulisati zakon , pravno regulisati ( između advokat i njegov klijent ) ",1,0
čin produžavanje šta ,1,0
Učena osoba ( posebno u društven nauka ) ; neki ko jesam dugotrajan učenje ovladati jednom ili više disciplina . ,1,0
odrasti ženski osoba ( nasuprot odrastao muški osoba ) . ,1,0
zbir vrednost podeljen broj vrednost ,1,0
kapa koji odgovarati i vunen jesam i pokrivati ceo glava osim lice ,1,0
"spojiti ili pridodati pomoću lepak , ili kao lepak . ",1,0
sudbina koji presti nit život ,1,0
isturen deo kapa zahvaljujući koji jesam oči u senka ,1,0
rad koji se obavljati sa drugi radi zajednički ciljati ili koristiti ,0,1
osećanje zaplašenost ,1,0
biti podvrgnuti proces destilacija ,1,0
"degeneracija ( propadanje ) pojedini struktura kičmeni stub , najčešće intervertebralnih ( međupršljenskih ) diskusa , veza ( ligament ) i zglob ; osnovni klinički pokazatelj cervikalni spondiloza jesam bol u vrat , radikulopatija ( oštećenje nervni koren ) i mijelopatija ( oštećenje kičmeni moždina ) ",1,0
podizati nivo ili količina nešto . ,1,0
Način na koji se voditi pravni i skupštinsi postupak . ,1,0
stan bog i anđeo ,1,0
prekrstiti neki ( učiniti znak krsta preko neki ) da biti se nad taj osoba prizvati Božija zaštititi ,1,0
simptom neki fizički povreda ili poremećaj . ,1,0
teorija u psilogiji po koji jesam asocijacija osnovni princip mentalan aktivnost ,1,0
izazivati npr . evropski i azijski povratan groznica ,1,0
( prava ) jemstvo u koji se ulaziti pred sud uz uslov da se učiniti nešto što zakon propisivati ; u slučaj nečinjenje naplaćivati se odrediti globa ,1,0
osobina stečen kao posledica način na koji jesam biti tretirati kao dijeta ,1,0
čin postizanje neki ciljati ili izvršenje neki naređenje ,1,0
čin traženje pomoć od koji ,1,0
biti u saglasnost . ,1,0
"oficir u kopnen vojska , avijacija ili mornarica koji imati čin iznad pukovnički ",1,0
dovoljno velik da biti se videti golim oka . ,1,0
veličina i opšti izgled publikacija ,1,0
postaviti ograničenje . ,1,0
u računarstvo deo računar u koji se obavljati velik deo obrada podatak ; CPU i memorija činiti centralni deo računar na koji se kačiti periferik ,1,0
Apsolutistička monarhija koji zauzimati velik deo arabijski poluostrvo u jugozapadni Azija ; velik rezerva nafta dominirati ekonomija . ,1,0
Čin akumulisanja . ,1,0
Čin stvaranje nešto pomoću mišljenje . ,1,0
biti na onaj stran telo ili pokazivati u smer onaj strana telo koji jesam okrenut istok kada jesam lice prema sever . ,1,0
velik životinja koji se loviti iz sport . ,1,0
potpun izborni pobeda ,1,0
"otvor načiniti na sila , kao razdvajanje ",1,0
ispružiti ili ispraviti ; vratiti iz kriv položaj ,1,0
muški gametocit od koji se razvijati četiri spermatide ,1,0
sprovesti kazna nad neki ,1,0
koji lako žaliti i sažaljevati ,0,1
čin raskidanje neki kontinuitet ,1,0
svojstvo onaj koji nedostajati živost ,1,0
strah koji osećati osoba koji trebati da nastupiti pred publika ,1,0
digitalan disk velik kapacitet za zapisivanje npr . film ,1,0
pića koji se piti pre jela za otvaranje apetit ,1,0
pozitivno naelektrisati jon ,1,0
torba u koji se nositi novac i sitan ličan stvar i pribor ( posebno žena ) . ,1,0
proglasiti kriv ( utvrditi krivica ) ,1,0
rad koji uključivati briga i pažnja o neki ili neyemu . ,1,0
politički usmerenje onaj koji smatrati republika za dobar oblik vlast ,1,0
vezan morfema koji se koristiti samo u složenica ,1,0
velik ( glavobolja ) . ,1,0
raditi nešto ili krtati se velik brzina . ,1,0
potvrditi konsultovati se sa izvor ili autoritet ,1,0
mentalan sposobnost ili moć glasovni komunikacija . ,1,0
ratobornost izazvati stvaran ili pretpostavljen nepravda ( predstaviti kao jedan od smrtan greh ) ,1,0
"Držati ; o teorija , misao ili osećanje . ",1,0
Količina nešto dostupan za upotreba . ,1,0
"rafinisan beo šećer oblikovati u kocka , pogodan za služenje ",1,0
odlučiti sa autoritet ,1,0
proces dizanje na dat stepen neki veličina ,1,0
Obezbeđivati finansijski . ,1,0
nesmanjen i nenarušen celovitost ili ukupnost . ,0,1
"sprečavanje određenih psihički sadžaja da doći u svest i njihov dalje suzbijanje u nesvestan ličnost ; za razlika od supresije , koji se takođe potiskivati neprihvatljiv sadržaj , ali pretežno voljan napor , represija se odvijati kao nesvestan proces ",1,0
opteretiti psihološki ili mentalan ,1,0
pretvoriti se u žele ,1,0
upijati tečnost ili gas adsorpcija ili absorpcijomtake up a liquid Or a gas either by adsorption Or by absorption ,1,0
promena položaj nagore ,1,0
sociolog koji proučavati institucija i razvoj ljudski društvo ,1,0
koji dovoditi ( pričinjavati ) fizički neudobnost . ,1,0
osoba koji jesam šef džžave ( u nekoliko zemlja ) . ,1,0
tkivo koji činiti spoljašnji omotač neki organ ili sistema kod biljka ili životinja ,1,0
koji se odnositi na ili pripadaja ili karakterisati visoko društvo ,1,0
"Tražiti zakonski , o zahtev i dugovanje ",1,0
Opšti spoljašnji izgled nešto . ,1,0
alat koji se koristiti za brijanje ,1,0
hodati polako i bez neki jasan cilj . ,1,0
žena koji održavati seksualan odnos sa muškarac iz materijalan razlog ,1,0
barijera konstruisati tako da prihvatiti voditi ili zadržati mora . ,1,0
osoba koji zagovarati politički filozofija progres i reforma i zaštita građanski sloboda ,1,0
majmun lav ,1,0
odnos srodstvo između muški osoba i njegov braća i sestra ,1,0
koji jesam proizvesti u određenoj zemlja ,1,0
biti neki prihvatljiv ili odgovarajući . ,0,1
jabuka koji se primarno koristiti u kuvanje ,1,0
stanje u koji čovek ne moći da funkcionisati normalno i bez bol . ,1,0
"u matematika , izračunavanje vrednost funkcija između već poznat vrednost ",1,0
preuzeti vođstvo ili inicijativa : učestvovati u razvoj nešto . ,1,0
proces koji se postajati otvoriti ili se otvarati . ,1,0
uzrok velik patnja i nesreća . ,1,0
onaj koji jesam stalan ili postojan ,1,0
Izvođenje neki složiti kognitivan aktivnost ; operacija koji uticati na mentalan sadržaj . ,1,0
Združivanje vojni snaga . ,1,0
vrednost ispod koji dolaziti @card@ % sav slučaj ,1,0
čin ušteda ; smanjenje trošak ,1,0
koristiti se sa gradivan imenica ; mnogo po količina ili stepen . ,1,0
Čin prljanje nešto . ,1,0
vladin bira posvetiti obavljanje neki specifičan funkcija . ,1,0
dovesti neki do određenog postupak ili stanje . ,1,0
zanimanje za koji jesam neki platiti . ,1,0
osoba koji sakupljati stvar . ,1,0
Čin promena jedinstvo ili celovitost nešto . ,1,0
nalog apelacioni sud koji se zahtevati od sud koji posedovati pisan ( trajno zabeležen ) postupak da navesti dokumentacija sa ( taj ) suđenje ,1,0
plan s koji se nešto aktivno činiti . ,1,0
prikupljen delo neki autor ( obično se koristiti u množina ) ,1,0
"označavati povlačenje libido , kada se već dostignut zreo stupanj razvoj vraćati na ranije cilj i objekt , odnosno , na već prevaziđen i nezreo oblik ponašanje i zadovoljavanje ; javljati se kao reakcija na frustracija ili na traumatski doživljaj ; do regresija dolaziti kada se na put zreo način zadovoljenje naići na prepreka , a osoba jesam u stanje da pronaći odgovarajući rešenje ",1,0
promena iz jedan stanje u suprotno . ,1,0
dovesti do zaključak ili dovesti do uspešan razrešenje ,1,0
držanje do moralan princip ,1,0
osobina neki oblik : tačan podudarnost forma na suprotan strana linija ili ravan razdvajanje . ,1,0
"meso školjka velik , dubok voda ",1,0
koji jesam spojiti ili vezati . ,1,0
lek ili hemijski supstanca čiji se posedovanje i upotreba kontrolisati zakon ,1,0
brojčan vrednost koji kada se sabrati sa biti koji drugi drojem davati kao rezultat taj isti broj ,1,0
učiniti da se šta dogoditi ili da šta uzrokovati ,1,0
vršiti posao ,1,0
rezultat parcelisanje ili deljenje . ,1,0
učiniti žrtva od nešto u religijski ritual ,1,0
koristiti apostrof ,1,0
neki čiji jesam zanimanje pravljenje ili popravak odeća od krzno . ,1,0
akcija koji hteti se nešto učiniti demokratski . ,1,0
ozbiljan i svestan aktivnost s cilj da se nešto postignuti . ,1,0
Čin odluka da se uraditi nešto . ,1,0
grudni koš osoba . ,1,0
koji raskidati sa tradicija i opšti prihvaćen . ,1,0
Određena ličnost osoba koji se smatrati stalan entitet . ,1,0
Nešto što se posedovati ; biti koji opipljiv svojina koji neki posedovati . ,1,0
Čin koji se nešto stavljati u pokret . ,1,0
velik smeđkasta slogodnica arktički mora ,1,0
manjak uljudnost ; nepokazivanje poštovanje prema drugi ; povređivanje osećanje drugi . ,1,0
refleks koji izbacivati crevni gas kroz anus ,1,0
kvalitet neki ili nešto što imati slab ili manje poželjan pozicija . ,1,0
"lpromatranje , ispitivanje trbušni duplja radi ispitivanje uzrok bolest ",1,0
spojiti radi zajednički cilj ili u zajednički akcija . ,1,0
Prostorna osoba pozicija sa koji se nešto osmatrati . ,1,0
osoba koji u kockarnica rukovoditi hazardan igra ,1,0
tvar koji se koristiti da proizvesti vrenje u testo ili tečnost ,1,0
privremen smeštaj u priroda za putnik ili turista . ,1,0
izjava usmeriti na buđenje poverenje . ,1,0
Čovek koji voliti mnogo žena i sa ona imati kratak seksualan odnos . ,1,0
stanje ili činjenica postojanje . ,1,0
nameravan ideja . ,1,0
organizam koji imati karakteristika proizaći iz hromozomalne izmena ,1,0
( filozofija ) filozofski teorija prema koji jesam ja sam samo onaj za šta znati da postojati ,1,0
crkven obred koji se nešto činiti svetiti . ,1,0
vezati ili pričvrstiti u čvor . ,1,0
small yellowish moths whose larvae feed on wool Or fur ,1,0
književan delo koji idealizovati seoski život ( posebno život pastir ) ,1,0
"odgovor telesni tkivo na povreda ili nadržaj ; karakterisati ga bol , otok , crvenilo i pečenje . ",1,0
zagovaranje za sistem vladavina u sklad sa ustavan princip ,1,0
zreti polni reproduktivan ćelija koji imati jedan sku [ neuparenih hromozom . ,1,0
"osoba koji smišljati , pisati i testirati računarski program ",1,0
niz delo koji težiti određenom cilj ,1,0
"suv materija za bojenje , posebno nerastvorljiv prah koji se mešati sa tećnošću da biti se proizvesti boja . ",1,0
rezonovanje koji pokazivati kako zaključak logički slediti prihvaćen premisa ,1,0
radnja koji se nešto postignuti . ,1,0
velik transportni sredstvo koji predvideti da ga vući drugi vorilo ( kamion ili traktor ) ,1,0
sastanak posvetiti određenoj aktivnost . ,1,0
čin okajanja greh ili nepravda ( naročito putem umirivanje božanstvo ) ,1,0
kongenitalna tendencija ka nekontrolisan krvarenje ; obično se ispoljavati kod muškarac i prenositi se sa majka na sin ,1,0
"Ženska osoba koji imati važan uloga u život neki muškarac , kao njegov supruga , ljubavnica ili devojka . ",1,0
"koji ohrabrivati , odobravati ili zadovoljavati ",0,1
Dan posvetiti verski svetkovanje . ,1,0
stepen izloženost pažnja javnost ,1,0
otvoreno posudje od staklo ili porcelan koji se koristiti kao ornament ili da držati cveće ,1,0
"stabilan tok , prirodno prouzrokovati ",1,0
"( u računarstvo , registar čiji sadržaj prolaziti kroz pravilan skup stanje ( obično jesam taj stanje koji odgovarati redom ceo broj ) ",1,0
lek koji smanjivati nadražljivost i smirivati osoba . ,1,0
osoba koji jesam zadužiti za rukovođenje delom univerzitet - fakultet . ,1,0
nanošenje telesni povreda lice koji jesam osuditi za izvršen zločin ,1,0
igrati karta za novac . ,1,0
svojstvo onogo što imati jedan dimenzija ,1,0
Izračunavanje matematički metoda ( u matematika ) . ,1,0
čin usporavanje ili zaostajanje ,1,0
Učiniti kratak nego što jesam biti prvobitno ; smanjiti po dužina ili trajanje . ,1,0
stanje u koji nešto ona povezati . ,1,0
pričvršćivač koji pružati čvrsto i savršeno zatvaranje ,1,0
Taikmičenje sa pravilo koji određivati pobednik . ,1,0
energija koji oslobađati nuklearni reakcija ,1,0
instrument koji se koristiti da biti se postignuti neki cilj . ,1,0
tajna grupa organizovati radi rušenje vlada ili okupacioni snaga ,1,0
fenomen koji karakterisati postepen promena kroz niz stanje . ,1,0
Pomoć u nevolja . ,0,1
snažan osećanje nedopadanje ,1,0
stanje u koji jesam osoba sa jedan ili više drugi osoba . ,1,0
obezbediti dokaz za nešto ,1,0
kako se dobijati neki rezultat ili postignuti neki cilj . ,1,0
"Držati u određenom stanje , pozicija ili aktivnost ; npr . držati čistiti . ",1,0
radnja mesara ,1,0
položaj student ,1,0
mesto gde se dešavati neki radnja . ,1,0
onaj što jesam čulo oktriveno ,1,0
"biti distingtivno svojstvo , osobina ili crta ; ponekad u veoma pozitivan smisao . ",1,0
Zločin manje ozbiljan od težak . ,1,0
"utvrditi ili ukazati na granica nešto , instrument ili gledanje . ",1,0
promena u nizak stanje ( manje poštovati ) ,1,0
biti ili činiti osnova . ,1,0
genus of mora Or less advanced dicotyledonous herbs and som trees and shrubs ,1,0
neki nizak rang ili položaj ili kvalitet . ,1,0
prirodan proces pri koji se menjati geološki karakteristika . ,1,0
nastrojen prema nešto . ,0,1
pismen uverenje da hteti se neki proizvod ili usluga nabaviti ili ispuniti odrediti specifikacija ,1,0
nekoliko povezan operacija usmeren na postizanje određenog cilj ( obično unutar geografski i vremenski ograničenje ) . ,1,0
suma isplaćen novac . ,1,0
stanje ili činjenica postojanje . ,1,0
"ishod događaj , posebno u odnos na neki osoba . ",1,0
koji slediti ideja Marks i Lenjin ,1,0
muzej koji jesam čuti turistički atrakcija Pariz ,1,0
organizacija vojni kopnen snaga . ,1,0
Čin nastavljanje neki aktivnost bez prekid . ,1,0
sjediniti se u celina ili postati deo celina . ,1,0
novac koji se ulagati uz očekivan profit . ,1,0
Oruđe koji se koristiti za obavljanje neki zanat . ,1,0
mišljenje koji se stvarati prosuđivati nešto ,1,0
umeti nešto uraditi ili imati potreban znanje . ,1,0
fabrički mešavina sastojak za pravljenje kolač braunis ,1,0
"sfinkter žučan kesica koji olakšavati pražnjenje žuč u dvanaestopalačni crevo . ako nem varenje , Oddijev sfinkter jesam zatvoren i žuč morati nazad u žučan jehur gde on se oduzimati voda . ",1,0
koji jesam okarakterisati glagolski vreme ,1,0
"stav zasnovati na činjenica , želja , mogućnost i sl . koji prenositi glagol ili klauza ",1,0
imati određenu cena . ,1,0
zakon koji donositi zakonodavno telo . ,1,0
Oružje za masovan uništavanje čiji eksplozivan snaga poticati od nuklearni reakcija . ,1,0
Učiniti da nešto potonuti . ,1,0
Nešto što nem važnost . ,1,0
čin koji se nešto identifikovati ,1,0
"ponovo uspostaviti na nov , obiyno dobar , osnova ; učiniti da nešto biti kao nov . ",1,0
osoba koji se tajno baviti špijunaža za vlada . ,1,0
čin koji se nešto smanjivati sečenje kraj ,1,0
filozofski teorija kritika ( obično književnost ili film ) koji pokušavati da izložiti duboko ukoreniti kontradikcija u koji delo analiza koji grebati ispod površinski značenje taj delo ,1,0
common European Bird with a shrieking call that nests chiefly about eaves of buildings Or on cliffs ,1,0
hormon koji uticati na razvoj i rast polni organ ,1,0
stanje bol ili patnja zbog loš zdravlje ,1,0
lanac ostrvo koji činiti jedan Indonežansku provincija istočni od java ; uključivati Bala i timor ,1,0
Učiniti da površina sijati . ,1,0
akumuliran zemlja i kamenje koji donositi glečer ,1,0
relativan položaj u stepenovan niz . ,1,0
"merni instrument za otkrivanje i merenje intenzitet , pravac i trajanje kretanje zemljin kor ( kao kod zamljotresa ) . ",1,0
neki ko proizvoditi oružje i municija . ,1,0
( genetika ) jedan od dva pravilo nasleđivanje koji jesam formulisati Gregor Mendel na osnova svoj eksperiment na biljka ; princip jesam biti ograniceni i modifikovati kasan genetički istrazivanjem ,1,0
Čin zagađivanje . ,1,0
tražiti odrediti iznos kao naknada ,1,0
čin prisiljavanje sila ili autoritet ,1,0
finansijski institucija koji finansirati svoj investicioni aktivnost od prodaja hartija od vrednost ili osiguranje ,1,0
biti koji od @card@ vodoravan pravac koji pokazivati lice kompas ,1,0
filovirus koji izazivati Ebola hemoragični groznica ; prenositi jesam životinja ; moći da se koristiti kao biološki oružje ,1,0
stanje zrelost ; pun razvoj . ,1,0
osoba koji praviti nelegalan kopija ,1,0
Čin uspostavljanje internacionalan nadzor nad nešto . ,1,0
nedoličan ili nemoralan ponašanje ,1,0
stanje politički konflikt u koji se koristiti neoružana sredstvo . ,1,0
elektrolit velik molekularan težina ,1,0
osloboditi od instrukcija ili podatak ,1,0
velik vojni flota ,1,0
velik evropski himera ,1,0
promena sa jedan mesto ili stanje ili stepen u drugi . ,1,0
koji na sebe imati prljavština ili nečistoća . ,1,0
"čin smišljanje nešto , npr . pravljenje skica , nacrt ili plan ",1,0
osoba koji koristiti naučni znanje da rešiti praktičan problem ,1,0
Veličina ili gabarit . ,1,0
nuditi za prodaja ; raditi taj da biti se zaraditi za život . ,1,0
jedan apstraktan mentalan lokacija . ,1,0
biti koji svojstvo koji se moći detektovati člom miris . ,1,0
koji ne pripadati snaga sopstven zemlja ili snaga saveznik ,1,0
učiniti mokriti ,1,0
običaj koji jesam dugo biti važan karakteristika neki grupa ili društvo ,1,0
dati prvenstvo kandidat ili mera ili odluka . ,1,0
štamparski ploča koji se koristiti u proces graviranje ,1,0
"stanje stvaran , objektivan postojanje . ",1,0
čin davanje otrov osoba ili životinja s namera da se ubiti ,1,0
spoljašnji pokrivač ili omotač ,1,0
"koji izazivati iznenađenje , čuđenje ili zadivljenost ",1,0
izraziti zahvalnost ili pokazati poštovanje ,1,0
u rimski mitologija boginja poljoprivreda ; u grčki mitologija ona odgovarati Demetar ,1,0
"proizvesti erupcija i očvršćavanje na zemljin površina ili blizu ona ; odnositi se na riolit , andesit ili bazalt ",1,0
koji osećati ili ispoljavati bol ili žalost zbog greh ili uvreda ,1,0
koji se moći izračunati ili proceniti ,1,0
prirodan i periodićno stanje odmor tokom koji se gubiti svest o svet ,1,0
biti šta što jesam opšte prihvaćen kao standard vrednost ili mera bogatstvo u određenoj zemlja ili region . ,1,0
voditi neki vrsta život ; živeti na određen način . ,1,0
veoma velik piton jugoistočni Azija . ,1,0
mehanizam koji prenositi snaga od motor taj točak motorni vozilo . ,1,0
organizacija čiji jesam cilj pribavljanje politički moć . ,1,0
orglica koji nastajati kada se mali prsten navežu jedan na drugi ,1,0
mesto na koji se obavljati posati . ,1,0
osoba koji vladati ili koamnduje . ,1,0
"insekt u neaktivan stanje razvoj , kada se ne hrana ; između larva i odrastao insekt . ",1,0
Čin pravljenje fotografija . ,1,0
koji imati velik relativan gustina ,1,0
hormon steroid koji proizvoditi adrenal korteks ili jesam sintetizovan ; ako se koristiti kao lek smanjivati otok ,1,0
odbijanje grupa ljudi da poštovati zakon jer smatrati da jesam zakon nemoralan ( npr . u znak protest protiv diskriminacija ) ,1,0
postati velik po količina . ,1,0
skup pitanje ili vežbanje koji se procenjivati veština ili znanje . ,1,0
kvalitet koji ne pružati zadovoljstvo čulo . ,1,0
zaštitnik zakon ,1,0
nesposobnost delovanje s razboritosćću koji biti ispoljiti razuman osoba pod isti uslov . ,1,0
koji raditi uz minimalan intervencija čovek ; nezavistan od spoljašnji kontrola ,1,0
"Utvrđeno uobičajen stanje , posebno u društvo . ",1,0
stanje odsustvo svaki zvuk ,1,0
Vina koji sadržati velik kolicinu ugljen-dioksida . ,1,0
skupština koji imati visok zakonodavna ovlašenja ,1,0
količina dobijen sabiranje ,1,0
Draguxar koji proizvoditi nakit od zlato . ,1,0
spojiti dlan uz pljesak . ,1,0
prisiliti ili obavezati neki da uraditi nešto . ,1,0
konstrukcija motorni vozilo koji činiti čelični okvir na feder koji držati telo automobil i motor ,1,0
svaki deo veličina koji jesam prihvatiti kao standard merenje ili razmena . ,1,0
stanje oštećenosti ili raspad . ,1,0
Koginitivni proces koji pretpostavljati da jesam znanje na raspolaganje i koji ga koristiti . ,1,0
forma stih pogodan za obrada junački ili uzvišen tema ; daktilni heksametar ili jampski pentametar ,1,0
"porasti u veličina , obim ili količina . ",1,0
"reč , sintagma ili klauza koji činiti deo velik gramatički konstrukcija ",1,0
proizvoditi zvuk lomljenje . ,1,0
"osobina onaj što jesam konveksan , ispupčen ",1,0
proizvoditi zvuk kao sat ili štoperica . ,1,0
pravni dokument u koji se izlagati čovekov želja u pogled raspodela njegov svojina kada umreti ,1,0
"reč ili izraz izraziti svoj osećanje , misao , itd . ",1,0
čin intervenisanje ( kako biti se posredovati u spor ) ,1,0
velik doboš sa dva glava ; proizvoditi nedefinisan ali vrlo dubok zvuk . ,1,0
osoba koji imati radikalan ideja ili mišljenje ,1,0
koji jesam veseo niti izazivati veselje ,1,0
"vrsta degeneracija jedar ćelija u koji u jedro nastajati promena , a hromatin se polako zgusnuti tako da jedar liči na grudvica homogen izgled ",1,0
štampan materijal ( tekst i slika ) proizvesti dubok štampa na rotacioni presa ,1,0
"koji jesam popustljiv , koji se teško upravljati . ",1,0
"uklanjati nečistoća iz šta , povećavati koncentracija šta i odvajati putem proces destilacija ",1,0
odrediti vrednost nešto . ,1,0
"Težak vredan metal ; sivo-bele boja , otporan na korozija ' javljati se u neki ruda nikl i bakar . ",1,0
"koji zadovoljiti ili šarmirati , obično da biti se na on uticati ",1,0
spomenik koji se sastojati od veoma velik kamen koji činiti deo praistorijski struktura ( posebno u zapadni Evropa ) ,1,0
sudbina koji presecati nit život ,1,0
"Čin poboljšavanje širenje , povećavanje ili profinjavanje . ",1,0
onaj koji jesam potreban ,1,0
dijagram koji pokazivati veza između komponenta sistema ( posebno eletronskih sistema ) ,1,0
osoba koji čitati tekst pripremiti za štampa ispravljati greška u kucanje i slaganje ,1,0
pričati koji govoriti o ljubav ,1,0
specijalan apstrakcija . ,1,0
subjektivan doživljaj da se nešto čuti . ,1,0
Učiniti svetao ili svetao . ,1,0
velik batokljunac koji živiti u četinarski šuma ,1,0
stanje krajnje sramotiti . ,1,0
"obezbeđivati pristup , ulaz nećemu ",1,0
slab sposobnost da se razumeti iskustvo ili profitirati iz on . ,1,0
specijalan situacija . ,1,0
obaveza da se isplatiti novac drugi strana . ,1,0
vežbati u cilj priprema za kakav događaj ili takmičenje ,1,0
izvršenje smrtan kazna nad osuđen lice ,1,0
"zaprljati , onečistiti . ",1,0
kaiš koji zadržavati ili ograničavati sloboda ( naročito nešto što se koristiti za vezivanje ili zadržavanje zatvorenik ) ,1,0
jednostavan mašina koji se postignuti mehanički pomeranje kada imati oslonac . ,1,0
